"lang"
{
"Language"	"swedish"
"DOTA_Tooltip_ability_bounty_hunter_wind_walk_Description"	"Bounty Hunter blir osynlig och får förmågan att röra sig genom andra enheter tills han attackerar eller använder en förmåga. Om han bryter osynligheten med en attack, kommer den attacken att åsamka bonusskada.\n\n<font color='#70EA72'>Shadow Walk har ökad cooldown, manakostnad och skuggningstid, samt har nedsatt varaktighet i Overthrow.</font>"
"[english]DOTA_Tooltip_ability_bounty_hunter_wind_walk_Description"	"Bounty Hunter becomes invisible and gains the ability to move through other units until he attacks or uses an ability.  If he breaks the invisibility with an attack, that attack will deal bonus damage.\n\n<font color='#70EA72'>Wind Walk has increased cooldown, mana cost, and fade time, while it has reduced duration and bonus damage in Overthrow.</font>"
"DOTA_Tooltip_ability_broodmother_spin_web_Description"	"Broodmother spinner ett nät som gör henne osynlig i den, ger passiv fartbonus, obehindrad förflyttning samt förbättrar regeneration inom dess område. Laddningar med Spin Web återställs var %charge_restore_time%:e sekund. Den obehindrade förflyttningen inaktiveras och fartbonusen halveras i %damage_time% sekunder om hon tar skada. Spin Web kan användas var som helst, så länge det nya nätet vidrör ett befintligt nät. Näten försvinner aldrig, och kan förstöras manuellt. När gränsen för det maximala antalet nät passeras, försvinner det äldsta nätet. \n\n<font color='#70EA72'>Spin Web har reducerad mängd, hälsoregeneration, och extra förflyttningshastighet i Overthrow.</font>"
"[english]DOTA_Tooltip_ability_broodmother_spin_web_Description"	"Spins a large web that renders Broodmother invisible, grants a passive movement speed increase, gives free movement, and boosts regeneration while in its vicinity. Spin Web charges restore every %charge_restore_time% seconds. If damage is taken, free movement is disabled and the movement speed increase is halved for %damage_time% seconds. Spin Web can be cast from anywhere as long as the new web touches an existing web. Webs never expire, and can be manually destroyed. When the maximum limit of webs is exceeded, the oldest web disappears.\n\n<font color='#70EA72'>Spin Web has reduced count, health regen, and bonus movement speed for Overthrow.</font>"
"DOTA_Tooltip_ability_necrolyte_reapers_scythe_Description"	"Bedövar den inriktade fiendehjälten, och gör sedan skada baserat på hur mycket liv den saknar.\n\n<font color='#70EA72'>I Overthrow får hjältar som dödas av Reaper's Scythe 20 sekunder förlängd återskapningstid.</font>\n\nOm någon dör under denna effekt räknas det som Necrophos mord.\n\nUppgraderbar med Aghanim's Scepter."
"[english]DOTA_Tooltip_ability_necrolyte_reapers_scythe_Description"	"Stuns the target enemy hero, then deals damage based on how much life it is missing.\n\n<font color='#70EA72'>In Overthrow, heroes killed by Reaper's Scythe will have 20 seconds added to their respawn timer.</font>\n\nAny kill under this effect is credited to Necrophos.\n\nUpgradable by Aghanim's Scepter."
"DOTA_Tooltip_ability_riki_permanent_invisibility_Description"	"Riki faller in mot skuggorna, vilket gör honom osynlig och ger han extra hälsoregeneration. Riki blir synlig om han attackerar en fiende.\n\n<font color='#70EA72'>Skuggningstiden och skuggningsfördröjningen för Cloak and Dagger har ökats i Overthrow.</font>"
"[english]DOTA_Tooltip_ability_riki_permanent_invisibility_Description"	"Riki fades into the shadows, becoming invisible and gaining additional health regeneration.  If Riki attacks an enemy, he will become visible.\n\n<font color='#70EA72'>Cloak and Dagger's fade time and fade delay have been increased for Overthrow.</font>"
"DOTA_Tooltip_ability_riki_blink_strike_Description"	"Teleporterar bakom målenheten, och slår till med extra skada om det är en fiende.\n\n<font color='#70EA72'> I Overthrow har Blink Strike reducerad räckvidd och skada.</font>"
"[english]DOTA_Tooltip_ability_riki_blink_strike_Description"	"Teleports behind the target unit, striking for bonus damage if it is an enemy. \n\n<font color='#70EA72'>In Overthrow, Blink Strike has reduced range and bonus damage.</font>"
"DOTA_Tooltip_ability_silencer_glaives_of_wisdom_Description"	"Silencer förtrollar sina glavar med sin visdom, och gör ytterligare skada baserat på hans Intelligens. \n\nGlaives of Wisdom är en unik attackmodifierare, och stackar ej med andra unika attackmodifierare.\n\n<font color='#70EA72'>Intelligensandelen och räckvidden hos Glaives of Wisdom är reducerade i Overthrow.</font>"
"[english]DOTA_Tooltip_ability_silencer_glaives_of_wisdom_Description"	"Silencer enchants his glaives with his wisdom, dealing additional damage based on his Intelligence. \n\nGlaives of Wisdom is a Unique Attack Modifier, and does not stack with other Unique Attack Modifiers.\n\n<font color='#70EA72'>Glaives of Wisdom intelligence percentage and range is reduced in Overthrow.</font>"
"DOTA_Tooltip_ability_zuus_thundergods_wrath_Description"	"Slår ner en blixt i alla fiendehjältar var de än befinner sig. Thundergod's Wrath ger dig också True Sight runt varje hjälte som blir träffad. Om en fiendehjälte är osynlig, tar den ingen skada, men True Sight skapas fortfarande runt den hjältens plats.\n\nUppgraderbar med Aghanim's Scepter.\n\n<font color='#70EA72'>Thundergod's Wrath har ökad cooldown, manakostnad, och gör reducerad skada i Overthrow.</font>"
"[english]DOTA_Tooltip_ability_zuus_thundergods_wrath_Description"	"Strikes all enemy heroes with a bolt of lightning, no matter where they may be.  Thundergod's Wrath also provides True Sight around each hero struck.  If an enemy hero is invisible, it takes no damage, but the True Sight is still created at that hero's location.\n\nUpgradable by Aghanim's Scepter.\n\n<font color='#70EA72'>Thundergod's Wrath has increased cooldown and mana cost and has reduced damage in Overthrow.</font>"
"DOTA_Tooltip_ability_pudge_flesh_heap_Description"	"Ger Pudge resistans mot magisk skada och även bonusstyrka som ökar varje gång en fiendehjälte dödas av Pudge eller dör i hans närhet. Flesh Heap är retroaktiv, vilket betyder att den kan få laddningar innan den är inlärd, som sedan blir aktiva. \n\n<font color='#70EA72'>Magiresistansen, styrkebonusen och räckvidden hos Flesh Heap är reducerade i Overthrow.</font>"
"[english]DOTA_Tooltip_ability_pudge_flesh_heap_Description"	"Gives Pudge resistance to magic damage, as well as bonus strength that increases each time Pudge kills an enemy Hero or it dies in his vicinity.  Flesh Heap is retroactive, meaning it can gain charges before it is skilled, which then become active.\n\n<font color='#70EA72'>Flesh Heap's bonus strength and range have been reduced in Overthrow.</font>"
"DOTA_Tooltip_ability_item_ward_sentry_Description"	"Vid användning: Placerar ut en Sentry Ward, en osynlig bevakare som har True Sight, förmågan att se osynliga fiender och wards i närheten. Varar i %duration_minutes_tooltip% minuter.\n\nHåll inne Ctrl för att ge en Sentry Ward till en allierad hjälte.\n\n<font color='#70EA72'>Sentry Wards kostar 100 guld och varar 6 minuter i Overthrow.</font>"
"[english]DOTA_Tooltip_ability_item_ward_sentry_Description"	"Use: Plants a Sentry Ward, an invisible watcher that grants True Sight, the ability to see invisible enemy units and wards, to any existing allied vision within its range. Lasts %duration_minutes_tooltip% minutes.\n\nHold Control to give one Sentry Ward to an allied hero.\n\n<font color='#70EA72'>In Overthrow, Sentry Wards cost 100 gold and last 6 minutes.</font>"
"DOTA_Tooltip_ability_item_dust_Description"	"Vid användning: Avslöjar och saktar ned osynliga hjältar i närheten. \n\n<font color='#70EA72'>Dust of Appearance kostar 90 guld och har reducerad cooldown i Overthrow.</font>"
"[english]DOTA_Tooltip_ability_item_dust_Description"	"Use: Reveals and slows invisible Heroes in a nearby area.\n\n<font color='#70EA72'>In Overthrow, Dust of Appearance costs 90 gold and has a reduced cooldown.</font>"
"npc_dota_hero_obsidian_destroyer"	"Outworld Devourer (Modifierad)"
"[english]npc_dota_hero_obsidian_destroyer"	"Outworld Devourer (Modified)"
"DOTA_Tooltip_ability_obsidian_destroyer_arcane_orb_Description"	"Lägger till extra, ren skada till Outworld Devourers attacker, baserat på hans kvarvarande mängd mana. Stjäl %int_steal% intelligens i %int_steal_duration% sekunder per slag vid attack mot fientlig hjälte. Arcane Orb gör också bonusskada mot framkallade enheter och illusioner.\n\nArcane Orb är en unik attackmodifierare, och stackar ej med andra unika attackmodifierare. .\n\n<font color='#70EA72'>Manapoolandel, intelligensstjälande och varaktighet är reducerade i Overthrow.</font>"
"[english]DOTA_Tooltip_ability_obsidian_destroyer_arcane_orb_Description"	"Adds extra pure damage to Outworld Devourer's attacks, based on his remaining mana pool. Steals %int_steal% intelligence for %int_steal_duration% seconds per hit when attacking an enemy hero. Arcane Orb also does bonus damage to summoned units and illusions.\n\nArcane Orb is a Unique Attack Modifier, and does not stack with other Unique Attack Modifiers.\n\n<font color='#70EA72'>Arcane Orb's mana pool percentage, intelligence steal, and duration have been reduced in Overthrow.</font>"
}
}
