"lang"
{
"Language"	"ukrainian"
"DOTA_Tooltip_ability_bounty_hunter_wind_walk_Description"	"<font color='#F2A93E'>Хода тіні</font>\nҐондар стає невидимим і стає здатним проходити крізь інших істот, доки він не атакує чи задіє здібність. Якщо він вийде з невидимості шляхом атаки, ця атака завдасть додаткової шкоди.\n\n<font color='#70EA72'>В Overthrow у здібності збільшена зарядка, вартість мани, та час зникнення, також зменшена тривалість та додаткова шкода.</font>"
"[english]DOTA_Tooltip_ability_bounty_hunter_wind_walk_Description"	"Bounty Hunter becomes invisible and gains the ability to move through other units until he attacks or uses an ability.  If he breaks the invisibility with an attack, that attack will deal bonus damage.\n\n<font color='#70EA72'>Wind Walk has increased cooldown, mana cost, and fade time, while it has reduced duration and bonus damage in Overthrow.</font>"
"DOTA_Tooltip_ability_broodmother_spin_web_Description"	"<font color='#F2A93E'>Павутиння</font>\nВипускає павутину, в якій павучиха стає невидимою, хуткіше пересувається, проходить крізь перешкоди і швидше регенерує здоров’я. Заряди павутини відновлюються кожні %charge_restore_time% с. Після отримання шкоди вільне пересування крізь перешкоди блокується, а бонус до швидкості зменшується наполовину на %damage_time% с. Павутину можна випускати з будь-якого місця, якщо вона торкатиметься випущеної раніше. Дія павутини необмежена, і за потреби її можна прибирати. Якщо випустити максимально можливу кількість павутин, то з розміщенням нової павутини зникатиме найстаріша.\n\n<font color='#70EA72'>В Overthrow зменшено кількість павутин, регенерація здоров’я, та додаткова швидкість руху.</font>"
"[english]DOTA_Tooltip_ability_broodmother_spin_web_Description"	"Spins a large web that renders Broodmother invisible, grants a passive movement speed increase, gives free movement, and boosts regeneration while in its vicinity. Spin Web charges restore every %charge_restore_time% seconds. If damage is taken, free movement is disabled and the movement speed increase is halved for %damage_time% seconds. Spin Web can be cast from anywhere as long as the new web touches an existing web. Webs never expire, and can be manually destroyed. When the maximum limit of webs is exceeded, the oldest web disappears.\n\n<font color='#70EA72'>Spin Web has reduced count, health regen, and bonus movement speed for Overthrow.</font>"
"DOTA_Tooltip_ability_necrolyte_reapers_scythe_Description"	"<font color='#F2A93E'>Коса женця</font>\nПриголомшує обраного ворожого героя, потім завдає шкоди, що залежить від кількості відсутнього у ворога здоров’я.\n\n<font color='#70EA72'>В Overthrow, герої вбиті здібністю відроджуються на 20 секунд довше.</font>\n\nКожне вбивство під дією цього ефекту зараховується Некрофосові. \n\nПокращується зі Скіпетром Аганіма."
"[english]DOTA_Tooltip_ability_necrolyte_reapers_scythe_Description"	"Stuns the target enemy hero, then deals damage based on how much life it is missing.\n\n<font color='#70EA72'>In Overthrow, heroes killed by Reaper's Scythe will have 20 seconds added to their respawn timer.</font>\n\nAny kill under this effect is credited to Necrophos.\n\nUpgradable by Aghanim's Scepter."
"DOTA_Tooltip_ability_riki_permanent_invisibility_Description"	"Постійна невидимість\nРікі розчиняється у тінях, стаючи невидимим. Кожного разу, коли Рікі б’є ворога зі спини, він завдає додаткову шкоду, яка залежить від його спритності. Коли Рікі атакує ворога, він стає видимим.\n\n<font color='#70EA72'>Cloak and Dagger's fade time and fade delay have been increased for Overthrow.</font>"
"[english]DOTA_Tooltip_ability_riki_permanent_invisibility_Description"	"Riki fades into the shadows, becoming invisible and gaining additional health regeneration.  If Riki attacks an enemy, he will become visible.\n\n<font color='#70EA72'>Cloak and Dagger's fade time and fade delay have been increased for Overthrow.</font>"
"DOTA_Tooltip_ability_riki_blink_strike_Description"	"<font color='#F2A93E'>Чорт з мішка</font>\nЗ’являється, як чорт з мішка, за спиною вибраної істоти та завдає додаткової шкоди, якщо це ворог.n\n<font color='#70EA72'>В Overthrow, здібність має зменшену дальність застосування та кількість зарядів, та збільшено час зарядки.</font>"
"[english]DOTA_Tooltip_ability_riki_blink_strike_Description"	"Teleports behind the target unit, striking for bonus damage if it is an enemy. \n\n<font color='#70EA72'>In Overthrow, Blink Strike has reduced range and bonus damage.</font>"
"DOTA_Tooltip_ability_silencer_glaives_of_wisdom_Description"	"<font color='#F2A93E'>Глефи мудрості</font>\nСайленсер зачаровує свої глефи власною мудрістю і завдає додаткової шкоди залежно від свого інтелекту. \n\nГлефи мудрості мають унікальний модифікатор атаки, який не складається з іншими унікальними модифікаторами атаки.\n\n<font color='#70EA72'>В Overthrow зменшена додаткова шкода та дальність атаки.</font>"
"[english]DOTA_Tooltip_ability_silencer_glaives_of_wisdom_Description"	"Silencer enchants his glaives with his wisdom, dealing additional damage based on his Intelligence. \n\nGlaives of Wisdom is a Unique Attack Modifier, and does not stack with other Unique Attack Modifiers.\n\n<font color='#70EA72'>Glaives of Wisdom intelligence percentage and range is reduced in Overthrow.</font>"
"DOTA_Tooltip_ability_zuus_thundergods_wrath_Description"	"<font color='#F2A93E'>Гнів громовержця</font>\nВражає блискавкою усіх ворогів, де би вони не знаходилися. Здібність також надає Істинний зір навколо кожного поціленого героя. Якщо ворог невидимий, то він не зазнає шкоди, але навколо нього все одно діятиме Істинний зір.\n\nПокращується зі Скіпетром Аганіма.\n\n<font color='#70EA72'>В Overthrow збільшена зарядка та вартість мани, також зменшено шкоду.</font>"
"[english]DOTA_Tooltip_ability_zuus_thundergods_wrath_Description"	"Strikes all enemy heroes with a bolt of lightning, no matter where they may be.  Thundergod's Wrath also provides True Sight around each hero struck.  If an enemy hero is invisible, it takes no damage, but the True Sight is still created at that hero's location.\n\nUpgradable by Aghanim's Scepter.\n\n<font color='#70EA72'>Thundergod's Wrath has increased cooldown and mana cost and has reduced damage in Overthrow.</font>"
"DOTA_Tooltip_ability_pudge_flesh_heap_Description"	"<font color='#F2A93E'>Купа з плоті</font>\nПудж підвищує опір магічній шкоді й отримує додаткову силу, коли вбиває ворога або ворог гине неподалік. Здібність починає накопичувати заряди ще до того, як буде вивчена, однак починає діяти лише після активації.\n\n<font color='#70EA72'>В Overthrow додаткову силу та дальність зменшено.</font>"
"[english]DOTA_Tooltip_ability_pudge_flesh_heap_Description"	"Gives Pudge resistance to magic damage, as well as bonus strength that increases each time Pudge kills an enemy Hero or it dies in his vicinity.  Flesh Heap is retroactive, meaning it can gain charges before it is skilled, which then become active.\n\n<font color='#70EA72'>Flesh Heap's bonus strength and range have been reduced in Overthrow.</font>"
"DOTA_Tooltip_ability_item_ward_sentry_Description"	"<font color='#F2A93E'>Вартовий вард</font>\nПри використанні: установлює вартовий вард, невидимого споглядача з Істинним зором, який викриває невидимих ворожих істот і варди на навколишній території, де є огляд. Стоїть %duration_minutes_tooltip% хвилини.\n\nУтримуйте Control, щоб передати вартовий вард союзному герою.\n\n<font color='#70EA72'>В Overthrow, варди коштують 100 золота і діють 6 хвилин.</font>"
"[english]DOTA_Tooltip_ability_item_ward_sentry_Description"	"Use: Plants a Sentry Ward, an invisible watcher that grants True Sight, the ability to see invisible enemy units and wards, to any existing allied vision within its range. Lasts %duration_minutes_tooltip% minutes.\n\nHold Control to give one Sentry Ward to an allied hero.\n\n<font color='#70EA72'>In Overthrow, Sentry Wards cost 100 gold and last 6 minutes.</font>"
"DOTA_Tooltip_ability_item_dust_Description"	"<font color='#F2A93E'>Викривальний пил</font>\nПри використанні: викриває й уповільнює невидимих ворожих героїв неподалік.\n\n<font color='#70EA72'>В Overthrow, Викривальний пил коштує 90 золота та має зменшену зарядку.</font>"
"[english]DOTA_Tooltip_ability_item_dust_Description"	"Use: Reveals and slows invisible Heroes in a nearby area.\n\n<font color='#70EA72'>In Overthrow, Dust of Appearance costs 90 gold and has a reduced cooldown.</font>"
"npc_dota_hero_obsidian_destroyer"	"Outworld Devourer (Змінений)"
"[english]npc_dota_hero_obsidian_destroyer"	"Outworld Devourer (Modified)"
"DOTA_Tooltip_ability_obsidian_destroyer_arcane_orb_Description"	"<font color='#F2A93E'>Чаклунська сфера</font>\nДодає атакам героя абсолютну шкоду, яка залежить від його поточної кількості мани. За удар по ворожому герою викрадає %int_steal% од. інтелекту на %int_steal_duration% с. Також завдає додаткову шкоду прикликаним істотам та ілюзіям.\n\nЧаклунська сфера має унікальний модифікатор атаки, який не поєднуватиметься з іншими унікальними модифікаторами атаки. \n\n<font color='#70EA72'>Зменшено відсоток мани, крадіжки інтелекту та її тривалість.</font>"
"[english]DOTA_Tooltip_ability_obsidian_destroyer_arcane_orb_Description"	"Adds extra pure damage to Outworld Devourer's attacks, based on his remaining mana pool. Steals %int_steal% intelligence for %int_steal_duration% seconds per hit when attacking an enemy hero. Arcane Orb also does bonus damage to summoned units and illusions.\n\nArcane Orb is a Unique Attack Modifier, and does not stack with other Unique Attack Modifiers.\n\n<font color='#70EA72'>Arcane Orb's mana pool percentage, intelligence steal, and duration have been reduced in Overthrow.</font>"
"DOTA_GameMode_15"	"Overthrow"
"[english]DOTA_GameMode_15"	"Overthrow"
}
}
