"lang"
{
"Language"	"korean"
"DOTA_Tooltip_ability_bounty_hunter_wind_walk_Description"	"현상금 사냥꾼이 투명 상태가 되어 다른 유닛을 통과하여 이동할 수 있습니다. 공격을 가하거나 능력을 사용하면 투명화가 풀립니다. 투명 상태에서 적을 공격하면 추가 피해를 줍니다.\n\n<font color='#70EA72'>타도에서는 바람걸음으로 쿨다운, 마나 소모, 투명화 진입 시간이 증가하는 반면, 지속시간과 보너스 피해가 감소합니다.</font>"
"[english]DOTA_Tooltip_ability_bounty_hunter_wind_walk_Description"	"Bounty Hunter becomes invisible and gains the ability to move through other units until he attacks or uses an ability.  If he breaks the invisibility with an attack, that attack will deal bonus damage.\n\n<font color='#70EA72'>Wind Walk has increased cooldown, mana cost, and fade time, while it has reduced duration and bonus damage in Overthrow.</font>"
"DOTA_Tooltip_ability_broodmother_spin_web_Description"	"거미여왕이 거대한 거미줄을 칩니다. 거미여왕은 거미줄 안에 있는 동안 투명해지고, 이동 속도가 증가하며, 지형에 제약받지 않고 이동할 수 있습니다. 또한 거미줄 주변에서는 체력 재생이 증가합니다. %charge_restore_time%초마다 거미줄 치기 효과가 1개 충전됩니다. 거미여왕이 피해를 받으면 %damage_time%초 동안 이동 제약 무시 효과가 사라지고 %damage_time%초 동안 이동 속도 증가 효과가 절반으로 감소합니다. 새로운 거미줄이 기존 거미줄과 이어지기만 한다면 어디든 거미줄을 칠 수 있습니다. 거미줄은 시간이 지나도 사라지지 않지만 거미여왕이 직접 제거할 수 있습니다. 최대 거미줄 개수를 초과하면 가장 오래된 거미줄이 사라집니다.\n\n<font color='#70EA72'>타도에서는 거미줄 치기의 충전 횟수, 체력 재생, 보너스 이동 속도가 감소합니다.</font>"
"[english]DOTA_Tooltip_ability_broodmother_spin_web_Description"	"Spins a large web that renders Broodmother invisible, grants a passive movement speed increase, gives free movement, and boosts regeneration while in its vicinity. Spin Web charges restore every %charge_restore_time% seconds. If damage is taken, free movement is disabled and the movement speed increase is halved for %damage_time% seconds. Spin Web can be cast from anywhere as long as the new web touches an existing web. Webs never expire, and can be manually destroyed. When the maximum limit of webs is exceeded, the oldest web disappears.\n\n<font color='#70EA72'>Spin Web has reduced count, health regen, and bonus movement speed for Overthrow.</font>"
"DOTA_Tooltip_ability_necrolyte_reapers_scythe_Description"	"적 영웅을 기절시킨 후 대상이 현재 잃은 체력에 비례한 피해를 줍니다.\n\n<font color='#70EA72'>타도에서는 사신의 낫에 죽은 영웅의 부활 시간이 20초 증가합니다.</font>\n\n사신의 낫 효과를 받고 있는 적이 죽으면 강령사제가 처치한 것으로 취급합니다.\n\n아가님의 홀로 강화 가능"
"[english]DOTA_Tooltip_ability_necrolyte_reapers_scythe_Description"	"Stuns the target enemy hero, then deals damage based on how much life it is missing.\n\n<font color='#70EA72'>In Overthrow, heroes killed by Reaper's Scythe will have 20 seconds added to their respawn timer.</font>\n\nAny kill under this effect is credited to Necrophos.\n\nUpgradable by Aghanim's Scepter."
"DOTA_Tooltip_ability_riki_permanent_invisibility_Description"	"리키가 그림자 속에 숨어들어 투명 상태가 되며 추가 체력 재생 효과를 얻습니다. 리키가 적을 공격하면 투명 상태에서 풀려납니다.\n\n<font color='#70EA72'>타도에서는 숨어 찌르기 진입 시간과 투명화 지연시간이 증가합니다.</font>"
"[english]DOTA_Tooltip_ability_riki_permanent_invisibility_Description"	"Riki fades into the shadows, becoming invisible and gaining additional health regeneration.  If Riki attacks an enemy, he will become visible.\n\n<font color='#70EA72'>Cloak and Dagger's fade time and fade delay have been increased for Overthrow.</font>"
"DOTA_Tooltip_ability_riki_blink_strike_Description"	"대상 유닛의 뒤로 순간이동합니다. 대상이 적일 경우 공격 시 보너스 피해를 줍니다. \n\n<font color='#70EA72'>타도에서는 점멸 가격의 범위가 감소하고 보너스 피해를 줍니다.</font>"
"[english]DOTA_Tooltip_ability_riki_blink_strike_Description"	"Teleports behind the target unit, striking for bonus damage if it is an enemy. \n\n<font color='#70EA72'>In Overthrow, Blink Strike has reduced range and bonus damage.</font>"
"DOTA_Tooltip_ability_silencer_glaives_of_wisdom_Description"	"침묵술사가 무기에 자신의 지혜를 부여하여 지능에 비례하는 추가 피해를 줍니다.\n\n지혜의 날은 고유 공격 변형 요인입니다. 다른 고유 공격 변형 요인과 중첩되지 않습니다.\n\n<font color='#70EA72'>타도에서는 지혜의 날로 주는 추가 피해의 비율과 범위가 감소합니다.</font>"
"[english]DOTA_Tooltip_ability_silencer_glaives_of_wisdom_Description"	"Silencer enchants his glaives with his wisdom, dealing additional damage based on his Intelligence. \n\nGlaives of Wisdom is a Unique Attack Modifier, and does not stack with other Unique Attack Modifiers.\n\n<font color='#70EA72'>Glaives of Wisdom intelligence percentage and range is reduced in Overthrow.</font>"
"DOTA_Tooltip_ability_zuus_thundergods_wrath_Description"	"지도상의 모든 적 영웅을 번개로 내려칩니다. 또한 천둥신의 분노에 맞은 적의 위치에 진실의 시야가 밝혀집니다. 적 영웅이 투명 상태일 때는 피해를 받지 않고 해당 유닛 주위에 진실의 시야가 밝혀집니다.\n\n아가님의 홀로 강화 가능\n\n<font color='#70EA72'>타도에서는 천둥신의 분노 쿨다운과 마나 소모가 증가하고 피해가 감소합니다.</font>"
"[english]DOTA_Tooltip_ability_zuus_thundergods_wrath_Description"	"Strikes all enemy heroes with a bolt of lightning, no matter where they may be.  Thundergod's Wrath also provides True Sight around each hero struck.  If an enemy hero is invisible, it takes no damage, but the True Sight is still created at that hero's location.\n\nUpgradable by Aghanim's Scepter.\n\n<font color='#70EA72'>Thundergod's Wrath has increased cooldown and mana cost and has reduced damage in Overthrow.</font>"
"DOTA_Tooltip_ability_pudge_flesh_heap_Description"	"마법 피해에 대한 퍼지의 저항력이 증가하고, 적 영웅을 죽이거나 인근에서 적 영웅이 죽을 때마다 보너스 힘을 얻습니다. 살점 무더기 능력을 익히기 전에 발생한 적 영웅의 죽음도 소급되어 적용됩니다.\n\n<font color='#70EA72'>타도에서는 살점 무더기의 보너스 힘과 범위가 감소합니다.</font>"
"[english]DOTA_Tooltip_ability_pudge_flesh_heap_Description"	"Gives Pudge resistance to magic damage, as well as bonus strength that increases each time Pudge kills an enemy Hero or it dies in his vicinity.  Flesh Heap is retroactive, meaning it can gain charges before it is skilled, which then become active.\n\n<font color='#70EA72'>Flesh Heap's bonus strength and range have been reduced in Overthrow.</font>"
"DOTA_Tooltip_ability_item_ward_sentry_Description"	"사용: 눈에 보이지 않는 감시 와드를 설치합니다. 해당 범위에 있는 아군은 진실의 시야를 얻어 투명 적 유닛과 와드를 볼 수 있습니다. %duration_minutes_tooltip%분 동안 지속합니다.\n\nCtrl 키를 누르고 아군을 클릭하면 감시 와드 하나를 넣어줄 수 있습니다.\n\n<font color='#70EA72'>타도에서는 감시 와드가 6분간 지속하며, 100골드로 구매합니다.</font>"
"[english]DOTA_Tooltip_ability_item_ward_sentry_Description"	"Use: Plants a Sentry Ward, an invisible watcher that grants True Sight, the ability to see invisible enemy units and wards, to any existing allied vision within its range. Lasts %duration_minutes_tooltip% minutes.\n\nHold Control to give one Sentry Ward to an allied hero.\n\n<font color='#70EA72'>In Overthrow, Sentry Wards cost 100 gold and last 6 minutes.</font>"
"DOTA_Tooltip_ability_item_dust_Description"	"사용: 주위의 투명화된 영웅을 밝히고 둔화 상태에 빠뜨립니다.\n\n<font color='#70EA72'>타도에서는 현시의 가루 쿨다운이 감소하며 90골드로 구매합니다.</font>"
"[english]DOTA_Tooltip_ability_item_dust_Description"	"Use: Reveals and slows invisible Heroes in a nearby area.\n\n<font color='#70EA72'>In Overthrow, Dust of Appearance costs 90 gold and has a reduced cooldown.</font>"
"npc_dota_hero_obsidian_destroyer"	"외계 침략자(조정됨)"
"[english]npc_dota_hero_obsidian_destroyer"	"Outworld Devourer (Modified)"
"DOTA_Tooltip_ability_obsidian_destroyer_arcane_orb_Description"	"외계 침략자의 공격에 현재 남아 있는 마나의 양에 비례하는 순수 피해를 추가합니다. 적 영웅을 공격할 때 %int_steal_duration%초 동안 타격당 지능을 %int_steal% 훔칩니다. 또한 소환된 유닛과 환영에 보너스 피해를 줍니다.\n\n비전 구체는 고유 공격 변형 요인입니다. 다른 고유 공격 변형 요인과 중첩되지 않습니다.\n\n<font color='#70EA72'>타도에서는 비전 구체의 마나 양 비율과 훔치는 지능, 지속시간이 감소합니다.</font>"
"[english]DOTA_Tooltip_ability_obsidian_destroyer_arcane_orb_Description"	"Adds extra pure damage to Outworld Devourer's attacks, based on his remaining mana pool. Steals %int_steal% intelligence for %int_steal_duration% seconds per hit when attacking an enemy hero. Arcane Orb also does bonus damage to summoned units and illusions.\n\nArcane Orb is a Unique Attack Modifier, and does not stack with other Unique Attack Modifiers.\n\n<font color='#70EA72'>Arcane Orb's mana pool percentage, intelligence steal, and duration have been reduced in Overthrow.</font>"
"DOTA_GameMode_15"	"타도"
"[english]DOTA_GameMode_15"	"Overthrow"
}
}
