"lang"
{
"Language"	"korean"
"DOTA_Tooltip_ability_pudge_flesh_heap_flesh_heap_magic_resist"	"<font color='#70EA72'>마법 저항력:</font>"
"[english]DOTA_Tooltip_ability_pudge_flesh_heap_flesh_heap_magic_resist"	"<font color='#70EA72'>MAGIC RESISTANCE:</font>"
"DOTA_Tooltip_ability_pudge_flesh_heap_flesh_heap_strength_buff_amount"	"<font color='#70EA72'>힘 보너스:</font>"
"[english]DOTA_Tooltip_ability_pudge_flesh_heap_flesh_heap_strength_buff_amount"	"<font color='#70EA72'>STRENGTH BONUS:</font>"
"DOTA_Tooltip_ability_pudge_flesh_heap_flesh_heap_range"	"<font color='#70EA72'>범위:</font>"
"[english]DOTA_Tooltip_ability_pudge_flesh_heap_flesh_heap_range"	"<font color='#70EA72'>RANGE:</font>"
"DOTA_Tooltip_ability_pudge_flesh_heap_Description"	"마법 피해에 대한 퍼지의 저항력이 증가하고, 적 영웅을 죽이거나 인근에서 적 영웅이 죽을 때마다 보너스 힘을 얻습니다. 살점 무더기 능력을 익히기 전에 발생한 적 영웅의 죽음도 소급되어 적용됩니다.\n\n<font color='#70EA72'>저주받은 콜로세움에서는 살점 무더기의 마법 저항력, 힘 보너스, 범위가 감소합니다.</font>"
"[english]DOTA_Tooltip_ability_pudge_flesh_heap_Description"	"Gives Pudge resistance to magic damage, as well as bonus strength that increases each time Pudge kills an enemy Hero or it dies in his vicinity.  Flesh Heap is retroactive, meaning it can gain charges before it is skilled, which then become active.\n\n<font color='#70EA72'>Flesh Heap magic resistance, strength bonus, and range is reduced in Colosseum.</font>"
"DOTA_Tooltip_modifier_legion_commander_duel_damage_boost_Description"	"결투에서 승리하면 추가로 공격력이 증가합니다.\n\n<font color='#70EA72'>저주받은 콜로세움에서는 보너스 공격력이 감소합니다.</font>"
"[english]DOTA_Tooltip_modifier_legion_commander_duel_damage_boost_Description"	"Gaining bonus damage permanently from won duels.\n\n<font color='#70EA72'>Bonus damage is reduced in Colosseum.</font>"
"DOTA_Tooltip_ability_legion_commander_duel_Description"	"군단 사령관과 대상이 된 적 영웅이 짧은 시간 동안 서로 결투를 벌입니다. 두 영웅은 아이템이나 기술을 사용할 수 없습니다. 효과가 지속하는 동안 한쪽 영웅이 죽으면, 결투에서 이긴 영웅은 영구히 추가 공격력을 얻습니다.아가님의 홀로 강화 가능\n\n<font color='#70EA72'>저주받은 콜로세움에서는 보너스 공격력이 감소합니다.</font>"
"[english]DOTA_Tooltip_ability_legion_commander_duel_Description"	"Legion Commander and the target enemy hero are forced to attack each other for a short duration.  Neither hero can use items or abilities.  If either hero dies during the duration, the hero winning the Duel gains permanent bonus damage.\n\nUpgradable by Aghanim's Scepter.\n\n<font color='#70EA72'>Bonus damage is reduced in Colosseum.</font>"
"DOTA_Tooltip_ability_legion_commander_duel_reward_damage"	"<font color='#70EA72'>보너스 피해:</font>"
"[english]DOTA_Tooltip_ability_legion_commander_duel_reward_damage"	"<font color='#70EA72'>BONUS DAMAGE:</font>"
"DOTA_Tooltip_ability_silencer_glaives_of_wisdom_Description"	"침묵술사가 무기에 자신의 지혜를 부여하여 지능에 비례하는 추가 피해를 줍니다.지혜의 날은 고유 공격 변형 요인입니다. 다른 고유 공격 변형 요인과 중첩되지 않습니다.\n\n<font color='#70EA72'>저주받은 콜로세움에서는 지혜의 날의 지능 비율과 범위가 감소합니다.</font>"
"[english]DOTA_Tooltip_ability_silencer_glaives_of_wisdom_Description"	"Silencer enchants his glaives with his wisdom, dealing additional damage based on his Intelligence. \n\nGlaives of Wisdom is a Unique Attack Modifier, and does not stack with other Unique Attack Modifiers.\n\n<font color='#70EA72'>Glaives of Wisdom intelligence percentage and range is reduced in Colosseum.</font>"
"DOTA_Tooltip_ability_silencer_glaives_of_wisdom_intellect_damage_pct"	"<font color='#70EA72'>지능 피해:</font>"
"[english]DOTA_Tooltip_ability_silencer_glaives_of_wisdom_intellect_damage_pct"	"<font color='#70EA72'>INT TO DAMAGE:</font>"
"DOTA_Tooltip_ability_necrolyte_reapers_scythe_Description"	"적 영웅을 기절시킨 후 대상이 현재 잃은 체력에 비례한 피해를 줍니다. \n\n<font color='#70EA72'>저주받은 콜로세움에서 사신의 낫에 죽은 영웅은 부활 시간이 20초 증가합니다.</font>\n\n사신의 낫 효과를 받고 있는 적이 죽으면 강령사제가 처치한 것으로 취급합니다.\n\n아가님의 홀로 강화 가능"
"[english]DOTA_Tooltip_ability_necrolyte_reapers_scythe_Description"	"Stuns the target enemy hero, then deals damage based on how much life it is missing.\n\n<font color='#70EA72'>In Colosseum, heroes killed by Reaper's Scythe will have 20 seconds added to their respawn timer.</font>\n\nAny kill under this effect is credited to Necrophos.\n\nUpgradable by Aghanim's Scepter."
"DOTA_Tooltip_ability_necrolyte_reapers_scythe_respawn_constant"	"<font color='#70EA72'>추가 재생성 시간:</font>"
"[english]DOTA_Tooltip_ability_necrolyte_reapers_scythe_respawn_constant"	"<font color='#70EA72'>ADDED RESPAWN TIME:</font>"
"DOTA_Tooltip_ability_sniper_take_aim_Description"	"저격수의 공격 범위가 증가합니다.\n\n<font color='#70EA72'>저주받은 콜로세움에서는 증가하는 범위가 줄어듭니다.</font>"
"[english]DOTA_Tooltip_ability_sniper_take_aim_Description"	"Extends the attack range of Sniper's rifle.\n\n<font color='#70EA72'>Attack range has been reduced in Colosseum.</font>"
"DOTA_Tooltip_ability_sniper_take_aim_bonus_attack_range"	"<font color='#70EA72'>보너스 범위:</font>"
"[english]DOTA_Tooltip_ability_sniper_take_aim_bonus_attack_range"	"<font color='#70EA72'>BONUS RANGE:</font>"
"npc_dota_hero_tinker"	"땜장이(조정됨)"
"[english]npc_dota_hero_tinker"	"Tinker (Modified)"
"DOTA_Tooltip_ability_tinker_heat_seeking_missile_Description"	"<font color='#70EA72'>저주받은 콜로세움에서 사용하면 1250의 범위 내에서 가장 가까운 적 영웅을 추적하는 미사일을 2기 발사합니다.</font>\n\n아가님의 홀 장착 시 미사일 개수가 두 배로 증가합니다."
"[english]DOTA_Tooltip_ability_tinker_heat_seeking_missile_Description"	"<font color='#70EA72'>Launches a pair of rockets at the nearest visible enemy heroes within 1250 range in Colosseum.</font>\n\nThe number of missile targets is doubled with Aghanim's Scepter."
"DOTA_Tooltip_ability_item_button_sawblade_radiant"	"래디언트 톱날 버튼"
"[english]DOTA_Tooltip_ability_item_button_sawblade_radiant"	"Radiant Sawblade Button"
"DOTA_Tooltip_ability_item_button_sawblade_dire"	"다이어 톱날 버튼"
"[english]DOTA_Tooltip_ability_item_button_sawblade_dire"	"Dire Sawblade Button"
"npc_dota_sawblade_trap_ward"	"톱날 함정"
"[english]npc_dota_sawblade_trap_ward"	"The Sawblade Trap"
"DOTA_Tooltip_ability_item_health_treat"	"체력 사탕"
"[english]DOTA_Tooltip_ability_item_health_treat"	"Health Treat"
"DOTA_Tooltip_ability_item_mana_treat"	"마나 사탕"
"[english]DOTA_Tooltip_ability_item_mana_treat"	"Mana Treat"
"DOTA_Tooltip_ability_item_button_boulder_radiant"	"래디언트 바위 버튼"
"[english]DOTA_Tooltip_ability_item_button_boulder_radiant"	"Radiant Boulder Button"
"DOTA_Tooltip_ability_item_button_boulder_dire"	"다이어 바위 버튼"
"[english]DOTA_Tooltip_ability_item_button_boulder_dire"	"Dire Boulder Button"
"DOTA_GameMode_15"	"콜로세움"
"[english]DOTA_GameMode_15"	"COLOSSEUM"
}
}
