"lang"
{
"Language"	"czech"
"DOTA_Tooltip_modifier_spirit_gem"	"Esence"
"[english]DOTA_Tooltip_modifier_spirit_gem"	"Essence"
"DOTA_Tooltip_modifier_spirit_gem_Description"	"Počet bodů esence, které tato jednotka nese. Při nesení velkého množství poskytuje esence bonus k poškození."
"[english]DOTA_Tooltip_modifier_spirit_gem_Description"	"This unit's collected essence. Provides increased outgoing damage when holding large amounts."
"DOTA_Tooltip_ability_jungle_spirit_summon_creeps"	"Stromoví válečníci"
"[english]DOTA_Tooltip_ability_jungle_spirit_summon_creeps"	"Spirit Warriors"
"DOTA_Tooltip_ability_jungle_spirit_summon_creeps_Description"	"Bestie vrhne na nepřítele projektil, který mu udělí poškození a vyvolá kolem něj Stromové válečníky."
"[english]DOTA_Tooltip_ability_jungle_spirit_summon_creeps_Description"	"Launches a projectile at the target, damaging it and summoning Spirit Warriors around it."
"DOTA_Tooltip_ability_jungle_spirit_summon_creeps_treant_level"	"ÚROVEŇ VÁLEČNÍKŮ:"
"[english]DOTA_Tooltip_ability_jungle_spirit_summon_creeps_treant_level"	"SPIRIT WARRIOR LEVEL:"
"DOTA_Tooltip_ability_jungle_spirit_summon_creeps_projectile_damage"	"POŠKOZENÍ PROJEKTILU:"
"[english]DOTA_Tooltip_ability_jungle_spirit_summon_creeps_projectile_damage"	"PROJECTILE DAMAGE:"
"DOTA_Tooltip_ability_special_bonus_unique_morokai_treant_level"	"Silnější stromoví válečníci"
"[english]DOTA_Tooltip_ability_special_bonus_unique_morokai_treant_level"	"Stronger Spirit Warriors"
"DOTA_Tooltip_ability_morokai_jungle_heal_beam"	"Přírodní paprsky"
"[english]DOTA_Tooltip_ability_morokai_jungle_heal_beam"	"Wild Conjuration"
"DOTA_Tooltip_ability_morokai_jungle_heal_beam_Description"	"Kolem bestie začne rotovat několik paprsků, které proměňují stromy na spojenecké Stromové válečníky."
"[english]DOTA_Tooltip_ability_morokai_jungle_heal_beam_Description"	"The Mo'rokai creates rotating beams that transform trees into allied Spirit Warriors."
"DOTA_Tooltip_ability_morokai_jungle_heal_beam_beam_duration"	"TRVÁNÍ:"
"[english]DOTA_Tooltip_ability_morokai_jungle_heal_beam_beam_duration"	"DURATION:"
"DOTA_Tooltip_ability_morokai_jungle_heal_beam_beam_count"	"PAPRSKY:"
"[english]DOTA_Tooltip_ability_morokai_jungle_heal_beam_beam_count"	"BEAMS:"
"DOTA_Tooltip_ability_morokai_jungle_heal_beam_beam_range"	"DOSAH:"
"[english]DOTA_Tooltip_ability_morokai_jungle_heal_beam_beam_range"	"RANGE:"
"DOTA_Tooltip_ability_morokai_jungle_heal_beam_hp_per_second"	"ZDRAVÍ ZA SEKUNDU:"
"[english]DOTA_Tooltip_ability_morokai_jungle_heal_beam_hp_per_second"	"HEAL PER SECOND:"
"DOTA_Tooltip_ability_special_bonus_unique_morokai_jungle_heal_beam_beam_heal"	"Přírodní paprsky – bonus k léčení"
"[english]DOTA_Tooltip_ability_special_bonus_unique_morokai_jungle_heal_beam_beam_heal"	"Wild Conjuration Bonus Healing"
"DOTA_Tooltip_ability_special_bonus_unique_morokai_jungle_heal_beam_beam_heal_Description"	"Navyšuje léčení schopnosti Přírodní paprsky o 20 bodů."
"[english]DOTA_Tooltip_ability_special_bonus_unique_morokai_jungle_heal_beam_beam_heal_Description"	"The Mo'rokai's Wild Conuration Beams gain +20 Heal per Second"
"DOTA_Tooltip_ability_special_bonus_unique_morokai_jungle_heal_beam_third_beam"	"Přírodní paprsky – další paprsky"
"[english]DOTA_Tooltip_ability_special_bonus_unique_morokai_jungle_heal_beam_third_beam"	"Wild Conjuration Extra Beams"
"DOTA_Tooltip_ability_special_bonus_unique_morokai_jungle_heal_beam_third_beam_Description"	"Přidává schopnosti Přírodní paprsky dva další paprsky."
"[english]DOTA_Tooltip_ability_special_bonus_unique_morokai_jungle_heal_beam_third_beam_Description"	"The Mo'rokai's Wild Conuration Gains 2 additional Heal Beams"
"DOTA_Tooltip_ability_jungle_spirit_river_rejuvenation"	"Živá voda"
"[english]DOTA_Tooltip_ability_jungle_spirit_river_rejuvenation"	"Rainwater Rejuvenation"
"DOTA_Tooltip_ability_jungle_spirit_river_rejuvenation_Description"	"Poskytuje hrdinům regeneraci zdraví a many, když se nachází v řece nebo poblíž svojí svatyně."
"[english]DOTA_Tooltip_ability_jungle_spirit_river_rejuvenation_Description"	"Grants heroes health and mana when they are in the river or near one of their shrines."
"DOTA_Tooltip_ability_jungle_spirit_river_rejuvenation_health_restore"	"ZDRAVÍ ZA SEKUNDU:"
"[english]DOTA_Tooltip_ability_jungle_spirit_river_rejuvenation_health_restore"	"HEALTH PER SECOND:"
"DOTA_Tooltip_ability_jungle_spirit_river_rejuvenation_mana_restore"	"MANY ZA SEKUNDU:"
"[english]DOTA_Tooltip_ability_jungle_spirit_river_rejuvenation_mana_restore"	"MANA PER SECOND:"
"DOTA_Tooltip_modifier_jungle_spirit_river_rejuvenation_regen"	"Živá voda"
"[english]DOTA_Tooltip_modifier_jungle_spirit_river_rejuvenation_regen"	"Rainwater Rejuvenation"
"DOTA_Tooltip_modifier_jungle_spirit_river_rejuvenation_regen_Description"	"Tato jednotka získává regeneraci zdraví a many, když se nachází v řece nebo poblíž svojí svatyně."
"[english]DOTA_Tooltip_modifier_jungle_spirit_river_rejuvenation_regen_Description"	"This unit is regenerating health and mana while in the river or near one of its shrines."
"DOTA_Tooltip_modifier_jungle_spirit_river_rejuvenation_regen_health_restore"	"REGENERACE ZDRAVÍ:"
"[english]DOTA_Tooltip_modifier_jungle_spirit_river_rejuvenation_regen_health_restore"	"HEALTH REGEN:"
"DOTA_Tooltip_modifier_jungle_spirit_river_rejuvenation_regen_mana_restore"	"REGENERACE MANY:"
"[english]DOTA_Tooltip_modifier_jungle_spirit_river_rejuvenation_regen_mana_restore"	"MANA REGEN:"
"DOTA_Tooltip_ability_item_bag_of_gold_caster_only"	"Měšec zlaťáků"
"[english]DOTA_Tooltip_ability_item_bag_of_gold_caster_only"	"Bag of Gold"
"DOTA_Tooltip_ability_junglespirit_volcano_eruption"	"Erupce"
"[english]DOTA_Tooltip_ability_junglespirit_volcano_eruption"	"Eruption"
"DOTA_Tooltip_ability_junglespirit_volcano_eruption_Description"	"Bestie vyšle směrem k nepříteli erupci, která udělí poškození a odhodí všechny zasažené jednotky."
"[english]DOTA_Tooltip_ability_junglespirit_volcano_eruption_Description"	"Sends up an eruption towards the enemy position, knocking back and damaging affected units."
"DOTA_Tooltip_ability_junglespirit_volcano_eruption_split_radius"	"ROZSAH EXPLOZE:"
"[english]DOTA_Tooltip_ability_junglespirit_volcano_eruption_split_radius"	"EXPLOSION AOE:"
"DOTA_Tooltip_ability_junglespirit_volcano_eruption_flight_time"	"PRODLEVA:"
"[english]DOTA_Tooltip_ability_junglespirit_volcano_eruption_flight_time"	"DELAY:"
"DOTA_Tooltip_ability_junglespirit_volcano_eruption_damage"	"POŠKOZENÍ:"
"[english]DOTA_Tooltip_ability_junglespirit_volcano_eruption_damage"	"DAMAGE:"
"DOTA_Tooltip_ability_special_bonus_unique_jungle_spirit_volcano_multitarget"	"Erupce – více cílů"
"[english]DOTA_Tooltip_ability_special_bonus_unique_jungle_spirit_volcano_multitarget"	"Eruption Multitarget"
"DOTA_Tooltip_ability_special_bonus_unique_jungle_spirit_volcano_multitarget_Description"	"Schopnost Erupce při každém použití zacílí další oblast navíc."
"[english]DOTA_Tooltip_ability_special_bonus_unique_jungle_spirit_volcano_multitarget_Description"	"The Mo'rokai's Eruption targets an additional enemy with each cast."
"DOTA_Tooltip_ability_special_bonus_unique_jungle_spirit_volcano_damage_bonus"	"Erupce – bonus k poškození"
"[english]DOTA_Tooltip_ability_special_bonus_unique_jungle_spirit_volcano_damage_bonus"	"Eruption Bonus Damage"
"DOTA_Tooltip_ability_special_bonus_unique_jungle_spirit_volcano_damage_bonus_Description"	"Přidává schopnosti Erupce 500 bodů k poškození."
"[english]DOTA_Tooltip_ability_special_bonus_unique_jungle_spirit_volcano_damage_bonus_Description"	"The Mo'rokai's Eruption gains 500 bonus damage."
"DOTA_Tooltip_ability_special_bonus_unique_jungle_spirit_volcano_splinter"	"Erupce – rozdělení"
"[english]DOTA_Tooltip_ability_special_bonus_unique_jungle_spirit_volcano_splinter"	"Eruption Splinter"
"DOTA_Tooltip_ability_special_bonus_unique_jungle_spirit_volcano_splinter_Description"	"Zajistí, že se schopnost Erupce kolem cíle rozdělí na 6 dalších kamenů."
"[english]DOTA_Tooltip_ability_special_bonus_unique_jungle_spirit_volcano_splinter_Description"	"The Mo'rokai's Eruption splits into 6 additional stones around the target."
"DOTA_Tooltip_ability_jungle_spirit_storm_cyclone"	"Cyklóny"
"[english]DOTA_Tooltip_ability_jungle_spirit_storm_cyclone"	"Cyclone"
"DOTA_Tooltip_ability_jungle_spirit_storm_cyclone_Description"	"Bestie vytvoří vlnu cyklón, které omráčí nepřátele a každou sekundu jim udělují poškození."
"[english]DOTA_Tooltip_ability_jungle_spirit_storm_cyclone_Description"	"Creates a slew of cyclones that stun and disorient enemies, dealing damage every second."
"DOTA_Tooltip_ability_jungle_spirit_storm_cyclone_projectile_distance"	"DOSAH SCHOPNOSTI:"
"[english]DOTA_Tooltip_ability_jungle_spirit_storm_cyclone_projectile_distance"	"CAST DISTANCE:"
"DOTA_Tooltip_ability_jungle_spirit_storm_cyclone_projectile_amount"	"CYKLÓNY:"
"[english]DOTA_Tooltip_ability_jungle_spirit_storm_cyclone_projectile_amount"	"CYCLONES:"
"DOTA_Tooltip_ability_jungle_spirit_storm_cyclone_debuff_duration"	"DOBA OMRÁČENÍ:"
"[english]DOTA_Tooltip_ability_jungle_spirit_storm_cyclone_debuff_duration"	"STUN DURATION:"
"DOTA_Tooltip_ability_jungle_spirit_storm_cyclone_cyclone_damage"	"POŠKOZENÍ:"
"[english]DOTA_Tooltip_ability_jungle_spirit_storm_cyclone_cyclone_damage"	"DAMAGE"
"DOTA_Tooltip_ability_special_bonus_unique_jungle_spirit_storm_cyclone_damage"	"Cyklóny – bonus k poškození"
"[english]DOTA_Tooltip_ability_special_bonus_unique_jungle_spirit_storm_cyclone_damage"	"Cyclone Bonus Damage"
"DOTA_Tooltip_ability_special_bonus_unique_jungle_spirit_storm_cyclone_damage_Description"	"Navyšuje poškození schopnosti Cyklóny za sekundu o 50 bodů."
"[english]DOTA_Tooltip_ability_special_bonus_unique_jungle_spirit_storm_cyclone_damage_Description"	"The Mo'rokai's Cyclones deal +50 damage per second."
"DOTA_Tooltip_ability_special_bonus_unique_jungle_spirit_storm_cyclone_debuff_duration"	"Cyklóny – trvání debuffu"
"[english]DOTA_Tooltip_ability_special_bonus_unique_jungle_spirit_storm_cyclone_debuff_duration"	"Cyclone Debuff Duration"
"DOTA_Tooltip_ability_special_bonus_unique_jungle_spirit_storm_cyclone_debuff_duration_Description"	"Prodlužuje dobu omráčení schopnosti Cyklóny o 2 sekundy."
"[english]DOTA_Tooltip_ability_special_bonus_unique_jungle_spirit_storm_cyclone_debuff_duration_Description"	"The Mo'rokai's Cyclones gain 2 seconds of stun on impact."
"DOTA_Tooltip_ability_special_bonus_unique_jungle_spirit_storm_cyclone_projectiles"	"Cyklóny – další cyklóny"
"[english]DOTA_Tooltip_ability_special_bonus_unique_jungle_spirit_storm_cyclone_projectiles"	"Cyclone Extra Cyclones."
"DOTA_Tooltip_ability_special_bonus_unique_jungle_spirit_storm_cyclone_projectiles_Description"	"Přidává schopnosti Cyklóny šest dalších cyklón."
"[english]DOTA_Tooltip_ability_special_bonus_unique_jungle_spirit_storm_cyclone_projectiles_Description"	"The Mo'rokai's Cyclones +6 cyclones created."
"HERO_BUTTONCATEGORY"	"stuff"
"[english]HERO_BUTTONCATEGORY"	"stuff"
"DOTA_Tooltip_ability_jungle_spirit_volcano_damage_block"	"Obsidiánový štít"
"[english]DOTA_Tooltip_ability_jungle_spirit_volcano_damage_block"	"Obsidian Shield"
"DOTA_Tooltip_ability_jungle_spirit_volcano_damage_block_Description"	"Poskytuje bestii šanci vyblokovat procento z příchozího fyzického poškození."
"[english]DOTA_Tooltip_ability_jungle_spirit_volcano_damage_block_Description"	"Provides a chance to block a percent of incoming physical damage."
"DOTA_Tooltip_ability_jungle_spirit_volcano_damage_block_block_chance"	"ŠANCE NA BLOK:"
"[english]DOTA_Tooltip_ability_jungle_spirit_volcano_damage_block_block_chance"	"BLOCK CHANCE:"
"DOTA_Tooltip_ability_jungle_spirit_volcano_damage_block_damage_reduction"	"REDUKCE POŠKOZENÍ:"
"[english]DOTA_Tooltip_ability_jungle_spirit_volcano_damage_block_damage_reduction"	"DAMAGE REDUCTION:"
"DOTA_Tooltip_modifier_jungle_spirit_volcano_damage_block"	"Obsidiánový štít"
"[english]DOTA_Tooltip_modifier_jungle_spirit_volcano_damage_block"	"Obsidian Shield"
"DOTA_Tooltip_modifier_jungle_spirit_volcano_damage_block_Description"	"Jednotka získává od bestie šanci vyblokovat 25% z příchozího fyzického poškození."
"[english]DOTA_Tooltip_modifier_jungle_spirit_volcano_damage_block_Description"	"The Mo'rokai is providing a chance to block 25% of incoming physical damage."
"DOTA_Tooltip_modifier_jungle_spirit_volcano_damage_block_block_chance"	"ŠANCE NA BLOK:"
"[english]DOTA_Tooltip_modifier_jungle_spirit_volcano_damage_block_block_chance"	"BLOCK CHANCE:"
"DOTA_Tooltip_modifier_jungle_spirit_volcano_damage_block_damage_reduction"	"REDUKCE POŠKOZENÍ:"
"[english]DOTA_Tooltip_modifier_jungle_spirit_volcano_damage_block_damage_reduction"	"DAMAGE REDUCTION:"
"DOTA_Tooltip_ability_jungle_spirit_storm_multicast"	"Bouře kouzel"
"[english]DOTA_Tooltip_ability_jungle_spirit_storm_multicast"	"Stormcasting"
"DOTA_Tooltip_ability_jungle_spirit_storm_multicast_Description"	"Poskytuje bestii šanci seslat jedno cílené kouzlo několikrát."
"[english]DOTA_Tooltip_ability_jungle_spirit_storm_multicast_Description"	"Provides a chance to cast an additional targeted spell."
"DOTA_Tooltip_ability_jungle_spirit_storm_multicast_multicast_chance"	"ŠANCE:"
"[english]DOTA_Tooltip_ability_jungle_spirit_storm_multicast_multicast_chance"	"MULTICAST CHANCE:"
"DOTA_Tooltip_modifier_jungle_spirit_storm_multicast"	"Bouře kouzel"
"[english]DOTA_Tooltip_modifier_jungle_spirit_storm_multicast"	"Stormcasting"
"DOTA_Tooltip_modifier_jungle_spirit_storm_multicast_Description"	"Jednotka získává od bestie šanci seslat jedno cílené kouzlo několikrát."
"[english]DOTA_Tooltip_modifier_jungle_spirit_storm_multicast_Description"	"The Mo'rokai is providing a chance to cast an additional targeted spell."
"DOTA_Tooltip_modifier_jungle_spirit_storm_multicast_multicast_chance"	"ŠANCE:"
"[english]DOTA_Tooltip_modifier_jungle_spirit_storm_multicast_multicast_chance"	"MULTICAST CHANCE:"
"DOTA_Tooltip_ability_jungle_spirit_jungle_building_regeneration"	"Proces zotavení"
"[english]DOTA_Tooltip_ability_jungle_spirit_jungle_building_regeneration"	"Living Structures"
"DOTA_Tooltip_ability_jungle_spirit_jungle_building_regeneration_Description"	"Poskytuje všem spojeneckým budovám pasivní regeneraci."
"[english]DOTA_Tooltip_ability_jungle_spirit_jungle_building_regeneration_Description"	"Provides passive regeneration to all allied structures."
"DOTA_Tooltip_ability_jungle_spirit_jungle_building_regeneration_regeneration"	"REGENERACE:"
"[english]DOTA_Tooltip_ability_jungle_spirit_jungle_building_regeneration_regeneration"	"REGENERATION:"
"DOTA_Tooltip_modifier_jungle_spirit_jungle_building_regeneration"	"Proces zotavení"
"[english]DOTA_Tooltip_modifier_jungle_spirit_jungle_building_regeneration"	"Living Structures"
"DOTA_Tooltip_modifier_jungle_spirit_jungle_building_regeneration_Description"	"Bestie regeneruje zdraví budov."
"[english]DOTA_Tooltip_modifier_jungle_spirit_jungle_building_regeneration_Description"	"The Mo'rokai is regenerating buildings."
"DOTA_Tooltip_modifier_jungle_spirit_jungle_building_regeneration_regeneration"	"REGENERACE:"
"[english]DOTA_Tooltip_modifier_jungle_spirit_jungle_building_regeneration_regeneration"	"REGENERATION:"
"DOTA_Tooltip_ability_jungle_spirit_jungle_lumber_lock"	"Zákeřné stromky"
"[english]DOTA_Tooltip_ability_jungle_spirit_jungle_lumber_lock"	"Treacherous Trees"
"DOTA_Tooltip_ability_jungle_spirit_jungle_lumber_lock_Description"	"Poskytuje útokům šanci vytvořit za nepřítelem řadu stromů."
"[english]DOTA_Tooltip_ability_jungle_spirit_jungle_lumber_lock_Description"	"Provides a chance to create a row of trees behind an enemy on each attack."
"DOTA_Tooltip_ability_jungle_spirit_jungle_lumber_lock_sprout_chance"	"ŠANCE:"
"[english]DOTA_Tooltip_ability_jungle_spirit_jungle_lumber_lock_sprout_chance"	"CHANCE:"
"DOTA_Tooltip_ability_jungle_spirit_jungle_lumber_lock_duration"	"TRVÁNÍ:"
"[english]DOTA_Tooltip_ability_jungle_spirit_jungle_lumber_lock_duration"	"DURATION:"
"DOTA_Tooltip_modifier_jungle_spirit_jungle_lumber_lock"	"Zákeřné stromky"
"[english]DOTA_Tooltip_modifier_jungle_spirit_jungle_lumber_lock"	"Treacherous Trees"
"DOTA_Tooltip_modifier_jungle_spirit_jungle_lumber_lock_Description"	"Útoky jednotky mají šanci vytvořit za nepřítelem řadu stromů."
"[english]DOTA_Tooltip_modifier_jungle_spirit_jungle_lumber_lock_Description"	"Provides a chance to create a row of trees behind an enemy on each attack."
"DOTA_Tooltip_modifier_jungle_spirit_jungle_lumber_lock_sprout_chance"	"ŠANCE:"
"[english]DOTA_Tooltip_modifier_jungle_spirit_jungle_lumber_lock_sprout_chance"	"CHANCE:"
"DOTA_Tooltip_modifier_jungle_spirit_jungle_lumber_lock_duration"	"TRVÁNÍ:"
"[english]DOTA_Tooltip_modifier_jungle_spirit_jungle_lumber_lock_duration"	"DURATION:"
"DOTA_Tooltip_ability_jungle_spirit_volcano_fire_strike"	"Vulkanické rozštípnutí"
"[english]DOTA_Tooltip_ability_jungle_spirit_volcano_fire_strike"	"Volcanic Cleave"
"DOTA_Tooltip_ability_jungle_spirit_volcano_fire_strike_Description"	"Útoky hrdinů na blízko mají kromě primárního cíle šanci zasáhnout také nepřátele kolem."
"[english]DOTA_Tooltip_ability_jungle_spirit_volcano_fire_strike_Description"	"Melee heroes have a chance to strike targets in an AoE after an attack."
"DOTA_Tooltip_ability_jungle_spirit_volcano_fire_strike_strike_chance"	"ŠANCE:"
"[english]DOTA_Tooltip_ability_jungle_spirit_volcano_fire_strike_strike_chance"	"ATTACK CHANCE:"
"DOTA_Tooltip_ability_jungle_spirit_volcano_fire_strike_radius"	"ROZSAH:"
"[english]DOTA_Tooltip_ability_jungle_spirit_volcano_fire_strike_radius"	"RADIUS:"
"DOTA_Tooltip_modifier_jungle_spirit_volcano_fire_strike"	"Vulkanické rozštípnutí"
"[english]DOTA_Tooltip_modifier_jungle_spirit_volcano_fire_strike"	"Volcanic Cleave"
