"lang"
{
	"Language"		"schinese"
		"scenario_sven_task_kill_a_lot_of_creeps"		"豺狼人还真是多。或许你该在和他们战斗前先治疗一下！"
		"scenario_sven_task_pickup_rune"				"找到回复生命和魔法值的方法！"
		"scenario_sven_task_buy_item"					"找到神秘商人，从他那获取信息。"

		"scenario_sven_hint_narration_sven1_1"			"斯温：我需要潜入地牢击杀影魔，但是没有办法通过瞭望塔。或许我杀点豺狼人的话，剩下的会告诉我怎么办……"
		"scenario_sven_hint_narration_sven1_2"			"豺狼人：啊啊啊"
		"scenario_sven_hint_narration_sven1_3"			"豺狼人：我们一个字都不会说！快逃到瞭望塔去！"
		"scenario_sven_hint_narration_sven1_4"			"豺狼人：十八年后又是条好狼！！<br>斯温：去他的，要把他们全杀了！"
		"scenario_sven_hint_narration_sven1_fail"		"斯温：我把他们全杀了，现在不知道该怎么办了:( （请重新开始本场景）"
		
		"scenario_sven_hint_narration_sven2_1"			"半人马：谢谢你解救了我！通过瞭望塔没有别的办法，不过我能在你通过的时候引开它的火力。"
		"scenario_sven_hint_narration_sven2_2"			"半人马：快点！！我只能撑这么久"
		"scenario_sven_hint_narration_sven2_3"			"半人马：快点！！我只能撑这么久"
		"scenario_sven_hint_narration_sven2_4"			"半人马：兄弟，高塔太厉害了，没事绝不能招惹！"
		"scenario_sven_hint_narration_sven2_5"			"半人马：兄弟，高塔太厉害了，没事绝不能招惹！"
		"scenario_sven_hint_narration_sven2_6"			"半人马：呃，我只能走到这了，希望你能到另一边！"
		"scenario_sven_hint_narration_sven2_7"			"半人马：呃，我只能走到这了，希望你能到另一边！"
		"scenario_sven_hint_narration_sven2_centaur_dead"	"半人马：为我的英勇……歌唱……"
		"scenario_sven_hint_narration_sven3_gnolls_1"		"豺狼人：看！入侵者！！希望他只是攻击我们，没有什么花招！"
		"scenario_sven_hint_narration_sven3_gnolls_2"		"豺狼人：呼！要是他有晕技什么的我们真的就遭殃了！"
		"scenario_sven_hint_narration_sven3_gnolls_stun"	"豺狼人：呃！晕了晕了！！"
		"scenario_sven_hint_narration_sven4"			"斯温：受的伤还真不轻，不过那些家伙应该掉落了一瓶疗伤药水……或许我先喝了再前进……"
		"scenario_sven_hint_narration_sven_death_tower"		"防御塔：唔哈哈哈哈！愚蠢的人，以为他能这样直愣愣地冲进高塔。（请重新开始本场景）"
		"scenario_sven_hint_narration_sven_death_gnoll"		"豺狼人：吼吼吼！（请重新开始本场景）"
		"scenario_sven_hint_killed_them_all"			"斯温：好吧，要是我把他们全杀了，我就不可能知道怎么通过瞭望塔了！（请重新开始本场景）"
		
		// Scenario 1
		"scenario1_task_root"							"击杀邪恶的首领影魔，让和平回归。"
		"scenario1_task_see_the_boss"					"侦查首领的位置。"
		"scenario1_task_kill_gnolls"					"击杀前往首领地点的途中遇到的敌人。"
		"scenario1_task_kill_centaur"					"击杀前往首领地点的途中遇到的半人马。"
		"scenario1_task_level_up"						"升级你的第一个技能，榴霰弹。"
		"scenario1_task_kill_wolves"					"侦查高地，击杀那里的所有敌人。"
		"scenario1_task_see_the_tower"					"侦查敌方防御塔。"
		"scenario1_task_see_the_new_path"				"再找一条路前往防御塔。"
		"scenario1_task_kill_tower"						"摧毁敌方防御塔。"
		"scenario1_task_see_the_boss_up_close"			"前去面对首领。"
		"scenario1_task_mini_bosses"					"击败三个邪恶指挥官！"
		"scenario1_task_kill_mirana"					"击杀米拉娜。"
		"scenario1_task_kill_underlord"					"击杀孽主。"
		"scenario1_task_kill_broodmother"				"击杀育母蜘蛛。"
		"scenario1_task_learn_assassinate"				"学习暗杀。"
		"scenario1_task_kill_the_boss"					"击杀影魔！"
		"npc_dota_badguys_tower1_bot_weak"				"防御塔"
		"npc_dota_creature_scenario1_gnoll"				"小豺狼人"

		// Scenario: Economy
		"scenario_economy_main_objective"					"中期发育"

		"scenario_economy_task_buy_echo_sabre"						"完成{s:ItemName}的合成"
	

		"scenario_economy_task_add_echo_sabre_to_quick_buy"					"将{s:ItemName}加入快速购买"
		"scenario_economy_task_add_echo_sabre_to_quick_buy_Description"		"在商店找到后，按住Shift键点击，或拖拽到快速购买栏中。"
		"scenario_economy_task_buy_quarter_staff"							"购买{s:ItemName}"
		"scenario_economy_task_buy_quarter_staff_Description"				"右键点击快速购买栏中的图标。"
		"scenario_economy_task_buy_sobi_mask"								"购买{s:ItemName}"
		"scenario_economy_task_buy_sobi_mask_Description"					"右键点击快速购买栏中的图标。"
		"scenario_economy_task_teleport_to_bot_t1"							"传送至防御塔"
		"scenario_economy_task_teleport_to_bot_t1_Description"				"点击或使用回城卷轴的快捷键，再点击防御塔旁边。"
		"scenario_economy_task_earn_gold_for_robe"							"赚取{s:Gold}金"
		"scenario_economy_task_earn_gold_for_robe_Description"				"完成对敌方单位的补刀，获得金钱奖励。"
		"scenario_economy_task_buy_robe"									"购买{s:ItemName}"
		"scenario_economy_task_buy_robe_Description"						"右键点击快速购买栏中的图标。"
		"scenario_economy_task_buy_tp_scroll"								"购买{s:ItemAmount}份{s:ItemName}"
		"scenario_economy_task_buy_tp_scroll_Description"					"右键点击快速购买栏中的图标。"
		"scenario_economy_task_retrieve_robe_with_courier"					"使用信使"
		"scenario_economy_task_retrieve_robe_with_courier_Description"		"使用运送物品按钮，利用信使取回基地中的物品。"
		"scenario_economy_task_deliver_robe_with_courier"					"在安全地点与信使碰头"
		"scenario_economy_task_deliver_robe_with_courier_Description"		"远离防御塔后的敌人。"
		"scenario_economy_task_gain_level_9"								"等级升到{s:Level}级"
		"scenario_economy_task_gain_level_9_Description"					"附近有敌方单位阵亡时会获得经验。"
		"scenario_economy_task_learn_great_cleave"							"学习{s:AbilityName}"
		"scenario_economy_task_learn_great_cleave_Description"				"点击技能上方的升级按钮，升级{s:AbilityName}技能。"	
		"scenario_economy_task_gain_level_10"								"等级升到{s:Level}级"
		"scenario_economy_task_gain_level_10_Description"					"附近有敌方单位阵亡时会获得经验。"
		"scenario_economy_task_learn_a_talent"								"学习{s:AbilityName}"
		"scenario_economy_task_learn_a_talent_Description"					"点击天赋树学习天赋{s:AbilityName}。"

		"scenario_economy_task_clear_the_jungle"							"消灭中立野怪营地"
		"scenario_economy_task_clear_the_jungle_Description"				"击败每组营地的所有野怪。"
		
	
		"scenario_economy_task_send_grove_bow_to_stash"						"将{s:ItemName}送回团队中立物品储藏处"
		"scenario_economy_task_send_grove_bow_to_stash_Description"			"右键点击背包中的林野长弓，再选择“传送至中立物品储藏处”"
		"scenario_economy_task_defend_tower_and_kill_sf" 	"守卫己方防御塔，同时击败影魔"
		"scenario_economy_task_protect_tower"				"保护防御塔"
		"scenario_economy_task_protect_tower_Description"		"对攻打己方防御塔的敌人发动攻击。"
		"scenario_economy_task_kill_sf"						"击败影魔"
		"scenario_economy_task_kill_sf_Description"						"使用基础攻击和技能击败影魔。"
		"scenario_economy_task_teleport_to_bot_t1_again"							"传送至防御塔"
		"scenario_economy_task_teleport_to_bot_t1_again_Description"				"点击或使用回城卷轴的快捷键，再点击防御塔旁边。"
		"scenario_economy_task_neutral_creeps_and_items"	"击杀中立生物让自己变得更强"
		"scenario_economy_task_pick_up_imp_claw"					"拾取{s:ItemName}"
		"scenario_economy_task_pick_up_imp_claw_Description"		"右键点击物品进行拾取。"
		"scenario_economy_task_pick_up_grove_bow"					"拾取{s:ItemName}"
		"scenario_economy_task_pick_up_grove_bow_Description"		"右键点击物品进行拾取。"

		"scenario_economy_wizard_tip_echo_sabre_Text"					"需要变得更强才能干掉影魔。我们来合成回音战刃，并升级英雄。"
		"scenario_economy_wizard_tip_last_hit_enemy_creeps_Text"		"我们没有足够的黄金合成物品，所以是时候前往战场上获取更多金钱和经验。"
		"scenario_economy_wizard_tip_use_the_courier_Text"				"每个玩家都拥有一个信使，可以从基地为你取回物品！"
		"scenario_economy_wizard_tip_safe_courier_usage_Text"			"信使可能会被敌人击杀，所以尽量在安全的地方碰头。"
		"scenario_economy_wizard_tip_double_tap_to_center_Text"			"你可以快速按两次“选中英雄”的快捷键，让镜头重新居中在英雄身上。"
		"scenario_economy_wizard_tip_farm_the_jungle_Text"				"在三路之外，还可以找到中立生物，击败后可以获得更多金钱和经验。"
		"scenario_economy_wizard_tip_imp_claw_Text"						"中立生物还能掉落一种特殊的物品，叫做中立物品。同一时间只能装备一件，不过可以分享给队友。"
		"scenario_economy_wizard_tip_grove_bow_Text"					"每场比赛中可以找到多件中立物品。不想要的中立物品可以随时送回基地。"
		"scenario_economy_wizard_tip_talents_Text"						"每次英雄升到10级后，就可以学习特殊的天赋。10级、15级、20级、25级时都可以选择一个。达到30级时会解锁所有天赋。"
		"scenario_economy_wizard_tip_fight_near_tower_Text"				"快守卫防御塔！防御塔能攻击你的敌人，还会为附近单位提供光环，提升护甲和生命恢复。"
		"scenario_economy_wizard_tip_neutral_creep_camps_Text"			"中立生物营地有小型、中型、重型和远古这几种，其中生物的危险性逐步提升，但击杀获得的经验和金钱也随之增加。"
		"scenario_economy_wizard_tip_backpack_Text"						"林野长弓进入了背包。普通物品栏装不下的额外物品会先进入那里，但无法使用，直到物品放到主物品栏中。"

		"scenario_economy_ui_tip_click_to_open_shop"					"点击此处打开商店！"
		"scenario_economy_ui_tip_item_guide"							"按住Shift键再左键点击物品，将其添加到快速购买栏中。"
		"scenario_economy_ui_tip_right_click_neutral_item"				"右键点击一件物品来打开选项菜单。"

		"wizard_tip_failed_tp_wrong_location_Text"						"哎呀！好像传送到了错误的地点。我补上了你的回城卷轴；我们再试试吧！"
		"wizard_tip_failed_tp_interrupted_Text"							"哎呀！回城卷轴是持续施法型技能；使用时不能干别的，不然会中止的！我补上了你的回城卷轴；我们再试试吧！"

		"scenario_economy_dialog_complete_echo_sabre"	"我需要一些物品才能干掉影魔。我应该合成回音战刃，这样我能造成更多伤害。"
		"scenario_economy_dialog_last_hit_enemy_creep"	"完成敌方小兵的补刀可以获得金钱。"
		"scenario_economy_dialog_use_the_courier"		"我不需要回基地拿物品；我信赖的信使可以为我运来！"
		"scenario_economy_dialog_farm_jungle"			"既然我有巨力挥舞，我可以更快地消灭中立生物营地，获得更多金钱和经验！"
		"scenario_economy_dialog_found_imp_claw"		"啊，魔童之爪！我同一时间只能使用一件中立物品；魔童之爪还能提升我的攻击力，太合适了！"

		"scenario_economy_hint_how_to_tp"				"{s:keybind}键再{s:secondary_keybind}键来使用回城卷轴"
		"scenario_economy_hint_how_to_pickup_item"		"{s:alternate_keybind}键来拾取物品"

		// Scenario: Mid 1v1
		"scenario_mid_1v1_task_get_last_hits"			"完成敌方小兵的正补"
		"scenario_mid_1v1_task_get_denies"				"反补友方小兵"
		"scenario_mid_1v1_task_do_not_die"				"你必须活下来"
		
		"scenario_mid_1v1_hint_enemy_hero_damage"		"要避免受到太多敌方小兵的攻击伤害！尽量在正反补的同时不要在它的攻击范围内。"


		// Scenario: Earthshaker Intro
		"scenario_earthshaker_intro_hint_how_to_move" 	"{s:keybind}键来移动"

		// Scenario: Intro
		"scenario_intro_task_move_to_location_1"	"使英雄朝目标移动。"
		"scenario_intro_task_move_to_location_2"	"使英雄朝目标移动。"
		"scenario_intro_task_move_to_location_3"	"使英雄朝目标移动。"
		"scenario_intro_hint_how_to_move"		"点击右键来移动到这里。"
		"scenario_intro_hint_narration_move"		"移动你的英雄到标记点。"
		"scenario_intro_hint_narration_fow"			"地图上黑暗的区域成为战争迷雾，并且会显示英雄没有视野的区域。"

		// Scenario: Objectives
		"scenario_objectives_main_objective"		"击败肉山并拿取不朽之守护"
		
		// Scenario: Navigation
		"scenario_navigation_main_objective"											"通过所有检查点，在地图上四处走走"
		"scenario_navigation_task_move_to_location_1"								"移动你的英雄到第一个标记点"
		"scenario_navigation_task_move_to_location_1_Description"			"右键点击地面后开始移动。"
		"scenario_navigation_task_move_to_location_2"								"移动你的英雄到下一个标记点"
		"scenario_navigation_task_move_to_location_2_Description"			"鼠标指针移向屏幕边缘，让视角移动。"
		"scenario_navigation_task_move_to_location_3"								"移动你的英雄到下一个标记点"
		"scenario_navigation_task_move_to_location_3_Description"			"为了暂时加速，请使用你的“相位鞋”。点击图标或按下快捷键来开启它。"
		"scenario_navigation_task_move_to_location_4"								"闪烁通过障碍物，再前往下一个标记地点。"
		"scenario_navigation_task_move_to_location_4_Description"			"“闪烁匕首”可以使你传送一小段距离。点击图标或按下快捷键再点击地图上的一个地点就能启动闪烁匕首。"
		"scenario_navigation_task_move_to_location_5"								"相位状态下穿过单位，到达下一个标记地点"
		"scenario_navigation_task_move_to_location_5_Description"			"想穿过单位请使用“相位鞋”。利用快捷键开启，然后穿过挡路的单位。"
		"scenario_navigation_task_move_to_location_6"								"移动你的英雄到下一个标记点"
		"scenario_navigation_task_move_to_location_6_Description"			"神符提供临时的强化效果。右键点击“极速神符”可以拾取，然后奔向下一个标记地点。神符在拾取时自动被激活。"
		"scenario_navigation_task_learn_mirana_leap"								"升级跳跃技能"
		"scenario_navigation_task_learn_mirana_leap_Description"				"点击技能栏中跳跃上的+符号"
		"scenario_navigation_task_move_to_location_7"								"使用跳跃到达下一个标记地点"
		"scenario_navigation_task_move_to_location_7_Description"			"按下“跳跃”快捷键向前跳跃。"
		"scenario_navigation_task_move_to_location_end"							"移动你的英雄到最后一个标记点"
		"scenario_navigation_task_move_to_location_end_Description"		"“原力法杖”可以把单位和英雄向前推一小段距离。点击图标或按下快捷键，再点击阻拦你的单位，可以把它推向一边。"
		"scenario_navigation_time_spent"													"花费时间："
		
		"scenario_navigation_wizard_tip_center_camera_Text"					"点击英雄肖像可以使视角居中在英雄身上。"
		"scenario_navigation_wizard_tip_leap_Text"									"跳跃使你可以越过障碍，或跨过高度不同的地形。施放跳跃后技能的能量点数会减少。"
		"scenario_navigation_wizard_tip_phase_Text"									"相位鞋会在开启后进入冷却状态。不在冷却时可以随时使用相位鞋，不过可能在某些情况下会更为有用。要注意，虽然鞋是一双，但也视为一件物品。"
		"scenario_navigation_wizard_tip_blink_Text"									"闪烁匕首可以让你跨越一般无法通过的障碍。"
		"scenario_navigation_wizard_tip_block_Text"									"单位会阻挡其他单位。使用相位鞋能使你暂时穿越单位。"
		"scenario_navigation_wizard_tip_force_Text"									"原力法杖使你可以跨越障碍。双击原力法杖可以自动将你的英雄向前推去。"
		
		"scenario_navigation_ui_tip_use_boots"						"点击此处开启相位鞋"
		"scenario_navigation_ui_tip_use_blink"						"点击此处使用闪烁匕首"
		"scenario_navigation_ui_tip_use_leap"						"点击此处向前跳跃"
		"scenario_navigation_ui_tip_use_force"						"点击此处使用原力法杖"


		// START - Scenario: Initiation Teamfight
		"initiation_teamfight_main_objective"				"学习如何发起团战先手。"
		"initiation_teamfight_task_root"					"[Root task]"
		"initiation_teamfight_tip_ravage_primer_Text"		"毁灭能眩晕大片区域内的所有敌人。"
		"initiation_teamfight_task_go_into_trees"				"在敌人接近时藏在树林里。"
		"initiation_teamfight_task_go_into_trees_Description"	"移动至下一个路标地点。"
		"initiation_teamfight_tip_queenofpain_combo_Text"	"你施放毁灭后你的队友会跟上她的终极技能。"
		"initiation_teamfight_task_win_teamfight"				"赢下2v2的战斗"
		"initiation_teamfight_task_win_teamfight_Description"	"击杀两名敌人。痛苦女王和防御塔都要存活。"
		"initiation_teamfight_task_ravage_and_kill_enemies"	"毁灭所有敌人"
		"initiation_teamfight_task_protect_allies"			"痛苦女王和防御塔都要存活"
		"initiation_teamfight_task_move_to_p2_loc"				"继续"
		"initiation_teamfight_task_move_to_p2_loc_Description"	"移动至下一个路标地点。"
		"initiation_teamfight_tip_blink_gained_Text"		"你已获得闪烁匕首，这件物品能使你瞬间传送一小段距离。"
		"initiation_teamfight_tip_move_with_team_Text"			"与队伍向前移动"
		"initiation_teamfight_task_win_second_teamfight"				"赢下3v3的战斗"
		"initiation_teamfight_task_win_second_teamfight_Description"	"使用闪烁匕首和毁灭为团队打开局面"
		"initiation_teamfight_tip_enigma_bkb_Text"			"在谜团使用黑皇杖进入技能免疫状态前放出毁灭。"
		"initiation_teamfight_task_blink_ravage_enemies"	"闪烁进入人群施放毁灭，让敌人措手不及。"
		"initiation_teamfight_task_protect_allies_p2"		"队友不能阵亡，并且击杀所有敌人。"
		"initiation_teamfight_failure_protect_units"		"队友阵亡。"
		// END - Scenario: Initiation Teamfight

		// START - Scenario: Lockdown Single Target
		"lockdown_single_target"								"严防单个目标"
		"lockdown_single_target_main_objective"					"使用控制技能长时间控制敌人。"
		"lockdown_single_target_task_root"						"[Root task]"
		"lockdown_single_target_task_move_to_lina"				"向莉娜走去。"
		"lockdown_single_target_task_move_to_lina_Description"	"移动至下一个路标地点。"
		"lockdown_single_target_tip_channeled_spells_Text"		"枷锁是持续施法型技能，意味着自身移动或受到敌人的眩晕和沉默效果时都会被打断。"
		"lockdown_single_target_task_protect_lina"				"保护莉娜。"
		"lockdown_single_target_task_protect_lina_Description"	"与莉娜一起前进，在她传送出去后控制住祸乱之源。"
		"lockdown_single_target_task_move_to_drow_ranger"				"向卓尔游侠走去。"
		"lockdown_single_target_task_move_to_drow_ranger_Description"	"移动至下一个路标地点。"
		"lockdown_single_target_tip_hex_gained_Text"					"你已获得妖术。有了这个技能，你能控制敌人的时间更久了。"
		"lockdown_single_target_task_kill_queenofpain"					"在卓尔游侠的帮助下击杀痛苦女王。"
		"lockdown_single_target_task_kill_queenofpain_Description"		"在卓尔游侠攻击痛苦女王时对她使用枷锁和妖术。"
		"lockdown_single_target_tip_queenofpain_blink_Text"				"痛苦女王可以使用她的闪烁技能逃出生天，所以一定要把她控到死。"

		"lockdown_single_target_failure_queenofpain_escaped"			"痛苦女王逃脱了。"
		"lockdown_single_target_failure_protect_units"				"队友阵亡。"
		// END - Scenario: Lockdown Single Target


		// Scenario: TP Scroll
		"scenario_tp_scroll_main_objective"							"回城卷轴"

		"scenario_tp_scroll_items"									"回城卷轴"
		"DOTA_NPEDesc_scenario_tp_scroll_items"						"每个玩家在每场Dota比赛起始时都能免费获得三张。"

		"scenario_tp_scroll_task_buy_two_tp"						"购买两张回城卷轴"
		"scenario_tp_scroll_task_buy_two_tp_Description"			"右键点击快速购买栏旁边的回城卷轴进行购买。"
		"scenario_tp_scroll_wizard_tip_intro_Text"					"奔赴战场身上一定要带好一张回城卷轴。或者两张。"
		"scenario_regen_ui_tip_quick_buy_slot"						"右键点击此处购买回城卷轴"
		
		"scenario_tp_scroll_wizard_tip_wait_Text"					"等一下！我们在传送前再买一张回城卷轴，这样等一下身上就不会没有了。"
		
		"scenario_tp_scroll_task_teleport_to_tower"					"使用回城卷轴传送至防御塔"
		"scenario_tp_scroll_task_teleport_to_tower_Description"		"点击回城卷轴，再点击防御塔周围。"
		"scenario_tp_scroll_wizard_tip_teleport_Text"				"回城卷轴能让你迅速抓住地图上其他地方的战斗机遇。"
		
		"scenario_tp_scroll_task_stun_tp"							"在龙骑士想传送走时晕住他"
		"scenario_tp_scroll_task_stun_tp_Description"				"攻击龙骑士。在他开始传送后马上施放冥火爆击晕住他，终止他的传送。"
		"scenario_tp_scroll_task_stun_tp_Failure"					"龙骑士逃脱了。龙骑士开始传送后要马上施放冥火爆击。"
