"lang"
{
"Language"	"bulgarian"
"DOTA_Chat_DisconnectTimeRemaining"	"<font color='#FF0000'><b>%s1 разполага с %s2 минута, за да се свърже повторно.</b></font>"
"DOTA_Chat_DisconnectTimeRemainingPlural"	"<font color='#FF0000'><b>%s1 разполага с %s2 минути, за да се свърже повторно.</b></font>"
"DOTA_Chat_SafeToLeave"	"<font color='#00FF00'><b>Вече е безопасно да напуснете тази игра.</b></font>"
"DOTA_Chat_Reconnect"	"%s1 се присъедини повторно към играта."
"DOTA_Chat_Rune_DoubleDamage"	"%s1 активира руна за <font color='#82CAFF'>двойни щети</font>."
"DOTA_Chat_Rune_Haste"	"%s1 активира руна за <font color='#F62817'>бързина</font>."
"DOTA_Chat_Rune_Illusion"	"%s1 активира руна за <font color='#FFD700'>илюзия</font>."
"DOTA_Chat_Rune_Invisibility"	"%s1 активира руна за <font color='#8B008B'>невидимост</font>."
"DOTA_Chat_Rune_Regeneration"	"%s1 активира руна за <font color='#7FFF00'>регенерация</font>."
"DOTA_Chat_Rune_Bottle_DoubleDamage"	"%s1 бутилира руна за <font color='#82CAFF'>двойни щети</font>."
"DOTA_Chat_Rune_Bottle_Haste"	"%s1 бутилира руна за <font color='#F62817'>бързина</font>."
"DOTA_Chat_Rune_Bottle_Illusion"	"%s1 бутилира руна за <font color='#FFD700'>илюзия</font>."
"DOTA_Chat_Rune_Bottle_Invisibility"	"%s1 бутилира руна за <font color='#8B008B'>невидимост</font>."
"DOTA_Chat_Rune_Bottle_Regeneration"	"%s1 бутилира руна за <font color='#7FFF00'>регенерация</font>."
"DOTA_Chat_NoHero"	"Без герой"
"DOTA_Chat_InTheBag"	"%s1 предрече победата на своя отбор!"
"DOTA_Chat_SecretShop"	"Отидете до тайния магазин, за да вземете %s1"
"DOTA_Chat_ItemAutoPurchased"	"Артикулът %s1 беше закупен за Вас!"
"DOTA_Chat_ItemsCombined"	"Предметите Ви се комбинираха, за да сформират %s1!"
"DOTA_Chat_CourierLostGood"	"Куриерът на Radiant беше убит."
"DOTA_Chat_CourierLostBad"	"Куриерът на Dire беше убит."
"DOTA_Chat_GlyphUsedGood"	"Структурите на Radiant бяха укрепени."
"DOTA_Chat_GlyphUsedBad"	"Структурите на Dire бяха укрепени."
"DOTA_Chat_CantUseActionItem"	"Не можете да ползвате „%s1“ сега — %s2."
"DOTA_Chat_Bot_Gank"	"Атакува %s1!"
"DOTA_Chat_Bot_PushTower"	"Бута %s1"
"DOTA_Chat_Bot_Defend"	"Защитава %s1"
"DOTA_Chat_Bot_Roam"	"Преминавам към %s1 за причакване и нападане"
"DOTA_Chat_Bot_RoamGank"	"Отидете до %s1!"
"DOTA_Chat_Bot_GankRetreat"	"Отстъпвам"
"DOTA_Chat_Bot_RuneTop"	"Проверяване на горна руна"
"DOTA_Chat_Bot_RuneBottom"	"Проверяване на долна руна"
"DOTA_Chat_Bot_Roshan"	"Бием Roshan!"
"DOTA_LaneNameNone"	"база"
"DOTA_LaneNameTop"	"горна"
"DOTA_LaneNameMiddle"	"среда"
"DOTA_LaneNameBottom"	"долна"
"DOTA_Chat_ActionItemReason_Unknown"	"сега не е подходящото време"
"DOTA_Chat_ActionItemReason_Dead"	"мъртви сте"
"DOTA_Chat_ActionItemReason_Cooldown"	"на изчакване (%s1)"
"DOTA_MiniKillCam_KillerInfo"	"УБИТИ ОТ\n%s1"
"DOTA_MiniKillCam_ReadytoRespawn"	"Пригответе се за прераждане!"
"DOTA_MiniKillcam_TotalDamage"	"%s1 ЩЕТИ"
"DOTA_MiniKillcam_OtherDamage"	"Щети от крийпове"
"DOTA_MiniKillcam_KilledByGood"	"БЯХТЕ УБИТИ\nОТ RADIANT!"
"DOTA_MiniKillcam_KilledByBad"	"БЯХТЕ УБИТИ\nОТ DIRE!"
"DOTA_MiniKillcam_Timer"	"%s1:%s2"
"DOTA_Chat_Good"	"Radiant"
"DOTA_Chat_Bad"	"Dire"
"DOTA_Chat_Melee"	"Ръкопашен"
"DOTA_Chat_Ranged"	"Далекобойни"
"DOTA_Chat_LaneTop"	"горната"
"DOTA_Chat_LaneMid"	"средната"
"DOTA_Chat_LaneBot"	"долната"
"DOTA_Lobby_Player_Joined"	"%s1 се присъедини."
"DOTA_Lobby_Player_Left"	"%s1 напусна."
"DOTA_Lobby_Become_Leader_Self"	"Сега Вие сте лидера на лобито."
"DOTA_Lobby_Become_Leader"	"Сега %s1 е лидерът на лобито."
"DOTA_Lobby_Game_Lobby_Setup"	"НАСТРОЙКИ ЗА ТРЕНИРОВЪЧНО ЛОБИ НА ЛИНИЯ"
"DOTA_Lobby_Game_Name"	"ИМЕ НА ЛОБИТО"
"DOTA_Lobby_Game_Mode"	"ИГРАЛЕН РЕЖИМ"
"DOTA_Lobby_Region"	"МЕСТОПОЛОЖЕНИЕ НА СЪРВЪРА"
"DOTA_Lobby_Team_1_Logo"	"ЛОГО НА ОТБОР 1"
"DOTA_Lobby_Team_2_Logo"	"ЛОГО НА ОТБОР 2"
"DOTA_Lobby_Team_1_Name"	"ИМЕ НА ОТБОР 1"
"DOTA_Lobby_Team_2_Name"	"ИМЕ НА ОТБОР 2"
"DOTA_Lobby_Enable_Cheats"	"Включване на кодовете"
"DOTA_Lobby_Fill_Bots"	"Запълване на празните слотове с ботове"
"DOTA_Lobby_Intro_Mode"	"Въведителен режим"
"DOTA_UI_Cancel"	"ОТКАЗ"
"DOTA_UI_Ok"	"ДОБРЕ"
"dota_region_us_west"	"САЩ Запад"
"dota_region_us_east"	"САЩ изток"
"dota_region_europe"	"Западна Европа"
"dota_region_hong_kong"	"Хонконг"
"dota_region_singapore"	"Сингапур"
"dota_region_shanghai"	"Шанхай"
"dota_region_beijing"	"Пекин"
"dota_region_malaysia"	"Малайзия"
"dota_matchgroup_sa"	"Южна Америка"
"dota_matchgroup_eu"	"Западна Европа"
"DOTA_Hero_Selection_Timer_Second"	"СЕКУНДА"
"DOTA_Hero_Selection_Timer_Seconds"	"СЕКУНДИ"
"DOTA_Hero_Selection_Search_Field_Default"	"ТЪРСЕНЕ НА ГЕРОИ"
"DOTA_Hero_Selection_Filter_All"	"ВСИЧКИ ГЕРОИ"
"DOTA_Hero_Selection_AdvFilter_Carry"	"Carry"
"DOTA_Hero_Selection_AdvFilter_Initiator"	"Initiator"
"DOTA_Hero_Selection_AdvFilter_Support"	"Support"
"DOTA_Hero_Selection_AdvFilter_Pusher"	"Pusher"
"DOTA_Hero_Selection_Team_Good"	"RADIANT"
"DOTA_Hero_Selection_Team_Bad"	"DIRE"
"DOTA_Hero_Selection_STR"	"СИЛА"
"DOTA_Hero_Selection_AGI"	"ЛОВКОСТ"
"DOTA_Hero_Selection_INT"	"ИНТЕЛЕКТ"
"DOTA_Hero_Selection_STR_Good"	"RADIANT: СИЛА"
"DOTA_Hero_Selection_AGI_Good"	"ЛОВКОСТ"
"DOTA_Hero_Selection_INT_Good"	"ИНТЕЛЕКТ"
"DOTA_Hero_Selection_STR_Bad"	"DIRE: СИЛА"
"DOTA_Hero_Selection_AGI_Bad"	"ЛОВКОСТ"
"DOTA_Hero_Selection_INT_Bad"	"ИНТЕЛЕКТ"
"DOTA_Hero_Selection_Random"	"ПРОИЗВОЛЕН ГЕРОЙ"
"DOTA_Hero_Selection_Confirm"	"Избиране на %s1"
"DOTA_Hero_Selection_Ban_Confirm"	"Забраняване на %s1"
"DOTA_Hero_Selection_Pick_Confirm"	"Избиране на %s1"
"DOTA_Hero_Selection_Pick"	"ИЗБОР НА ГЕРОЙ №%d"
"DOTA_Hero_Selection_Ban"	"ЗАБРАНА ЗА ГЕРОЙ №%d"
"DOTA_Hero_Selection_Complete"	"ЗАВЪРШВАНЕ"
"DOTA_Hero_Selection_Instruction"	"Трябва %s1 да изберете герой."
"DOTA_Hero_Selection_Instruction_Other"	"Другите играчи избират своите герои."
"DOTA_Hero_Selection_Filter_Starter"	"ПРЕПОРЪЧИТЕЛНИ СТАРТОВИ ГЕРОИ"
"DOTA_CombatLogHeading"	"ХРОНОЛОГИЯ НА БИТКИТЕ"
"DOTA_ToolTip_Ability"	"УМЕНИЕ:"
"DOTA_ToolTip_Ability_NoTarget"	"няма цел"
"DOTA_ToolTip_Ability_Passive"	"пасивно"
"DOTA_ToolTip_Ability_AutoCast"	"АВТ. ИЗПЪЛНЯВАНЕ, Авт. изпълняване, авт. изпълняване"
"DOTA_ToolTip_Ability_Aura"	"аура"
"DOTA_ToolTip_Ability_Toggle"	"Превключване"
"DOTA_ToolTip_Ability_Target"	"целева единица"
"DOTA_ToolTip_Ability_Point"	"целева точка"
"DOTA_ToolTip_Targeting"	"ЗАСЯГА:"
"DOTA_ToolTip_Targeting_Enemy"	"врагове"
"DOTA_ToolTip_Targeting_EnemyHero"	"вражески герои"
"DOTA_ToolTip_Targeting_Self"	"себе си"
"DOTA_ToolTip_Targeting_Allies"	"съюзници"
"DOTA_ToolTip_Targeting_Trees"	"дървета"
"DOTA_ToolTip_Level"	"НИВО"
"DOTA_Hero_Tooltip_Level"	"Ниво %s1"
"AbilityDuration"	"ВРЕМЕТРАЕНЕ:"
"AbilityDamage"	"ЩЕТИ:"
"DOTA_Chat_Prompt"	"Кажете:"
"dota_dashboard_players_online"	"%s1 ИГРАЧИ НА ЛИНИЯ"
"dota_dashboard_welcome"	"ДОБРЕ ДОШЛИ В МРЕЖАТА НА DOTA"
"dota_dashboard_actions"	"ДЕЙСТВИЯ:"
"dota_dashboard_start_playing"	"ПУСКАНЕ"
"dota_dashboard_action_matchmaking"	"ТЪРСЕНЕ НА МАЧ"
"dota_dashboard_action_matchmaking_label"	"играйте с хора, добри почти колкото Вас"
"dota_dashboard_action_private"	"ЛИЧНА"
"dota_dashboard_action_private_label"	"играйте с Вашата мрежа от приятели"
"dota_dashboard_action_ai"	"И.И."
"dota_dashboard_action_ai_label"	"играйте с ботове"
"dota_dashboard_action_tutorial"	"УПЪТВАНЕ"
"dota_dashboard_action_tutorial_label"	"играйте с водач"
"dota_dashboard_action_friends_game_label"	"приятели, които понастоящем са в лоби"
"dota_dashboard_prepareresearch"	"ПОДГОТВЕТЕ/ИЗСЛЕДВАЙТЕ"
"dota_dashboard_helpout"	"ПОМОГНЕТЕ"
"dota_dashboard_action_mentor"	"УЧИТЕЛ"
"dota_dashboard_action_mentor_label"	"приеми новак, отговори на въпрос"
"dota_dashboard_action_contribute"	"ДОПРИНЕСЕТЕ"
"dota_dashboard_action_contribute_label"	"напишете ръководство за герой, оценете такова"
"dota_dashboard_start_learning"	"ЗАПОЧНЕТЕ ДА УЧИТЕ:"
"dota_dashboard_heropedia"	"ЕНЦИКЛОПЕДИА ЗА ГЕРОИТЕ"
"dota_dashboard_action_heroes"	"ГЕРОИ"
"dota_dashboard_action_items"	"ПРЕДМЕТИ"
"dota_dashboard_action_replays"	"ПОВТОРЕНИЯ"
"dota_dashboard_action_comma"	", "
"dota_dashboard_tips"	"СЪВЕТИ"
"dota_dashboard_configure"	"КОНФИГУРИРАНЕ:"
"dota_dashboard_settings"	"Настройки"
"dota_dashboard_quit"	"Изход"
"dota_dashboard_profile"	"ПРОФИЛЪТ ВИ"
"dota_dashboard_chat"	"ЧАТ"
"dota_dashboard_community"	"ЧАТ"
"dota_dashboard_join_chat"	"ПРИСЪЕДИНЯВАНЕ КЪМ КАНАЛ"
"dota_dashboard_category_today"	"ДНЕС"
"dota_dashboard_category_updates"	"ОБНОВЛЕНИЯ"
"dota_dashboard_category_play"	"ПУСКАНЕ"
"dota_dashboard_category_watch"	"ГЛЕДАНЕ"
"dota_dashboard_category_learn"	"БИБЛИОТЕКА"
"dota_dashboard_category_socialize"	"ОБЩНОСТ"
"dota_profile_mini_title"	"ПРОФИЛ"
"dota_profile_mini_party"	"ДРУЖИНА"
"dota_profile_mini_2"	"СКОРОШНИ ГЕРОИ"
"matchmaking_status_title"	"Статус за търсенето на мач"
"matchmaking_status_text"	"Играта Ви е готова"
"matchmaking_ready_text"	"%s1 готови"
"matchmaking_player_afk"	"Играчът не е готов"
"matchmaking_player_cancel"	"Играч отказва"
"matchmaking_player_rematch"	"Намиране на нови играчи"
"dota_ready_fail_return"	"Намиране на друг мач?"
"matchmaking_label"	"Търсене на мач"
"matchmaking_wait_time"	"Приблизително време за чакане: nnn"
"matchmaking_exp_geo"	"Търсене извън местонахождението Ви"
"matchmaking_exp_skill"	"Търсене извън нивото Ви на играч"
"matchmaking_region_active"	"ИЗБРАН"
"matchmaking_region_inactive"	"НЕАКТИВЕН"
"matchmaking"	"АКТИВНИ РЕГИОНИ"
"today_in_dota"	"ДНЕС В DOTA"
"matches_in_progress"	"ТОП МАЧОВЕ НА ЖИВО"
"findmatch"	"НАМИРАНЕ НА МАЧ"
"players_online"	"ИГРАЧИ НА ЛИНИЯ"
"dota_profile_prestige"	"ПРЕСТИЖ"
"dota_profile_wins"	"ПОБЕДИ:"
"dota_profile_losses"	"ЗАГУБИ"
"dota_profile_leaves"	"ИЗОСТАВЯНИЯ"
"dota_join_chat_channel_prompt"	"Канал:"
"dota_join_chat_channel_button"	"ПРИСЪЕДИНЯВАНЕ"
"dota_join_chat_channel_name_header"	"Име на канала"
"dota_join_chat_channel_startup_header"	"Присъединяване при пускане"
"dota_chat_party_tab"	"Дружина"
"dota_chat_lobby_tab"	"Лоби"
"dota_game_lobby_title"	"ИГРАЛНО ЛОБИ"
"dota_match_history"	"ИСТОРИЯ НА МАЧОВЕТЕ"
"dota_match_history_details"	"ПОДРОБНОСТИ ЗА МАЧА"
"dota_match_history_win"	"ПОБЕДА"
"dota_match_history_loss"	"ЗАГУБА"
"dota_match_history_back"	"ЗАТВАРЯНЕ"
"dota_match_history_Winner_GoodGuys"	"ПОБЕДИТЕЛИ: Radiant"
"dota_match_history_Winner_BadGuys"	"ПОБЕДИТЕЛИ: Dire"
"page_previous"	"ПРЕДИШЕН"
"page_next"	"СЛЕДВАЩ"
"page_counter"	"Стр.: %s1"
"page_back"	"НАЗАД"
"dota_load_game_title"	"ЗАРЕЖДАНЕ"
"dota_watch_replay"	"ГЛЕДАНЕ НА ПОВТОРЕНИЕТО"
"dota_download_replay"	"СВАЛЯНЕ НА ПОВТОРЕНИЕ"
"dota_replay_unavailable"	"ПОВТОРЕНИЕТО Е НЕДОСТЪПНО"
"dota_profile_show_match_history"	"ИСТОРИЯ НА МАЧОВЕТЕ"
"dota_persona_panel_title"	"ДЕТАЙЛИ ЗА ИГРАЧА"
"dota_downloading_replay"	"Сваляне…"
"dota_num_players_searching"	"ТЪРСЕЩИ ИГРАЧИ: %s1"
"dota_search_range"	"ОБСЕГ НА ТЪРСЕНЕ"
"dota_num_matching_players"	"ОТГОВОРИЛИ ИГРАЧИ: %s1 от 10"
"dota_cancel_match_find"	"ОТКАЗ НА ТЪРСЕНЕТО"
"dota_reconnect_to_game"	"ПОВТОРНО СВЪРЗВАНЕ"
"dota_disconnect_game"	"РАЗКАЧВАНЕ"
"dota_match_game_ui"	"Настройка на личното лоби"
"dota_number_of_spectators"	"Брой наблюдатели: %s1"
"dota_abandon_dialog_warning"	"Изоставянето на игра, преди да е приключила, може да съсипе мача за другите играчи."
"dota_play_matchmaking"	"ПУСКАНЕ НА ИГРАТА"
"dota_play_practice"	"ЛИЧНА"
"dota_play_tournament"	"ТУРНИР"
"dota_play_tutorial"	"УПЪТВАНЕ"
"dota_watch_game"	"ГЛЕДАНЕ"
"dota_play_matchmaking_desc"	"Намиране на мач със сходни на Вашия опит играчи в региона Ви."
"dota_play_practice_desc"	"Създаване на лично лоби за игра с приятели или И.И."
"dota_play_tutorial_desc"	"Играйте в мач с учител или преминете през един урок."
"dota_play_tournament_desc"	"Намерете мач в съревнователен турнир."
"dota_play_leaver_left_label"	"Напуснали сте предишната си игра. Ако е възникнал срив или сте изгубили връзката си, трябва повторно да се свържете към играта. Напускането ще доведе до бъдещи последствия."
"dota_play_matchmaking_reconnect_hint"	"Можете да се присъедините повторно към играта, ако сте се разкачили или е имало срив. Ако не се присъедините повторно, ще съсипете играта на другите участници."
"dota_play_find_match"	"Намиране на игра"
"dota_play_welcome_title"	"Добре дошли в Dota 2"
"dota_play_welcome_text"	"Благодарим за участието, отзивите Ви\nще ни помогнат да направим Dota 2 по-добра."
"DOTA_create_private_lobby"	"Въведете парола, за да създадете лична игра (незадължително)"
"DOTA_join_private_title"	"ПРИСЪЕДИНЯВАНЕ КЪМ ЛИЧНА ИГРА"
"DOTA_join_private_desc"	"Въведете паролата (създадена от лидера на лобито), за да се присъедините към играта."
"DOTA_join_private_error1"	"Въведената парола не съвпада със зададената от лидера на лобито."
"dota_apply"	"ПРИЛАГАНЕ"
"DOTA_Matchmaking_NoRegion_Error"	"Моля, изберете регион за мачовете."
"DOTA_SelfCast_DoubleTap"	"Двойно почукване на умение, за да го изпълните в/у Вас"
"DOTA_UniUnitOrder_Ctrl"	"Уеднаквени заповеди над единиците"
"DOTA_GameStartCountdown"	"Стартира след %s1:%s2"
"DOTA_GameTime"	"%s1:%s2"
"DOTA_GamePreGame"	"Преди игра"
"find_match"	"Намиране на мач"
"play_tutorial"	"Пускане на упътването"
"unlock_persona"	"Достигнете ниво 2, за да отключите нови функции за персоната."
"dota_party_leader"	"Дружинен лидер"
"DOTA_UserMenu_Profile"	"Преглед на Dota профила"
"DOTA_UserMenu_SteamProfile"	"Преглед на Steam профила"
"DOTA_UserMenu_SendMessage"	"Изпращане на съобщение…"
"DOTA_UserMenu_PartyKick"	"Изритване от дружината"
"DOTA_UserMenu_PartyInvite"	"Покана към дружина"
"DOTA_UserMenu_PartySuggestInvite"	"Предлагане на покана към дружина"
"DOTA_UserMenu_PartyLeave"	"Напускане на дружината"
"DOTA_UserMenu_Spectate"	"Гледане на играта"
"DOTA_InvitedToParty"	"%s1 Ви покани в дружина."
"DOTA_Invite_Accept"	"ПРИЕМАНЕ"
"DOTA_Invite_Decline"	"ОТХВЪРЛЯНЕ"
"DOTA_RP_INIT"	"главно меню"
"DOTA_RP_WAIT_FOR_PLAYERS_TO_LOAD"	"%s1: Изчакване за зареждащи"
"DOTA_RP_HERO_SELECTION"	"%s1 — избор на герой"
"DOTA_RP_STRATEGY_TIME"	"%s1: Стратегически стадий"
"DOTA_RP_PRE_GAME"	"%s1: Преди игра"
"DOTA_RP_GAME_IN_PROGRESS"	"%s1: В момента играе"
"DOTA_RP_PLAYING_AS"	"%s1: %s3 ниво %s2"
"DOTA_RP_POST_GAME"	"%s1: Приключва играта"
"DOTA_RP_DISCONNECT"	"%s1: Разкачване"
"DOTA_RP_SPECTATING"	"наблюдава игра"
"DOTA_ActivateGlyph"	"Активиране на Glyph"
"DOTA_PurchaseQuickbuy"	"Бърза покупка"
"DOTA_PurchaseSticky"	"Покупка на закрепен"
"DOTA_Pause"	"Пауза"
"DOTA_Chat_Bot_RoamLane"	"Връщам се до %s1"
"DOTA_Chat_CantPause"	"Не може да паузирате."
"DOTA_Chat_NoPausesLeft"	"Нямате останали повече паузи."
"DOTA_Chat_CantPauseYet"	"Не може да паузирате още %s1 секунди."
"DOTA_Chat_Paused"	"%s1 паузира играта."
"DOTA_Chat_Unpaused"	"%s1 поднови играта."
