"lang"
{
"Language"	"korean"
"[english]DOTA_BroadcastFact_Stat_league_full_set_win_rate"	"<pc>{s:player_name}</pc> has won <nc>{s:percent}%</nc> of his games at <ec>{s:event_name}</ec> when purchasing <ic>{s:item_name}</ic> on <hc>{s:hero_name}</hc>."
"DOTA_BroadcastFact_Stat_league_full_set_pick_rate"	"<pc>{s:player_name}</pc> 선수는 <ec>{s:event_name}</ec> 동안 <hc>{s:hero_name}</hc>|으로|로| 출전한 경기의 <nc>{s:percent}%</nc>에서 <ic>{s:item_name}</ic>|을|를| 구매했습니다."
"[english]DOTA_BroadcastFact_Stat_league_full_set_pick_rate"	"<pc>{s:player_name}</pc> has purchased <ic>{s:item_name}</ic> in <nc>{s:percent}%</nc> of his <hc>{s:hero_name}</hc> games at <ec>{s:event_name}</ec>."
"DOTA_BroadcastFact_Stat_full_set_win_rate"	"<pc>{s:player_name}</pc> 선수가 <hc>{s:hero_name}</hc>|으로|로| <ic>{s:item_name}</ic>|을|를| 구매했을 때의 승률은 <nc>{s:percent}%</nc>입니다."
"[english]DOTA_BroadcastFact_Stat_full_set_win_rate"	"<pc>{s:player_name}</pc> has won <nc>{s:percent}%</nc> of his games when purchasing <ic>{s:item_name}</ic> on <hc>{s:hero_name}</hc>."
"DOTA_BroadcastFact_Stat_full_set_pick_rate"	"<pc>{s:player_name}</pc> 선수는 <hc>{s:hero_name}</hc>|을|를| 플레이한 경기 <nc>{s:percent}%</nc>에서 <ic>{s:item_name}</ic>|을|를| 구매했습니다."
"[english]DOTA_BroadcastFact_Stat_full_set_pick_rate"	"<pc>{s:player_name}</pc> has purchased <ic>{s:item_name}</ic> in <nc>{s:percent}%</nc> of his games on <hc>{s:hero_name}</hc>."
"DOTA_BroadcastFact_Stat_item_hero_win_count"	"<hc>{s:hero_name}</hc>|을|를| 플레이한 선수가 <ic>{s:item_name}</ic>|을|를| 구매했을 때 <nc>{d:count}</nc>경기에서 승리했습니다."
"[english]DOTA_BroadcastFact_Stat_item_hero_win_count"	"<hc>{s:hero_name}</hc> players have won <nc>{d:count}</nc> games when purchasing <ic>{s:item_name}</ic>."
"DOTA_BroadcastFact_Stat_item_hero_pick_count"	"<hc>{s:hero_name}</hc>|을|를| 플레이하는 선수는 <nc>{d:count}</nc>경기에서 <ic>{s:item_name}</ic>|을|를 구매했습니다."
"[english]DOTA_BroadcastFact_Stat_item_hero_pick_count"	"<hc>{s:hero_name}</hc> players have purchased <ic>{s:item_name}</ic> in <nc>{d:count}</nc> games."
"DOTA_BroadcastFact_Stat_item_player_win_count"	"<pc>{s:player_name}</pc> 선수는 <ic>{s:item_name}</ic>|을|를| 구매하고 <nc>{d:count}</nc>경기에서 승리했습니다."
"[english]DOTA_BroadcastFact_Stat_item_player_win_count"	"<pc>{s:player_name}</pc> has won <nc>{d:count}</nc> games with <ic>{s:item_name}</ic>."
"DOTA_BroadcastFact_Stat_item_player_pick_count"	"<pc>{s:player_name}</pc> 선수는 <nc>{d:count}</nc>경기에서 <ic>{s:item_name}</ic>|을|를| 구매했습니다."
"[english]DOTA_BroadcastFact_Stat_item_player_pick_count"	"<pc>{s:player_name}</pc> has purchased <ic>{s:item_name}</ic> in <nc>{d:count}</nc> games."
"DOTA_BroadcastFact_Stat_hero_player_win_count"	"<pc>{s:player_name}</pc> 선수는 <hc>{s:hero_name}</hc>|을|를| 선택하고 <nc>{d:count}</nc>경기에서 승리했습니다."
"[english]DOTA_BroadcastFact_Stat_hero_player_win_count"	"<pc>{s:player_name}</pc> has won <nc>{d:count}</nc> games when picking <hc>{s:hero_name}</hc>."
"DOTA_BroadcastFact_Stat_hero_player_pick_count"	"<pc>{s:player_name}</pc> 선수는 <nc>{d:count}</nc>경기에서 <hc>{s:hero_name}</hc>|을|를| 선택했습니다."
"[english]DOTA_BroadcastFact_Stat_hero_player_pick_count"	"<pc>{s:player_name}</pc> has picked <hc>{s:hero_name}</hc> in <nc>{d:count}</nc> games."
"DOTA_BroadcastFact_Stat_item_pick_count"	"<ic>{s:item_name}</ic>|을|를| 구매한 경기 수는 <nc>{d:count}</nc>입니다."
"[english]DOTA_BroadcastFact_Stat_item_pick_count"	"<ic>{s:item_name}</ic> has been purchased in <nc>{d:count}</nc> games"
"DOTA_BroadcastFact_Stat_item_win_count"	"승리 팀에서 <ic>{s:item_name}</ic>|을|를| 구매한 경기는 <nc>{d:count}</nc>경기였습니다."
"[english]DOTA_BroadcastFact_Stat_item_win_count"	"<nc>{d:count}</nc> games have been decided in which <ic>{s:item_name}</ic> was purchased by the winning team."
"DOTA_BroadcastFact_Stat_hero_pick_count"	"<hc>{s:hero_name}</hc>|을|를| 선택한 경기 수는 <nc>{d:count}</nc>입니다."
"[english]DOTA_BroadcastFact_Stat_hero_pick_count"	"<hc>{s:hero_name}</hc> has been picked in <nc>{d:count}</nc> games."
"DOTA_BroadcastFact_Stat_hero_win_count"	"<hc>{s:hero_name}</hc>|은|는| <nc>{d:count}</nc>승을 기록했습니다."
"[english]DOTA_BroadcastFact_Stat_hero_win_count"	"<hc>{s:hero_name}</hc> has won <nc>{d:count}</nc> games."
"DOTA_BroadcastFact_Stat_league_item_hero_win_count"	"<hc>{s:hero_name}</hc>|을|를| 플레이한 선수는 <ec>{s:event_name}</ec> 동안 <ic>{s:item_name}</ic>|을|를| 구매하고 <nc>{d:count}</nc>승을 기록했습니다."
"[english]DOTA_BroadcastFact_Stat_league_item_hero_win_count"	"<hc>{s:hero_name}</hc> players have won <nc>{d:count}</nc> games at <ec>{s:event_name}</ec> with <ic>{s:item_name}</ic> purchased."
"DOTA_BroadcastFact_Stat_league_item_hero_pick_count"	"<hc>{s:hero_name}</hc>|을|를| 플레이한 선수는 참가한 <ec>{s:event_name}</ec> 동안 <nc>{d:count}</nc>경기에서 <ic>{s:item_name}</ic>|을|를| 구매했습니다."
"[english]DOTA_BroadcastFact_Stat_league_item_hero_pick_count"	"<hc>{s:hero_name}</hc> players have purchased <ic>{s:item_name}</ic> in <nc>{d:count}</nc> games at <ec>{s:event_name}</ec>."
"DOTA_BroadcastFact_Stat_league_item_player_win_count"	"<pc>{s:player_name}</pc> 선수는 <ec>{s:event_name}</ec> 동안 <ic>{s:item_name}</ic>|을|를| 구매하고 <nc>{d:count}</nc>승을 기록했습니다."
"[english]DOTA_BroadcastFact_Stat_league_item_player_win_count"	"<pc>{s:player_name}</pc> has won <nc>{d:count}</nc> games at <ec>{s:event_name}</ec> with <ic>{s:item_name}</ic> purchased."
"DOTA_BroadcastFact_Stat_league_item_player_pick_count"	"<pc>{s:player_name}</pc> 선수는 <ec>{s:event_name}</ec> 동안 <nc>{d:count}</nc>경기에서 <ic>{s:item_name}</ic>|을|를| 구매했습니다."
"[english]DOTA_BroadcastFact_Stat_league_item_player_pick_count"	"<pc>{s:player_name}</pc> has purchased <ic>{s:item_name}</ic> in <nc>{d:count}</nc> games at <ec>{s:event_name}</ec>."
"DOTA_BroadcastFact_Stat_league_hero_player_win_count"	"<pc>{s:player_name}</pc> 선수는 <ec>{s:event_name}</ec> 동안 <hc>{s:hero_name}</hc>|으로|로| <nc>{d:count}</nc>승을 기록했습니다."
"[english]DOTA_BroadcastFact_Stat_league_hero_player_win_count"	"<pc>{s:player_name}</pc> has won <nc>{d:count}</nc> games at <ec>{s:event_name}</ec> with <hc>{s:hero_name}</hc>."
"DOTA_BroadcastFact_Stat_league_hero_player_pick_count"	"<pc>{s:player_name}</pc> 선수는 <ec>{s:event_name}</ec> 동안 <nc>{d:count}</nc>경기에서 <hc>{s:hero_name}</hc>|을|를| 선택했습니다."
"[english]DOTA_BroadcastFact_Stat_league_hero_player_pick_count"	"<pc>{s:player_name}</pc> has picked <hc>{s:hero_name}</hc> in <nc>{d:count}</nc> games at <ec>{s:event_name}</ec>."
"DOTA_BroadcastFact_Stat_league_item_pick_count"	"<ec>{s:event_name}</ec> 동안 <nc>{d:count}</nc>경기에서 <ic>{s:item_name}</ic>을|를| 구매했습니다."
"[english]DOTA_BroadcastFact_Stat_league_item_pick_count"	"<ic>{s:item_name}</ic> has been purchased <nc>{d:count}</nc> times at <ec>{s:event_name}</ec>."
"DOTA_BroadcastFact_Stat_league_item_win_count"	"<ec>{s:event_name}</ec> 동안 승리팀이 <ic>{s:item_name}</ic>|을|를| 구매한 경기 수는 <nc>{d:count}</nc>입니다."
"[english]DOTA_BroadcastFact_Stat_league_item_win_count"	"<nc>At <ec>{s:event_name}</ec>, {d:count}</nc> games have ended with a <ic>{s:item_name}</ic> on the winning team."
"DOTA_BroadcastFact_Stat_league_hero_pick_count"	"<ec>{s:event_name}</ec> 동안 <hc>{s:hero_name}</hc>|을|를| 선택한 횟수는 <nc>{d:count}</nc>회입니다."
"[english]DOTA_BroadcastFact_Stat_league_hero_pick_count"	"<hc>{s:hero_name}</hc> has been picked <nc>{d:count}</nc> times at <ec>{s:event_name}</ec>."
"DOTA_BroadcastFact_Stat_league_hero_win_count"	"<ec>{s:event_name}</ec> 동안 <hc>{s:hero_name}</hc>|은|는| <nc>{d:count}</nc>승을 기록했습니다."
"[english]DOTA_BroadcastFact_Stat_league_hero_win_count"	"<hc>{s:hero_name}</hc> has won <nc>{d:count}</nc> games at <ec>{s:event_name}</ec>."
"DOTA_BroadcastFact_Stat_full_set_win_count"	"<pc>{s:player_name}</pc> 선수는 <hc>{s:hero_name}</hc>|으로|로| <ic>{s:item_name}</ic>|을|를| 구매하고 <nc>{d:count}</nc>경기에서 승리했습니다."
"[english]DOTA_BroadcastFact_Stat_full_set_win_count"	"<pc>{s:player_name}</pc> has won <nc>{d:count}</nc> games after purchasing <ic>{s:item_name}</ic> on <hc>{s:hero_name}</hc>."
"DOTA_BroadcastFact_Stat_full_set_pick_count"	"<pc>{s:player_name}</pc> 선수는 <hc>{s:hero_name}</hc>|으로|로| <ic>{s:item_name}</ic>|을|를 구매하고 <nc>{d:count}</nc>경기에서 승리했습니다."
"[english]DOTA_BroadcastFact_Stat_full_set_pick_count"	"<pc>{s:player_name}</pc> has purchased <ic>{s:item_name}</ic> on <hc>{s:hero_name}</hc> in <nc>{d:count}</nc> games."
"DOTA_BroadcastFact_Stat_league_full_set_win_count"	"<pc>{s:player_name}</pc> 선수는 <ec>{s:event_name}</ec>에서 <hc>{s:hero_name}</hc>|으로|로| <ic>{s:item_name}</ic>|을|를| 구매하고
 <nc>{d:count}</nc>승을 기록했습니다."
"[english]DOTA_BroadcastFact_Stat_league_full_set_win_count"	"<pc>{s:player_name}</pc> has won <nc>{d:count}</nc> games at <ec>{s:event_name}</ec> after purchasing <ic>{s:item_name}</ic> on <hc>{s:hero_name}</hc>."
"DOTA_BroadcastFact_Stat_league_full_set_pick_count"	"<pc>{s:player_name}</pc> 선수는 <hc>{s:hero_name}</hc>|으로|로| <ic>{s:item_name}</ic>|을|를| 구매하고 <ec>{s:event_name}</ec>에서 <nc>{d:count}</nc>승을 기록했습니다."
"[english]DOTA_BroadcastFact_Stat_league_full_set_pick_count"	"<pc>{s:player_name}</pc> has purchased <ic>{s:item_name}</ic> on <hc>{s:hero_name}</hc> in <nc>{d:count}</nc> games at <ec>{s:event_name}</ec>."
"DOTA_BroadcastFact_ItemMovie_item_bloodthorn"	"적을 침묵시키고 치명타 확률을 높입니다."
"[english]DOTA_BroadcastFact_ItemMovie_item_bloodthorn"	"Silences enemies and increases the chance of critical strikes."
"DOTA_BroadcastFact_ItemMovie_item_bottle_haste"	"나중에 사용할 룬을 담습니다. 물병의 충전 효과가 충전됩니다."
"[english]DOTA_BroadcastFact_ItemMovie_item_bottle_haste"	"Has ability to store runes for later use, replenishing a player's bottle charges."
"DOTA_BroadcastFact_ItemMovie_item_crimson_guard"	"플레이어와 해당 범위에 있는 아군이 받는 일정 비율의 물리 피해를 막아 냅니다."
"[english]DOTA_BroadcastFact_ItemMovie_item_crimson_guard"	"Blocks a portion of physical damage for the player and any allies in the area."
"DOTA_BroadcastFact_ItemMovie_item_dust"	"짧은 지속기간 동안 투명 유닛을 밝힙니다."
"[english]DOTA_BroadcastFact_ItemMovie_item_dust"	"Reveals invisible units for a short duration."
"DOTA_BroadcastFact_ItemMovie_item_gem"	"근처의 투명 유닛을 봅니다."
"[english]DOTA_BroadcastFact_ItemMovie_item_gem"	"Gives vision of nearby invisible units."
"DOTA_BroadcastFact_ItemMovie_item_mjollnir"	"<ic>혼돈의 망치</ic>에 활성화된 전기 보호막 능력을 더합니다."
"[english]DOTA_BroadcastFact_ItemMovie_item_mjollnir"	"Adds an active lightning shield ability to <ic>Maelstrom</ic>."
"DOTA_BroadcastFact_ItemMovie_item_maelstrom"	"공격력과 공격 속도가 증가하고 지속하는 연쇄 번개 효과가 생깁니다."
"[english]DOTA_BroadcastFact_ItemMovie_item_maelstrom"	"Increases damage and attack speed, and provides passive Chain Lightning."
"DOTA_BroadcastFact_ItemMovie_item_pipe"	"해당 범위의 아군이 받는 일정량의 피해를 막아 줍니다."
"[english]DOTA_BroadcastFact_ItemMovie_item_pipe"	"Shields allies in an area from a fixed amount of damage."
"DOTA_BroadcastFact_ItemMovie_item_radiance"	"근처 적군에게 피해를 주고 공격이 빗나가게 합니다."
"[english]DOTA_BroadcastFact_ItemMovie_item_radiance"	"Damages and causes nearby enemies to miss attacks."
"DOTA_BroadcastFact_ItemMovie_item_satanic"	"매 공격 시 상당한 양의 흡혈 효과를 얻습니다."
"[english]DOTA_BroadcastFact_ItemMovie_item_satanic"	"Provides massive lifesteal with each attack."
"DOTA_BroadcastFact_ItemMovie_item_ward_sentry"	"감시 와드는 투명 유닛과 와드를 밝힙니다."
"[english]DOTA_BroadcastFact_ItemMovie_item_ward_sentry"	"Sentry wards reveal invisible units and wards."
"DOTA_BroadcastFact_ItemMovie_item_invis_sword"	"몸이 투명해지며 이동 속도가 증가합니다."
"[english]DOTA_BroadcastFact_ItemMovie_item_invis_sword"	"Grants invisibility and increased movement speed."
"DOTA_BroadcastFact_ItemMovie_item_silver_edge"	"강력한 지속 능력이 있는 영웅을 공격할 때 유용합니다."
"[english]DOTA_BroadcastFact_ItemMovie_item_silver_edge"	"Useful for attacking heroes with strong passive abilities."
"DOTA_BroadcastFact_ItemMovie_item_shivas_guard"	"효과 범위에 적을 둔화하는 바람을 내뿜습니다."
"[english]DOTA_BroadcastFact_ItemMovie_item_shivas_guard"	"Releases an AoE wave to slow down enemies."
"DOTA_BroadcastFact_ItemMovie_item_tpscroll"	"영웅이 아군 구조물로 신속히 순간이동할 수 있습니다."
"[english]DOTA_BroadcastFact_ItemMovie_item_tpscroll"	"Allows heroes to quickly teleport to allied structures."
"DOTA_BroadcastFact_ItemMovie_item_smoke_of_deceit"	"근처에 있는 아군 전부의 모습을 감추고 이동 속도를 증가시킵니다."
"[english]DOTA_BroadcastFact_ItemMovie_item_smoke_of_deceit"	"Hides all nearby allies and grants them increased movement speed."
"DOTA_BroadcastFact_ItemMovie_item_sheepstick"	"적에게 <ac>주술</ac>을 걸어 무해한 생물체로 바꿔 놓습니다."
"[english]DOTA_BroadcastFact_ItemMovie_item_sheepstick"	"<ac>Hexes</ac> enemies, turning them into helpless creatures."
"DOTA_BroadcastFact_ItemMovie_item_sphere"	"쿨다운 상태가 아닐 때 단일 능력을 대상으로 하여 막아냅니다."
"[english]DOTA_BroadcastFact_ItemMovie_item_sphere"	"Can block a single targeted ability when off cooldown."
"DOTA_BroadcastFact_ItemMovie_item_hurricane_pike"	"적을 뒤로 밀쳐 내어 원거리 공격을 할 수 있습니다."
"[english]DOTA_BroadcastFact_ItemMovie_item_hurricane_pike"	"Can push an enemy away, allowing for ranged attacks."
"DOTA_BroadcastFact_ItemMovie_item_glimmer_cape"	"몸이 투명해지며 주문을 시전하는 동안에도 사용할 수 있습니다."
"[english]DOTA_BroadcastFact_ItemMovie_item_glimmer_cape"	"Grants invisibility and can be cast while channeling spells."
"DOTA_BroadcastFact_ItemMovie_item_force_staff"	"적이나 아군이 향한 방향으로 밀칠 수 있습니다."
"[english]DOTA_BroadcastFact_ItemMovie_item_force_staff"	"Allows its wielder to push enemies or allies in their direction of travel."
"DOTA_BroadcastFact_ItemMovie_item_cyclone"	"적 한 명을 무력화하고 능력을 사용하지 못하게 막을 때 사용할 수 있습니다."
"[english]DOTA_BroadcastFact_ItemMovie_item_cyclone"	"Can be used to disable an enemy and interrupt their abilities."
"DOTA_BroadcastFact_ItemMovie_item_dagon"	"강력한 마법 폭발을 일으켜 피해를 줍니다."
"[english]DOTA_BroadcastFact_ItemMovie_item_dagon"	"Emits a powerful burst of magical damage."
"DOTA_BroadcastFact_ItemMovie_item_travel_boots"	"영웅이 아닌 아군 유닛에게 순간이동할 수 있습니다."
"[english]DOTA_BroadcastFact_ItemMovie_item_travel_boots"	"Allows a hero to teleport to any allied non-hero unit."
"DOTA_BroadcastFact_ItemMovie_item_blink"	"짧은 거리를 건너뛸 수 있습니다."
"[english]DOTA_BroadcastFact_ItemMovie_item_blink"	"Allows a hero to jump a short distance."
"DOTA_BroadcastFact_ItemMovie_item_black_king_bar"	"짧은 지속시간 동안 주문 면역 효과를 얻습니다."
"[english]DOTA_BroadcastFact_ItemMovie_item_black_king_bar"	"Provides spell immunity for a short duration."
"DOTA_BroadcastFact_ItemMovie_item_abyssal_blade"	"공격 시 일정 확률로 상대를 기절시키는 지속 효과와 무력화하는 시전 기술이 생깁니다."
"[english]DOTA_BroadcastFact_ItemMovie_item_abyssal_blade"	"Grants a passive chance to stun on attacks and an active disable."
"DOTA_BroadcastFact_AbilityMovie_invoker_sun_strike"	"지도 위 어디든 공격을 가해 피해를 줍니다."
"[english]DOTA_BroadcastFact_AbilityMovie_invoker_sun_strike"	"Strikes anywhere in the map to deal damage."
"DOTA_BroadcastFact_AbilityMovie_invoker_tornado"	"적을 공중으로 올려보내며 피해를 줍니다."
"[english]DOTA_BroadcastFact_AbilityMovie_invoker_tornado"	"Throws enemies into the air, dealing damage."
"DOTA_BroadcastFact_AbilityMovie_abaddon_mist_coil"	"체력을 소모하여 적군에게 피해를 주거나 아군을 치유합니다."
"[english]DOTA_BroadcastFact_AbilityMovie_abaddon_mist_coil"	"Damages foes or heals allies at the cost of health."
"DOTA_BroadcastFact_AbilityMovie_abaddon_aphotic_shield"	"아군 한 명에게 보호막을 생성합니다. 보호막이 깨질 때 적에게 피해를 줍니다."
"[english]DOTA_BroadcastFact_AbilityMovie_abaddon_aphotic_shield"	"Shields an ally. Damages enemies upon bursting."
"DOTA_BroadcastFact_AbilityMovie_abaddon_curse_of_avernus"	"아군의 이동 속도와 공격 속도를 높여 주는 저주입니다."
"[english]DOTA_BroadcastFact_AbilityMovie_abaddon_curse_of_avernus"	"A curse that boosts allied movement and attack speed."
"DOTA_BroadcastFact_AbilityMovie_abaddon_borrowed_time"	"활성화하면, 모든 공격을 받을 때 피해 대신 치유 효과를 얻습니다."
"[english]DOTA_BroadcastFact_AbilityMovie_abaddon_borrowed_time"	"When activated, all damage taken heals instead of harms."
"DOTA_BroadcastFact_AbilityMovie_alchemist_acid_spray"	"산으로 대상 지역을 덮어 해당 범위 안으로 들어 오는 적에게 지속 피해를 주고 방어력을 감소시킵니다."
