"lang"
{
"Language"	"dutch"
"npc_dota_hero_life_stealer_bio"	"In de kerkers van Devarque zit een gevangen wraakvolle magiër zijn ontsnapping te plannen. Hij deelde zijn cel met een brabbelend wezen genaamd N'aix, een dief vervloekt door de Vile-raad met een ouderdomsspreuk, zodat zijn levenslange straf voor diefstal en fraude zo zwaar mogelijk is. Door de jaren heen zijn zijn kettingen verroest, samen met zijn gezond verstand; N'aix behield geen geheugen van zijn vorige leven en droomde niet langer van ontsnapping. Een perfecte kandidaat voor zijn plannen hebbend, riep de magiër een infestatiespreuk uit en droeg zijn levenskracht over in N'aix' lijf, met de bedoeling om N'aix te dwingen om zichzelf op te offeren in een razernij van geweld terwijl de magiër terugkeerde naar zijn lijf en ongezien wegkroop. In plaats daarvan kwam de magiër zijn geest vast een vortex van gestoordheid zo krachtig dat het zijn plannen wegvaagde en zijn wil brak. Tot bewustzijn geschrokken door de plotse infusie van nieuw leven, werd N'aix wakker van zijn nachtmerrie en gestoordheid en gehoorzaamde de onstoffelijke stem die zijn schedel vulde, die maar één gedachte had: ontsnappen. Vanaf dat moment was de Lifestealer geboren. Het wezen droeg zijn geest over in kerkerbewakers en soldaten, waarna hij ze dwong om de sloten te openen en hun kameraden neer te steken, wat een onbelemmerd pad naar de vrijheid terwijl hij zich met hun leven voedde vrijmaakte. Lifestealer draagt nog steeds de gebroken boeien als een waarschuwing dat niemand hem vast mag houden, maar blijft binnenin nog steeds een gevangene. Twee geesten bewonen de enkele levensvorm--een naamloos wezen van kwaadaardige lusten, en de meester wiens stem waarvan hij net doet of hij het gehoorzaamt. 
"
"[english]npc_dota_hero_life_stealer_bio"	"In the dungeons of Devarque, a vengeful wizard lay in shackles, plotting his escape. He shared his cell with a gibbering creature known as N'aix, a thief cursed by the Vile Council with longevity, so that its life-sentence for theft and cozening might be as punishing as possible. Over the years, its chains had corroded, along with its sanity; N'aix retained no memory of its former life and no longer dreamt of escape. Seeing a perfect vessel for his plans, the wizard wove a spell of Infestation and cast his life-force into N'aix's body, intending to compel N'aix to sacrifice itself in a frenzy of violence while the mage returned to his body and crept away unnoticed. Instead, the wizard found his mind caught in a vortex of madness so powerful that it swept away his plans and shattered his will. Jarred to consciousness by the sudden infusion of fresh life, N'aix woke from its nightmare of madness and obeyed the disembodied voice that filled its skull, which had only the one thought: To escape. In that moment Lifestealer was born. The creature cast its mind into dungeon guards and soldiers, compelling them to open locks and cut down their companions, opening an unobstructed path to freedom while feeding on their lives. Lifestealer still wears the broken shackles as a warning that none may hold him, but on the inside remains a prisoner. Two minds inhabit the single form--a nameless creature of malevolent cunning, and the Master whose voice he pretends to obey."
"npc_dota_hero_furion_bio"	"Wanneer Verodicia, Goddess of the Woods, klaar was met het invullen van de groene plekken, de opgerolde geesten in het zaad had geplant, de kronkelende waters vanuit diep in de rotsen had gelokt en de zon gezworen had de volle aandacht te hebben voor de groeiende dingen, realiseerde ze zich dat haar eigen tijd tot een einde kwam en dat ze als één van de bladeren, wiens lot ze in het zaad geprent had, zou vallen zonder haar droom verwezenlijkt te zien worden. Het deed haar pijn om de wereld te verlaten zonder dit mee te maken, want de spruiten waren nog niet eens uit de grond gebroken--en ze zouden teder en kwetsbaar zijn voor iedere vorm van schade. Ze vond in haar zaadbuidel nog één laatste zaad die ze gemist had tijdens het zaaien. Ze sprak een enkel woord uit over het zaad en slikte het in terwijl ze viel. Haar enorme lichaam brak af tijdens de lange winter en werd de humus die de kiemplanten in het voorjaar zou voeden. En op de ochtend van de lente-equinox, voordat de rest van het bos begon te ontwaken, dat laatste zaadje rijpte en barstte in een oogwenk. Daaruit stapte Nature's Prophet, met volle bladeren, sterk en wijs, in het bezit van Verodicia's kracht om te voorzien waar hij het meest nodig zou zijn ter verdediging van de groene plekken--en ieder die zich gelukkig mag prijzen om hem een bondgenoot te kunnen noemen."
"[english]npc_dota_hero_furion_bio"	"When Verodicia, Goddess of the Woods, had finished filling in the green places, having planted the coiled-up spirit in the seed, having lured the twining waters from deep within the rock, having sworn the sun its full attention to the growing things, she realized that her own time had reached its end, and like one of the leaves whose fate she had imprinted in the seed, she would fall without seeing the fruiting of her dream. It pained her to leave the world bereft, for the sprouts had not yet broken through the soil--and they would be tender and vulnerable to every sort of harm. She found in her seed pouch one last seed that she had missed in the sowing. She spoke a single word into the seed and swallowed it as she fell. Her vast body decomposed throughout the long winter, becoming the humus that would feed the seedlings in the spring. And on the morning of the vernal equinox, before the rest of the forest had begun to wake, that last seed ripened and burst in an instant. From it stepped Nature's Prophet, in full leaf, strong and wise, possessing Verodicia's power to foresee where he would be needed most in defense of the green places--and any who might be fortunate enough to call him an ally."
"npc_dota_hero_windrunner_bio"	"De westerse bossen beschermen hun geheimen goed. Eén van die geheimen is Lyralei, meesterboogschutter van het woud en geliefd kind van de god van de wind. Tegenwoordig staat ze bekend als Windranger. Lyralei's familie werd gedood in een storm tijdens de nacht van haar geboorte - hun huis omvergeblazen, de inhoud verspreid door de wind. Alleen de pasgeborene overleefde tussen de rommel van dood en verderf. In de stilte na de storm merkte de wind zelf het gehuil van het kind in het gras. De wind kreeg medelijden met het kind en tilde haar op in de lucht en plaatste haar op de drempel van een naastgelegen dorp. In de jaren daarna keerde de wind zo nu en dan terug naar het kind, om van een afstand te zien hoe ze haar vaardigheden trainde. Na vele jaren van training vuurt Windranger haar pijlen met dodelijke nauwkeurigheid. Ze beweegt met een verblindende snelheid, alsof ze altijd de wind in haar rug heeft. Met een vlaag aan pijlen slacht ze haar vijanden af, net alsof ze zelf een kracht der natuur is."
"[english]npc_dota_hero_windrunner_bio"	"The western forests guard their secrets well. One of these is Lyralei, master archer of the wood, and favored godchild of the wind.  Known now as Windranger, Lyralei's family was killed in a storm on the night of her birth--their house blown down by the gale, contents scattered to the winds. Only the newborn survived among the debris field of death and destruction.  In the quiet after the storm, the wind itself took notice of the lucky infant crying in the grass. The wind pitied the child and so lifted her into the sky and deposited her on a doorstep in a neighboring village.  In the years that followed, the wind returned occasionally to the child's life, watching from a distance while she honed her skills.  Now, after many years of training, Windranger fires her arrows true to their targets.  She moves with blinding speed, as if hastened by a wind ever at her back.  With a flurry of arrows, she slaughters her enemies, having become, nearly, a force of nature herself."
"npc_dota_hero_lion_bio"	"Ooit een grootmeester van de Demon Witch-traditie van de tovenarij, heeft Lion roem onder zijn broeders voor het vechten voor de kant van het licht en gerechtigheid verdiend. Maar vleierij maakt corrupt. Met krachten die alleen overtroffen worden door zijn ambitie, werd de magiër verleid door een demoon en wendde zich tot het kwaad, met zijn ziel geruild voor aanzien. Na het plegen van vreselijke misdaden die zijn ziel ontsierde, werd hij verlaten. De demoon bedroog hem, betere deals met zijn vijanden hebbend. Lions woede was zo erg dat hij de demoon terug naar de hel volgde en het slachtte, door ledemaat na ledemaat af te rijten, waarna hij de demonische hand voor zijn eigen verving. Echter komt met zulke demonoplastie een prijs. Lion veranderde tijdens het proces van gedaante, zijn lijf veranderde in iets onherkenbaars. Hij rees van de hel, woede vulde hem, slachtte zelfs degenen die hem ooit meester noemde en verwoestte het land waar hij ooit zo geliefd was. Hij leeft nu als de enige beoefenaar van de Demon Witch-traditie, en hen die zich offeren als acolieten of studenten zijn snel van hun mana afgeholpen en weggebracht door de geringste windvlaag."
"[english]npc_dota_hero_lion_bio"	"Once a Grandmaster of the Demon Witch tradition of sorcery, Lion earned fame among his brethren for fighting on the side of light and righteousness. But adulation corrupts. With powers surpassed only by his ambition, the mage was seduced by a demon and turned to evil, trading his soul for prestige. After committing horrible crimes that marred his soul, he was abandoned. The demon betrayed him, striking better deals with his enemies. Such was Lion's rage that he followed the demon back to hell and slew it, ripping it limb from limb, taking its demonic hand for his own. However, such demonoplasty comes at a cost. Lion was transfigured by the process, his body transformed into something unrecognizable. He rose from hell, rage incarnate, slaying even those who had once called him master, and laying waste to the lands where he had once been so adored. He survives now as the sole practitioner of the Demon Witch tradition, and those who present themselves as acolytes or students are soon relieved of their mana and carried off by the faintest gust of wind."
"npc_dota_hero_vengefulspirit_bio"	"Zelfs de meest tevreden Skywrath is een slecht gehumeurd wezen, van nature geneigd om wraak te nemen voor de geringste belediging. maar Vengeful Spirit is de essentie van wraak. Ooit een trotse en woeste Skywrath-telg, was Shendelzare eerste in de lijn van successie voor de Ghastly Eyrie totdat het verraad van een zus haar van haar geboorterecht beroofde. Verstrikt in het net van een moordenaar trok Shendelzare zich vrij ten koste van haar vleugels, weg hinkend onder ultieme vernedering: te voet. Met haar vleugels gebroken, wist ze dat de Skywrath haar nooit zouden accepteren als heerser; en in de hoogste gebieden van de Eyrie, alleen toegankelijk per vlucht, was haar zus onaantastbaar. Ongewillig om gebrekkig te leven zonder te kunnen vliegen en meer verlangend naar wraak dan aardse macht, sloot de gevallen prinses een overeenkomst met de godin Scree'auk: Ze gaf haar gebroken lichaam op voor een onvergankelijke vorm van spirituele energie, gedreven door wraak en in staat zijnde van het brengen van grote schade in het materiële aardniveau. Ze zal waarschijnlijk de eeuwigheid doorbrengen zonder te vliegen, maar haar wraak zal ze hebben."
"[english]npc_dota_hero_vengefulspirit_bio"	"Even the most contented Skywrath is an ill-tempered creature, naturally inclined to seek revenge for the slightest insult. But Vengeful Spirit is the essence of vengeance. Once a proud and savage Skywrath scion, Shendelzare was first in succession for the Ghastly Eyrie until a sister's treachery robbed her of her birthright. Snared in an assassin's net, Shendelzare tore free only at the cost of her wings, limping away in the ultimate humiliation: On foot. With her wings broken, she knew the Skywrath would never accept her as ruler; and in the highest roost of the Eyrie, inaccessible except by winged flight, her sister was untouchable. Unwilling to live as a flightless cripple, and desiring revenge far more than earthly power, the fallen princess drove a bargain with the goddess Scree'auk: She surrendered her broken body for an imperishable form of spirit energy, driven by vengeance, capable of doing great damage in the material plane. She may spend eternity flightless, but she will have her revenge."
"npc_dota_hero_witch_doctor_bio"	"Een vreemd silhouet hapert naar voren--oneven in kenmerken en ledematen, met een bizarre loop en onvermoeibaar in zijn zoektocht kriskras door het slachtveld naar dat belangrijke zwakke punt waar zijn talenten het beste tot zijn recht komen, en de meeste schade kunnen aanrichten. Of het nu gebroken of aangeboren is, is niet duidelijk, maar toch, niemand twijfelt over de kracht die zijn verwrongen lichaamsbouw met zich mee draagt. Een lange staf stampt op de grond als Zharvakko de Witch Doctor nadert, uitgerust met een angstaanjagend arsenaal van fetisjen, bezweringen en spreuken. Het is een lichaam van magische kennis geleerd en geperfectioneerd gedurende meerdere levens op de hooglanden van het eiland Arktura, nu gehanteerd met precisie nauwkeurigheid tegen zijn vijanden. Zharvakko kan je beste vriend of je ergste vijand zijn--bondgenoten genezen en dood en verderf zaaien onder allen die tegen hem zijn."
"[english]npc_dota_hero_witch_doctor_bio"	"A wiry silhouette hitches forward--uneven of feature and limb, bizarre of gait, relentlessly criss-crossing the battlefield in search of that vital weak point where his talents can do most good, and most harm. Whether broken or mismade it is not clear, but still, none can doubt the power carried in his twisted physique. A long staff thumps the earth as Zharvakko the Witch Doctor advances, deploying a terrifying arsenal of fetishes, hexes and spells.  It is a body of magical knowledge learned and perfected over several lifetimes in the island highlands of Arktura, now wielded with precision accuracy against his enemies. Zharvakko can be your best friend or your worst enemy--healing allies and laying waste to all who oppose him."
"npc_dota_hero_leshrac_bio"	"Leshrac, Tormented Soul, is een entiteit gescheurd uit het hart van de natuur, een liminaal wezen dat half in het ene niveau bestaat en half in het andere. Zijn doordringende intelligentie is zodanig dat hij nooit voor ook maar een moment de pijnlijke verschrikking kan negeren die aan het hart van de gehele schepping ligt. Ooit een groot filosoof die op zoek was naar de reden van het bestaan, spitte hij door de dieptes der natuur met de gekwelde Chronoptic Crystals en werd hij voor altijd veranderd door de afschuwelijke geheimen die aan hem geopenbaard werden. De donkerste dieptes van zijn verlichting worden nu alleen verlicht door de onrustige blik van zijn arrogantie. Net zoals andere elementaire wezens, is hij één met de natuur, maar in zijn geval is die natuur luguber en verachtelijk. Alleen hij ziet de kwaadaardige waarheid van de realiteit en kan niemand gebruiken die gelooft dat de kosmos een speciale beloning reserveert voor hen die welwillendheid naleven."
"[english]npc_dota_hero_leshrac_bio"	"Leshrac, Tormented Soul, is an entity torn from the heart of nature, a liminal being that exists half in one plane of existence, half in another. His penetrating intelligence is such that he can never ignore for a moment the agonizing horror at the heart of all creation. Once a great philosopher who sought the meaning of existence, he plumbed the depths of nature with the haunted Chronoptic Crystals, and was forever altered by the hideous mysteries thereby revealed to him. Now the darkest depths of his enlightenment are illumined only by the fitful glare of his arrogance. Like other elemental characters, he is completely at one with nature, but in his case it is a nature lurid and vile. He alone sees the evil truth of reality, and has no use for those who believe the cosmos reserves a special reward for those who practice benevolence."
"npc_dota_hero_juggernaut_bio"	"Niemand heeft ooit het gezicht gezien dat verborgen gaat onder het masker van Yurnero de Juggernaut. Het is zelfs maar de vraag of hij er wel één heeft. Na het tarten van een corrupte meester, was Yurnero verbannen naar het eeuwenoude Isle of Masks - een straf die zijn leven redde. Het eiland verdween vlak daarna onder water tijdens een nacht van wraakvolle magie. Alleen hij blijft als enige over om de lange Juggernaut-traditie, één van rituelen en schermen, voort te zetten. Als laatste beoefener van zijn kunst zijn Yurerno's zelfverzekerdheid en moed het resultaat van eindeloze oefening; zijn vindingrijke zwaardenspel bewijst dat hij nooit is gestopt om zichzelf uit te dagen. Maar toch zijn zijn motieven even onleesbaar als zijn gezichtsuitdrukking. Voor een held die alles twee keer heeft verloren, vecht hij alsof de overwinning al een uitgemaakte zaak is."
"[english]npc_dota_hero_juggernaut_bio"	"No one has ever seen the face hidden beneath the mask of Yurnero the Juggernaut. It is only speculation that he even has one. For defying a corrupt lord, Yurnero was exiled from the ancient Isle of Masks--a punishment that saved his life. The isle soon after vanished beneath the waves in a night of vengeful magic. He alone remains to carry on the Isle's long Juggernaut tradition, one of ritual and swordplay. The last practitioner of the art, Yurnero's confidence and courage are the result of endless practice; his inventive bladework proves that he has never stopped challenging himself. Still, his motives are as unreadable as his expression. For a hero who has lost everything twice over, he fights as if victory is a foregone conclusion. "
"npc_dota_hero_pudge_bio"	"In de Fields of Endless Carnage, ten zuiden van Quoidge, werkt een zwaarlijvig figuur onvermoeibaar door de nacht--lichamen verscheuren, openrijten en ledematen en ingewanden opstapelen van de doden zodat het slagveld weer opgeruimd mag zijn bij ochtend. In dit verdoemde rijk kan niets wegrotten of vergaan; geen lijk mag ooit terugkeren naar de aarde van waaruit het rees, ongeacht hoe diep er wordt gegraven. Omringd door aasgieren die hem nodig hebben om het vlees klein te snijden in snavelformaat, verbeterd Pudge de Butcher zijn vaardigheden met messen die scherper naarmate hij ze meer gebruikt. Zwaai, zwaai, bam. Vlees valt van het bot; pezen en gewrichtsbanden vallen uit elkaar als nat papier. En terwijl hij altijd al genoot van het slachten, is Pudge na jaren ook gaan genieten van het bijproduct. Wat begonnen is met een brok van een spier en een slokje bloed...na korte tijd zonk hij zijn kaken diep in de taaiste rompen, net als een hond die aan vodden knaagt. Zelfs diegene die de Reaper niet meer vrezen, vrezen de Butcher."
"[english]npc_dota_hero_pudge_bio"	"In the Fields of Endless Carnage, far to the south of Quoidge, a corpulent figure works tirelessly through the night--dismembering, disembowelling, piling up the limbs and viscera of the fallen that the battlefield might be clear by dawn. In this cursed realm, nothing can decay or decompose; no corpse may ever return to the earth from which it sprang, no matter how deep you dig the grave. Flocked by carrion birds who need him to cut their meals into beak-sized chunks, Pudge the Butcher hones his skills with blades that grow sharper the longer he uses them. Swish, swish, thunk. Flesh falls from the bone; tendons and ligaments part like wet paper. And while he always had a taste for the butchery, over the ages, Pudge has developed a taste for its byproduct as well. Starting with a gobbet of muscle here, a sip of blood there...before long he was thrusting his jaws deep into the toughest of torsos, like a dog gnawing at rags. Even those who are beyond fearing the Reaper, fear the Butcher."
"npc_dota_hero_bane_bio"	"Als de goden nachtmerries hebben, is het Bane Elemental die ze bezorgt. Bane is ook bekend als Atropos, en werd geboren uit de nachtelijke angsten van de godin Nyctasha. Een kracht van terreur, te machtig om beperkt te blijven tot haar slaap, dus kwam hij omhoog uit haar sluimer. Hij voedde zich met haar onsterfelijkheid en stal zijn mistige vorm uit haar inktachtige bloed. Hij is de essentie van angst. Stervelingen die zijn stem horen, horen hun meest duistere geheimen in hun oor gefluisterd. Hij spreekt de verborgen angsten in het hart van iedere held uit. Waakzaamheid biedt geen bescherming, want Banes zwarte bloed, dat constant druppelt, werkt als teer dat zijn vijanden in nachtmerries vasthoudt. In de aanwezigheid van Bane herinnert iedere held de angst voor het donker."
"[english]npc_dota_hero_bane_bio"	"When the gods have nightmares, it is Bane Elemental who brings them.  Also known as Atropos, Bane was born from the midnight terrors of the goddess Nyctasha.  A force of terror too powerful to be contained by sleep, he surfaced from her slumbers, fed upon her immortality, and stole his vaporous form from her inky blood.  He is the essence of fear.  Mortals who hear his voice hear their darkest secrets whispered in their ear.  He calls to the hidden fear in every Hero's heart.  Wakefulness is no protection, for Bane's black blood, continuously dripping, is a tar that traps his enemies in nightmare.  In the presence of Bane, every Hero remembers to fear the dark."
"npc_dota_hero_earthshaker_bio"	"Net zoals een golem of waterspuwer was Earthshaker ooit één met de aarde, maar hij loopt er nu vrij bovenop. In tegenstelling tot die andere wezens heeft hij zichzelf gemaakt, omdat hij het wilde, en dient dus geen meester. Terwijl hij rusteloos onderaards rondsluimerde, viel zijn aandacht op het leven dat vrijelijk boven hem bewoog. Hij werd furieus. Tijdens een seizoen vol tremoren schudden de pieken van de Nishai zichzelf los van de lawines, stroomden de rivieren anders en veranderden nauwe valleien in bodemloze afgronden. Toen de grond eindelijk ophield met schudden, stapte Earthshaker op van het neerdwarrelende stof, waarbij hij massieve keien opzij wierp alsof hij een deken van zich afsloeg. Hij had zichzelf gevormd tot een sterfelijk beest, en noemde zichzelf Raigor Stonehoof. Hij bloedt en ademt nu, en kan dus ook sterven. Maar hij heeft nog steeds de geest des aardes; hij draagt zijn kracht in de magische totem die hem nooit verlaat. En op de dag dat hij terugkeert tot stof begroet de aarde hem als een verloren zoon."
"[english]npc_dota_hero_earthshaker_bio"	"Like a golem or gargoyle, Earthshaker was one with the earth but now walks freely upon it. Unlike those other entities, he created himself through an act of will, and serves no other master. In restless slumbers, encased in a deep seam of stone, he became aware of the life drifting freely above him. He grew curious. During a season of tremors, the peaks of Nishai shook themselves loose of avalanches, shifting the course of rivers and turning shallow valleys into bottomless chasms. When the land finally ceased quaking, Earthshaker stepped from the settling dust, tossing aside massive boulders as if throwing off a light blanket. He had shaped himself in the image of a mortal beast, and named himself Raigor Stonehoof. He bleeds now, and breathes, and therefore he can die. But his spirit is still that of the earth; he carries its power in the magical totem that never leaves him. And on the day he returns to dust, the earth will greet him as a prodigal son."
"npc_dota_hero_sand_king_bio"	"Het zand van de Scintillant Waste leeft en voelt - de gehele uitgestrekte woestijn spreekt met zichzelf, gedachten denkende die slechts zulks een omvangrijkheid kan bevatten. Wanneer de noodzaak zich voordoet om te communiceren met een beperktere levensvorm bevrijdt het een fragment van zichzelf en vult een schild van magisch pantser dat door de sluwe Djinn of Qaldin gevormd is. Deze essentiele identiteit noemt zichzelf Crixalis, dat 'Ziel van het Zand' betekent, maar anderen kennen het als Sand King. Sand King neemt de vorm aan van een enorme spin, geïnspireerd door de kleine maar alomtegenwoordige bewoners van de Scintillant Waste; dit is een ware uiting van zijn woeste aard. Bewaker, krijger, ambassadeur - Sand King is het allemaal, onafscheidelijk van de eindeloze woestenij die hem het leven schonk."
"[english]npc_dota_hero_sand_king_bio"	"The sands of the Scintillant Waste are alive and sentient--the whole vast desert speaks to itself, thinking thoughts only such a vastness can conceive. But when it needs must find a form to communicate with those of more limited scope, it frees a fragment of itself, and fills a carapace of magic armor formed by the cunning Djinn of Qaldin. This essential identity calls itself Crixalis, meaning 'Soul of the Sand,' but others know it as Sand King.  Sand King takes the form of a huge arachnid, inspired by the Scintillant Waste's small but ubiquitous denizens; and this is a true outward expression of his ferocious nature. Guardian, warrior, ambassador--Sand King is all of these things, inseparable from the endless desert that gave him life."
