"lang"
{
"Language"	"spanish"
"[english]GameUI_SelectSkill"	"SELECT COMBAT DIFFICULTY"
"GameUI_StartNewGame"	"Empezar nueva"
"[english]GameUI_StartNewGame"	"Start new game"
"GameUI_Next"	"Más >"
"[english]GameUI_Next"	"More >"
"GameUI_Prev"	"< Más"
"[english]GameUI_Prev"	"< More"
"GameUI_Play"	"Jugar"
"[english]GameUI_Play"	"Play"
"GameUI_EnableEAX"	"Activar compatibilidad con EAX"
"[english]GameUI_EnableEAX"	"Enable EAX Hardware Support"
"GameUI_EnableA3D"	"Activar compatibilidad con A3D"
"[english]GameUI_EnableA3D"	"Enable A3D Hardware Support"
"GameUI_SoundEffectVolume"	"Volumen del juego"
"[english]GameUI_SoundEffectVolume"	"Game volume"
"GameUI_HEVSuitVolume"	"Volumen del traje HEV"
"[english]GameUI_HEVSuitVolume"	"HEV suit volume"
"GameUI_MP3Volume"	"Volumen MP3 *"
"[english]GameUI_MP3Volume"	"MP3 volume *"
"GameUI_MusicVolume"	"Volumen de la música"
"[english]GameUI_MusicVolume"	"Music volume"
"GameUI_SoundQuality"	"Calidad del sonido"
"[english]GameUI_SoundQuality"	"Sound quality"
"GameUI_Ultra"	"Muy alta"
"[english]GameUI_Ultra"	"Very High"
"GameUI_High"	"Alta"
"[english]GameUI_High"	"High"
"GameUI_Low"	"Baja"
"[english]GameUI_Low"	"Low"
"GameUI_UseDefaults"	"Predefinidas"
"[english]GameUI_UseDefaults"	"Use Defaults"
"GameUI_SetNewKey"	"Editar"
"[english]GameUI_SetNewKey"	"Edit key"
"GameUI_ClearKey"	"Borrar"
"[english]GameUI_ClearKey"	"Clear Key"
"GameUI_SetNewButton"	"Pulsa un botón..."
"[english]GameUI_SetNewButton"	"Press a button..."
"GameUI_ClearButton"	"Borrar"
"[english]GameUI_ClearButton"	"Clear"
"GameUI_DefaultButtons"	"Controles predeterminados"
"[english]GameUI_DefaultButtons"	"Default controls"
"GameUI_Action"	"Acción"
"[english]GameUI_Action"	"Action"
"GameUI_Toggle"	"Activar/desactivar"
"[english]GameUI_Toggle"	"Toggle"
"GameUI_Hold"	"Mantener"
"[english]GameUI_Hold"	"Hold"
"GameUI_KeyButton"	"TECLA/BOTÓN"
"[english]GameUI_KeyButton"	"KEY/BUTTON"
"GameUI_Alternate"	"ALTERNAR"
"[english]GameUI_Alternate"	"ALTERNATE"
"GameUI_Windowed"	"Ejecutar en una ventana"
"[english]GameUI_Windowed"	"Run in a window"
"GameUI_Renderer"	"Renderizador"
"[english]GameUI_Renderer"	"Renderer"
"GameUI_Software"	"Software"
"[english]GameUI_Software"	"Software"
"GameUI_OpenGL"	"OpenGL"
"[english]GameUI_OpenGL"	"OpenGL"
"GameUI_D3D"	"D3D"
"[english]GameUI_D3D"	"D3D"
"GameUI_Brightness"	"Brillo"
"[english]GameUI_Brightness"	"Brightness"
"GameUI_Gamma"	"Gama"
"[english]GameUI_Gamma"	"Gamma"
"GameUI_Resolution"	"Resolución"
"[english]GameUI_Resolution"	"Resolution"
"GameUI_VideoRestart"	"Nota: si cambias las opciones de vídeo, el juego se cerrará y reiniciará."
"[english]GameUI_VideoRestart"	"Note: changing video options will cause the game to exit and restart."
"GameUI_EnableVoice"	"Activar voces en esta partida"
"[english]GameUI_EnableVoice"	"Enable voice in this game"
"GameUI_BoostMicrophone"	"Aum. rendimiento de micrófono"
"[english]GameUI_BoostMicrophone"	"Boost microphone gain"
"GameUI_MicrophoneVolume"	"Volumen del micrófono"
"[english]GameUI_MicrophoneVolume"	"Microphone Volume"
"GameUI_ReceiveVolume"	"Volumen de recepción"
"[english]GameUI_ReceiveVolume"	"Receive Volume"
"GameUI_TestMicrophone"	"Probar micrófono"
"[english]GameUI_TestMicrophone"	"Test Microphone"
"GameUI_StopTestMicrophone"	"Detener prueba del micrófono"
"[english]GameUI_StopTestMicrophone"	"Stop Microphone Test"
"GameUI_VoiceReceiveVolume"	"Vol. de recepción de voz *"
"[english]GameUI_VoiceReceiveVolume"	"Voice receive volume *"
"GameUI_VoiceTransmitVolume"	"Vol. de transmisión de voz *"
"[english]GameUI_VoiceTransmitVolume"	"Voice transmit volume *"
"GameUI_SaveGame"	"GUARDAR"
"[english]GameUI_SaveGame"	"SAVE GAME"
"GameUI_SaveGameHelp"	"Selecciona 'Nueva partida guardada' para crear un archivo nuevo, o elige\nuna partida guardada anteriormente para sobrescribir un archivo."
"[english]GameUI_SaveGameHelp"	"Select 'New Save Game' in the list to create a new file, or select\na previously saved game to overwrite a file."
"GameUI_Delete"	"Eliminar"
"[english]GameUI_Delete"	"Delete"
"GameUI_Quit"	"Abandonar"
"[english]GameUI_Quit"	"Quit game"
"GameUI_SteamPassword"	"Contraseña Steam"
"[english]GameUI_SteamPassword"	"Steam Password"
"GameUI_CreateServer"	"CREAR SERVIDOR"
"[english]GameUI_CreateServer"	"CREATE SERVER"
"GameUI_Start"	"Iniciar"
"[english]GameUI_Start"	"Start"
"GameUI_Console"	"Consola"
"[english]GameUI_Console"	"Console"
"GameUI_Submit"	"Enviar"
"[english]GameUI_Submit"	"Submit"
"GameUI_Options"	"OPCIONES"
"[english]GameUI_Options"	"OPTIONS"
"GameUI_Keyboard"	"Teclado"
"[english]GameUI_Keyboard"	"Keyboard"
"GameUI_Mouse"	"Ratón"
"[english]GameUI_Mouse"	"Mouse"
"GameUI_Audio"	"Audio"
"[english]GameUI_Audio"	"Audio"
"GameUI_Video"	"Vídeo"
"[english]GameUI_Video"	"Video"
"GameUI_Voice"	"Voz"
"[english]GameUI_Voice"	"Voice"
"GameUI_Advanced"	"Bloqueo"
"[english]GameUI_Advanced"	"Lock"
"GameUI_Server"	"Servidor"
"[english]GameUI_Server"	"Server"
"GameUI_Game"	"Juego"	[$WIN32]
"[english]GameUI_Game"	"Game"
"GameUI_SavedGame"	"Partida guardada"
"[english]GameUI_SavedGame"	"Saved Game"
"GameUI_ElapsedTime"	"Tiempo transcurrido"
"[english]GameUI_ElapsedTime"	"Elapsed Time"
"GameUI_TimeStamp"	"Marca de tiempo"
"[english]GameUI_TimeStamp"	"Time Stamp"
"GameUI_KeyboardSettings"	"Parámetros de teclado"
"[english]GameUI_KeyboardSettings"	"Keyboard settings"
"GameUI_KeyboardSettingsText"	"¿Restaurar teclas predeterminadas para todas las acciones?"
"[english]GameUI_KeyboardSettingsText"	"Reset all actions to use their default keys?"
"GameUI_ControllerSettingsText"	"¿Restaurar todas las opciones predeterminadas de controlador?"
"[english]GameUI_ControllerSettingsText"	"Reset all controller options to their defaults?"
"GameUI_GameMenu_NewGame"	"NUEVA PARTIDA"
"[english]GameUI_GameMenu_NewGame"	"NEW GAME"
"GameUI_GameMenu_PlayDemo"	"JUGAR DEMO"
"[english]GameUI_GameMenu_PlayDemo"	"PLAY DEMO"
"GameUI_GameMenu_BonusMaps"	"MAPAS DE BONIFICACIÓN"
"[english]GameUI_GameMenu_BonusMaps"	"BONUS MAPS"
"GameUI_GameMenu_LoadGame"	"CARGAR PARTIDA"
"[english]GameUI_GameMenu_LoadGame"	"LOAD GAME"
"GameUI_GameMenu_SaveGame"	"GUARDAR"
"[english]GameUI_GameMenu_SaveGame"	"SAVE GAME"
"GameUI_GameMenu_Multiplayer"	"MULTIJUGADOR "
"[english]GameUI_GameMenu_Multiplayer"	"MULTIPLAYER "
"GameUI_GameMenu_FindServers"	"ENCONTRAR SERVIDORES"
"[english]GameUI_GameMenu_FindServers"	"FIND SERVERS"
"GameUI_GameMenu_Friends"	"AMIGOS"
"[english]GameUI_GameMenu_Friends"	"FRIENDS"
"GameUI_GameMenu_Customize"	"PERSONALIZAR"
"[english]GameUI_GameMenu_Customize"	"CUSTOMIZE"
"GameUI_GameMenu_CreateServer"	"CREAR SERVIDOR"
"[english]GameUI_GameMenu_CreateServer"	"CREATE SERVER"
"GameUI_GameMenu_Options"	"OPCIONES"
"[english]GameUI_GameMenu_Options"	"OPTIONS"
"GameUI_GameMenu_Achievements"	"LOGROS"
"[english]GameUI_GameMenu_Achievements"	"ACHIEVEMENTS"
"GameUI_GameMenu_PlayerStats"	"ESTADÍSTICAS DE JUGADOR"
"[english]GameUI_GameMenu_PlayerStats"	"PLAYER STATS"
"GameUI_GameMenu_Quit"	"ABANDONAR PARTIDA"
"[english]GameUI_GameMenu_Quit"	"QUIT"
"GameUI_PasswordsDontMatch"	"¡Las contraseñas no coinciden!"
"[english]GameUI_PasswordsDontMatch"	"Entered passwords don't match!"
"GameUI_MustEnterPassword"	"Debes introducir una contraseña"
"[english]GameUI_MustEnterPassword"	"You must enter a password"
"GameUI_IncorrectPassword"	"Contraseña incorrecta"
"[english]GameUI_IncorrectPassword"	"Incorrect password"
"GameUI_CantDisableContentCtrl"	"No se puede desactivar, no se ha establecido control de contenidos"
"[english]GameUI_CantDisableContentCtrl"	"Can't disable, content control was not set"
"GameUI_Loading"	"CARGANDO..."
"[english]GameUI_Loading"	"LOADING..."
"GameUI_LoadingGame"	"CARGANDO"
"[english]GameUI_LoadingGame"	"LOADING"
"GameUI_Disconnected"	"Desconectado"
"[english]GameUI_Disconnected"	"Disconnected"
"GameUI_ConnectionFailed"	"No te has podido conectar al servidor."
"[english]GameUI_ConnectionFailed"	"Could not connect to server."
"GameUI_DisconnectedFrom"	"Te has desconectado del servidor."
"[english]GameUI_DisconnectedFrom"	"You have been disconnected from the server."
"GameUI_DisconnectedFromServerExtended"	"Te has desconectado del servidor.\nMotivo: %s1"
"[english]GameUI_DisconnectedFromServerExtended"	"You have been disconnected from the server.\nReason: %s1"
"GameUI_EstablishingConnection"	"Estableciendo conexión de red al servidor..."
"[english]GameUI_EstablishingConnection"	"Establishing network connection to server..."
"GameUI_ParseServerInfo"	"Analizando información del servidor..."
"[english]GameUI_ParseServerInfo"	"Parsing server info..."
"GameUI_CheckCRCs"	"Validando recursos de la partida..."
"[english]GameUI_CheckCRCs"	"Validating game resources..."
"GameUI_PrecacheResources"	"Cargando recursos del juego..."
"[english]GameUI_PrecacheResources"	"Loading game resources..."
"GameUI_ParseBaseline"	"Analizando información de la partida..."
"[english]GameUI_ParseBaseline"	"Parsing game info..."
"GameUI_StartingServer"	"Iniciando servidor de partida local..."
"[english]GameUI_StartingServer"	"Starting local game server..."
"GameUI_DisplayMode"	"Modo de presentación"
"[english]GameUI_DisplayMode"	"Display mode"
"GameUI_Fullscreen"	"Pantalla completa"
"[english]GameUI_Fullscreen"	"Full screen"
"GameUI_AspectRatio"	"Relación de aspecto"
"[english]GameUI_AspectRatio"	"Aspect Ratio"
"GameUI_AspectNormal"	"Normal (4:3)"
"[english]GameUI_AspectNormal"	"Normal (4:3)"
"GameUI_AspectWide16x9"	"Panorámica 16:9"
"[english]GameUI_AspectWide16x9"	"Widescreen 16:9"
"GameUI_AspectWide16x10"	"Panorámica 16:10"
"[english]GameUI_AspectWide16x10"	"Widescreen 16:10"
"GameUI_AspectWide"	"Pantalla panorámica"
"[english]GameUI_AspectWide"	"Widescreen"
"GameUI_CDKey"	"Clave de producto"
"[english]GameUI_CDKey"	"CD Key"
"GameUI_EnterCDKey"	"Por favor, introduce la clave de producto que\nfigura impresa en la carátula de tu CD."
"[english]GameUI_EnterCDKey"	"Please enter your CD Key, which can be\nfound printed on your CD jewel case."
"GameUI_LoadingDialog_ContentHosting"	"Anfitrión de contenido:"
"[english]GameUI_LoadingDialog_ContentHosting"	"Content hosting provided by:"
"GameUI_ColorSliders"	"Colores"
"[english]GameUI_ColorSliders"	"Colors"
"GameUI_ColorQuality"	"Calidad del color"
"[english]GameUI_ColorQuality"	"Color Quality"
"GameUI_CDKey_Invalid_Text"	"La clave de producto que has introducido no es válida."
"[english]GameUI_CDKey_Invalid_Text"	"The CD Key you have entered is invalid."
"GameUI_CDKey_Invalid_Title"	"CLAVE DE PRODUCTO INCORRECTA"
"[english]GameUI_CDKey_Invalid_Title"	"INCORRECT CD KEY"
"GameUI_CDKey_TooManyTries"	"Has introducido una clave de producto incorrecta repetidas veces. Saliendo..."
"[english]GameUI_CDKey_TooManyTries"	"Incorrect CD Key entered too many times. Exiting..."
"GameUI_GameMenu_ResumeGame"	"CONTINUAR PARTIDA"
"[english]GameUI_GameMenu_ResumeGame"	"RESUME GAME"
"GameUI_GameMenu_Disconnect"	"DESCONECTAR"
"[english]GameUI_GameMenu_Disconnect"	"DISCONNECT"
"GameUI_GameMenu_ChangeGame"	"CAMBIAR PARTIDA"
"[english]GameUI_GameMenu_ChangeGame"	"CHANGE GAME"
"GameUI_GameMenu_PlayerList"	"SILENCIAR JUGADORES"
"[english]GameUI_GameMenu_PlayerList"	"MUTE PLAYERS"
"GameUI_OutOfDate_Title"	"PARTIDA OBSOLETA"
"[english]GameUI_OutOfDate_Title"	"GAME IS OUT OF DATE"
"GameUI_OutOfDate_URL"	"http://www.steampowered.com/autoupdate"
"[english]GameUI_OutOfDate_URL"	"http://www.steampowered.com/autoupdate"
"GameUI_OutOfDate_Msg"	"El juego no está actualizado.\nHaz clic en Aceptar para ir a la página Web de Valve y descargar las últimas actualizaciones."
"[english]GameUI_OutOfDate_Msg"	"Your game is out of date.\nClick OK to go to Valve's webpage to download the latest updates."
"GameUI_QuitConfirmationTitle"	"ABANDONAR"
"[english]GameUI_QuitConfirmationTitle"	"QUIT GAME"
"GameUI_QuitConfirmationText"	"¿Quieres salir del juego ahora?"
"[english]GameUI_QuitConfirmationText"	"Do you wish to stop playing now?"
"GameUI_Disconnect"	"Desconectar"
"[english]GameUI_Disconnect"	"Disconnect"
"GameUI_DisconnectConfirmationText"	"¿Seguro que deseas abandonar esta partida?"
"[english]GameUI_DisconnectConfirmationText"	"Are you sure you want to leave this game?"
"GameUI_DisconnectHostConfirmationText"	"Si te desconectas, expulsarás a todos los jugadores. ¿Estás seguro de que deseas abandonar esta partida?"
"[english]GameUI_DisconnectHostConfirmationText"	"Disconnecting will kick all players. Are you sure you want to leave this game?"
"GameUI_ChangeGame"	"Cambiar partida"
"[english]GameUI_ChangeGame"	"Change game"
"GameUI_NoOtherGamesAvailable"	"No hay ninguna otra partida disponible."
"[english]GameUI_NoOtherGamesAvailable"	"There are no other games available to play."
"GameUI_ForceGameRestart"	"Al cambiar de juego, se reiniciará el sistema."
"[english]GameUI_ForceGameRestart"	"Changing games will cause the engine to restart."
"GameUI_Miles_Voice"	"Usa Miles Sound System. Copyright © 1991-2001 de RAD Game Tools, Inc."
"[english]GameUI_Miles_Voice"	"Uses Miles Sound System. Copyright © 1991-2001 by RAD Game Tools, Inc."
"GameUI_Miles_Audio"	"Lectura de archivos MPEG Layer-3 proporcionada con el sistema Miles Sound System de RAD Game Tools, Inc. Tecnología de compresión de audio MPEG Layer-3 con licencia de Fraunhofer IIS y THOMSON multimedia."
"[english]GameUI_Miles_Audio"	"MPEG Layer-3 playback supplied with the Miles Sound System from RAD Game Tools, Inc. MPEG Layer-3 audio compression technology licensed by Fraunhofer IIS and THOMSON multimedia."
"GameUI_Bink"	"Usa Bink Video. Copyright © 1997-2007 de RAD Game Tools, Inc."
"[english]GameUI_Bink"	"Uses Bink Video. Copyright © 1997-2007 by RAD Game Tools, Inc."
"GameUI_MuteIngameVoice"	"Silenciar"
"[english]GameUI_MuteIngameVoice"	"Mute in-game voice"
"GameUI_UnmuteIngameVoice"	"Activar voces durante la partida"
"[english]GameUI_UnmuteIngameVoice"	"Unmute in-game voice"
"GameUI_PlayerListDialogTitle"	"JUGADORES ACTUALES - %server%"
"[english]GameUI_PlayerListDialogTitle"	"CURRENT PLAYERS - %server%"
"GameUI_FriendsName"	"Nombre del amigo"
"[english]GameUI_FriendsName"	"Friends name"
"GameUI_Properties"	"Propiedades"
"[english]GameUI_Properties"	"Properties"
"GameUI_AddFriendTitle"	"AMIGOS - AÑADIR AMIGO"
"[english]GameUI_AddFriendTitle"	"FRIENDS - ADD FRIEND"
"GameUI_FriendAddedToList"	"Se ha añadido %name% a tu lista de amigos.\nTen en cuenta que no se mostrarán en línea hasta que hayan aceptado tu solicitud de amigos."
"[english]GameUI_FriendAddedToList"	"%name% has been added to your friends list.\nNote that they will not show up as online until they have accepted your friendship request."
"GameUI_AddFriendFailed"	"No se ha podido añadir a %name% a tu lista.\nSe ha producido un error de conexión, o no se está ejecutando Amigos."
"[english]GameUI_AddFriendFailed"	"%name% could not be added to your list.\nThere was either a connection error, or they are not running Friends."
"GameUI_NoOtherPlayersInGame"	"No hay otros jugadores en la partida."
"[english]GameUI_NoOtherPlayersInGame"	"There are no other players in the game."
"GameUI_QuickSave"	"GUARDADO RÁPIDO"
"[english]GameUI_QuickSave"	"QUICK SAVE"
"GameUI_AutoSave"	"GUARDADO AUTOMÁTICO"
"[english]GameUI_AutoSave"	"AUTO SAVE"
"GameUI_AutoSaveLabel"	"AUTOMÁTICA:"
"[english]GameUI_AutoSaveLabel"	"AUTO:"
"GameUI_UserSaveLabel"	"USUARIO:"
"[english]GameUI_UserSaveLabel"	"USER:"
"GameUI_Type"	"Tipo"
"[english]GameUI_Type"	"Type"
"GameUI_ServerName"	"Nombre del servidor"
"[english]GameUI_ServerName"	"Server name"
"GameUI_MaxPlayers"	"Nº máx. jugadores:"
"[english]GameUI_MaxPlayers"	"Max. Players:"
"GameUI_Password"	"Contraseña"
"[english]GameUI_Password"	"Password"
"GameUI_DARK"	"OSCURO"
"[english]GameUI_DARK"	"DARK"
"GameUI_LIGHT"	"CLARO"
"[english]GameUI_LIGHT"	"LIGHT"
"GameUI_VerifyingResources"	"Comprobando recursos..."
"[english]GameUI_VerifyingResources"	"Verifying resources..."
"GameUI_VerifyingAndDownloading"	"Comprobando y descargando recursos..."
"[english]GameUI_VerifyingAndDownloading"	"Verifying and downloading resources..."
"GameUI_UpdatingSteamResources"	"Actualizando recursos de Steam"
"[english]GameUI_UpdatingSteamResources"	"Updating steam resources"
"GameUI_DownloadFailed"	"No se ha podido descargar %s1"
"[english]GameUI_DownloadFailed"	"Could not download %s1"
"GameUI_DownloadFailedZeroLen"	"No se ha podido descargar %s1:\nEl archivo no tiene datos"
"[english]GameUI_DownloadFailedZeroLen"	"Could not download %s1:\nFile has no data"
"GameUI_DownloadFailedConClosed"	"No se ha podido descargar %s1:\nConexión cerrada por anfitrión remoto"
"[english]GameUI_DownloadFailedConClosed"	"Could not download %s1:\nConnection closed by remote host"
"GameUI_DownloadFailedBadURL"	"No se ha podido descargar %s1:\nURL no válida"
"[english]GameUI_DownloadFailedBadURL"	"Could not download %s1:\nInvalid URL"
"GameUI_DownloadFailedBadProtocol"	"No se ha podido descargar %s1:\nSólo es compatible con HTTP"
"[english]GameUI_DownloadFailedBadProtocol"	"Could not download %s1:\nOnly HTTP is supported"
"GameUI_DownloadFailedCantBind"	"No se ha podido descargar %s1:\nNo se puede asociar una base"
"[english]GameUI_DownloadFailedCantBind"	"Could not download %s1:\nCannot bind a socket"
"GameUI_DownloadFailedCantConnect"	"No se ha podido descargar %s1:\nNo ha sido posible conectar al servidor"
"[english]GameUI_DownloadFailedCantConnect"	"Could not download %s1:\nCannot connect to server"
