"lang"
{
"Language"	"korean"
"[english]DOTA_Holdout_Award_UltraKill_Title"	"Ultra Kill"
"DOTA_Holdout_Award_UltraKill_Desc"	" 님이 짧은 시간에 크립 25마리 이상 처치"
"[english]DOTA_Holdout_Award_UltraKill_Desc"	" killed 25 or more creeps in a short time "
"DOTA_Holdout_Award_Rampage_Title"	"광란"
"[english]DOTA_Holdout_Award_Rampage_Title"	"RAMPAGE"
"DOTA_Holdout_Award_Rampage_Desc"	" 님이 짧은 시간에 크립 50마리 이상 처치"
"[english]DOTA_Holdout_Award_Rampage_Desc"	" killed 50 or more creeps in a short time "
"DOTA_Tooltip_Ability_item_health_potion"	"체력 물약"
"[english]DOTA_Tooltip_Ability_item_health_potion"	"Health Potion"
"DOTA_Tooltip_Ability_item_mana_potion"	"마나 물약"
"[english]DOTA_Tooltip_Ability_item_mana_potion"	"Mana Potion"
"Frosthaven_KilledByCreature"	"{s:player_name} 님이 <font color='#FF5050'>{s:locstring_value}</font>에 의해 죽었습니다!"
"[english]Frosthaven_KilledByCreature"	"{s:player_name} was killed by <font color='#FF5050'>{s:locstring_value}!</font>"
"Frosthaven_PickedUpGift"	"{s:player_name} 님이 팀을 위해 소모품 <font color='#FFCC00'>{s:locstring_value}</font> 1개를 획득했습니다!"
"[english]Frosthaven_PickedUpGift"	"{s:player_name} picked up a <font color='#FFCC00'>{s:locstring_value}</font> consumable for your team!"
"Frosthaven_PlayerHelpedReviveAlly"	"{s:player_name} 님의 도움으로 <font color='#00CC66'>{s:locstring_value}</font> 님이 되살아났습니다!"
"[english]Frosthaven_PlayerHelpedReviveAlly"	"{s:player_name} helped revive <font color='#00CC66'>{s:locstring_value}!</font>"
"DOTA_Tooltip_Ability_infernal_siege_fireball"	"공성 불덩이"
"[english]DOTA_Tooltip_Ability_infernal_siege_fireball"	"Siege Fireball"
"DOTA_Tooltip_Ability_infernal_siege_fireball_Description"	"파괴의 구체를 발사하여 지면을 지옥 불로 뒤덮습니다."
"[english]DOTA_Tooltip_Ability_infernal_siege_fireball_Description"	"Launches a ball of destruction, coating the ground with infernal fire"
"DOTA_Tooltip_Ability_doomling_doom"	"파멸이 내리도다"
"[english]DOTA_Tooltip_Ability_doomling_doom"	"Doom Cometh"
"DOTA_Tooltip_Ability_doomling_doom_Description"	"짧은 지속시간에 걸쳐 침묵시키고 무효화하며 피해를 줌"
"[english]DOTA_Tooltip_Ability_doomling_doom_Description"	"Silences, mutes and deals damage over a short duration"
"DOTA_Tooltip_Ability_creature_doomling_doom_passive"	"임박한 파멸"
"[english]DOTA_Tooltip_Ability_creature_doomling_doom_passive"	"Impending Doom"
"DOTA_Tooltip_Ability_creature_doomling_doom_passive_Description"	"타격에 성공할 때마다 임박한 파멸이 중첩됩니다."
"[english]DOTA_Tooltip_Ability_creature_doomling_doom_passive_Description"	"Adds a stack of Impending Doom on each successful hit"
"DOTA_Tooltip_Ability_creature_doomling_scorched_earth"	"불타는 대지"
"[english]DOTA_Tooltip_Ability_creature_doomling_scorched_earth"	"Scorched Earth"
"DOTA_Tooltip_Ability_creature_doomling_scorched_earth_Description"	"이 유닛 주위에 지속하여 피해를 줌"
"[english]DOTA_Tooltip_Ability_creature_doomling_scorched_earth_Description"	"Deals damage over time surrounding this unit"
"DOTA_Tooltip_modifier_impending_doom"	"임박한 파멸"
"[english]DOTA_Tooltip_modifier_impending_doom"	"Impending Doom"
"DOTA_Tooltip_modifier_impending_doom_Description"	"숫자가 10에 달하면, 좋지 않은 일이 일어나리라..."
"[english]DOTA_Tooltip_modifier_impending_doom_Description"	"When this counter reaches 10, something bad will happen.."
"DOTA_Tooltip_Ability_creature_large_storm_spirit_ball_lightning"	"폭풍우 이동"
"[english]DOTA_Tooltip_Ability_creature_large_storm_spirit_ball_lightning"	"Tempest Travel"
"DOTA_Tooltip_Ability_creature_large_storm_spirit_ball_lightning_Description"	""
"[english]DOTA_Tooltip_Ability_creature_large_storm_spirit_ball_lightning_Description"	""
"DOTA_Tooltip_Ability_creature_large_storm_spirit_electric_vortex"	"전기 태풍"
"[english]DOTA_Tooltip_Ability_creature_large_storm_spirit_electric_vortex"	"Electric Typhoon"
"DOTA_Tooltip_Ability_creature_large_storm_spirit_electric_vortex_Description"	""
"[english]DOTA_Tooltip_Ability_creature_large_storm_spirit_electric_vortex_Description"	""
"DOTA_Tooltip_Ability_creature_mini_zeus_static_field"	"전기장 우선 적용"
"[english]DOTA_Tooltip_Ability_creature_mini_zeus_static_field"	"Static Field Override"
"DOTA_Tooltip_Ability_creature_mini_zeus_static_field_Description"	""
"[english]DOTA_Tooltip_Ability_creature_mini_zeus_static_field_Description"	""
"DOTA_Tooltip_Ability_creature_mini_zeus_lightning_bolt"	"번갯불"
"[english]DOTA_Tooltip_Ability_creature_mini_zeus_lightning_bolt"	"Lightning Bolt"
"DOTA_Tooltip_Ability_creature_mini_zeus_lightning_bolt_Description"	""
"[english]DOTA_Tooltip_Ability_creature_mini_zeus_lightning_bolt_Description"	""
"DOTA_Tooltip_tower_fortification_modifier"	"강화"
"[english]DOTA_Tooltip_tower_fortification_modifier"	"Fortification"
"npc_dota_pinecone_champion"	"솔방울 용사"
"[english]npc_dota_pinecone_champion"	"Pinecone Champ"
"npc_dota_pinecone_warrior"	"솔방울 전사"
"[english]npc_dota_pinecone_warrior"	"Pinecone Warrior"
"npc_dota_creature_small_ogre_seal"	"새끼 오거 바다표범"
"[english]npc_dota_creature_small_ogre_seal"	"Baby Ogre Seal"
"npc_dota_creature_large_ogre_seal"	"심술궂은 오거 바다표범"
"[english]npc_dota_creature_large_ogre_seal"	"Grumpy Ogre Seal"
"npc_dota_creature_doomling"	"불시에 오는 자"
"[english]npc_dota_creature_doomling"	"The Unheralded"
"npc_dota_creature_doomling_champion"	"교활한 마귀"
"[english]npc_dota_creature_doomling_champion"	"Archfiend"
"npc_dota_creature_forge_tank"	"불지옥 정령"
"[english]npc_dota_creature_forge_tank"	"Infernal Djinn"
"npc_dota_creature_tusk_skeleton"	"해상 보병"
"[english]npc_dota_creature_tusk_skeleton"	"Odobenus Footman"
"npc_dota_creature_spectral_tusk_mage"	"해상 서리 마법사"
"[english]npc_dota_creature_spectral_tusk_mage"	"Odobenus Frost Mage"
"npc_dota_undead_tusk_tombstone"	"해상 묘비"
"[english]npc_dota_undead_tusk_tombstone"	"Odobenus Tombstone"
"npc_dota_sled_penguin"	"날펭"
"[english]npc_dota_sled_penguin"	"Peng-wing"
"npc_dota_coin_pinata"	"싸늘한 친구"
"[english]npc_dota_coin_pinata"	"Frosty Friend"
"npc_dota_creature_broodmother"	"어미 거미"
"[english]npc_dota_creature_broodmother"	"Mother of Spiders"
"npc_dota_creature_huge_broodmother"	"살벌한 먹보"
"[english]npc_dota_creature_huge_broodmother"	"Monstrous Glutton"
"npc_dota_creature_broodmother_baby"	"아주 작은 새끼거미"
"[english]npc_dota_creature_broodmother_baby"	"Tiny Spiderling"
"npc_dota_creature_broodmother_baby_b"	"작은 새끼거미"
"[english]npc_dota_creature_broodmother_baby_b"	"Small Spiderling"
"npc_dota_creature_broodmother_baby_c"	"새끼거미"
"[english]npc_dota_creature_broodmother_baby_c"	"Spiderling"
"npc_dota_creature_broodmother_baby_d"	"반갑지 않은 손님"
"[english]npc_dota_creature_broodmother_baby_d"	"Unwelcome Houseguest"
"npc_dota_creature_wolf"	"무시무시한 늑대"
"[english]npc_dota_creature_wolf"	"Dire Wolf"
"npc_dota_creature_medium_spectre"	"승천하는 영혼"
"[english]npc_dota_creature_medium_spectre"	"Soul Ascendant"
"npc_dota_creature_frostbitten_melee"	"결빙 망령"
"[english]npc_dota_creature_frostbitten_melee"	"Frostbitten Revenant"
"npc_dota_creature_ginger_rosh"	"생강빵 새끼 로샨"
"[english]npc_dota_creature_ginger_rosh"	"Gingerbread Baby Roshan"
"npc_dota_creature_large_elder_titan"	"세계 종결자"
"[english]npc_dota_creature_large_elder_titan"	"World Ender"
"npc_dota_creature_medium_ancient_apparition"	"칼드르의 환영"
"[english]npc_dota_creature_medium_ancient_apparition"	"Kaldr's Hallucination"
"npc_dota_creature_storegga"	"고대 서리거인"
"[english]npc_dota_creature_storegga"	"Ancient Frostgiant"
"npc_dota_creature_small_storegga"	"작은 바위"
"[english]npc_dota_creature_small_storegga"	"Little Rock"
"npc_dota_creature_multiplying_eidelon"	"유사 분열체"
"[english]npc_dota_creature_multiplying_eidelon"	"Mitosis Eidelon"
"npc_dota_creature_jakiro"	"골칫거리 피렉새"
"[english]npc_dota_creature_jakiro"	"Pyrexae Vexer"
"npc_dota_creature_arc_warden_support"	"피어나는 번개"
"[english]npc_dota_creature_arc_warden_support"	"Arc Blossom"
"npc_dota_creature_arc_warden_attacker"	"나무 감시자"
"[english]npc_dota_creature_arc_warden_attacker"	"Tree Warden"
"npc_dota_creature_kobold_overboss"	"코볼트"
"[english]npc_dota_creature_kobold_overboss"	"Kobold"
"npc_dota_creature_snowball_tuskar"	"코발트 난폭자"
"[english]npc_dota_creature_snowball_tuskar"	"Cobalt Bruiser"
"npc_dota_creature_tiny_rubick"	"꼬마 마도사"
"[english]npc_dota_creature_tiny_rubick"	"Mini-Magus"
"npc_dota_creature_rubick_melee_creep"	"대마도사의 골렘"
"[english]npc_dota_creature_rubick_melee_creep"	"Golem of the Grand Magus"
"npc_dota_hero_rubick"	"대마도사"
"[english]npc_dota_hero_rubick"	"The Grand Magus"
"npc_dota_creature_large_storm_spirit"	"폭풍우 혼령"
"[english]npc_dota_creature_large_storm_spirit"	"Spirit of the Tempest"
"npc_dota_creature_mini_zeus"	"천둥신"
"[english]npc_dota_creature_mini_zeus"	"Thunder God"
"npc_dota_creature_storm_brewling"	"폭풍우 수련사"
"[english]npc_dota_creature_storm_brewling"	"Tempest Acolyte"
"npc_dota_holdout_tower"	"서리안식처 포탑"
"[english]npc_dota_holdout_tower"	"Frosthaven Tower"
"npc_dota_holdout_tower_tier2"	"서리안식처 포탑"
"[english]npc_dota_holdout_tower_tier2"	"Frosthaven Tower"
"npc_dota_holdout_goodguys_fort"	"서리축제의 정신"
"[english]npc_dota_holdout_goodguys_fort"	"Spirit of Frostivus"
"npc_dota_badguys_tower1_top"	"대마도사 포탑"
"[english]npc_dota_badguys_tower1_top"	"Grand Magus Tower"
"npc_dota_pugna_ward_winter"	"부생성 와드"
"[english]npc_dota_pugna_ward_winter"	"Saprophytic Ward"
"DOTA_Holdout_Round_Pinecones"	"파괴의 씨앗"
"[english]DOTA_Holdout_Round_Pinecones"	"Seeds of Destruction"
"DOTA_Holdout_Round_Skeletons"	"뼛조각에 사무친 원한"
"[english]DOTA_Holdout_Round_Skeletons"	"Got A Bonechip On My Shoulder"
"DOTA_Holdout_Round_Jakiros"	"얼음과 불의 노예"
"[english]DOTA_Holdout_Round_Jakiros"	"A Round of Ice and Fire"
"DOTA_Holdout_Round_Ogre_Seals"	"운명의 바다표범"
"[english]DOTA_Holdout_Round_Ogre_Seals"	"We'll Seal Your Fate"
"DOTA_Holdout_Round_Bonus1"	"팡팡 터지는 바보 눈사람"
"[english]DOTA_Holdout_Round_Bonus1"	"Poppin' Fresh Snow Goons"
"DOTA_Holdout_Round_Bonus1_Description"	"펭귄을 타고 동전을 채워 넣은 바보 눈사람을 들이받으세요."
"[english]DOTA_Holdout_Round_Bonus1_Description"	"Ride your penguin to smash into the Snow Goon Piñatas."
"DOTA_Holdout_Round_Forge_Tanks"	"지옥 불잔치"
"[english]DOTA_Holdout_Round_Forge_Tanks"	"An Infernal Racket"
"DOTA_Holdout_Round_Broodmothers"	"포식하는 날"
"[english]DOTA_Holdout_Round_Broodmothers"	"A Feast For Our Babies"
"DOTA_Holdout_Round_Spectre"	"기대와 달랐나?"
"[english]DOTA_Holdout_Round_Spectre"	"Not What You Exspectred?"
"DOTA_Holdout_Round_Tusks"	"눈폭풍이 오고 있다"
"[english]DOTA_Holdout_Round_Tusks"	"Snowstorm's A-Comin'"
"DOTA_Holdout_Round_Bonus2"	"생강 맛 좀 보여줄까!"
"[english]DOTA_Holdout_Round_Bonus2"	"Gingersnap 'em Up!"
"DOTA_Holdout_Round_Bonus2_Description"	"맞으면 서리축제 골드를 포기하고 내놓는 꼬마 괴물입니다."
"[english]DOTA_Holdout_Round_Bonus2_Description"	"These little monsters will take a beating before they give up their Frostivus Gold."
"DOTA_Holdout_Round_ElderTitan"	"장로 공경"
"[english]DOTA_Holdout_Round_ElderTitan"	"Respect Your Elders"
"DOTA_Holdout_Round_Storegga"	"돌 준비됐나?"
"[english]DOTA_Holdout_Round_Storegga"	"Are You Ready To Rubble?"
"DOTA_Holdout_Round_StormSpirit"	"폭풍 구름이 계속 몰려온다"
"[english]DOTA_Holdout_Round_StormSpirit"	"Storm Clouds Keep Fallin'"
"DOTA_Holdout_Round_ArcWardens"	"감시자들, 주목!"
"[english]DOTA_Holdout_Round_ArcWardens"	"Hark! Wardens"
"DOTA_Holdout_Round_Rubick"	"대마도사의 경거망동"
"[english]DOTA_Holdout_Round_Rubick"	"The Great Magus Caper"
"DOTA_Tooltip_ability_item_upgraded_mortar"	"개량형 박격포"
"[english]DOTA_Tooltip_ability_item_upgraded_mortar"	"Upgraded Mortar"
"DOTA_Tooltip_ability_item_upgraded_mortar_Description"	"대상 포탑의 공격력이 영구적으로 향상됩니다."
"[english]DOTA_Tooltip_ability_item_upgraded_mortar_Description"	"Applies a permanent damage upgrade to the target tower."
"DOTA_Tooltip_ability_item_upgraded_mortar_bonus_per_upgrade"	"보너스 피해:"
"[english]DOTA_Tooltip_ability_item_upgraded_mortar_bonus_per_upgrade"	"BONUS DAMAGE:"
"DOTA_Tooltip_ability_item_upgraded_barricade"	"개량형 장벽"
"[english]DOTA_Tooltip_ability_item_upgraded_barricade"	"Upgraded Barricade"
"DOTA_Tooltip_ability_item_upgraded_barricade_Description"	"대상 포탑의 방어력과 체력이 영구적으로 향상됩니다."
"[english]DOTA_Tooltip_ability_item_upgraded_barricade_Description"	"Applies a permanent armor and hitpoint upgrade to the target tower."
"DOTA_Tooltip_ability_item_upgraded_barricade_hp_bonus_per_upgrade"	"보너스 체력:"
"[english]DOTA_Tooltip_ability_item_upgraded_barricade_hp_bonus_per_upgrade"	"BONUS HP:"
"DOTA_Tooltip_ability_item_upgraded_barricade_armor_bonus_per_upgrade"	"보너스 방어력:"
"[english]DOTA_Tooltip_ability_item_upgraded_barricade_armor_bonus_per_upgrade"	"BONUS ARMOR:"
"DOTA_Tooltip_ability_item_book_of_intelligence"	"지능의 주문서"
"[english]DOTA_Tooltip_ability_item_book_of_intelligence"	"Scroll of Intelligence"
"DOTA_Tooltip_ability_item_book_of_intelligence_Description"	"지능이 영구적으로 5 증가합니다."
"[english]DOTA_Tooltip_ability_item_book_of_intelligence_Description"	"Grants a permanent 5 Intelligence boost."
"DOTA_Tooltip_ability_item_book_of_strength"	"힘의 주문서"
"[english]DOTA_Tooltip_ability_item_book_of_strength"	"Scroll of Strength"
"DOTA_Tooltip_ability_item_book_of_strength_Description"	"힘이 영구적으로 5 증가합니다."
"[english]DOTA_Tooltip_ability_item_book_of_strength_Description"	"Grants a permanent 5 Strength boost."
"DOTA_Tooltip_ability_item_book_of_agility"	"민첩의 주문서"
"[english]DOTA_Tooltip_ability_item_book_of_agility"	"Scroll of Agility"
"DOTA_Tooltip_ability_item_book_of_agility_Description"	"민첩이 영구적으로 5 증가합니다."
"[english]DOTA_Tooltip_ability_item_book_of_agility_Description"	"Grants a permanent 5 Agility boost."
"DOTA_Tooltip_ability_item_tombstone"	"아군 되살리기"
"[english]DOTA_Tooltip_ability_item_tombstone"	"Resurrect Teammate"
"DOTA_Chat_Tombstone_Pinged"	"아군이 여기에 쓰러져 있다!"
"[english]DOTA_Chat_Tombstone_Pinged"	"Fallen teammate here."
"DOTA_Tooltip_ability_keeper_of_the_light_mana_overload"	"마나 과부하"
"[english]DOTA_Tooltip_ability_keeper_of_the_light_mana_overload"	"Mana Overload"
"DOTA_Tooltip_ability_keeper_of_the_light_mana_overload_Description"	"순수한 마법의 정수로 적을 공격하여 큰 피해를 줍니다. 적이 공격을 받는 도중 사망하면 에너지가 뿜어져 나와 근처에 있는 적 모두에게 피해를 줍니다."
"[english]DOTA_Tooltip_ability_keeper_of_the_light_mana_overload_Description"	"Assaults an enemy with pure magical essence, causing heavy damage. If they die during the assault, they energy will burst forth, damaging all nearby enemies."
"DOTA_Tooltip_ability_keeper_of_the_light_mana_overload_Lore"	"에잘로르가 태고의 조화를 불러내 그 힘으로 적을 압도합니다."
"[english]DOTA_Tooltip_ability_keeper_of_the_light_mana_overload_Lore"	"Ezalor calls upon Primordial harmony, overwhelming his enemies with its power."
"DOTA_Tooltip_ability_keeper_of_the_light_mana_overlord_damage"	"주기당 피해:"
"[english]DOTA_Tooltip_ability_keeper_of_the_light_mana_overlord_damage"	"DAMAGE PER INTERVAL:"
"DOTA_Tooltip_ability_keeper_of_the_light_mana_overlord_think_interval"	"간격:"
"[english]DOTA_Tooltip_ability_keeper_of_the_light_mana_overlord_think_interval"	"INTERVAL:"
"DOTA_Tooltip_ability_keeper_of_the_light_mana_overlord_explode_damage"	"폭발 피해:"
"[english]DOTA_Tooltip_ability_keeper_of_the_light_mana_overlord_explode_damage"	"EXPLODE DAMAGE:"
"DOTA_Tooltip_ability_keeper_of_the_light_mana_overlord_explode_radius"	"폭발 반경:"
"[english]DOTA_Tooltip_ability_keeper_of_the_light_mana_overlord_explode_radius"	"EXPLODE RADIUS:"
"DOTA_Tooltip_ability_monkey_king_jingu_mastery_active"	"여의봉술"
"[english]DOTA_Tooltip_ability_monkey_king_jingu_mastery_active"	"Jingu Mastery"
"DOTA_Tooltip_ability_monkey_king_jingu_mastery_active_Description"	"<font color='#70EA72'>시전 기술</font> 원숭이 왕이 보너스 피해 및 흡혈 효과가 있는 공격을 네 번 할 수 있습니다."
"[english]DOTA_Tooltip_ability_monkey_king_jingu_mastery_active_Description"	"<font color='#70EA72'>Active ability.</font> Monkey King gains four charged attacks that have bonus damage and lifesteal."
"DOTA_Tooltip_ability_kotl_chakra_burn"	"차크라 태우기"
"[english]DOTA_Tooltip_ability_kotl_chakra_burn"	"Chakra Burn"
"DOTA_Tooltip_ability_kotl_chakra_burn_Description"	"적 유닛 하나에게 피해를 주고 마법 저항력을 상당히 감소시킵니다."
"[english]DOTA_Tooltip_ability_kotl_chakra_burn_Description"	"Damages an enemy unit and heavily reduces their magic resistance."
"DOTA_Tooltip_ability_kotl_chakra_burn_total_damage"	"총 피해:"
"[english]DOTA_Tooltip_ability_kotl_chakra_burn_total_damage"	"TOTAL DAMAGE:"
"DOTA_Tooltip_ability_kotl_chakra_burn_bonus_magic_damage_tooltip"	"마법 저항력:"
"[english]DOTA_Tooltip_ability_kotl_chakra_burn_bonus_magic_damage_tooltip"	"MAGIC RESISTANCE:"
"DOTA_Tooltip_ability_kotl_chakra_burn_debuff_duration"	"약화 효과 지속시간:"
"[english]DOTA_Tooltip_ability_kotl_chakra_burn_debuff_duration"	"DEBUFF DURATION:"
