"lang"
{
"Language"	"turkish"
"DOTA_Chat_ItemPurchase"	"%s1, %s2 satın aldı!"
"DOTA_Chat_Connect"	"%s1 oyuna bağlandı."
"DOTA_Chat_Disconnect"	"%s1 adlı oyuncunun bağlantısı kesildi."
"DOTA_Chat_DisconnectWaitForReconnect"	"%s1 adlı oyuncunun bağlantısı kesildi. Lütfen tekrar bağlanmasını bekleyin."
"DOTA_Chat_DisconnectTimeRemaining"	"<font color='#FF0000'><b>%s1 adlı oyuncunun oyuna tekrar bağlanması için %s2 dakikası kaldı.</b></font>"
"DOTA_Chat_DisconnectTimeRemainingPlural"	"<font color='#FF0000'><b>%s1 adlı oyuncunun oyuna tekrar bağlanması için %s2 dakikası kaldı.</b></font>"
"DOTA_Chat_SafeToLeave"	"<font color='#00FF00'><b>Bu oyundan güvenli bir şekilde çıkılabilir.</b></font>"
"DOTA_Chat_Reconnect"	"%s1 oyuna tekrar bağlandı."
"DOTA_Chat_Rune_DoubleDamage"	"%s1 bir <font color='#82CAFF'>Çifte Hasar</font> rünü etkinleştirdi."
"DOTA_Chat_Rune_Haste"	"%s1 bir <font color='#F62817'>Sürat</font> rünü etkinleştirdi."
"DOTA_Chat_Rune_Illusion"	"%s1 bir <font color='#FFD700'>İllüzyon</font> rünü etkinleştirdi."
"DOTA_Chat_Rune_Invisibility"	"%s1 bir <font color='#8B008B'>Görünmezlik</font> rünü etkinleştirdi."
"DOTA_Chat_Rune_Regeneration"	"%s1 bir <font color='#7FFF00'>Yenilenme</font> rünü etkinleştirdi."
"DOTA_Chat_Rune_Bottle_DoubleDamage"	"%s1 bir <font color='#82CAFF'>Çifte Hasar</font> rünü şişeledi."
"DOTA_Chat_Rune_Bottle_Haste"	"%s1 bir <font color='#F62817'>Sürat</font> rünü şişeledi."
"DOTA_Chat_Rune_Bottle_Illusion"	"%s1 bir <font color='#FFD700'>İllüzyon</font> rünü şişeledi."
"DOTA_Chat_Rune_Bottle_Invisibility"	"%s1 bir <font color='#8B008B'>Görünmezlik</font> rünü şişeledi."
"DOTA_Chat_Rune_Bottle_Regeneration"	"%s1 bir <font color='#7FFF00'>Yenilenme</font> rünü şişeledi."
"DOTA_Chat_NoHero"	"Kahraman Yok"
"DOTA_Chat_InTheBag"	"%s1 takımının kazanacağını tahmin etti!"
"DOTA_Chat_SecretShop"	"%s1 almak için gizli dükkâna git"
"DOTA_Chat_ItemAutoPurchased"	"%s1 senin için alındı!"
"DOTA_Chat_ItemsCombined"	"Eşyaların %s1 yaratmak için birleştirildi!"
"DOTA_Chat_CourierLostGood"	"Radiant'ın kuryesi öldürüldü."
"DOTA_Chat_CourierLostBad"	"Dire'ın kuryesi öldürüldü."
"DOTA_Chat_GlyphUsedGood"	"Radiant'ın yapıları kuvvetlendirildi."
"DOTA_Chat_GlyphUsedBad"	"Dire'ın yapıları kuvvetlendirildi."
"DOTA_Chat_CantUseActionItem"	"'%s1' şu anda kullanılamaz - %s2."
"DOTA_Chat_ChargesExhausted"	"'%s1' eşyasının son şarjını kullandın."
"DOTA_Chat_Bot_Gank"	"%s1 kulvara saldırıyorum!"
"DOTA_Chat_Bot_PushTower"	"%s1 kulvarı itiyorum"
"DOTA_Chat_Bot_Defend"	"%s1 kulvarı savunuyorum"
"DOTA_Chat_Bot_Roam"	"%s1 kulvara pusu kurmaya geliyorum"
"DOTA_Chat_Bot_RoamGank"	"%s1'a saldır!"
"DOTA_Chat_Bot_GankRetreat"	"Geri çekiliyorum"
"DOTA_Chat_Bot_RuneTop"	"Üst rünü kontrol ediyorum"
"DOTA_Chat_Bot_RuneBottom"	"Alt rünü kontrol ediyorum"
"DOTA_Chat_Bot_Roshan"	"Roshan'a giriyorum!"
"DOTA_LaneNameNone"	"üs"
"DOTA_LaneNameTop"	"Üst"
"DOTA_LaneNameMiddle"	"Orta"
"DOTA_LaneNameBottom"	"Alt"
"DOTA_Chat_ActionItemReason_Unknown"	"şimdi zamanı değil"
"DOTA_Chat_ActionItemReason_Dead"	"ölüsün"
"DOTA_Chat_ActionItemReason_Cooldown"	"dolum süresinde (%s1)"
"DOTA_MiniKillCam_KillerInfo"	"%s1\nTARAFINDAN ÖLDÜRÜLDÜ"
"DOTA_MiniKillCam_ReadytoRespawn"	"Canlanmaya hazırlan!"
"DOTA_MiniKillcam_TotalDamage"	"%s1 HSR"
"DOTA_MiniKillcam_OtherDamage"	"Yaratık Hasarı"
"DOTA_MiniKillcam_KilledByGood"	"ÖLDÜREN:\nRadiant"
"DOTA_MiniKillcam_KilledByBad"	"ÖLDÜREN:\nDire"
"DOTA_MiniKillcam_Timer"	"%s1:%s2"
"DOTA_Chat_Good"	"Radiant"
"DOTA_Chat_Bad"	"Dire"
"DOTA_Chat_Melee"	"Yakın Dövüş"
"DOTA_Chat_Ranged"	"Menzilli"
"DOTA_Chat_LaneTop"	"Üst"
"DOTA_Chat_LaneMid"	"Orta"
"DOTA_Chat_LaneBot"	"Alt"
"DOTA_Lobby_Player_Joined"	"%s1 oyuna katıldı."
"DOTA_Lobby_Player_Left"	"%s1 oyundan çıktı."
"DOTA_Lobby_Become_Leader_Self"	"Şu anda lobi liderisin."
"DOTA_Lobby_Become_Leader"	"%s1 lobi lideri oldu."
"DOTA_Lobby_Game_Lobby_Setup"	"ÇEVRİMİÇİ ALIŞTIRMA LOBİSİ AYARLARI"
"DOTA_Lobby_Game_Name"	"LOBİ ADI"
"DOTA_Lobby_Game_Mode"	"OYUN MODU"
"DOTA_Lobby_Region"	"SUNUCU KONUMU"
"DOTA_Lobby_Team_1_Logo"	"1. TAKIMIN LOGOSU"
"DOTA_Lobby_Team_2_Logo"	"2. TAKIMIN LOGOSU"
"DOTA_Lobby_Team_1_Name"	"1. TAKIMIN ADI"
"DOTA_Lobby_Team_2_Name"	"2. TAKIMIN ADI"
"DOTA_Lobby_Enable_Cheats"	"Hileleri etkinleştir"
"DOTA_Lobby_Fill_Bots"	"Boş yerleri botlarla doldur"
"DOTA_Lobby_Intro_Mode"	"Tanıtım Modu"
"DOTA_UI_Cancel"	"İPTAL"
"DOTA_UI_Ok"	"TAMAM"
"dota_region_automatic"	"Otomatik"
"dota_region_us_west"	"ABD Batı"
"dota_region_us_east"	"ABD Doğu"
"dota_region_europe"	"Lüksemburg"
"dota_region_hong_kong"	"Hong Kong"
"dota_region_singapore"	"Singapur"
"dota_region_shanghai"	"Şanghay"
"dota_region_beijing"	"Pekin"
"dota_region_malaysia"	"Malezya"
"dota_matchgroup_sa"	"Güney Amerika"
"dota_matchgroup_eu"	"Batı Avrupa"
"DOTA_Hero_Selection_Timer_Second"	"SANİYE"
"DOTA_Hero_Selection_Timer_Seconds"	"SANİYE"
"DOTA_Hero_Selection_Search_Field_Default"	"KAHRAMAN ARA"
"DOTA_Hero_Selection_Filter_All"	"TÜMÜ"
"DOTA_Hero_Selection_AdvFilter_Carry"	"Sırtlayıcı"
"DOTA_Hero_Selection_AdvFilter_Initiator"	"Tetikleyici"
"DOTA_Hero_Selection_AdvFilter_Support"	"Destek"
"DOTA_Hero_Selection_AdvFilter_Pusher"	"İttirici"
"DOTA_Hero_Selection_Team_Good"	"RADIANT"
"DOTA_Hero_Selection_Team_Bad"	"DIRE"
"DOTA_Hero_Selection_STR"	"KUVVET"
"DOTA_Hero_Selection_AGI"	"ÇEVİKLİK"
"DOTA_Hero_Selection_INT"	"ZEKÂ"
"DOTA_Hero_Selection_STR_Good"	"RADIANT: KUVVET"
"DOTA_Hero_Selection_AGI_Good"	"ÇEVİKLİK"
"DOTA_Hero_Selection_INT_Good"	"ZEKÂ"
"DOTA_Hero_Selection_STR_Bad"	"DIRE: KUVVET"
"DOTA_Hero_Selection_AGI_Bad"	"ÇEVİKLİK"
"DOTA_Hero_Selection_INT_Bad"	"ZEKÂ"
"DOTA_Hero_Selection_Random"	"Rastgele Kahraman"
"DOTA_Hero_Selection_Confirm"	"%s1 seç"
"DOTA_Hero_Selection_Ban_Confirm"	"%s1 yasakla"
"DOTA_Hero_Selection_Pick_Confirm"	"%s1 seç"
"DOTA_Hero_Selection_Pick"	"%d. SEÇİM"
"DOTA_Hero_Selection_Ban"	"%d. YASAK"
"DOTA_Hero_Selection_Complete"	"TAMAMLANDI"
"DOTA_Hero_Selection_Instruction"	"Kahraman seçmek için %s1 süreniz var."
"DOTA_Hero_Selection_Instruction_Other"	"Diğer oyuncular kahramanlarını seçiyor."
"DOTA_Hero_Selection_Filter_Starter"	"ÖNERİLEN ACEMİ KAHRAMANLARI"
"DOTA_CombatLogHeading"	"Muharebe Kaydı"
"DOTA_ToolTip_Ability"	"YETENEK:"
"DOTA_ToolTip_Ability_NoTarget"	"Hedefsiz"
"DOTA_ToolTip_Ability_Passive"	"Pasif"
"DOTA_ToolTip_Ability_AutoCast"	"Otomatik"
"DOTA_ToolTip_Ability_Aura"	"Aura"
"DOTA_ToolTip_Ability_Toggle"	"Aç/Kapa"
"DOTA_ToolTip_Ability_Target"	"Birim Hedefli"
"DOTA_ToolTip_Ability_Point"	"Nokta Hedefli"
"DOTA_ToolTip_Targeting"	"ETKİLER:"
"DOTA_ToolTip_Targeting_Enemy"	"Düşmanlar"
"DOTA_ToolTip_Targeting_EnemyHero"	"Düşman Kahramanlar"
"DOTA_ToolTip_Targeting_Self"	"Kendine"
"DOTA_ToolTip_Targeting_Allies"	"Dost Birimlere"
"DOTA_ToolTip_Targeting_Trees"	"Ağaçlara"
"DOTA_ToolTip_Level"	"SEVİYE"
"DOTA_Hero_Tooltip_Level"	"Seviye %s1"
"AbilityDuration"	"ETKİ SÜRESİ:"
"AbilityDamage"	"HASAR:"
"DOTA_Chat_Prompt"	"Yaz:"
"dota_dashboard_players_online"	"%s1 OYUNCU ÇEVRİMİÇİ"
"dota_dashboard_welcome"	"DOTA AĞINA HOŞ GELDİNİZ"
"dota_dashboard_actions"	"EYLEMLER:"
"dota_dashboard_start_playing"	"OYNA"
"dota_dashboard_action_matchmaking"	"EŞLEŞTİRME"
"dota_dashboard_action_matchmaking_label"	"neredeyse senin kadar iyi kişilerle oyna"
"dota_dashboard_action_private"	"ÖZEL"
"dota_dashboard_action_private_label"	"arkadaş çevrenle oyna"
"dota_dashboard_action_ai"	"Y.Z."
"dota_dashboard_action_ai_label"	"botlarla oyna"
"dota_dashboard_action_tutorial"	"EĞİTİM"
"dota_dashboard_action_tutorial_label"	"rehberle oyna"
"dota_dashboard_action_friends_game_label"	"oyun lobisinde bulunan arkadaşlar"
"dota_dashboard_prepareresearch"	"HAZIRLAN/ARAŞTIR"
"dota_dashboard_helpout"	"YARDIM ET"
"dota_dashboard_action_mentor"	"DANIŞMAN"
"dota_dashboard_action_mentor_label"	"bir acemi oyuncunun sorularını cevapla"
"dota_dashboard_action_contribute"	"KATKIDA BULUN"
"dota_dashboard_action_contribute_label"	"kahraman rehberi yaz, rehber oyla"
"dota_dashboard_start_learning"	"ÖĞRENMEYE BAŞLA:"
"dota_dashboard_heropedia"	"KAHRAMANPEDİ"
"dota_dashboard_action_heroes"	"KAHRAMANLAR"
"dota_dashboard_action_items"	"EŞYALAR"
"dota_dashboard_action_replays"	"TEKRARLAR"
"dota_dashboard_action_comma"	", "
"dota_dashboard_tips"	"İPUÇLARI"
"dota_dashboard_configure"	"AYARLA:"
"dota_dashboard_settings"	"Ayarlar"
"dota_dashboard_quit"	"Çıkış"
"dota_dashboard_profile"	"PROFİLİN"
"dota_dashboard_chat"	"SOHBET"
"dota_dashboard_community"	"SOHBET"
"dota_dashboard_join_chat"	"KANALA GİR"
"dota_dashboard_category_today"	"BUGÜN"
"dota_dashboard_category_updates"	"YENİLİKLER"
"dota_dashboard_category_play"	"OYNA"
"dota_dashboard_category_watch"	"İZLE"
"dota_dashboard_category_learn"	"KÜTÜPHANE"
"dota_dashboard_category_socialize"	"TOPLULUK"
"dota_profile_mini_title"	"PROFİL"
"dota_profile_mini_party"	"PARTİ"
"dota_profile_mini_2"	"SON KAHRAMANLAR"
"matchmaking_status_title"	"Eşleştirme Durumu"
"matchmaking_status_text"	"Oyununuz hazır"
"matchmaking_ready_text"	"%s1 Hazır"
"matchmaking_player_afk"	"Oyuncu hazır değil"
"matchmaking_player_cancel"	"Oyuncu iptal etti"
"matchmaking_player_rematch"	"Yeni oyuncular aranıyor"
"matchmaking_waiting_for_players"	"Diğer oyuncular bekleniyor"
"matchmaking_player_declined"	"Bir oyuncu maçı reddetti"
"returning_top_of_queue"	"Yüksek öncelikli eşleştirmeye dönülüyor"
"dota_ready_fail"	"HAZIR OLAMADIN"
"dota_ready_fail_desc"	"Maçın hazırdı; ancak cevap vermediğin için eşleştirme havuzundan çıkarıldın."
"dota_ready_fail_return"	"Başka maç bul?"
"matchmaking_label"	"Eşleştirme"
"matchmaking_wait_time"	"Tahmini bekleme süresi: nnn"
"matchmaking_exp_geo"	"Bulunduğunuz bölgenin dışında aranıyor"
"matchmaking_exp_skill"	"Oyuncu seviyenizin dışında aranıyor"
"matchmaking_region_active"	"SEÇİLİ"
"matchmaking_region_inactive"	"SEÇİLİ DEĞİL"
"matchmaking"	"ETKİN BÖLGELER"
"today_in_dota"	"DOTA'DA BUGÜN"
"matches_in_progress"	"EN İYİ CANLI MAÇLAR"
"findmatch"	"MAÇ BUL"
"players_online"	"ÇEVRİMİÇİ OYUNCULAR"
"dota_profile_prestige"	"PRESTİJ"
"dota_profile_wins"	"GALİBİYET:"
"dota_profile_losses"	"YENİLGİ"
"dota_profile_leaves"	"TERKEDİLEN"
"dota_join_chat_channel_prompt"	"Kanal:"
"dota_join_chat_channel_button"	"KATIL"
"dota_join_chat_channel_name_header"	"Kanal Adı"
"dota_join_chat_channel_startup_header"	"Başlangıçta Katıl"
"dota_chat_party_tab"	"Parti"
"dota_chat_lobby_tab"	"Lobi"
"dota_game_lobby_title"	"OYUN LOBİSİ"
"dota_match_history"	"MAÇ GEÇMİŞİ"
"dota_match_history_details"	"MAÇ DETAYLARI"
"dota_match_history_win"	"GALİBİYET"
"dota_match_history_loss"	"YENİLGİ"
"dota_match_history_back"	"KAPAT"
"dota_match_history_Winner_GoodGuys"	"KAZANAN: Radiant"
"dota_match_history_Winner_BadGuys"	"KAZANAN: Dire"
"page_previous"	"ÖNCEKİ"
"page_next"	"SONRAKİ"
"page_counter"	"Sayfa: %s1"
"page_back"	"GERİ"
"dota_load_game_title"	"OYUN YÜKLE"
"dota_watch_replay"	"TEKRARI İZLE"
"dota_download_replay"	"TEKRARI İNDİR"
"dota_replay_unavailable"	"TEKRARA ULAŞILAMIYOR"
"dota_profile_show_match_history"	"MAÇ GEÇMİŞİ"
"dota_persona_panel_title"	"OYUNCU DETAYLARI"
"dota_downloading_replay"	"İndiriliyor..."
"dota_num_players_searching"	"ARAMA YAPAN OYUNCU: %s1"
"dota_search_range"	"ARAMA ARALIĞI"
"dota_num_matching_players"	"EŞLEŞEN OYUNCULAR: 10'da %s1"
"dota_cancel_match_find"	"ARAMAYI İPTAL ET"
"dota_match_in_progress"	"Oyun devam ediyor"
"dota_match_finished"	"Oyun sona erdi"
"dota_match_connecting"	"Oyuna bağlanılıyor..."
"dota_match_connected"	"Oyuna bağlanıldı"
"dota_reconnect_to_game"	"YENİDEN BAĞLAN"
"dota_abandon_game"	"OYUNU TERKET"
"dota_disconnect_game"	"BAĞLANTIYI KES"
"dota_match_find_server"	"Sunucu aranıyor"
"dota_match_game_ui"	"Özel Lobi Ayarı"
"dota_number_of_spectators"	"İzleyici Sayısı: %s1"
"dota_abandon_dialog_title"	"OYUNU TERKET"
"dota_abandon_dialog_warning"	"Bir oyunu bitmeden terketmek diğer oyuncular için oyunun zevkini kaçırabilir."
"dota_abandon_dialog_confirm"	"Bu oyunu terketmek istediğinizden emin misiniz?"
"dota_play_matchmaking"	"OYUN OYNA"
"dota_play_practice"	"ÖZEL"
"dota_play_tournament"	"TURNUVA"
"dota_play_tutorial"	"EĞİTİM"
"dota_watch_game"	"İZLE"
"dota_play_matchmaking_desc"	"Bölgendeki benzer tecrübeye sahip oyuncuların olduğu bir maç bul."
"dota_play_practice_desc"	"Yapay zekâyla veya arkadaşlarınla oynamak için özel lobi oluştur."
"dota_play_tutorial_desc"	"Bir danışman ile birlikte oyna veya bir dersi gözden geçir."
"dota_play_tournament_desc"	"Rekabetçi bir turnuvada maç bul."
"dota_play_leaver_left_label"	"Önceki oyunundan ayrıldın. Eğer oyunun çöker veya bağlantını kaybedersen, oyuna tekrar bağlanmalısın. Oyundan ayrılmak ileride tepkilere yol açabilir."
"dota_play_matchmaking_reconnect_hint"	"Eğer oyunun çöker veya bağlantın koparsa, oyuna tekrar bağlanabilirsin. Tekrar katılmamak diğer oyuncuların oyun zevkini kaçırabilir."
"dota_play_find_match"	"Oyun Bul"
"dota_play_welcome_title"	"Dota 2'ye Hoş Geldiniz"
"dota_play_welcome_text"	"Katılımınız için teşekkürler, geri bildiriminiz\nDota 2'yi daha iyi yapmamıza yardımcı olacak."
"DOTA_create_private_lobby"	"Özel oyun oluşturmak için bir parola gir (isteğe bağlı)"
"DOTA_join_private_title"	"ÖZEL OYUNA KATIL"
"DOTA_join_private_desc"	"Oyuna katılmak için (lobi lideri tarafından yaratılan) parolayı girin."
"DOTA_join_private_error1"	"Bu parola, lobi lideri tarafından yaratılan parola ile uyuşmuyor."
"dota_apply"	"UYGULA"
"DOTA_Matchmaking_NoRegion_Error"	"Bir eşleştirme bölgesi seç."
"DOTA_SelfCast_DoubleTap"	"Çift Tıklayarak Üzerinde Kullan"
"DOTA_UniUnitOrder_Ctrl"	"Birleştirilmiş Birim Emirleri"
"DOTA_GameStartCountdown"	"%s1:%s2 içinde başlayacak"
"DOTA_GameTime"	"%s1:%s2"
"DOTA_GamePreGame"	"Oyun Öncesi"
"find_match"	"Maç Bul"
"play_tutorial"	"Eğitimi Oyna"
"unlock_persona"	"Yeni profil özellikleri açmak için 2. seviyeye ulaşın."
"dota_party_leader"	"Parti Lideri"
"DOTA_UserMenu_Profile"	"Dota Profiline Bak"
"DOTA_UserMenu_SteamProfile"	"Steam Profiline Bak"
"DOTA_UserMenu_SendMessage"	"İleti Gönder"
"DOTA_UserMenu_PartyKick"	"Partiden At"
"DOTA_UserMenu_PartyInvite"	"Partiye Davet Et"
"DOTA_UserMenu_PartySuggestInvite"	"Partiye Davet Öner"
"DOTA_UserMenu_PartyLeave"	"Partiden Ayrıl"
"DOTA_UserMenu_Spectate"	"Oyun İzle"
"DOTA_InvitedToParty"	"%s1 SENİ BİR PARTİYE DAVET EDİYOR."
"DOTA_Invite_Accept"	"KABUL ET"
"DOTA_Invite_Decline"	"REDDET"
"DOTA_RP_INIT"	"Ana Menü"
"DOTA_RP_WAIT_FOR_PLAYERS_TO_LOAD"	"Yüklenenleri bekliyor"
"DOTA_RP_HERO_SELECTION"	"Kahraman Seçimi"
"DOTA_RP_STRATEGY_TIME"	"Strateji Zamanı"
"DOTA_RP_PRE_GAME"	"Oyun Öncesi"
"DOTA_RP_GAME_IN_PROGRESS"	"Oyun Oynuyor"
"DOTA_RP_PLAYING_AS"	"%s2 oynuyor (Seviye %s1)"
