"lang"
{
"Language"	"spanish"
"DOTA_Chat_DisconnectWaitForReconnect"	"%s1 se ha desconectado de la partida. Por favor, espera a que vuelva a conectarse."
"DOTA_Chat_DisconnectTimeRemaining"	"<font color='#FF0000'><b>A %s1 le queda %s2 minuto para reconectar.</b></font>"
"DOTA_Chat_DisconnectTimeRemainingPlural"	"<font color='#FF0000'><b>A %s1 le quedan %s2 minutos para reconectar.</b></font>"
"DOTA_Chat_SafeToLeave"	"<font color='#00FF00'><b>Ahora es seguro abandonar esta partida.</b></font>"
"DOTA_Chat_Reconnect"	"%s1 se ha reconectado a la partida."
"DOTA_Chat_Rune_DoubleDamage"	"%s1 ha activado una runa de <font color='#82CAFF'>daño doble</font>."
"DOTA_Chat_Rune_Haste"	"%s1 ha activado una runa de <font color='#F62817'>rapidez</font>."
"DOTA_Chat_Rune_Illusion"	"%s1 ha activado una runa de <font color='#FFD700'>ilusión</font>."
"DOTA_Chat_Rune_Invisibility"	"%s1 ha activado una runa de <font color='#8B008B'>invisibilidad</font>."
"DOTA_Chat_Rune_Regeneration"	"%s1 ha activado una runa de <font color='#7FFF00'>regeneración</font>."
"DOTA_Chat_Rune_Bottle_DoubleDamage"	"%s1 ha embotellado una runa de <font color='#82CAFF'>daño doble</font>."
"DOTA_Chat_Rune_Bottle_Haste"	"%s1 ha embotellado una runa de <font color='#F62817'>rapidez</font>."
"DOTA_Chat_Rune_Bottle_Illusion"	"%s1 ha embotellado una runa de <font color='#FFD700'>ilusión</font>."
"DOTA_Chat_Rune_Bottle_Invisibility"	"%s1 ha embotellado una runa de <font color='#8B008B'>invisibilidad</font>."
"DOTA_Chat_Rune_Bottle_Regeneration"	"%s1 ha embotellado una runa de <font color='#7FFF00'>regeneración</font>."
"DOTA_Chat_NoHero"	"Sin héroe"
"DOTA_Chat_InTheBag"	"¡%s1 ha predicho que su equipo ganará!"
"DOTA_Chat_SecretShop"	"Ve a la Tienda Secreta para conseguir %s1"
"DOTA_Chat_ItemAutoPurchased"	"¡El objeto %s1 ha sido comprado automáticamente!"
"DOTA_Chat_ItemsCombined"	"¡Tus objetos se han combinado para formar %s1!"
"DOTA_Chat_CourierLostGood"	"El mensajero Radiant ha sido asesinado."
"DOTA_Chat_CourierLostBad"	"El mensajero Dire ha sido asesinado."
"DOTA_Chat_GlyphUsedGood"	"Las estructuras Radiant han sido fortificadas."
"DOTA_Chat_GlyphUsedBad"	"Las estructuras Dire han sido fortificadas."
"DOTA_Chat_CantUseActionItem"	"No puedes usar '%s1' en este momento: %s2."
"DOTA_Chat_ChargesExhausted"	"Has utilizado la última carga de tu objeto '%s1'."
"DOTA_Chat_Bot_Gank"	"¡Atacando a %s1!"
"DOTA_Chat_Bot_PushTower"	"Presionando la %s1"
"DOTA_Chat_Bot_Defend"	"Defendiendo la %s1"
"DOTA_Chat_Bot_Roam"	"Me dirijo hacia %s1 para emboscar"
"DOTA_Chat_Bot_RoamGank"	"¡A por %s1!"
"DOTA_Chat_Bot_GankRetreat"	"Me retiro"
"DOTA_Chat_Bot_RuneTop"	"Comprobando la runa superior"
"DOTA_Chat_Bot_RuneBottom"	"Comprobando la runa inferior"
"DOTA_Chat_Bot_Roshan"	"¡Matando a Roshan!"
"DOTA_LaneNameNone"	"base"
"DOTA_LaneNameTop"	"senda superior"
"DOTA_LaneNameMiddle"	"senda central"
"DOTA_LaneNameBottom"	"senda inferior"
"DOTA_Chat_ActionItemReason_Unknown"	"ahora no es un buen momento"
"DOTA_Chat_ActionItemReason_Dead"	"estás muerto"
"DOTA_Chat_ActionItemReason_Cooldown"	"en recarga (%s1)"
"DOTA_MiniKillCam_KillerInfo"	"ASESINADO POR\n%s1"
"DOTA_MiniKillCam_ReadytoRespawn"	"¡Prepárate para reaparecer!"
"DOTA_MiniKillcam_TotalDamage"	"%s1 Daño"
"DOTA_MiniKillcam_OtherDamage"	"Daño por creeps"
"DOTA_MiniKillcam_KilledByGood"	"ASESINADO POR\n¡Los Radiant!"
"DOTA_MiniKillcam_KilledByBad"	"ASESINADO POR\n¡Los Dire!"
"DOTA_MiniKillcam_Timer"	"%s1:%s2"
"DOTA_Chat_Good"	"Los Radiant"
"DOTA_Chat_Bad"	"Los Dire"
"DOTA_Chat_Melee"	"cuerpo a cuerpo"
"DOTA_Chat_Ranged"	"a distancia"
"DOTA_Chat_LaneTop"	"la senda superior"
"DOTA_Chat_LaneMid"	"la senda central"
"DOTA_Chat_LaneBot"	"la senda inferior"
"DOTA_Lobby_Player_Joined"	"%s1 se ha unido."
"DOTA_Lobby_Player_Left"	"%s1 se ha ido."
"DOTA_Lobby_Become_Leader_Self"	"Ahora eres el anfitrión de la sala."
"DOTA_Lobby_Become_Leader"	"%s1 es ahora el anfitrión de la sala."
"DOTA_Lobby_Game_Lobby_Setup"	"PREFERENCIAS DE LA SALA DE PRÁCTICA ONLINE"
"DOTA_Lobby_Game_Name"	"NOMBRE DE LA SALA"
"DOTA_Lobby_Game_Mode"	"MODO DE JUEGO"
"DOTA_Lobby_Region"	"UBICACIÓN DEL SERVIDOR"
"DOTA_Lobby_Team_1_Logo"	"LOGO DEL EQUIPO 1"
"DOTA_Lobby_Team_2_Logo"	"LOGO DEL EQUIPO 2"
"DOTA_Lobby_Team_1_Name"	"NOMBRE DEL EQUIPO 1"
"DOTA_Lobby_Team_2_Name"	"NOMBRE DEL EQUIPO 2"
"DOTA_Lobby_Enable_Cheats"	"Activar trucos"
"DOTA_Lobby_Fill_Bots"	"Llenar espacios vacíos con bots"
"DOTA_Lobby_Intro_Mode"	"Modo de introducción"
"DOTA_UI_Cancel"	"CANCELAR"
"DOTA_UI_Ok"	"ACEPTAR"
"dota_region_automatic"	"Automática"
"dota_region_us_west"	"EE. UU. Oeste"
"dota_region_us_east"	"EE. UU. Este"
"dota_region_europe"	"Luxemburgo"
"dota_region_hong_kong"	"Hong Kong"
"dota_region_singapore"	"Singapur"
"dota_region_shanghai"	"Shanghái"
"dota_region_beijing"	"Pekín"
"dota_region_malaysia"	"Malasia"
"dota_matchgroup_sa"	"Sudamérica"
"dota_matchgroup_eu"	"Europa Oeste"
"DOTA_Hero_Selection_Timer_Second"	"SEGUNDO"
"DOTA_Hero_Selection_Timer_Seconds"	"SEGUNDOS"
"DOTA_Hero_Selection_Search_Field_Default"	"BUSCAR HÉROES"
"DOTA_Hero_Selection_Filter_All"	"TODOS"
"DOTA_Hero_Selection_AdvFilter_Carry"	"Asesino"
"DOTA_Hero_Selection_AdvFilter_Initiator"	"Iniciador"
"DOTA_Hero_Selection_AdvFilter_Support"	"Apoyo"
"DOTA_Hero_Selection_AdvFilter_Pusher"	"Presionador"
"DOTA_Hero_Selection_Team_Good"	"LOS RADIANT"
"DOTA_Hero_Selection_Team_Bad"	"LOS DIRE"
"DOTA_Hero_Selection_STR"	"FUERZA"
"DOTA_Hero_Selection_AGI"	"AGILIDAD"
"DOTA_Hero_Selection_INT"	"INTELIGENCIA"
"DOTA_Hero_Selection_STR_Good"	"LOS RADIANT: FUERZA"
"DOTA_Hero_Selection_AGI_Good"	"AGILIDAD"
"DOTA_Hero_Selection_INT_Good"	"INTELIGENCIA"
"DOTA_Hero_Selection_STR_Bad"	"LOS DIRE: FUERZA"
"DOTA_Hero_Selection_AGI_Bad"	"AGILIDAD"
"DOTA_Hero_Selection_INT_Bad"	"INTELIGENCIA"
"DOTA_Hero_Selection_Random"	"Héroe aleatorio"
"DOTA_Hero_Selection_Confirm"	"Elegir a %s1"
"DOTA_Hero_Selection_Ban_Confirm"	"Prohibir a %s1"
"DOTA_Hero_Selection_Pick_Confirm"	"Elegir a %s1"
"DOTA_Hero_Selection_Pick"	"ELECCIÓN #%d"
"DOTA_Hero_Selection_Ban"	"PROHIBICIÓN #%d"
"DOTA_Hero_Selection_Complete"	"COMPLETADA"
"DOTA_Hero_Selection_Instruction"	"Tienes %s1 para elegir un héroe."
"DOTA_Hero_Selection_Instruction_Other"	"Los otros jugadores están eligiendo sus héroes."
"DOTA_Hero_Selection_Filter_Starter"	"HÉROES RECOMENDADOS PARA PRINCIPIANTES"
"DOTA_CombatLogHeading"	"Registro de combate"
"DOTA_ToolTip_Ability"	"HABILIDAD:"
"DOTA_ToolTip_Ability_NoTarget"	"Sin objetivo"
"DOTA_ToolTip_Ability_Passive"	"Pasiva"
"DOTA_ToolTip_Ability_AutoCast"	"Autolanzable"
"DOTA_ToolTip_Ability_Aura"	"Aura"
"DOTA_ToolTip_Ability_Toggle"	"Activación"
"DOTA_ToolTip_Ability_Target"	"Unidad objetivo"
"DOTA_ToolTip_Ability_Point"	"Punto objetivo"
"DOTA_ToolTip_Targeting"	"AFECTA A:"
"DOTA_ToolTip_Targeting_Enemy"	"Enemigos"
"DOTA_ToolTip_Targeting_EnemyHero"	"Héroes enemigos"
"DOTA_ToolTip_Targeting_Self"	"Uno mismo"
"DOTA_ToolTip_Targeting_Allies"	"Aliados"
"DOTA_ToolTip_Targeting_Trees"	"Árboles"
"DOTA_ToolTip_Level"	"NIVEL"
"DOTA_Hero_Tooltip_Level"	"Nivel %s1"
"AbilityDuration"	"DURACIÓN:"
"AbilityDamage"	"DAÑO:"
"DOTA_Chat_Prompt"	"Decir:"
"dota_dashboard_players_online"	"%s1 JUGADORES CONECTADOS"
"dota_dashboard_welcome"	"BIENVENIDO A LA COMUNIDAD DE DOTA"
"dota_dashboard_actions"	"ACCIONES:"
"dota_dashboard_start_playing"	"JUGAR"
"dota_dashboard_action_matchmaking"	"EMPAREJAMIENTO"
"dota_dashboard_action_matchmaking_label"	"juega con gente casi tan buena como tú"
"dota_dashboard_action_private"	"PRIVADA"
"dota_dashboard_action_private_label"	"juega con tu grupo de amigos"
"dota_dashboard_action_ai"	"I.A."
"dota_dashboard_action_ai_label"	"juega con bots"
"dota_dashboard_action_tutorial"	"TUTORIAL"
"dota_dashboard_action_tutorial_label"	"juega con ayuda"
"dota_dashboard_action_friends_game_label"	"amigos en una sala de juego"
"dota_dashboard_prepareresearch"	"PREPARACIÓN/INFORMACIÓN"
"dota_dashboard_helpout"	"AYUDA"
"dota_dashboard_action_mentor"	"ENSEÑAR"
"dota_dashboard_action_mentor_label"	"adopta un novato, responde una pregunta"
"dota_dashboard_action_contribute"	"CONTRIBUIR"
"dota_dashboard_action_contribute_label"	"escribe una guía de héroe, puntúa una guía"
"dota_dashboard_start_learning"	"COMENZAR APRENDIZAJE:"
"dota_dashboard_heropedia"	"HEROPEDIA"
"dota_dashboard_action_heroes"	"HÉROES"
"dota_dashboard_action_items"	"OBJETOS"
"dota_dashboard_action_replays"	"REPETICIONES"
"dota_dashboard_action_comma"	", "
"dota_dashboard_tips"	"CONSEJOS"
"dota_dashboard_configure"	"CONFIGURAR:"
"dota_dashboard_settings"	"Opciones"
"dota_dashboard_quit"	"Salir"
"dota_dashboard_profile"	"TU PERFIL"
"dota_dashboard_chat"	"CHAT"
"dota_dashboard_community"	"CHAT"
"dota_dashboard_join_chat"	"UNIRSE AL CANAL"
"dota_dashboard_category_today"	"HOY"
"dota_dashboard_category_updates"	"NOVEDADES"
"dota_dashboard_category_play"	"JUGAR"
"dota_dashboard_category_watch"	"VER"
"dota_dashboard_category_learn"	"BIBLIOTECA"
"dota_dashboard_category_socialize"	"COMUNIDAD"
"dota_profile_mini_title"	"PERFIL"
"dota_profile_mini_party"	"GRUPO"
"dota_profile_mini_2"	"HÉROES RECIENTES"
"matchmaking_status_title"	"Estado de emparejamiento"
"matchmaking_status_text"	"La partida está lista"
"matchmaking_ready_text"	"%s1 listos"
"matchmaking_player_afk"	"El jugador no está listo"
"matchmaking_player_cancel"	"El jugador ha desistido"
"matchmaking_player_rematch"	"Buscando nuevos jugadores"
"matchmaking_waiting_for_players"	"Esperando a otros jugadores"
"matchmaking_player_declined"	"Un jugador rechazó la partida"
"returning_top_of_queue"	"Regresando al sistema de emparejamiento con alta prioridad"
"dota_ready_fail"	"NO DISTE SEÑALES DE VIDA"
"dota_ready_fail_desc"	"Tu partida estaba lista, pero no has respondido y se te ha eliminado de la lista de emparejamiento."
"dota_ready_fail_return"	"¿Buscar otra partida?"
"matchmaking_label"	"Emparejamiento"
"matchmaking_wait_time"	"Tiempo de espera estimado: nnn"
"matchmaking_exp_geo"	"Buscando fuera de tu región"
"matchmaking_exp_skill"	"Buscando fuera de tu nivel de experiencia"
"matchmaking_region_active"	"SELECCIONADA"
"matchmaking_region_inactive"	"SIN SELECCIONAR"
"matchmaking"	"REGIONES ACTIVAS"
"today_in_dota"	"HOY EN DOTA"
"matches_in_progress"	"TOP PARTIDAS EN CURSO"
"findmatch"	"BUSCAR PARTIDA"
"players_online"	"JUGADORES CONECTADOS"
"dota_profile_prestige"	"PRESTIGIO"
"dota_profile_wins"	"VICTORIAS:"
"dota_profile_losses"	"DERROTAS"
"dota_profile_leaves"	"ABANDONOS"
"dota_join_chat_channel_prompt"	"Canal:"
"dota_join_chat_channel_button"	"UNIRSE"
"dota_join_chat_channel_name_header"	"Nombre del canal"
"dota_join_chat_channel_startup_header"	"Unirse al iniciar"
"dota_chat_party_tab"	"Grupo"
"dota_chat_lobby_tab"	"Sala"
"dota_game_lobby_title"	"SALA DE JUEGO"
"dota_match_history"	"HISTORIAL DE PARTIDAS"
"dota_match_history_details"	"DETALLES DE LA PARTIDA"
"dota_match_history_win"	"VICTORIA"
"dota_match_history_loss"	"DERROTA"
"dota_match_history_back"	"CERRAR"
"dota_match_history_Winner_GoodGuys"	"GANADOR: Los Radiant"
"dota_match_history_Winner_BadGuys"	"GANADOR: Los Dire"
"page_previous"	"ANTERIOR"
"page_next"	"SIGUIENTE"
"page_counter"	"Pág: %s1"
"page_back"	"ATRÁS"
"dota_load_game_title"	"CARGAR PARTIDA"
"dota_watch_replay"	"VER REPETICIÓN"
"dota_download_replay"	"DESCARGAR REPETICIÓN"
"dota_replay_unavailable"	"REPETICIÓN NO DISPONIBLE"
"dota_profile_show_match_history"	"HISTORIAL DE PARTIDAS"
"dota_persona_panel_title"	"DETALLES DEL JUGADOR"
"dota_downloading_replay"	"Descargando..."
"dota_num_players_searching"	"JUGADORES BUSCANDO: %s1"
"dota_search_range"	"RANGO DE BÚSQUEDA"
"dota_num_matching_players"	"JUGADORES ENCONTRADOS: %s1 de 10"
"dota_cancel_match_find"	"CANCELAR BÚSQUEDA"
"dota_match_in_progress"	"Partida en curso"
"dota_match_finished"	"La partida ha concluido"
"dota_match_connecting"	"Conectando a la partida..."
"dota_match_connected"	"Conectado a la partida"
"dota_reconnect_to_game"	"RECONECTAR"
"dota_abandon_game"	"ABANDONAR PARTIDA"
"dota_disconnect_game"	"DESCONECTAR"
"dota_match_find_server"	"Buscando servidor"
"dota_match_game_ui"	"Configuración de Sala Privada"
"dota_number_of_spectators"	"Número de Espectadores: %s1"
"dota_abandon_dialog_title"	"ABANDONAR PARTIDA"
"dota_abandon_dialog_warning"	"Abandonar la partida antes de que acabe puede arruinar la experiencia de juego de otros usuarios."
"dota_abandon_dialog_confirm"	"¿Estás seguro de que quieres abandonar esta partida?"
"dota_play_matchmaking"	"JUGAR PARTIDA"
"dota_play_practice"	"PRIVADA"
"dota_play_tournament"	"TORNEO"
"dota_play_tutorial"	"TUTORIAL"
"dota_watch_game"	"VER"
"dota_play_matchmaking_desc"	"Busca una partida en tu región con jugadores de un nivel similar."
"dota_play_practice_desc"	"Crea una sala privada para jugar con amigos o la I.A."
"dota_play_tutorial_desc"	"Juega una partida con un mentor o repasa una lección."
"dota_play_tournament_desc"	"Encuentra una partida en un torneo competitivo."
"dota_play_leaver_left_label"	"Has abandonado tu anterior partida. Si sufres un error o pérdida de conexión, deberías reconectarte a la partida. Abandonar tendrá repercusiones en el futuro."
"dota_play_matchmaking_reconnect_hint"	"Puedes volver a unirte a una partida si sufres un error o te desconectas. No volver a unirte puede arruinar la partida a los demás jugadores."
"dota_play_find_match"	"Buscar partida"
"dota_play_welcome_title"	"Bienvenido a Dota 2"
"dota_play_welcome_text"	"Gracias por participar, tu opinión\nayudará a mejorar Dota 2. "
"DOTA_create_private_lobby"	"Introduce una contraseña para crear una partida privada (opcional)"
"DOTA_join_private_title"	"UNIRSE A UNA PARTIDA PRIVADA"
"DOTA_join_private_desc"	"Introduce la contraseña (creada por el anfitrión de la sala) para unirte a esta partida."
"DOTA_join_private_error1"	"La contraseña introducida no coincide con la establecida por el anfitrión de la sala."
"dota_apply"	"APLICAR"
"DOTA_Matchmaking_NoRegion_Error"	"Por favor, selecciona una región de emparejamiento."
"DOTA_SelfCast_DoubleTap"	"Lanzarse habilidad al pulsar 2 veces"
"DOTA_UniUnitOrder_Ctrl"	"Órdenes globales"
"DOTA_GameStartCountdown"	"Inicio en %s1:%s2"
"DOTA_GameTime"	"%s1:%s2"
"DOTA_GamePreGame"	"Prepartida"
"find_match"	"Buscar"
"play_tutorial"	"Jugar Tutorial"
"unlock_persona"	"Alcanza el nivel 2 para desbloquear nuevos rasgos personalizables."
"dota_party_leader"	"Líder del grupo"
"DOTA_UserMenu_Profile"	"Ver perfil de Dota"
"DOTA_UserMenu_SteamProfile"	"Ver perfil de Steam"
"DOTA_UserMenu_SendMessage"	"Enviar mensaje..."
"DOTA_UserMenu_PartyKick"	"Echar del grupo"
"DOTA_UserMenu_PartyInvite"	"Invitar al grupo"
"DOTA_UserMenu_PartySuggestInvite"	"Sugerir invitación al grupo"
"DOTA_UserMenu_PartyLeave"	"Dejar grupo"
"DOTA_UserMenu_Spectate"	"Ver partida"
"DOTA_InvitedToParty"	"%s1 te ha invitado a un grupo."
"DOTA_Invite_Accept"	"ACEPTAR"
"DOTA_Invite_Decline"	"RECHAZAR"
"DOTA_RP_INIT"	"Menú principal"
"DOTA_RP_WAIT_FOR_PLAYERS_TO_LOAD"	"Esperando a que carguen partida"
"DOTA_RP_HERO_SELECTION"	"Selección de héroe"
"DOTA_RP_STRATEGY_TIME"	"Planificación"
"DOTA_RP_PRE_GAME"	"Prepartida"
"DOTA_RP_GAME_IN_PROGRESS"	"Jugando una partida"
"DOTA_RP_PLAYING_AS"	"con %s2 (Nivel %s1)"
"DOTA_RP_POST_GAME"	"Postpartida"
"DOTA_RP_DISCONNECT"	"Desconectando"
"DOTA_RP_SPECTATING"	"Viendo una partida"
"DOTA_ActivateGlyph"	"Activar Glifo"
"DOTA_PurchaseQuickbuy"	"Adquirir compra rápida"
"DOTA_PurchaseSticky"	"Adquirir marcado"
"DOTA_Pause"	"Pausa"
"DOTA_Chat_Bot_RoamLane"	"Vuelvo a la %s1"
"DOTA_Chat_CantPause"	"No puedes pausar."
"DOTA_Chat_NoPausesLeft"	"No te quedan pausas restantes."
"DOTA_Chat_CantPauseYet"	"No puedes pausar durante %s1 segundos."
"DOTA_Chat_Paused"	"%s1 ha pausado la partida."
"DOTA_Chat_Unpaused"	"%s1 ha reanudado la partida."
"DOTA_Chat_YouPaused"	"Has pausado la partida, te quedan %s1 pausas."
"DOTA_Chat_CantUnpauseTeam"	"Aún no puedes reanudar la partida en este equipo."
"DOTA_Winner_GoodGuys"	"Victoria Radiant"
