"lang"
{
"Language"	"russian"
"DOTA_Chat_DisconnectTimeRemaining"	"<font color='#FF0000'><b>У %s1 осталась %s2 минута для повторного подключения.</b></font>"
"DOTA_Chat_DisconnectTimeRemainingPlural"	"<font color='#FF0000'><b>У %s1 осталось %s2 мин. для повторного подключения.</b></font>"
"DOTA_Chat_SafeToLeave"	"<font color='#00FF00'><b>Теперь эту игру можно спокойно покинуть.</b></font>"
"DOTA_Chat_Reconnect"	"%s1 переподключается к игре."
"DOTA_Chat_Rune_DoubleDamage"	"%s1 задействует руну <font color='#82CAFF'>двойного урона</font>."
"DOTA_Chat_Rune_Haste"	"%s1 задействует руну <font color='#F62817'>ускорения</font>."
"DOTA_Chat_Rune_Illusion"	"%s1 задействует руну <font color='#FFD700'>иллюзий</font>."
"DOTA_Chat_Rune_Invisibility"	"%s1 задействует руну <font color='#8B008B'>невидимости</font>."
"DOTA_Chat_Rune_Regeneration"	"%s1 задействует руну <font color='#7FFF00'>регенерации</font>."
"DOTA_Chat_Rune_Bottle_DoubleDamage"	"%s1 помещает в бутыль руну <font color='#82CAFF'>двойного урона</font>."
"DOTA_Chat_Rune_Bottle_Haste"	"%s1 помещает в бутыль руну <font color='#F62817'>ускорения</font>."
"DOTA_Chat_Rune_Bottle_Illusion"	"%s1 помещает в бутыль руну <font color='#FFD700'>иллюзий</font>."
"DOTA_Chat_Rune_Bottle_Invisibility"	"%s1 помещает в бутыль руну <font color='#8B008B'>невидимости</font>."
"DOTA_Chat_Rune_Bottle_Regeneration"	"%s1 помещает в бутыль руну <font color='#7FFF00'>регенерации</font>."
"DOTA_Chat_NoHero"	"Без героя"
"DOTA_Chat_InTheBag"	"%s1 предсказывает победу своей команды!"
"DOTA_Chat_SecretShop"	"Направляйтесь в потайную лавку, чтобы приобрести %s1"
"DOTA_Chat_ItemAutoPurchased"	"Вам купили %s1!"
"DOTA_Chat_ItemsCombined"	"Ваши предметы были объединены в %s1!"
"DOTA_Chat_CourierLostGood"	"Курьер сил Света был убит."
"DOTA_Chat_CourierLostBad"	"Курьер сил Тьмы был убит."
"DOTA_Chat_GlyphUsedGood"	"Силы Света укрепили свои сооружения."
"DOTA_Chat_GlyphUsedBad"	"Силы Тьмы укрепили свои сооружения."
"DOTA_Chat_CantUseActionItem"	"Вы не можете использовать «%s1» прямо сейчас — %s2."
"DOTA_Chat_Bot_Gank"	"Атакую %s1!"
"DOTA_Chat_Bot_PushTower"	"Атакую %s1"
"DOTA_Chat_Bot_Defend"	"Защищаю %s1"
"DOTA_Chat_Bot_Roam"	"Собираюсь напасть на %s1"
"DOTA_Chat_Bot_RoamGank"	"Нападаем на %s1!"
"DOTA_Chat_Bot_GankRetreat"	"Отступаю"
"DOTA_Chat_Bot_RuneTop"	"Проверяю верхнюю руну"
"DOTA_Chat_Bot_RuneBottom"	"Проверяю нижнюю руну"
"DOTA_Chat_Bot_Roshan"	"Бью Рошана!"
"DOTA_LaneNameNone"	"на базе"
"DOTA_LaneNameTop"	"верхнюю линию"
"DOTA_LaneNameMiddle"	"центральную линию"
"DOTA_LaneNameBottom"	"нижнюю линию"
"DOTA_Chat_ActionItemReason_Unknown"	"сейчас неподходящее время"
"DOTA_Chat_ActionItemReason_Dead"	"вы мертвы"
"DOTA_Chat_ActionItemReason_Cooldown"	"перезаряжается (%s1)"
"DOTA_MiniKillCam_KillerInfo"	"ВАС УБИЛ:\n%s1"
"DOTA_MiniKillCam_ReadytoRespawn"	"Приготовьтесь к возрождению!"
"DOTA_MiniKillcam_TotalDamage"	"%s1 УРОНА"
"DOTA_MiniKillcam_OtherDamage"	"Урон от крипов"
"DOTA_MiniKillcam_KilledByGood"	"ВАС УБИЛИ\nсилы Света!"
"DOTA_MiniKillcam_KilledByBad"	"ВАС УБИЛИ\nсилы Тьмы!"
"DOTA_MiniKillcam_Timer"	"%s1:%s2"
"DOTA_Chat_Good"	"Света"
"DOTA_Chat_Bad"	"Тьмы"
"DOTA_Chat_Melee"	"ближнего боя"
"DOTA_Chat_Ranged"	"дальнего боя"
"DOTA_Chat_LaneTop"	"верхней"
"DOTA_Chat_LaneMid"	"центральной"
"DOTA_Chat_LaneBot"	"нижней"
"DOTA_Lobby_Player_Joined"	"%s1 присоединился."
"DOTA_Lobby_Player_Left"	"%s1 вышел."
"DOTA_Lobby_Become_Leader_Self"	"Вы стали руководителем лобби."
"DOTA_Lobby_Become_Leader"	"%s1 стал руководителем лобби."
"DOTA_Lobby_Game_Lobby_Setup"	"НАСТРОЙКИ СЕТЕВОЙ ТРЕНИРОВОЧНОЙ ИГРЫ"
"DOTA_Lobby_Game_Name"	"НАЗВАНИЕ ЛОББИ"
"DOTA_Lobby_Game_Mode"	"РЕЖИМ ИГРЫ"
"DOTA_Lobby_Region"	"МЕСТОПОЛОЖЕНИЕ СЕРВЕРА"
"DOTA_Lobby_Team_1_Logo"	"ЛОГОТИП 1-Й КОМАНДЫ"
"DOTA_Lobby_Team_2_Logo"	"ЛОГОТИП 2-Й КОМАНДЫ"
"DOTA_Lobby_Team_1_Name"	"НАЗВАНИЕ 1-Й КОМАНДЫ"
"DOTA_Lobby_Team_2_Name"	"НАЗВАНИЕ 2-Й КОМАНДЫ"
"DOTA_Lobby_Enable_Cheats"	"Включить читы"
"DOTA_Lobby_Fill_Bots"	"Боты в свободных слотах:"
"DOTA_Lobby_Intro_Mode"	"Режим введения"
"DOTA_UI_Cancel"	"ОТМЕНА"
"DOTA_UI_Ok"	"ОК"
"dota_region_automatic"	"Автоматически"
"dota_region_us_west"	"Запад США"
"dota_region_us_east"	"Восток США"
"dota_region_europe"	"Люксембург"
"dota_region_hong_kong"	"Гонконг"
"dota_region_singapore"	"Сингапур"
"dota_region_shanghai"	"Шанхай"
"dota_region_beijing"	"Пекин"
"dota_region_malaysia"	"Малайзия"
"dota_matchgroup_sa"	"Южная Америка"
"dota_matchgroup_eu"	"Западная Европа"
"DOTA_Hero_Selection_Timer_Second"	"СЕК."
"DOTA_Hero_Selection_Timer_Seconds"	"СЕК."
"DOTA_Hero_Selection_Search_Field_Default"	"ПОИСК ГЕРОЯ"
"DOTA_Hero_Selection_Filter_All"	"ВСЕ ГЕРОИ"
"DOTA_Hero_Selection_AdvFilter_Carry"	"Carry"
"DOTA_Hero_Selection_AdvFilter_Initiator"	"Initiator"
"DOTA_Hero_Selection_AdvFilter_Support"	"Support"
"DOTA_Hero_Selection_AdvFilter_Pusher"	"Pusher"
"DOTA_Hero_Selection_Team_Good"	"СВЕТ"
"DOTA_Hero_Selection_Team_Bad"	"ТЬМА"
"DOTA_Hero_Selection_STR"	"СИЛА"
"DOTA_Hero_Selection_AGI"	"ЛОВКОСТЬ"
"DOTA_Hero_Selection_INT"	"ИНТЕЛЛЕКТ"
"DOTA_Hero_Selection_STR_Good"	"СВЕТ: СИЛА"
"DOTA_Hero_Selection_AGI_Good"	"ЛОВКОСТЬ"
"DOTA_Hero_Selection_INT_Good"	"ИНТЕЛЛЕКТ"
"DOTA_Hero_Selection_STR_Bad"	"ТЬМА: СИЛА"
"DOTA_Hero_Selection_AGI_Bad"	"ЛОВКОСТЬ"
"DOTA_Hero_Selection_INT_Bad"	"ИНТЕЛЛЕКТ"
"DOTA_Hero_Selection_Random"	"СЛУЧАЙНЫЙ ГЕРОЙ"
"DOTA_Hero_Selection_Confirm"	"Выбрать %s1"
"DOTA_Hero_Selection_Ban_Confirm"	"Запретить %s1"
"DOTA_Hero_Selection_Pick_Confirm"	"Выбрать %s1"
"DOTA_Hero_Selection_Pick"	"ВЫБОР %d-го ГЕРОЯ"
"DOTA_Hero_Selection_Ban"	"ЗАПРЕТ %d-го ГЕРОЯ"
"DOTA_Hero_Selection_Complete"	"ГОТОВО"
"DOTA_Hero_Selection_Instruction"	"У вас осталось %s1 для выбора героя."
"DOTA_Hero_Selection_Instruction_Other"	"Другие игроки выбирают себе героев."
"DOTA_Hero_Selection_Filter_Starter"	"РЕКОМЕНДУЕМЫЕ ДЛЯ НАЧИНАЮЩИХ"
"DOTA_CombatLogHeading"	"Журнал сражения"
"DOTA_ToolTip_Ability"	"СПОСОБНОСТЬ:"
"DOTA_ToolTip_Ability_NoTarget"	"ненаправленная"
"DOTA_ToolTip_Ability_Passive"	"пассивная"
"DOTA_ToolTip_Ability_AutoCast"	"автоматическая"
"DOTA_ToolTip_Ability_Aura"	"аура"
"DOTA_ToolTip_Ability_Toggle"	"переключаемая"
"DOTA_ToolTip_Ability_Target"	"направленная на существо"
"DOTA_ToolTip_Ability_Point"	"направленная на точку"
"DOTA_ToolTip_Targeting"	"ДЕЙСТВУЕТ:"
"DOTA_ToolTip_Targeting_Enemy"	"на врагов"
"DOTA_ToolTip_Targeting_EnemyHero"	"на вражеских героев"
"DOTA_ToolTip_Targeting_Self"	"на себя"
"DOTA_ToolTip_Targeting_Allies"	"на союзников"
"DOTA_ToolTip_Targeting_Trees"	"на деревья"
"DOTA_ToolTip_Level"	"УРОВЕНЬ"
"DOTA_Hero_Tooltip_Level"	"Уровень %s1"
"AbilityDuration"	"ДЛИТЕЛЬНОСТЬ:"
"AbilityDamage"	"УРОН:"
"DOTA_Chat_Prompt"	"Сказать:"
"dota_dashboard_players_online"	"ИГРОКОВ В СЕТИ: %s1"
"dota_dashboard_welcome"	"ДОБРО ПОЖАЛОВАТЬ В СЕТЬ DOTA"
"dota_dashboard_actions"	"ДЕЙСТВИЯ:"
"dota_dashboard_start_playing"	"ИГРАТЬ"
"dota_dashboard_action_matchmaking"	"ПОДБОР ИГРЫ"
"dota_dashboard_action_matchmaking_label"	"играть с людьми, которые играют почти так же хорошо, как вы"
"dota_dashboard_action_private"	"ЗАКРЫТАЯ"
"dota_dashboard_action_private_label"	"играть с друзьями"
"dota_dashboard_action_ai"	"ИИ"
"dota_dashboard_action_ai_label"	"играть с ботами"
"dota_dashboard_action_tutorial"	"ОБУЧЕНИЕ"
"dota_dashboard_action_tutorial_label"	"играть с наставником"
"dota_dashboard_action_friends_game_label"	"друзей в игровом лобби"
"dota_dashboard_prepareresearch"	"ПРИГОТОВИТЬСЯ/ИССЛЕДОВАТЬ"
"dota_dashboard_helpout"	"ВЫРУЧИТЬ"
"dota_dashboard_action_mentor"	"НАСТАВНИК"
"dota_dashboard_action_mentor_label"	"помочь новичку, ответить на вопрос"
"dota_dashboard_action_contribute"	"ВНЕСТИ ВКЛАД"
"dota_dashboard_action_contribute_label"	"написать или оценить руководство по герою"
"dota_dashboard_start_learning"	"НАЧАТЬ ОБУЧЕНИЕ:"
"dota_dashboard_heropedia"	"ЭНЦИКЛОПЕДИЯ ГЕРОЕВ"
"dota_dashboard_action_heroes"	"ГЕРОИ"
"dota_dashboard_action_items"	"ПРЕДМЕТЫ"
"dota_dashboard_action_replays"	"ЗАПИСИ"
"dota_dashboard_action_comma"	", "
"dota_dashboard_tips"	"СОВЕТЫ"
"dota_dashboard_configure"	"НАСТРОИТЬ:"
"dota_dashboard_settings"	"Настройки"
"dota_dashboard_quit"	"Выйти"
"dota_dashboard_profile"	"ВАШ ПРОФИЛЬ"
"dota_dashboard_chat"	"ЧАТ"
"dota_dashboard_community"	"ЧАТ"
"dota_dashboard_join_chat"	"ПРИСОЕДИНИТЬСЯ К КАНАЛУ"
"dota_dashboard_category_today"	"СЕГОДНЯ"
"dota_dashboard_category_updates"	"ОБНОВЛЕНИЯ"
"dota_dashboard_category_play"	"ИГРА"
"dota_dashboard_category_watch"	"ТРАНСЛЯЦИИ"
"dota_dashboard_category_learn"	"БИБЛИОТЕКА"
"dota_dashboard_category_socialize"	"СООБЩЕСТВО"
"dota_profile_mini_title"	"ПРОФИЛЬ"
"dota_profile_mini_party"	"ГРУППА"
"dota_profile_mini_2"	"НЕДАВНИЕ ГЕРОИ"
"matchmaking_status_title"	"Состояние подбора игры"
"matchmaking_status_text"	"Ваша игра готова"
"matchmaking_ready_text"	"Готовы: %s1"
"matchmaking_player_afk"	"Игрок не готов"
"matchmaking_player_cancel"	"Игрок отказался"
"matchmaking_player_rematch"	"Поиск новых игроков"
"matchmaking_waiting_for_players"	"Ожидание других игроков"
"matchmaking_player_declined"	"Игрок отказался от участия"
"returning_top_of_queue"	"Возврат к поиску игры с высоким приоритетом"
"dota_ready_fail"	"ОШИБКА ПОДГОТОВКИ"
"dota_ready_fail_desc"	"Вы были удалены из очереди, так как игра была готова, но вы не ответили."
"dota_ready_fail_return"	"Найти другую игру?"
"matchmaking_label"	"Подбор игры"
"matchmaking_wait_time"	"Предположительное время ожидания: nnn"
"matchmaking_exp_geo"	"Поиск в других регионах"
"matchmaking_exp_skill"	"Поиск среди игроков другого уровня"
"matchmaking_region_active"	"ВЫБРАНО"
"matchmaking_region_inactive"	"НЕ ВЫБРАНО"
"matchmaking"	"ДОСТУПНЫЕ РЕГИОНЫ"
"today_in_dota"	"СЕГОДНЯ В МИРЕ DOTA"
"matches_in_progress"	"ПОПУЛЯРНЫЕ ИГРЫ"
"findmatch"	"НАЙТИ ИГРУ"
"players_online"	"ИГРОКОВ В СЕТИ"
"dota_profile_prestige"	"ПРЕСТИЖ"
"dota_profile_wins"	"ПОБЕД:"
"dota_profile_losses"	"ПОРАЖЕН."
"dota_profile_leaves"	"ПОКИНУТО"
"dota_join_chat_channel_prompt"	"Канал:"
"dota_join_chat_channel_button"	"ПРИСОЕДИНИТЬСЯ"
"dota_join_chat_channel_name_header"	"Название канала"
"dota_join_chat_channel_startup_header"	"Присоединяться при запуске"
"dota_chat_party_tab"	"Группа"
"dota_chat_lobby_tab"	"Лобби"
"dota_game_lobby_title"	"ЛОББИ ИГРЫ"
"dota_match_history"	"ИСТОРИЯ ИГР"
"dota_match_history_details"	"ИНФОРМАЦИЯ ОБ ИГРЕ"
"dota_match_history_win"	"ПОБЕДА"
"dota_match_history_loss"	"ПОРАЖЕНИЕ"
"dota_match_history_back"	"ЗАКРЫТЬ"
"dota_match_history_Winner_GoodGuys"	"ПОБЕДИТЕЛИ: силы Света"
"dota_match_history_Winner_BadGuys"	"ПОБЕДИТЕЛИ: силы Тьмы"
"page_previous"	"ПРЕД."
"page_next"	"СЛЕД."
"page_counter"	"Стр. %s1"
"page_back"	"НАЗАД"
"dota_load_game_title"	"ЗАГРУЗИТЬ ИГРУ"
"dota_watch_replay"	"ПОСМОТРЕТЬ ЗАПИСЬ"
"dota_download_replay"	"ЗАГРУЗИТЬ ЗАПИСЬ"
"dota_replay_unavailable"	"ЗАПИСЬ НЕДОСТУПНА"
"dota_profile_show_match_history"	"ИСТОРИЯ ИГРЫ"
"dota_persona_panel_title"	"ИНФОРМАЦИЯ ОБ ИГРОКЕ"
"dota_downloading_replay"	"Загрузка…"
"dota_num_players_searching"	"ИГРОКОВ В ПОИСКЕ: %s1"
"dota_search_range"	"ОБЛАСТЬ ПОИСКА"
"dota_num_matching_players"	"ПОДОБРАНО ИГРОКОВ: %s1 из 10"
"dota_cancel_match_find"	"ОТМЕНИТЬ ПОИСК"
"dota_match_in_progress"	"Идет игра"
"dota_match_finished"	"Игра завершена"
"dota_match_connecting"	"Подключение к игре…"
"dota_match_connected"	"Подключен к игре"
"dota_reconnect_to_game"	"ПЕРЕПОДКЛЮЧИТЬСЯ"
"dota_abandon_game"	"ПОКИНУТЬ ИГРУ"
"dota_disconnect_game"	"ОТКЛЮЧИТЬСЯ"
"dota_match_find_server"	"Поиск сервера"
"dota_match_game_ui"	"Настройка закрытого лобби"
"dota_number_of_spectators"	"Зрителей: %s1"
"dota_abandon_dialog_title"	"ПОКИНУТЬ ИГРУ"
"dota_abandon_dialog_warning"	"Если вы покинете незаконченную игру, то можете испортить ее всем остальным."
"dota_abandon_dialog_confirm"	"Вы уверены, что хотите покинуть эту игру?"
"dota_play_matchmaking"	"ИГРАТЬ"
"dota_play_practice"	"ЗАКРЫТАЯ"
"dota_play_tournament"	"СОРЕВНОВАНИЕ"
"dota_play_tutorial"	"ОБУЧЕНИЕ"
"dota_watch_game"	"СМОТРЕТЬ"
"dota_play_matchmaking_desc"	"Поиск игры с людьми вашего уровня из вашего региона."
"dota_play_practice_desc"	"Создание закрытого лобби для игры с друзьями или ИИ."
"dota_play_tutorial_desc"	"Игра с наставником или прохождение обучения."
"dota_play_tournament_desc"	"Поиск турнирной игры."
"dota_play_leaver_left_label"	"Вы покинули предыдущую игру. Если игра аварийно завершилась или вы потеряли соединение, то вам следует переподключиться. В противном случае вас ждут последствия."
"dota_play_matchmaking_reconnect_hint"	"Вы можете заново подключиться к игре, если произошло отсоединение или аварийное завершение игры. Если вы не сделаете этого, то испортите игру остальным."
"dota_play_find_match"	"Найти игру"
"dota_play_welcome_title"	"Добро пожаловать в Dota 2"
"dota_play_welcome_text"	"Благодарим за участие, ваши отзывы\nпомогут сделать Dota 2 лучше."
"DOTA_create_private_lobby"	"Введите пароль, чтобы создать закрытую игру (необязательно)"
"DOTA_join_private_title"	"ПРИСОЕДИНИТЬСЯ К ЗАКРЫТОЙ ИГРЕ"
"DOTA_join_private_desc"	"Введите установленный руководителем лобби пароль, чтобы присоединиться к этой игре."
"DOTA_join_private_error1"	"Введенный пароль не соответствует установленному руководителем лобби паролю."
"dota_apply"	"ПРИМЕНИТЬ"
"DOTA_Matchmaking_NoRegion_Error"	"Пожалуйста, выберите регион подбора игры."
"DOTA_SelfCast_DoubleTap"	"Применение на себя двойным нажатием"
"DOTA_UniUnitOrder_Ctrl"	"Приказ всем юнитам"
"DOTA_GameStartCountdown"	"Через %s1:%s2"
"DOTA_GameTime"	"%s1:%s2"
"DOTA_GamePreGame"	"Подготовка"
"find_match"	"Найти игру"
"play_tutorial"	"Пройти обучение"
"unlock_persona"	"Получите второй уровень, чтобы получить новые возможности."
"dota_party_leader"	"Руководитель группы"
"DOTA_UserMenu_Profile"	"Профиль Dota"
"DOTA_UserMenu_SteamProfile"	"Профиль Steam"
"DOTA_UserMenu_SendMessage"	"Написать сообщение…"
"DOTA_UserMenu_PartyKick"	"Выгнать из группы"
"DOTA_UserMenu_PartyInvite"	"Пригласить в группу"
"DOTA_UserMenu_PartySuggestInvite"	"Предложить пригласить"
"DOTA_UserMenu_PartyLeave"	"Покинуть группу"
"DOTA_UserMenu_Spectate"	"Смотреть игру"
"DOTA_InvitedToParty"	"%s1 приглашает вас в группу."
"DOTA_Invite_Accept"	"ПРИНЯТЬ"
"DOTA_Invite_Decline"	"ОТКЛОНИТЬ"
"DOTA_RP_INIT"	"В главном меню"
"DOTA_RP_WAIT_FOR_PLAYERS_TO_LOAD"	"Ждет других игроков"
"DOTA_RP_HERO_SELECTION"	"Выбирает героя"
"DOTA_RP_STRATEGY_TIME"	"Стадия планирования"
"DOTA_RP_PRE_GAME"	"Готовится к игре"
"DOTA_RP_GAME_IN_PROGRESS"	"Играет"
"DOTA_RP_PLAYING_AS"	"%s2 (%s1 ур.)"
"DOTA_RP_POST_GAME"	"Игра закончена"
"DOTA_RP_DISCONNECT"	"Отключается"
"DOTA_RP_SPECTATING"	"Смотрит игру"
"DOTA_ActivateGlyph"	"Укрепить строения"
"DOTA_PurchaseQuickbuy"	"Быстрая покупка"
