"lang"
{
"Language"	"korean"
"DOTA_Chat_DisconnectTimeRemaining"	"<font color='#FF0000'><b>%s1 님에게 재연결 유예 시간이 %s2분 남았습니다.</b></font>"
"DOTA_Chat_DisconnectTimeRemainingPlural"	"<font color='#FF0000'><b>%s1 님에게 재연결 유예 시간이 %s2분 남았습니다.</b></font>"
"DOTA_Chat_SafeToLeave"	"<font color='#00FF00'><b>이제 방을 떠나도 좋습니다.</b></font>"
"DOTA_Chat_Reconnect"	"%s1 님이 게임에 재접속했습니다."
"DOTA_Chat_Rune_DoubleDamage"	"%s1 님이 <font color='#82CAFF'>더블 대미지</font> 룬을 활성화했습니다."
"DOTA_Chat_Rune_Haste"	"%s1 님이 <font color='#F62817'>신속화</font> 룬을 활성화했습니다."
"DOTA_Chat_Rune_Illusion"	"%s1 님이 <font color='#FFD700'>환영화</font> 룬을 활성화했습니다."
"DOTA_Chat_Rune_Invisibility"	"%s1 님이 <font color='#8B008B'>투명화</font> 룬을 활성화했습니다."
"DOTA_Chat_Rune_Regeneration"	"%s1 님이 <font color='#7FFF00'>재생화</font> 룬을 활성화했습니다."
"DOTA_Chat_Rune_Bottle_DoubleDamage"	"%s1 님이 <font color='#82CAFF'>더블 대미지</font> 룬을 병에 담았습니다."
"DOTA_Chat_Rune_Bottle_Haste"	"%s1 님이 <font color='#F62817'>신속화</font> 룬을 병에 담았습니다."
"DOTA_Chat_Rune_Bottle_Illusion"	"%s1 님이 <font color='#FFD700'>환영화</font> 룬을 병에 담았습니다."
"DOTA_Chat_Rune_Bottle_Invisibility"	"%s1 님이 <font color='#8B008B'>투명화</font> 룬을 병에 담았습니다."
"DOTA_Chat_Rune_Bottle_Regeneration"	"%s1 님이 <font color='#7FFF00'>재생화</font> 룬을 병에 담았습니다."
"DOTA_Chat_NoHero"	"영웅 없음"
"DOTA_Chat_InTheBag"	"%s1 님이 승리를 확신합니다!"
"DOTA_Chat_SecretShop"	"%s1 아이템은 비밀 상점에서 구매 가능합니다."
"DOTA_Chat_ItemAutoPurchased"	"%s1 아이템을 자동 구매했습니다!"
"DOTA_Chat_ItemsCombined"	"%s1 아이템을 조합했습니다!"
"DOTA_Chat_CourierLostGood"	"래디언트의 짐꾼이 죽었습니다."
"DOTA_Chat_CourierLostBad"	"다이어의 짐꾼이 죽었습니다."
"DOTA_Chat_GlyphUsedGood"	"래디언트 구조물이 강화되었습니다."
"DOTA_Chat_GlyphUsedBad"	"다이어 구조물이 강화되었습니다."
"DOTA_Chat_CantUseActionItem"	"'%s1' 아이템은 현재 사용할 수 없습니다 - %s2."
"DOTA_Chat_ChargesExhausted"	"%s1 아이템의 사용 가능 횟수를 초과했습니다."
"DOTA_Chat_Bot_Gank"	"%s1 공격 중!"
"DOTA_Chat_Bot_PushTower"	"%s1 미는 중"
"DOTA_Chat_Bot_Defend"	"%s1 방어 중"
"DOTA_Chat_Bot_Roam"	"%s1 갱킹 준비 중"
"DOTA_Chat_Bot_RoamGank"	"%s1 공격!"
"DOTA_Chat_Bot_GankRetreat"	"후퇴한다."
"DOTA_Chat_Bot_RuneTop"	"상부 룬 확인 중"
"DOTA_Chat_Bot_RuneBottom"	"하부 룬 확인 중"
"DOTA_Chat_Bot_Roshan"	"로샨 사냥 중!"
"DOTA_LaneNameNone"	"기지"
"DOTA_LaneNameTop"	"상부"
"DOTA_LaneNameMiddle"	"중부"
"DOTA_LaneNameBottom"	"하부"
"DOTA_Chat_ActionItemReason_Unknown"	"지금은 사용할 수 없습니다"
"DOTA_Chat_ActionItemReason_Dead"	"사망했습니다."
"DOTA_Chat_ActionItemReason_Cooldown"	"쿨다운 중(%s1)"
"DOTA_MiniKillCam_KillerInfo"	"%s1 님에게\n죽었습니다."
"DOTA_MiniKillCam_ReadytoRespawn"	"곧 부활합니다!"
"DOTA_MiniKillcam_TotalDamage"	"%s1 공격력"
"DOTA_MiniKillcam_OtherDamage"	"크립 피해"
"DOTA_MiniKillcam_KilledByGood"	"래디언트 세력에\n죽었습니다!"
"DOTA_MiniKillcam_KilledByBad"	"다이어 세력에\n죽었습니다!"
"DOTA_MiniKillcam_Timer"	"%s1:%s2"
"DOTA_Chat_Good"	"래디언트"
"DOTA_Chat_Bad"	"다이어"
"DOTA_Chat_Melee"	"근접"
"DOTA_Chat_Ranged"	"원거리"
"DOTA_Chat_LaneTop"	"상부"
"DOTA_Chat_LaneMid"	"중부"
"DOTA_Chat_LaneBot"	"하부"
"DOTA_Lobby_Player_Joined"	"%s1 님이 입장했습니다."
"DOTA_Lobby_Player_Left"	"%s1 님이 퇴장했습니다."
"DOTA_Lobby_Become_Leader_Self"	"방장이 되었습니다."
"DOTA_Lobby_Become_Leader"	"방장이 %s1 님으로 변경되었습니다."
"DOTA_Lobby_Game_Lobby_Setup"	"온라인 연습 게임 로비 설정"
"DOTA_Lobby_Game_Name"	"로비 이름"
"DOTA_Lobby_Game_Mode"	"게임 모드"
"DOTA_Lobby_Region"	"서버 위치"
"DOTA_Lobby_Team_1_Logo"	"1팀 상징"
"DOTA_Lobby_Team_2_Logo"	"2팀 상징"
"DOTA_Lobby_Team_1_Name"	"1팀 이름"
"DOTA_Lobby_Team_2_Name"	"2팀 이름"
"DOTA_Lobby_Enable_Cheats"	"치트 허용"
"DOTA_Lobby_Fill_Bots"	"빈 자리를 봇으로 채우기"
"DOTA_Lobby_Intro_Mode"	"인트로 모드"
"DOTA_UI_Cancel"	"취소"
"DOTA_UI_Ok"	"확인"
"dota_region_automatic"	"자동"
"dota_region_us_west"	"미국 서부"
"dota_region_us_east"	"미국 동부"
"dota_region_europe"	"룩셈부르크"
"dota_region_hong_kong"	"홍콩"
"dota_region_singapore"	"싱가포르"
"dota_region_shanghai"	"상하이"
"dota_region_beijing"	"베이징"
"dota_region_malaysia"	"말레이시아"
"dota_matchgroup_sa"	"남미"
"dota_matchgroup_eu"	"유럽 서부"
"DOTA_Hero_Selection_Timer_Second"	"초"
"DOTA_Hero_Selection_Timer_Seconds"	"초"
"DOTA_Hero_Selection_Search_Field_Default"	"영웅 검색"
"DOTA_Hero_Selection_Filter_All"	"모든 영웅"
"DOTA_Hero_Selection_AdvFilter_Carry"	"캐리"
"DOTA_Hero_Selection_AdvFilter_Initiator"	"전투개시자"
"DOTA_Hero_Selection_AdvFilter_Support"	"지원"
"DOTA_Hero_Selection_AdvFilter_Pusher"	"압박"
"DOTA_Hero_Selection_Team_Good"	"래디언트"
"DOTA_Hero_Selection_Team_Bad"	"다이어"
"DOTA_Hero_Selection_STR"	"힘"
"DOTA_Hero_Selection_AGI"	"민첩"
"DOTA_Hero_Selection_INT"	"지능"
"DOTA_Hero_Selection_STR_Good"	"래디언트: 힘"
"DOTA_Hero_Selection_AGI_Good"	"민첩"
"DOTA_Hero_Selection_INT_Good"	"지능"
"DOTA_Hero_Selection_STR_Bad"	"다이어: 힘"
"DOTA_Hero_Selection_AGI_Bad"	"민첩"
"DOTA_Hero_Selection_INT_Bad"	"지능"
"DOTA_Hero_Selection_Random"	"무작위 영웅 선택"
"DOTA_Hero_Selection_Confirm"	"%s1 선택"
"DOTA_Hero_Selection_Ban_Confirm"	"%s1 금지"
"DOTA_Hero_Selection_Pick_Confirm"	"%s1 선택"
"DOTA_Hero_Selection_Pick"	"#%d번째 선택"
"DOTA_Hero_Selection_Ban"	"#%d번째 금지"
"DOTA_Hero_Selection_Complete"	"완료"
"DOTA_Hero_Selection_Instruction"	"영웅 선택 남은 시간: %s1"
"DOTA_Hero_Selection_Instruction_Other"	"다른 플레이어가 영웅을 선택하고 있습니다."
"DOTA_Hero_Selection_Filter_Starter"	"신규 플레이어를 위한 추천 영웅"
"DOTA_CombatLogHeading"	"전투 기록"
"DOTA_ToolTip_Ability"	"능력:"
"DOTA_ToolTip_Ability_NoTarget"	"대상 없음"
"DOTA_ToolTip_Ability_Passive"	"지속 효과"
"DOTA_ToolTip_Ability_AutoCast"	"자동 시전"
"DOTA_ToolTip_Ability_Aura"	"오라"
"DOTA_ToolTip_Ability_Toggle"	"전환"
"DOTA_ToolTip_Ability_Target"	"유닛 지정"
"DOTA_ToolTip_Ability_Point"	"목표 지점 지정"
"DOTA_ToolTip_Targeting"	"효과:"
"DOTA_ToolTip_Targeting_Enemy"	"적군"
"DOTA_ToolTip_Targeting_EnemyHero"	"적 영웅"
"DOTA_ToolTip_Targeting_Self"	"자신"
"DOTA_ToolTip_Targeting_Allies"	"아군"
"DOTA_ToolTip_Targeting_Trees"	"나무"
"DOTA_ToolTip_Level"	"레벨"
"DOTA_Hero_Tooltip_Level"	"레벨 %s1"
"AbilityDuration"	"지속시간:"
"AbilityDamage"	"피해:"
"DOTA_Chat_Prompt"	"대화:"
"dota_dashboard_players_online"	"%s1명 온라인"
"dota_dashboard_welcome"	"도타 네트워크에 오신 여러분을 환영합니다"
"dota_dashboard_actions"	"동작:"
"dota_dashboard_start_playing"	"플레이"
"dota_dashboard_action_matchmaking"	"매치메이킹"
"dota_dashboard_action_matchmaking_label"	"비슷한 실력을 가진 플레이어와 플레이"
"dota_dashboard_action_private"	"비공개"
"dota_dashboard_action_private_label"	"친구들과 같이 플레이"
"dota_dashboard_action_ai"	"인공지능"
"dota_dashboard_action_ai_label"	"봇과 플레이"
"dota_dashboard_action_tutorial"	"튜토리얼"
"dota_dashboard_action_tutorial_label"	"가이드와 함께 플레이"
"dota_dashboard_action_friends_game_label"	"게임 로비에 있는 친구들"
"dota_dashboard_prepareresearch"	"준비/조사"
"dota_dashboard_helpout"	"도와주기"
"dota_dashboard_action_mentor"	"멘토"
"dota_dashboard_action_mentor_label"	"초보를 받아들이고 질문에 답하기"
"dota_dashboard_action_contribute"	"기여"
"dota_dashboard_action_contribute_label"	"영웅 가이드 작성 또는 다른 가이드 평가"
"dota_dashboard_start_learning"	"배우기:"
"dota_dashboard_heropedia"	"영웅백과"
"dota_dashboard_action_heroes"	"영웅"
"dota_dashboard_action_items"	"아이템"
"dota_dashboard_action_replays"	"리플레이"
"dota_dashboard_action_comma"	", "
"dota_dashboard_tips"	"팁"
"dota_dashboard_configure"	"구성:"
"dota_dashboard_settings"	"설정"
"dota_dashboard_quit"	"끝내기"
"dota_dashboard_profile"	"내 프로필"
"dota_dashboard_chat"	"대화"
"dota_dashboard_community"	"대화"
"dota_dashboard_join_chat"	"채널 입장"
"dota_dashboard_category_today"	"최신 소식"
"dota_dashboard_category_updates"	"업데이트"
"dota_dashboard_category_play"	"플레이"
"dota_dashboard_category_watch"	"관전"
"dota_dashboard_category_learn"	"자료실"
"dota_dashboard_category_socialize"	"커뮤니티"
"dota_profile_mini_title"	"프로필"
"dota_profile_mini_party"	"파티"
"dota_profile_mini_2"	"최근에 사용한 영웅"
"matchmaking_status_title"	"매치메이킹 상태"
"matchmaking_status_text"	"게임이 준비되었습니다"
"matchmaking_ready_text"	"%s1명 준비"
"matchmaking_player_afk"	"플레이어가 준비되지 않았습니다"
"matchmaking_player_cancel"	"플레이어가 취소했습니다"
"matchmaking_player_rematch"	"새 플레이어를 찾는 중"
"matchmaking_waiting_for_players"	"다른 플레이어를 기다리고 있습니다"
"matchmaking_player_declined"	"플레이어가 매치를 거절하였습니다"
"returning_top_of_queue"	"우선순위가 높은 상태로 매치메이킹으로 돌아갑니다."
"dota_ready_fail"	"준비 실패"
"dota_ready_fail_desc"	"매치가 준비되었지만 응답하지 않아 매치메이킹 대기열에서 제외되었습니다."
"dota_ready_fail_return"	"다른 매치를 찾으시겠습니까?"
"matchmaking_label"	"매치메이킹"
"matchmaking_wait_time"	"예상 대기 시간: nnn"
"matchmaking_exp_geo"	"외부 지역 검색 중"
"matchmaking_exp_skill"	"플레이어 레벨 외의 매치 대상 검색 중"
"matchmaking_region_active"	"포함"
"matchmaking_region_inactive"	"미포함"
"matchmaking"	"지역 활성화"
"today_in_dota"	"오늘의 도타"
"matches_in_progress"	"인기 있는 라이브 경기"
"findmatch"	"매치 찾기"
"players_online"	"접속 중인 플레이어"
"dota_profile_prestige"	"평판"
"dota_profile_wins"	"승:"
"dota_profile_losses"	"패"
"dota_profile_leaves"	"포기"
"dota_join_chat_channel_prompt"	"채널:"
"dota_join_chat_channel_button"	"입장"
"dota_join_chat_channel_name_header"	"채널 이름"
"dota_join_chat_channel_startup_header"	"시작과 동시에 참가"
"dota_chat_party_tab"	"파티"
"dota_chat_lobby_tab"	"로비"
"dota_game_lobby_title"	"게임 로비"
"dota_match_history"	"매치 기록"
"dota_match_history_details"	"매치 세부 정보"
"dota_match_history_win"	"승리"
"dota_match_history_loss"	"패배"
"dota_match_history_back"	"닫기"
"dota_match_history_Winner_GoodGuys"	"승: 래디언트"
"dota_match_history_Winner_BadGuys"	"승: 다이어"
"page_previous"	"이전"
"page_next"	"다음"
"page_counter"	"%s1"
"page_back"	"뒤로"
"dota_load_game_title"	"게임 불러오기"
"dota_watch_replay"	"리플레이 보기"
"dota_download_replay"	"리플레이 다운로드"
"dota_replay_unavailable"	"리플레이를 사용할 수 없습니다"
"dota_profile_show_match_history"	"매치 기록"
"dota_persona_panel_title"	"플레이어 정보"
"dota_downloading_replay"	"다운로드 중..."
"dota_num_players_searching"	"검색하고 있는 플레이어: %s1"
"dota_search_range"	"검색 범위"
"dota_num_matching_players"	"플레이어 매칭 중: 10명 중 %s1"
"dota_cancel_match_find"	"검색 취소"
"dota_match_in_progress"	"게임 진행 중"
"dota_match_finished"	"게임이 끝났습니다"
"dota_match_connecting"	"게임에 연결 중..."
"dota_match_connected"	"게임에 연결되었습니다"
"dota_reconnect_to_game"	"다시 연결"
"dota_abandon_game"	"게임 나가기"
"dota_disconnect_game"	"연결 끊기"
"dota_match_find_server"	"서버 찾는 중..."
"dota_match_game_ui"	"비공개 로비 설정"
"dota_number_of_spectators"	"관전자 수: %s1"
"dota_abandon_dialog_title"	"게임 포기"
"dota_abandon_dialog_warning"	"게임을 포기하면 다른 플레이어의 게임을 망칠 수 있습니다."
"dota_abandon_dialog_confirm"	"정말로 게임을 포기하시겠습니까?"
"dota_play_matchmaking"	"게임 플레이"
"dota_play_practice"	"비공개"
"dota_play_tournament"	"토너먼트"
"dota_play_tutorial"	"튜토리얼"
"dota_watch_game"	"관전"
"dota_play_matchmaking_desc"	"플레이어가 있는 지역에서 실력이 비슷한 플레이어끼리의 매치를 찾습니다."
"dota_play_practice_desc"	"봇이나 친구와 함께 연습할 수 있는 비공개 로비를 만듭니다."
"dota_play_tutorial_desc"	"멘토에게 게임을 배우거나 멘토와 함께 매치에 참가합니다."
"dota_play_tournament_desc"	"경쟁 토너먼트 매치를 찾습니다."
"dota_play_leaver_left_label"	"이전 게임에서 나왔습니다. 충돌 또는 접속 오류로 연결이 끊겼다면, 게임에 재접속하실 수 있습니다. 진행 중인 게임을 포기하면 불이익을 받을 수 있습니다."
"dota_play_matchmaking_reconnect_hint"	"게임이 강제 종료되거나 연결이 끊겨도 다시 접속하여 게임을 이어갈 수 있습니다. 만약 재접속하지 않으면 동료의 게임을 망치니 주의하세요!"
"dota_play_find_match"	"게임 검색"
"dota_play_welcome_title"	"도타 2에 오신 여러분을 환영합니다"
"dota_play_welcome_text"	"참가해 주셔서 감사합니다. 여러분의 피드백으로\n도타 2가 더 발전할 수 있습니다."
"DOTA_create_private_lobby"	"비공개방을 만들려면 비밀번호를 입력하세요. (선택 사항)"
"DOTA_join_private_title"	"비공개 게임 참가"
"DOTA_join_private_desc"	"게임에 참여하려면, 방장이 정한 비밀번호를 입력하세요."
"DOTA_join_private_error1"	"입력하신 비밀번호는 방장이 정한 비밀번호와 맞지 않습니다."
"dota_apply"	"적용"
"DOTA_Matchmaking_NoRegion_Error"	"매치메이킹 지역을 선택해주세요."
"DOTA_SelfCast_DoubleTap"	"능력을 두 번 누르면 자신에게 사용"
"DOTA_UniUnitOrder_Ctrl"	"통합 유닛 명령"
"DOTA_GameStartCountdown"	"%s1:%s2 후 시작"
"DOTA_GameTime"	"%s1:%s2"
"DOTA_GamePreGame"	"게임 준비 중"
"find_match"	"매치 찾기"
"play_tutorial"	"튜토리얼 플레이"
"unlock_persona"	"2레벨이 되면 새로운 페르소나 기능을 사용할 수 있습니다."
"dota_party_leader"	"파티장"
"DOTA_UserMenu_Profile"	"도타 프로필 보기"
"DOTA_UserMenu_SteamProfile"	"Steam 프로필 보기"
"DOTA_UserMenu_SendMessage"	"대화하기..."
"DOTA_UserMenu_PartyKick"	"파티에서 추방"
"DOTA_UserMenu_PartyInvite"	"파티로 초대"
"DOTA_UserMenu_PartySuggestInvite"	"파티에 초대 추천"
"DOTA_UserMenu_PartyLeave"	"파티 나가기"
"DOTA_UserMenu_Spectate"	"게임 관전"
"DOTA_InvitedToParty"	"%s1 님이 파티에 초대했습니다"
"DOTA_Invite_Accept"	"수락"
"DOTA_Invite_Decline"	"거절"
"DOTA_RP_INIT"	"주 메뉴"
"DOTA_RP_WAIT_FOR_PLAYERS_TO_LOAD"	"참가 대기 중"
"DOTA_RP_HERO_SELECTION"	"영웅 선택"
"DOTA_RP_STRATEGY_TIME"	"작전 시간"
"DOTA_RP_PRE_GAME"	"게임 준비 중"
"DOTA_RP_GAME_IN_PROGRESS"	"게임 중"
"DOTA_RP_PLAYING_AS"	"%s2 플레이 중 (%s1레벨)"
"DOTA_RP_POST_GAME"	"게임 종료 후"
"DOTA_RP_DISCONNECT"	"연결을 끊는 중"
"DOTA_RP_SPECTATING"	"관전 중"
"DOTA_ActivateGlyph"	"문양 활성화"
"DOTA_PurchaseQuickbuy"	"예약 품목 구매"
"DOTA_PurchaseSticky"	"지정 아이템 구매"
"DOTA_Pause"	"일시 정지"
"DOTA_Chat_Bot_RoamLane"	"%s1 지점으로 복귀 중"
"DOTA_Chat_CantPause"	"일시 정지할 수 없습니다."
"DOTA_Chat_NoPausesLeft"	"더는 일시 정지할 수 없습니다."
"DOTA_Chat_CantPauseYet"	"%s1초 동안 일시 정지할 수 없습니다."
"DOTA_Chat_Paused"	"%s1 님이 게임을 일시 정지했습니다."
"DOTA_Chat_Unpaused"	"%s1 님이 게임을 재개했습니다."
"DOTA_Chat_YouPaused"	"게임을 일시 정지했습니다. 앞으로 %s1번 더 정지할 수 있습니다."
"DOTA_Chat_CantUnpauseTeam"	"아직 이 팀으로 게임을 재개할 수 없습니다."
"DOTA_Winner_GoodGuys"	"래디언트 승리"
"DOTA_Winner_BadGuys"	"다이어 승리"
"DOTA_Finish_Game"	"게임 끝내기"
"DOTA_LearnAbilities"	"기술 배우기"
"DOTA_ReactiveHintTitle_TowerDamage"	"포탑으로 받은 피해"
"DOTA_ReactiveHintBody_TowerDamage"	"포탑은 몇 번만 공격을 받아도 기지로 돌아가 체력을 회복해야 할 정도로 공격력이 강력합니다. 그러므로 포탑 주위에서는 크립이 포탑을 공격하는 동안에만 전투를 벌이는 것이 좋습니다."
"DOTA_ReactiveHintTitle_Death"	"사망"
"DOTA_ReactiveHintBody_Death"	"사망할 경우 기지에서 부활합니다. 부활에 걸리는 시간은 레벨이 높아질수록 늘어나므로, 최대한 죽지 않는 것이 좋습니다. 체력이 떨어지면 기지로 돌아가 체력을 회복하십시오."
