"lang"
{
"Language"	"schinese"
"DOTA_Chat_Rune_Regeneration"	"%s1激活了<font color='#7FFF00'>恢复</font>神符。"
"DOTA_Chat_Rune_Bottle_DoubleDamage"	"%s1将<font color='#82CAFF'>双倍伤害</font>神符装入瓶中。"
"DOTA_Chat_Rune_Bottle_Haste"	"%s1将<font color='#F62817'>极速</font>神符装入瓶中。"
"DOTA_Chat_Rune_Bottle_Illusion"	"%s1将<font color='#FFD700'>幻象</font>神符装入瓶中。"
"DOTA_Chat_Rune_Bottle_Invisibility"	"%s1将<font color='#8B008B'>隐形</font>神符装入瓶中。"
"DOTA_Chat_Rune_Bottle_Regeneration"	"%s1将<font color='#7FFF00'>回复</font>神符装入瓶中。"
"DOTA_Chat_NoHero"	"无英雄"
"DOTA_Chat_InTheBag"	"%s1已经预测他们队伍将取得胜利！"
"DOTA_Chat_SecretShop"	"去神秘商店购买%s1"
"DOTA_Chat_ItemAutoPurchased"	"你刚刚购得物品%s1！"
"DOTA_Chat_ItemsCombined"	"你的物品已经被合成为%s1！"
"DOTA_Chat_CourierLostGood"	"天辉的信使被杀死了。"
"DOTA_Chat_CourierLostBad"	"夜魇的信使被杀死了。"
"DOTA_Chat_GlyphUsedGood"	"天辉军团的建筑物已被加固。"
"DOTA_Chat_GlyphUsedBad"	"夜魇军团的建筑物已被加固。"
"DOTA_Chat_CantUseActionItem"	"你现在还无法使用%s1 - %s2。"
"DOTA_Chat_Bot_Gank"	"正在攻击%s1！"
"DOTA_Chat_Bot_PushTower"	"正在推进%s1"
"DOTA_Chat_Bot_Defend"	"正在防守%s1"
"DOTA_Chat_Bot_Roam"	"游走GANK%s1"
"DOTA_Chat_Bot_RoamGank"	"对%s1动手！"
"DOTA_Chat_Bot_GankRetreat"	"我先撤了"
"DOTA_Chat_Bot_RuneTop"	"正在检查上路神符"
"DOTA_Chat_Bot_RuneBottom"	"正在检查下路神符"
"DOTA_Chat_Bot_Roshan"	"正在打Roshan！"
"DOTA_LaneNameNone"	"基地"
"DOTA_LaneNameTop"	"上路"
"DOTA_LaneNameMiddle"	"中路"
"DOTA_LaneNameBottom"	"下路"
"DOTA_Chat_ActionItemReason_Unknown"	"现在没功夫"
"DOTA_Chat_ActionItemReason_Dead"	"你挂了"
"DOTA_Chat_ActionItemReason_Cooldown"	"冷却中（%s1）"
"DOTA_MiniKillCam_KillerInfo"	"击杀者\n%s1"
"DOTA_MiniKillCam_ReadytoRespawn"	"准备重生！"
"DOTA_MiniKillcam_TotalDamage"	"%s1伤害"
"DOTA_MiniKillcam_OtherDamage"	"士兵伤害"
"DOTA_MiniKillcam_KilledByGood"	"击杀者\n天辉军团！"
"DOTA_MiniKillcam_KilledByBad"	"击杀者\n夜魇军团！"
"DOTA_MiniKillcam_Timer"	"%s1：%s2"
"DOTA_Chat_Good"	"天辉"
"DOTA_Chat_Bad"	"夜魇"
"DOTA_Chat_Melee"	"近战"
"DOTA_Chat_Ranged"	"远程"
"DOTA_Chat_LaneTop"	"上路"
"DOTA_Chat_LaneMid"	"中路"
"DOTA_Chat_LaneBot"	"下路"
"DOTA_Lobby_Player_Joined"	"%s1加入了游戏。"
"DOTA_Lobby_Player_Left"	"%s1离开了游戏。"
"DOTA_Lobby_Become_Leader_Self"	"你现在是房主了。"
"DOTA_Lobby_Become_Leader"	"%s1现在是房主了。"
"DOTA_Lobby_Game_Lobby_Setup"	"在线练习赛房间设置"
"DOTA_Lobby_Game_Name"	"房间名称"
"DOTA_Lobby_Game_Mode"	"游戏模式"
"DOTA_Lobby_Region"	"服务器地点"
"DOTA_Lobby_Team_1_Logo"	"1 队标志"
"DOTA_Lobby_Team_2_Logo"	"2 队标志"
"DOTA_Lobby_Team_1_Name"	"1 队名称"
"DOTA_Lobby_Team_2_Name"	"2 队名称"
"DOTA_Lobby_Enable_Cheats"	"启用作弊"
"DOTA_Lobby_Fill_Bots"	"用AI玩家填满空位"
"DOTA_Lobby_Intro_Mode"	"新人上手模式"
"DOTA_UI_Cancel"	"取消"
"DOTA_UI_Ok"	"确定"
"dota_region_automatic"	"自动"
"dota_region_us_west"	"美国西部"
"dota_region_us_east"	"美国东部"
"dota_region_europe"	"卢森堡"
"dota_region_hong_kong"	"中国香港"
"dota_region_singapore"	"新加坡"
"dota_region_shanghai"	"上海"
"dota_region_beijing"	"北京"
"dota_region_malaysia"	"马来西亚"
"dota_matchgroup_sa"	"南美"
"dota_matchgroup_eu"	"欧洲西部"
"DOTA_Hero_Selection_Timer_Second"	"秒"
"DOTA_Hero_Selection_Timer_Seconds"	"秒"
"DOTA_Hero_Selection_Search_Field_Default"	"搜索英雄"
"DOTA_Hero_Selection_Filter_All"	"所有英雄"
"DOTA_Hero_Selection_AdvFilter_Carry"	"核心"
"DOTA_Hero_Selection_AdvFilter_Initiator"	"先手"
"DOTA_Hero_Selection_AdvFilter_Support"	"辅助"
"DOTA_Hero_Selection_AdvFilter_Pusher"	"推进"
"DOTA_Hero_Selection_Team_Good"	"天辉"
"DOTA_Hero_Selection_Team_Bad"	"夜魇"
"DOTA_Hero_Selection_STR"	"力量"
"DOTA_Hero_Selection_AGI"	"敏捷"
"DOTA_Hero_Selection_INT"	"智力"
"DOTA_Hero_Selection_STR_Good"	"天辉：力量英雄"
"DOTA_Hero_Selection_AGI_Good"	"敏捷英雄"
"DOTA_Hero_Selection_INT_Good"	"智力英雄"
"DOTA_Hero_Selection_STR_Bad"	"夜魇：力量英雄"
"DOTA_Hero_Selection_AGI_Bad"	"敏捷英雄"
"DOTA_Hero_Selection_INT_Bad"	"智力英雄"
"DOTA_Hero_Selection_Random"	"随机英雄"
"DOTA_Hero_Selection_Confirm"	"选择 %s1"
"DOTA_Hero_Selection_Ban_Confirm"	"禁用 %s1"
"DOTA_Hero_Selection_Pick_Confirm"	"选择 %s1"
"DOTA_Hero_Selection_Pick"	"第#%d次选择"
"DOTA_Hero_Selection_Ban"	"第#%d次禁用"
"DOTA_Hero_Selection_Complete"	"完成"
"DOTA_Hero_Selection_Instruction"	"你有%s1来选择一个英雄。"
"DOTA_Hero_Selection_Instruction_Other"	"其他玩家正在选择英雄。"
"DOTA_Hero_Selection_Filter_Starter"	"推荐新手英雄"
"DOTA_CombatLogHeading"	"战斗记录"
"DOTA_ToolTip_Ability"	"技能："
"DOTA_ToolTip_Ability_NoTarget"	"无目标"
"DOTA_ToolTip_Ability_Passive"	"被动"
"DOTA_ToolTip_Ability_AutoCast"	"自动施放"
"DOTA_ToolTip_Ability_Aura"	"光环"
"DOTA_ToolTip_Ability_Toggle"	"切换"
"DOTA_ToolTip_Ability_Target"	"单位目标"
"DOTA_ToolTip_Ability_Point"	"点目标"
"DOTA_ToolTip_Targeting"	"影响："
"DOTA_ToolTip_Targeting_Enemy"	"敌方"
"DOTA_ToolTip_Targeting_EnemyHero"	"敌方英雄"
"DOTA_ToolTip_Targeting_Self"	"自身"
"DOTA_ToolTip_Targeting_Allies"	"友方"
"DOTA_ToolTip_Targeting_Trees"	"树"
"DOTA_ToolTip_Level"	"等级"
"DOTA_Hero_Tooltip_Level"	"等级 %s1"
"AbilityDuration"	"持续时间："
"AbilityDamage"	"伤害："
"DOTA_Chat_Prompt"	"说："
"dota_dashboard_players_online"	"%s1名玩家在线"
"dota_dashboard_welcome"	"欢迎来到 DOTA 网络"
"dota_dashboard_actions"	"动作："
"dota_dashboard_start_playing"	"进行游戏"
"dota_dashboard_action_matchmaking"	"匹配比赛"
"dota_dashboard_action_matchmaking_label"	"和水平相近的玩家进行游戏"
"dota_dashboard_action_private"	"私人游戏"
"dota_dashboard_action_private_label"	"与好友进行游戏"
"dota_dashboard_action_ai"	"AI"
"dota_dashboard_action_ai_label"	"机器人练习赛"
"dota_dashboard_action_tutorial"	"教程"
"dota_dashboard_action_tutorial_label"	"在指导下进行游戏"
"dota_dashboard_action_friends_game_label"	"当前房间内的好友"
"dota_dashboard_prepareresearch"	"准备/研究"
"dota_dashboard_helpout"	"协助"
"dota_dashboard_action_mentor"	"指导"
"dota_dashboard_action_mentor_label"	"收个新人为徒，回答一个问题"
"dota_dashboard_action_contribute"	"贡献"
"dota_dashboard_action_contribute_label"	"写一篇英雄教程，给一篇教程评分"
"dota_dashboard_start_learning"	"开始学习："
"dota_dashboard_heropedia"	"英雄百科"
"dota_dashboard_action_heroes"	"英雄"
"dota_dashboard_action_items"	"物品"
"dota_dashboard_action_replays"	"录像"
"dota_dashboard_action_comma"	"，"
"dota_dashboard_tips"	"提示"
"dota_dashboard_configure"	"配置："
"dota_dashboard_settings"	"设置："
"dota_dashboard_quit"	"退出"
"dota_dashboard_profile"	"你的个人档案"
"dota_dashboard_chat"	"聊天"
"dota_dashboard_community"	"聊天"
"dota_dashboard_join_chat"	"加入频道"
"dota_dashboard_category_today"	"今日"
"dota_dashboard_category_updates"	"更新"
"dota_dashboard_category_play"	"游戏"
"dota_dashboard_category_watch"	"观战"
"dota_dashboard_category_learn"	"资料"
"dota_dashboard_category_socialize"	"社区"
"dota_profile_mini_title"	"个人档案"
"dota_profile_mini_party"	"队伍"
"dota_profile_mini_2"	"最近使用的英雄"
"matchmaking_status_title"	"匹配比赛状态"
"matchmaking_status_text"	"游戏已经就绪"
"matchmaking_ready_text"	"%s1已就绪"
"matchmaking_player_afk"	"玩家未就绪"
"matchmaking_player_cancel"	"玩家取消"
"matchmaking_player_rematch"	"寻找新玩家"
"matchmaking_waiting_for_players"	"等待其他玩家"
"matchmaking_player_declined"	"一位玩家拒绝比赛"
"returning_top_of_queue"	"回到匹配队列前排"
"dota_ready_fail"	"匹配失败"
"dota_ready_fail_desc"	"比赛已就绪，但由于你无响应，因此被踢出队列。"
"dota_ready_fail_return"	"重新寻找比赛？"
"matchmaking_label"	"匹配比赛"
"matchmaking_wait_time"	"预计等待时间： nnn"
"matchmaking_exp_geo"	"搜索你所在位置以外的比赛"
"matchmaking_exp_skill"	"搜索在你等级之外的比赛"
"matchmaking_region_active"	"已选择"
"matchmaking_region_inactive"	"未选择"
"matchmaking"	"启用区域"
"today_in_dota"	"今日DOTA"
"matches_in_progress"	"热门比赛直播"
"findmatch"	"寻找比赛"
"players_online"	"在线玩家"
"dota_profile_prestige"	"声望"
"dota_profile_wins"	"胜："
"dota_profile_losses"	"败场"
"dota_profile_leaves"	"逃跑"
"dota_join_chat_channel_prompt"	"频道："
"dota_join_chat_channel_button"	"加入"
"dota_join_chat_channel_name_header"	"频道名"
"dota_join_chat_channel_startup_header"	"启动自动加入"
"dota_chat_party_tab"	"队伍"
"dota_chat_lobby_tab"	"房间"
"dota_game_lobby_title"	"游戏房间"
"dota_match_history"	"比赛历史记录"
"dota_match_history_details"	"比赛详情"
"dota_match_history_win"	"胜利"
"dota_match_history_loss"	"失败"
"dota_match_history_back"	"关闭"
"dota_match_history_Winner_GoodGuys"	"胜方：天辉"
"dota_match_history_Winner_BadGuys"	"胜方：夜魇"
"page_previous"	"上一页"
"page_next"	"下一页"
"page_counter"	"页数：%s1"
"page_back"	"返回"
"dota_load_game_title"	"装载游戏"
"dota_watch_replay"	"观看录像"
"dota_download_replay"	"下载录像"
"dota_replay_unavailable"	"录像不可用"
"dota_profile_show_match_history"	"比赛历史记录"
"dota_persona_panel_title"	"玩家细节"
"dota_downloading_replay"	"下载中……"
"dota_num_players_searching"	"正在搜索匹配的玩家数：%s1"
"dota_search_range"	"搜索范围"
"dota_num_matching_players"	"正在匹配的玩家数：%s1 / 10"
"dota_cancel_match_find"	"取消搜索"
"dota_match_in_progress"	"进行中的游戏"
"dota_match_finished"	"游戏已结束"
"dota_match_connecting"	"正在连接到游戏……"
"dota_match_connected"	"已连接到游戏"
"dota_reconnect_to_game"	"重新连接"
"dota_abandon_game"	"离开游戏"
"dota_disconnect_game"	"断开连接"
"dota_match_find_server"	"寻找服务器"
"dota_match_game_ui"	"私人房间设置"
"dota_number_of_spectators"	"观看人数：%s1"
"dota_abandon_dialog_title"	"放弃比赛"
"dota_abandon_dialog_warning"	"在游戏结束前放弃会毁掉其他玩家的游戏体验。"
"dota_abandon_dialog_confirm"	"你确定你要放弃这场比赛吗？"
"dota_play_matchmaking"	"开始游戏"
"dota_play_practice"	"私人练习"
"dota_play_tournament"	"锦标赛"
"dota_play_tutorial"	"教程"
"dota_watch_game"	"观战"
"dota_play_matchmaking_desc"	"在你附近寻找和你水平相近的玩家。"
"dota_play_practice_desc"	"创建私人房间来和好友或 AI 玩家对战。"
"dota_play_tutorial_desc"	"在指导下体验游戏或进行游戏教程。"
"dota_play_tournament_desc"	"寻找一场竞技性锦标赛。"
"dota_play_leaver_left_label"	"您退出了上一场游戏。如果是因为游戏崩溃或丢失连接，您应当重新连接到游戏中，中途退出将会受到惩罚。"
"dota_play_matchmaking_reconnect_hint"	"如果游戏崩溃或者丢失连接，您可以重新加入游戏。不重新加入游戏会毁掉其他玩家的游戏体验。"
"dota_play_find_match"	"寻找游戏"
"dota_play_welcome_title"	"欢迎来到DOTA2"
"dota_play_welcome_text"	"感谢您的参与，您的反馈\n将帮助 Dota 2 变得更好。"
"DOTA_create_private_lobby"	"输入密码创建私人游戏（可选）"
"DOTA_join_private_title"	"加入私人游戏"
"DOTA_join_private_desc"	"输入密码（房主设置的）来加入这场游戏。"
"DOTA_join_private_error1"	"输入的密码与房主设置的不符。"
"dota_apply"	"应用"
"DOTA_Matchmaking_NoRegion_Error"	"请选择一个匹配区域。"
"DOTA_SelfCast_DoubleTap"	"双击对自身施法"
"DOTA_UniUnitOrder_Ctrl"	"单位统一指令"
"DOTA_GameStartCountdown"	"即将开始 %s1:%s2"
"DOTA_GameTime"	"%s1:%s2"
"DOTA_GamePreGame"	"赛前"
"find_match"	"寻找比赛"
"play_tutorial"	"开始教程"
"unlock_persona"	"升至等级2以解锁新角色特性。"
"dota_party_leader"	"队长"
"DOTA_UserMenu_Profile"	"查看DOTA资料"
"DOTA_UserMenu_SteamProfile"	"查看STEAM资料"
"DOTA_UserMenu_SendMessage"	"发送信息……"
"DOTA_UserMenu_PartyKick"	"踢出队伍"
"DOTA_UserMenu_PartyInvite"	"邀请至队伍"
"DOTA_UserMenu_PartySuggestInvite"	"建议邀请至队伍"
"DOTA_UserMenu_PartyLeave"	"离开队伍"
"DOTA_UserMenu_Spectate"	"观战"
"DOTA_InvitedToParty"	"%s1已邀请你加入队伍。"
"DOTA_Invite_Accept"	"接受"
"DOTA_Invite_Decline"	"拒绝"
"DOTA_RP_INIT"	"主菜单"
"DOTA_RP_WAIT_FOR_PLAYERS_TO_LOAD"	"等待其他玩家读取游戏"
"DOTA_RP_HERO_SELECTION"	"英雄选择"
"DOTA_RP_STRATEGY_TIME"	"策略时间"
"DOTA_RP_PRE_GAME"	"赛前"
"DOTA_RP_GAME_IN_PROGRESS"	"游戏中"
"DOTA_RP_PLAYING_AS"	"%s1：%s3（%s2 级）"
"DOTA_RP_POST_GAME"	"赛后"
"DOTA_RP_DISCONNECT"	"正在断开连接"
"DOTA_RP_SPECTATING"	"观战中"
"DOTA_ActivateGlyph"	"激活符文"
"DOTA_PurchaseQuickbuy"	"一键快速购买"
"DOTA_PurchaseSticky"	"一键购买部件"
"DOTA_Pause"	"暂停"
"DOTA_Chat_Bot_RoamLane"	"返回%s1"
"DOTA_Chat_CantPause"	"您不能使用暂停。"
"DOTA_Chat_NoPausesLeft"	"您的暂停次数已用完。"
"DOTA_Chat_CantPauseYet"	"您在%s1秒内不能暂停。"
"DOTA_Chat_Paused"	"%s1暂停了游戏。"
"DOTA_Chat_Unpaused"	"%s1恢复了游戏。"
"DOTA_Chat_YouPaused"	"您暂停了游戏，还剩下%s1次可用暂停。"
"DOTA_Chat_CantUnpauseTeam"	"你还不能在这个队伍中继续游戏。"
"DOTA_Winner_GoodGuys"	"天辉胜利"
"DOTA_Winner_BadGuys"	"夜魇胜利"
"DOTA_Finish_Game"	"结束游戏"
"DOTA_LearnAbilities"	"学习技能"
"DOTA_ReactiveHintTitle_TowerDamage"	"防御塔造成的伤害"
"DOTA_ReactiveHintBody_TowerDamage"	"防御塔的攻击力很高 - 如果你受到防御塔的多次攻击，你可能需要返回泉水进行治疗，最好在己方小兵开始攻击防御塔后才在防御塔附近进行战斗。"
"DOTA_ReactiveHintTitle_Death"	"死亡"
"DOTA_ReactiveHintBody_Death"	"死亡后你会在己方泉水重生。重生所需时间将随你的等级上升而增加，因此请尽量避免死亡。如果您的血量低了，可以返回泉水进行治疗。"
"DOTA_Tutorial_TaskCompleted"	"完成！"
"DOTA_TutorialTitle_WelcomeToDota"	"基本游戏规则和控制教程"
"DOTA_TutorialBody_WelcomeToDota"	"这段教程将向你介绍DOTA的世界以及如何控制你的英雄。"
"DOTA_TutorialTitle_MaidenIntro"	"你的英雄"
"DOTA_TutorialBody_MaidenIntro"	"你将作为巫术大师暗影萨满进行这场比赛。你在天辉阵营，敌方阵营叫做夜魔。"
"DOTA_TutorialTitle_MovingYourCharacter"	"移动你的人物"
"DOTA_TutorialBody_MovingYourCharacter"	"右击想去的地方来移动你的角色。己方阵营的泉水在你的正下方。"
"DOTA_TutorialTask_MoveToFountain"	"移动到己方泉水（右击）。"
"DOTA_TutorialTitle_FountainIntro"	"泉水"
"DOTA_TutorialBody_FountainIntro"	"泉水能够快速回复你的血量和魔法。如果你在战斗中阵亡了，泉水也会复活你。让我们看看周围其它的重要建筑。"
"DOTA_TutorialTitle_CameraIntro"	"你的视野"
"DOTA_TutorialBody_CameraIntro"	"移动鼠标到屏幕边缘来滚动视野。让我们看看我方遗迹的东北方。"
"DOTA_TutorialTask_MoveToAncient"	"移动视野到遗迹（移动鼠标到屏幕边缘）"
"DOTA_TutorialTitle_AncientIntro"	"遗迹"
"DOTA_TutorialBody_AncientIntro"	"遗迹是你的阵营最重要的建筑 - 如果被摧毁了，你们就输了。你们必须摧毁夜魔阵营的遗迹来赢得游戏。"
"DOTA_TutorialTitle_ViewHeroIntro"	"回到你的英雄"
"DOTA_TutorialBody_ViewHeroIntro"	"你可以通过点击英雄肖像或者双击F1键来将视野快速返回英雄身上。现在就试一下。"
"DOTA_TutorialTask_ViewToHero"	"将视野返回英雄（点击人物肖像）"
"DOTA_TutorialTitle_MapIntro"	"小地图"
"DOTA_TutorialBody_MapIntro"	"屏幕左下角是一副小地图。我方基地（绿色）在左下角，敌方基地（红色）在右上角。"
"DOTA_TutorialTitle_LaneIntro"	"进攻路线"
"DOTA_TutorialBody_LaneIntro"	"共有三条朝向敌方基地的主要进攻路线。让我们朝上方的那条移动。"
"DOTA_TutorialTask_MoveToTopLane"	"移动你的英雄到上路。"
"DOTA_TutorialTitle_BarracksIntro"	"兵营"
"DOTA_TutorialBody_BarracksIntro"	"每条线有两个兵营，兵营会定期派出小兵。小兵是你无法控制的，他们会沿着固定路线向敌方基地进军，攻击沿途所有敌方单位和建筑。"
"DOTA_TutorialTitle_LaningIntro"	"战斗开始！"
"DOTA_TutorialBody_LaningIntro"	"一波天辉小兵即将出发。跟着他们进入战斗来提供远程支援。试着不要被小兵攻击，你受伤是很严重的状况！当一波小兵全死掉后，明智的做法是后退和下一波小兵会合。"
"DOTA_TutorialTitle_FindingYourHero"	"找到你的英雄"
