"lang"
{
"Language"	"thai"
"DOTA_Chat_BarracksKilled"	"บาร์แร็ค%s3 %s2 ของ %s1 ได้ถูกทำลายแล้ว!"
"DOTA_Chat_TowerDenied"	"%s1 ได้สละป้อมแล้ว!"
"DOTA_Chat_FirstBlood"	"%s1 %s2 ได้เปิดฉาก First Blood โดยสังหาร %s3"
"DOTA_Chat_DoubleKill"	"%s1 %s2 ได้ Double Kill!"
"DOTA_Chat_TripleKill"	"%s1 %s2 ได้ TRIPLE Kill!"
"DOTA_Chat_QuadKill"	"%s1 %s2 ได้ถึง ULTRA KILL!"
"DOTA_Chat_QuintupleKill"	"%s1 %s2 อยู่ในขั้น RAMPAGE!!"
"DOTA_Chat_BuyBack"	"%s1 ได้ซื้อฮีโร่กลับมาแล้ว!"
"DOTA_Chat_PickedUpAegis"	"%s1 เก็บ Aegis of the Immortal!"
"DOTA_Chat_KilledRoshanGood"	"Roshan ถูกสังหารโดยฝั่ง Radiant! เงินจำนวน %s1 โกลด์มอบให้แก่ฮีโร่ของ Radiant!"
"DOTA_Chat_KilledRoshanBad"	"Roshan ถูกสังหารโดยฝ่าย Dire! เงินจำนวน %s1 โกลด์มอบให้แก่ฮีโร่ของ Dire!"
"DOTA_Chat_SuperCreepsGood"	"บาร์แร็คทั้งหมดของฝั่ง Dire ถูกทำลายลงแล้ว ฝั่ง Radiant ได้รับเมก้าครีป!"
"DOTA_Chat_SuperCreepsBad"	"บาร์แร็คทั้งหมดของฝั่ง Radiant ถูกทำลายลงแล้ว ฝั่ง Dire ได้รับเมก้าครีป!"
"DOTA_Chat_ItemPurchase"	"%s1 ได้ซื้อ %s2!"
"DOTA_Chat_Connect"	"%s1 ได้เชื่อมต่อเข้าสู่เกม"
"DOTA_Chat_Disconnect"	"%s1 ได้ตัดการเชื่อมต่อจากเกม"
"DOTA_Chat_DisconnectWaitForReconnect"	"%s1 ได้ตัดการเชื่อมต่อจากเกม กรุณารอเขาเชื่อมต่อใหม่อีกครั้ง"
"DOTA_Chat_DisconnectTimeRemaining"	"<font color='#FF0000'><b>%s1 เหลือเวลาอีก %s2 นาที ในการเชื่อมต่อเข้ามาใหม่อีกครั้ง</b></font>"
"DOTA_Chat_DisconnectTimeRemainingPlural"	"<font color='#FF0000'><b>%s1 เหลือเวลาอีก %s2 นาที ในการเชื่อมต่อเข้ามาใหม่อีกครั้ง</b></font>"
"DOTA_Chat_SafeToLeave"	"<font color='#00FF00'><b>ขณะนี้สามารถออกจากเกมนี้ได้ทันทีโดยไม่มีการลงโทษ</b></font>"
"DOTA_Chat_Reconnect"	"%s1 ได้เชื่อมต่อเข้าสู่เกมอีกครั้ง"
"DOTA_Chat_Rune_DoubleDamage"	"%s1 ได้เปิดใช้งานรูน <font color='#82CAFF'>Double Damage</font> (โจมตีแรงสองเท่า)"
"DOTA_Chat_Rune_Haste"	"%s1 ได้เปิดใช้งานรูน <font color='#F62817'>Haste</font> (เคลื่อนที่เร็ว)"
"DOTA_Chat_Rune_Illusion"	"%s1 ได้เปิดใช้งานรูน <font color='#FFD700'>Illusion</font> (ร่างเงา)"
"DOTA_Chat_Rune_Invisibility"	"%s1 ได้เปิดใช้งานรูน <font color='#8B008B'>Invisibility</font> (ล่องหน)"
"DOTA_Chat_Rune_Regeneration"	"%s1 ได้เปิดใช้งานรูน <font color='#7FFF00'>Regeneration</font> (ฟื้นฟู)"
"DOTA_Chat_Rune_Bottle_DoubleDamage"	"%s1 ได้เก็บรูน <font color='#82CAFF'>Double Damage</font> (โจมตีแรงสองเท่า) ไว้ในขวด"
"DOTA_Chat_Rune_Bottle_Haste"	"%s1 ได้เก็บรูน <font color='#F62817'>Haste</font> (เคลื่อนที่เร็ว) ไว้ในขวด"
"DOTA_Chat_Rune_Bottle_Illusion"	"%s1 ได้เก็บรูน <font color='#FFD700'>Illusion</font> (ร่างเงา) ไว้ในขวด"
"DOTA_Chat_Rune_Bottle_Invisibility"	"%s1 ได้เก็บรูน <font color='#8B008B'>Invisibility</font> (ล่องหน) ไว้ในขวด"
"DOTA_Chat_Rune_Bottle_Regeneration"	"%s1 ได้เก็บรูน <font color='#7FFF00'>Regeneration</font> (ฟื้นฟู) ไว้ในขวด"
"DOTA_Chat_NoHero"	"ไม่มีฮีโร่"
"DOTA_Chat_InTheBag"	"%s1 ได้ทำนายแล้วว่าทีมของเขาจะชนะ!"
"DOTA_Chat_SecretShop"	"ไปที่ร้านค้าลับเพื่อซื้อ %s1"
"DOTA_Chat_ItemAutoPurchased"	"ไอเท็ม %s1 ได้ถูกซื้อให้คุณเรียบร้อยแล้ว!"
"DOTA_Chat_ItemsCombined"	"ไอเท็มของคุณได้รวมกันเป็น %s1!"
"DOTA_Chat_CourierLostGood"	"Courier ของฝั่ง Radiant ถูกสังหาร"
"DOTA_Chat_CourierLostBad"	"Courier ของฝั่ง Dire ถูกสังหาร"
"DOTA_Chat_GlyphUsedGood"	"สิ่งก่อสร้างฝั่ง Radiant ได้รับการเสริมความแข็งแกร่งแล้ว"
"DOTA_Chat_GlyphUsedBad"	"สิ่งก่อสร้างฝั่ง Dire ได้รับการเสริมความแข็งแกร่งแล้ว"
"DOTA_Chat_CantUseActionItem"	"คุณไม่สามารถใช้งาน '%s1' ได้ในขณะนี้ - %s2"
"DOTA_Chat_ChargesExhausted"	"คุณได้ใช้จำนวนชาร์จครั้งสุดท้ายของไอเท็มไปแล้ว '%s1'"
"DOTA_Chat_Bot_Gank"	"กำลังโจมตี %s1!"
"DOTA_Chat_Bot_PushTower"	"กำลังดัน%s1"
"DOTA_Chat_Bot_Defend"	"กำลังป้องกัน %s1"
"DOTA_Chat_Bot_Roam"	"กำลังไปยัง %s1 เพื่อดักรุมโจมตี"
"DOTA_Chat_Bot_RoamGank"	"จัดการ %s1 เลย!"
"DOTA_Chat_Bot_GankRetreat"	"ฉันกำลังถอยกลับ"
"DOTA_Chat_Bot_RuneTop"	"กำลังสำรวจรูนด้านบน"
"DOTA_Chat_Bot_RuneBottom"	"กำลังสำรวจรูนด้านล่าง"
"DOTA_Chat_Bot_Roshan"	"กำลังตี Roshan!"
"DOTA_LaneNameNone"	"ฐาน"
"DOTA_LaneNameTop"	"เลนบน"
"DOTA_LaneNameMiddle"	"เลนกลาง"
"DOTA_LaneNameBottom"	"เลนล่าง"
"DOTA_Chat_ActionItemReason_Unknown"	"ตอนนี้ไม่ใช่เวลาที่ดีนัก"
"DOTA_Chat_ActionItemReason_Dead"	"คุณตายแล้ว"
"DOTA_Chat_ActionItemReason_Cooldown"	"กำลังคูลดาวน์ (%s1)"
"DOTA_MiniKillCam_KillerInfo"	"ถูกสังหารโดย\n%s1"
"DOTA_MiniKillCam_ReadytoRespawn"	"เตรียมพร้อมที่จะเกิดใหม่!"
"DOTA_MiniKillcam_TotalDamage"	"%s1 พลังโจมตี"
"DOTA_MiniKillcam_OtherDamage"	"ความเสียหายจากครีป"
"DOTA_MiniKillcam_KilledByGood"	"ถูกสังหารโดย\nฝั่ง Radiant!"
"DOTA_MiniKillcam_KilledByBad"	"ถูกสังหารโดย\nThe Dire!"
"DOTA_MiniKillcam_Timer"	"%s1:%s2"
"DOTA_Chat_Good"	"Radiant"
"DOTA_Chat_Bad"	"Dire"
"DOTA_Chat_Melee"	"ระยะประชิด"
"DOTA_Chat_Ranged"	"ระยะไกล"
"DOTA_Chat_LaneTop"	"เลนบน"
"DOTA_Chat_LaneMid"	"เลนกลาง"
"DOTA_Chat_LaneBot"	"เลนล่าง"
"DOTA_Lobby_Player_Joined"	"%s1 ได้เข้ามา"
"DOTA_Lobby_Player_Left"	"%s1 ได้ออกไปแล้ว"
"DOTA_Lobby_Become_Leader_Self"	"คุณได้เป็นหัวหน้าห้องในขณะนี้"
"DOTA_Lobby_Become_Leader"	"%s1 ได้เป็นหัวหน้าห้องในขณะนี้"
"DOTA_Lobby_Game_Lobby_Setup"	"การตั้งค่าล็อบบี้ฝึกซ้อมแบบออนไลน์"
"DOTA_Lobby_Game_Name"	"ชื่อล็อบบี้"
"DOTA_Lobby_Game_Mode"	"โหมดการเล่น"
"DOTA_Lobby_Region"	"สถานที่ตั้งเซิร์ฟเวอร์"
"DOTA_Lobby_Team_1_Logo"	"สัญลักษณ์ทีม 1"
"DOTA_Lobby_Team_2_Logo"	"สัญลักษณ์ทีม 2"
"DOTA_Lobby_Team_1_Name"	"ชื่อทีม 1"
"DOTA_Lobby_Team_2_Name"	"ชื่อทีม 2"
"DOTA_Lobby_Enable_Cheats"	"เปิดการใช้สูตรโกง"
"DOTA_Lobby_Fill_Bots"	"เติมช่องว่างด้วยบอท"
"DOTA_Lobby_Intro_Mode"	"โหมดแนะนำ"
"DOTA_UI_Cancel"	"ยกเลิก"
"DOTA_UI_Ok"	"ตกลง"
"dota_region_automatic"	"อัตโนมัติ"
"dota_region_us_west"	"อเมริกาตะวันตก"
"dota_region_us_east"	"อเมริกาตะวันออก"
"dota_region_europe"	"ลักเซมเบิร์ก"
"dota_region_hong_kong"	"ฮ่องกง"
"dota_region_singapore"	"สิงคโปร์"
"dota_region_shanghai"	"เซี่ยงไฮ้"
"dota_region_beijing"	"ปักกิ่ง"
"dota_region_malaysia"	"มาเลเซีย"
"dota_matchgroup_sa"	"อเมริกาใต้"
"dota_matchgroup_eu"	"ยุโรปตะวันตก"
"DOTA_Hero_Selection_Timer_Second"	"วินาที"
"DOTA_Hero_Selection_Timer_Seconds"	"วินาที"
"DOTA_Hero_Selection_Search_Field_Default"	"ค้นหาฮีโร่"
"DOTA_Hero_Selection_Filter_All"	"ฮีโร่ทั้งหมด"
"DOTA_Hero_Selection_AdvFilter_Carry"	"ตัวแคร์รี"
"DOTA_Hero_Selection_AdvFilter_Initiator"	"ตัวเปิด"
"DOTA_Hero_Selection_AdvFilter_Support"	"ตัวซัพพอร์ต"
"DOTA_Hero_Selection_AdvFilter_Pusher"	"ตัวดัน"
"DOTA_Hero_Selection_Team_Good"	"RADIANT"
"DOTA_Hero_Selection_Team_Bad"	"DIRE"
"DOTA_Hero_Selection_STR"	"STRENGTH"
"DOTA_Hero_Selection_AGI"	"AGILITY"
"DOTA_Hero_Selection_INT"	"INTELLIGENCE"
"DOTA_Hero_Selection_STR_Good"	"RADIANT: STRENGTH"
"DOTA_Hero_Selection_AGI_Good"	"AGILITY"
"DOTA_Hero_Selection_INT_Good"	"INTELLIGENCE"
"DOTA_Hero_Selection_STR_Bad"	"DIRE: STRENGTH"
"DOTA_Hero_Selection_AGI_Bad"	"AGILITY"
"DOTA_Hero_Selection_INT_Bad"	"INTELLIGENCE"
"DOTA_Hero_Selection_Random"	"สุ่มฮีโร่"
"DOTA_Hero_Selection_Confirm"	"เลือก %s1"
"DOTA_Hero_Selection_Ban_Confirm"	"แบน %s1"
"DOTA_Hero_Selection_Pick_Confirm"	"เลือก %s1"
"DOTA_Hero_Selection_Pick"	"เลือก #%d"
"DOTA_Hero_Selection_Ban"	"แบน #%d"
"DOTA_Hero_Selection_Complete"	"สมบูรณ์"
"DOTA_Hero_Selection_Instruction"	"คุณมี %s1 ที่จะเลือกฮีโร่"
"DOTA_Hero_Selection_Instruction_Other"	"ผู้เล่นคนอื่นกำลังเลือกฮีโร่"
"DOTA_Hero_Selection_Filter_Starter"	"ฮีโร่เริ่มต้นที่แนะนำ"
"DOTA_CombatLogHeading"	"ข้อมูลจากการต่อสู้"
"DOTA_ToolTip_Ability"	"ประเภทสกิล:"
"DOTA_ToolTip_Ability_NoTarget"	"ไม่มีเป้าหมาย"
"DOTA_ToolTip_Ability_Passive"	"ติดตัว"
"DOTA_ToolTip_Ability_AutoCast"	"ร่ายอัตโนมัติ"
"DOTA_ToolTip_Ability_Aura"	"ออร่า"
"DOTA_ToolTip_Ability_Toggle"	"เปิด/ปิด"
"DOTA_ToolTip_Ability_Target"	"ยูนิตเป้าหมาย"
"DOTA_ToolTip_Ability_Point"	"ตำแหน่งเป้าหมาย"
"DOTA_ToolTip_Targeting"	"ส่งผลต่อ:"
"DOTA_ToolTip_Targeting_Enemy"	"ศัตรู"
"DOTA_ToolTip_Targeting_EnemyHero"	"ฮีโร่ศัตรู"
"DOTA_ToolTip_Targeting_Self"	"ตัวเอง"
"DOTA_ToolTip_Targeting_Allies"	"เพื่อนร่วมทีม"
"DOTA_ToolTip_Targeting_Trees"	"ต้นไม้"
"DOTA_ToolTip_Level"	"เลเวล"
"DOTA_Hero_Tooltip_Level"	"เลเวล %s1"
"AbilityDuration"	"ระยะเวลา:"
"AbilityDamage"	"ความเสียหาย:"
"DOTA_Chat_Prompt"	"พูด:"
"dota_dashboard_players_online"	"จำนวนผู้เล่นที่ออนไลน์ %s1 คน"
"dota_dashboard_welcome"	"ยินดีต้อนรับสู่ DOTA NETWORK"
"dota_dashboard_actions"	"การกระทำ:"
"dota_dashboard_start_playing"	"เล่น"
"dota_dashboard_action_matchmaking"	"หาคู่ต่อสู้"
"dota_dashboard_action_matchmaking_label"	"เล่นกับคนอื่นที่ฝีมือใกล้เคียงกับคุณ"
"dota_dashboard_action_private"	"ส่วนตัว"
"dota_dashboard_action_private_label"	"เล่นกับเพื่อนๆ ของคุณ"
"dota_dashboard_action_ai"	"A.I."
"dota_dashboard_action_ai_label"	"เล่นกับบอท"
"dota_dashboard_action_tutorial"	"สอนการเล่น"
"dota_dashboard_action_tutorial_label"	"เล่นโดยมีคำแนะนำ"
"dota_dashboard_action_friends_game_label"	"เพื่อนที่อยู่ในล็อบบี้เกมในขณะนี้"
"dota_dashboard_prepareresearch"	"เตรียม/วิจัย"
"dota_dashboard_helpout"	"ช่วยเหลือ"
"dota_dashboard_action_mentor"	"ผู้ฝึกสอน"
"dota_dashboard_action_mentor_label"	"ตอบคำถามต่างๆ สำหรับมือใหม่"
"dota_dashboard_action_contribute"	"สนับสนุน"
"dota_dashboard_action_contribute_label"	"เขียนคู่มือการเล่นฮีโร่, ให้คะแนนคู่มือ"
"dota_dashboard_start_learning"	"เริ่มต้นเรียนรู้:"
"dota_dashboard_heropedia"	"ฮีโร่นุกรม"
"dota_dashboard_action_heroes"	"ฮีโร่"
"dota_dashboard_action_items"	"ไอเท็ม"
"dota_dashboard_action_replays"	"รีเพลย์"
"dota_dashboard_action_comma"	", "
"dota_dashboard_tips"	"เคล็ดลับ"
"dota_dashboard_configure"	"ปรับแต่ง:"
"dota_dashboard_settings"	"การตั้งค่า"
"dota_dashboard_quit"	"ออก"
"dota_dashboard_profile"	"โปรไฟล์ของคุณ"
"dota_dashboard_chat"	"แชท"
"dota_dashboard_community"	"แชท"
"dota_dashboard_join_chat"	"เข้าร่วมแชนเนล"
"dota_dashboard_category_today"	"วันนี้"
"dota_dashboard_category_updates"	"อัปเดต"
"dota_dashboard_category_play"	"เล่น"
"dota_dashboard_category_watch"	"เข้าชม"
"dota_dashboard_category_learn"	"แหล่งข้อมูล"
"dota_dashboard_category_socialize"	"ชุมชน"
"dota_profile_mini_title"	"โปรไฟล์"
"dota_profile_mini_party"	"ปาร์ตี้"
"dota_profile_mini_2"	"ฮีโร่ที่เพิ่งเล่น"
"matchmaking_status_title"	"สถานะการหาคู่ต่อสู้"
"matchmaking_status_text"	"เกมของคุณพร้อมแล้ว"
"matchmaking_ready_text"	"ผู้เล่นที่พร้อม %s1 คน"
"matchmaking_player_afk"	"ผู้เล่นยังไม่พร้อม"
"matchmaking_player_cancel"	"ผู้เล่นได้ทำการยกเลิก"
"matchmaking_player_rematch"	"กำลังค้นหาผู้เล่นใหม่"
"matchmaking_waiting_for_players"	"กำลังรอผู้เล่นอื่น"
"matchmaking_player_declined"	"มีผู้เล่นปฏิเสธที่จะเล่น"
"returning_top_of_queue"	"กำลังกลับเข้าสู่ระบบหาคู่ต่อสู้เป็นอันดับแรก"
"dota_ready_fail"	"ล้มเหลวในการเตรียมความพร้อม"
"dota_ready_fail_desc"	"เกมของคุณพร้อมแล้ว แต่คุณไม่ตอบสนอง จึงถูกขับออกจากกลุ่มค้นหาคู่ต่อสู้"
"dota_ready_fail_return"	"ค้นหาแมตช์อื่น?"
"matchmaking_label"	"หาคู่ต่อสู้"
"matchmaking_wait_time"	"เวลารอโดยประมาณ: nnn"
"matchmaking_exp_geo"	"กำลังค้นหานอกพื้นที่ของคุณ"
"matchmaking_exp_skill"	"กำลังค้นหานอกระดับผู้เล่นของคุณ"
"matchmaking_region_active"	"เลือก"
"matchmaking_region_inactive"	"ไม่เลือก"
"matchmaking"	"ภูมิภาคที่ใช้งาน"
"today_in_dota"	"วันนี้ใน DOTA"
"matches_in_progress"	"แมตช์ที่มีผู้ชมสูงสุดในขณะนี้"
"findmatch"	"ค้นหาแมตช์"
"players_online"	"จำนวนผู้เล่นที่ออนไลน์"
"dota_profile_prestige"	"เกียรติยศ"
"dota_profile_wins"	"ชนะ:"
"dota_profile_losses"	"แพ้"
"dota_profile_leaves"	"ละทิ้งเกม"
"dota_join_chat_channel_prompt"	"แชนเนล:"
"dota_join_chat_channel_button"	"เข้าร่วม"
"dota_join_chat_channel_name_header"	"ชื่อแชนเนล"
"dota_join_chat_channel_startup_header"	"เข้าร่วมทันทีเมื่อเปิดเกม"
"dota_chat_party_tab"	"ปาร์ตี้"
"dota_chat_lobby_tab"	"ล็อบบี้"
"dota_game_lobby_title"	"ล็อบบี้เกม"
"dota_match_history"	"ประวัติการแข่งขัน"
"dota_match_history_details"	"รายละเอียดการแข่งขัน"
"dota_match_history_win"	"ชนะ"
"dota_match_history_loss"	"แพ้"
"dota_match_history_back"	"ปิด"
"dota_match_history_Winner_GoodGuys"	"ผู้ชนะ: Radiant"
"dota_match_history_Winner_BadGuys"	"ผู้ชนะ: Dire"
"page_previous"	"ก่อนหน้านี้"
"page_next"	"ถัดไป"
"page_counter"	"หน้า: %s1"
"page_back"	"ย้อนกลับ"
"dota_load_game_title"	"โหลดเกม"
"dota_watch_replay"	"ดูรีเพลย์"
"dota_download_replay"	"ดาวน์โหลดรีเพลย์"
"dota_replay_unavailable"	"ไม่สามารถหารีเพลย์ได้"
"dota_profile_show_match_history"	"ประวัติการแข่งขัน"
"dota_persona_panel_title"	"รายละเอียดผู้เล่น"
"dota_downloading_replay"	"กำลังดาวน์โหลด..."
"dota_num_players_searching"	"ค้นหาผู้เล่น: %s1"
"dota_search_range"	"ขอบเขตการค้นหา"
"dota_num_matching_players"	"พบผู้เล่นแล้ว: %s1 คน จาก 10 คน"
"dota_cancel_match_find"	"ยกเลิกการค้นหา"
"dota_match_in_progress"	"เกมกำลังดำเนินอยู่"
"dota_match_finished"	"เกมได้จบลงแล้ว"
"dota_match_connecting"	"กำลังเชื่อมต่อเข้าสู่เกม..."
"dota_match_connected"	"กำลังเชื่อมต่อเกมอยู่"
"dota_reconnect_to_game"	"เชื่อมต่ออีกครั้ง"
"dota_abandon_game"	"ออกจากเกม"
"dota_disconnect_game"	"ตัดการเชื่อมต่อ"
"dota_match_find_server"	"กำลังค้นหาเซิร์ฟเวอร์"
"dota_match_game_ui"	"ตั้งค่าห้องส่วนตัว"
"dota_number_of_spectators"	"จำนวนผู้ชม: %s1"
"dota_abandon_dialog_title"	"ละทิ้งเกม"
