"lang"
{
"Language"	"german"
"DOTA_Chat_ItemPurchase"	"%s1 hat soeben %s2 erworben!"
"DOTA_Chat_Connect"	"%s1 hat das Spiel betreten."
"DOTA_Chat_Disconnect"	"%s1 hat das Spiel verlassen."
"DOTA_Chat_DisconnectWaitForReconnect"	"%s1 hat das Spiel verlassen. Bitte warten Sie auf den Wiederbeitritt."
"DOTA_Chat_DisconnectTimeRemaining"	"<font color='#FF0000'><b>%s1 hat %s2 Minute Zeit, um dem Spiel wieder beizutreten.</b></font>"
"DOTA_Chat_DisconnectTimeRemainingPlural"	"<font color='#FF0000'><b>%s1 hat %s2 Minuten Zeit, um dem Spiel wieder beizutreten.</b></font>"
"DOTA_Chat_SafeToLeave"	"<font color='#00FF00'><b>Dieses Spiel kann nun sicher verlassen werden.</b></font>"
"DOTA_Chat_Reconnect"	"%s1 ist dem Spiel wieder beigetreten."
"DOTA_Chat_Rune_DoubleDamage"	"%s1 hat eine Rune des <font color='#82CAFF'>doppelten Schadens</font> aktiviert."
"DOTA_Chat_Rune_Haste"	"%s1 hat eine Rune der <font color='#F62817'>Hast</font> aktiviert."
"DOTA_Chat_Rune_Illusion"	"%s1 hat eine Rune der <font color='#FFD700'>Illusion</font> aktiviert."
"DOTA_Chat_Rune_Invisibility"	"%s1 hat eine Rune der <font color='#8B008B'>Unsichtbarkeit</font> aktiviert."
"DOTA_Chat_Rune_Regeneration"	"%s1 hat eine Rune der <font color='#7FFF00'>Regeneration</font> aktiviert."
"DOTA_Chat_Rune_Bottle_DoubleDamage"	"%s1 hat eine Rune des <font color='#82CAFF'>doppelten Schadens</font> in eine Flasche gefüllt."
"DOTA_Chat_Rune_Bottle_Haste"	"%s1 hat eine Rune der <font color='#F62817'>Hast</font> in eine Flasche gefüllt."
"DOTA_Chat_Rune_Bottle_Illusion"	"%s1 hat eine Rune der <font color='#FFD700'>Illusion</font> in eine Flasche gefüllt."
"DOTA_Chat_Rune_Bottle_Invisibility"	"%s1 hat eine Rune der <font color='#8B008B'>Unsichtbarkeit</font> in eine Flasche gefüllt."
"DOTA_Chat_Rune_Bottle_Regeneration"	"%s1 hat eine Rune der <font color='#7FFF00'>Regeneration</font> in eine Flasche gefüllt."
"DOTA_Chat_NoHero"	"Kein Held"
"DOTA_Chat_InTheBag"	"%s1 hat den Sieg seines Teams vorausgesagt!"
"DOTA_Chat_SecretShop"	"Gehen Sie zu einem Secret Shop, um %s1 zu erhalten"
"DOTA_Chat_ItemAutoPurchased"	"Der Gegenstand %s1 wurde für Sie erworben!"
"DOTA_Chat_ItemsCombined"	"Ihre Gegenstände wurden kombiniert: %s1"
"DOTA_Chat_CourierLostGood"	"Der Kurier der Radiant wurde getötet."
"DOTA_Chat_CourierLostBad"	"Der Kurier der Dire wurde getötet."
"DOTA_Chat_GlyphUsedGood"	"Die Gebäude der Radiant wurden verstärkt."
"DOTA_Chat_GlyphUsedBad"	"Die Gebäude der Dire wurden verstärkt."
"DOTA_Chat_CantUseActionItem"	"Sie können '%s1' gerade nicht benutzen - %s2."
"DOTA_Chat_ChargesExhausted"	"Sie haben die letzte Aufladung Ihres Gegenstands \"%s1\" verbraucht."
"DOTA_Chat_Bot_Gank"	"Ich greife %s1 an!"
"DOTA_Chat_Bot_PushTower"	"Ich pushe %s1"
"DOTA_Chat_Bot_Defend"	"Ich verteidige %s1"
"DOTA_Chat_Bot_Roam"	"Ich werde %s1 ganken"
"DOTA_Chat_Bot_RoamGank"	"Greift %s1 an!"
"DOTA_Chat_Bot_GankRetreat"	"Ich ziehe mich zurück"
"DOTA_Chat_Bot_RuneTop"	"Ich überprüfe die Top-Rune"
"DOTA_Chat_Bot_RuneBottom"	"Ich überprüfe die Bottom-Rune"
"DOTA_Chat_Bot_Roshan"	"Ich greife Roshan an!"
"DOTA_LaneNameNone"	"Basis"
"DOTA_LaneNameTop"	"Top"
"DOTA_LaneNameMiddle"	"Mid"
"DOTA_LaneNameBottom"	"Bottom"
"DOTA_Chat_ActionItemReason_Unknown"	"jetzt ist kein guter Zeitpunkt"
"DOTA_Chat_ActionItemReason_Dead"	"Sie sind tot"
"DOTA_Chat_ActionItemReason_Cooldown"	"klingt ab (%s1)"
"DOTA_MiniKillCam_KillerInfo"	"GETÖTET VON\n%s1"
"DOTA_MiniKillCam_ReadytoRespawn"	"Bereiten Sie sich auf den Wiedereinstieg ins Spiel vor!"
"DOTA_MiniKillcam_TotalDamage"	"%s1 Schaden"
"DOTA_MiniKillcam_OtherDamage"	"Creep-Schaden"
"DOTA_MiniKillcam_KilledByGood"	"GETÖTET VON\nDen Radiant"
"DOTA_MiniKillcam_KilledByBad"	"GETÖTET VON\nDen Dire"
"DOTA_MiniKillcam_Timer"	"%s1:%s2"
"DOTA_Chat_Good"	"Die Radiant"
"DOTA_Chat_Bad"	"Die Dire"
"DOTA_Chat_Melee"	"Nahkampf"
"DOTA_Chat_Ranged"	"Fernkampf"
"DOTA_Chat_LaneTop"	"Top"
"DOTA_Chat_LaneMid"	"Mid"
"DOTA_Chat_LaneBot"	"Bottom"
"DOTA_Lobby_Player_Joined"	"%s1 ist beigetreten."
"DOTA_Lobby_Player_Left"	"%s1 hat die Lobby verlassen."
"DOTA_Lobby_Become_Leader_Self"	"Sie sind nun der Lobbyleiter."
"DOTA_Lobby_Become_Leader"	"%s1 ist jetzt der Lobbyleiter."
"DOTA_Lobby_Game_Lobby_Setup"	"ONLINE-ÜBUNGSLOBBY KONFIGURIEREN"
"DOTA_Lobby_Game_Name"	"LOBBYNAME"
"DOTA_Lobby_Game_Mode"	"SPIELMODUS"
"DOTA_Lobby_Region"	"SERVERSTANDORT"
"DOTA_Lobby_Team_1_Logo"	"TEAM 1 - LOGO"
"DOTA_Lobby_Team_2_Logo"	"TEAM 2 - LOGO"
"DOTA_Lobby_Team_1_Name"	"TEAM 1 - NAME"
"DOTA_Lobby_Team_2_Name"	"TEAM 2 - NAME"
"DOTA_Lobby_Enable_Cheats"	"Cheats aktivieren"
"DOTA_Lobby_Fill_Bots"	"Freie Plätze mit Bots auffüllen"
"DOTA_Lobby_Intro_Mode"	"Einführungsmodus"
"DOTA_UI_Cancel"	"ABBRECHEN"
"DOTA_UI_Ok"	"OK"
"dota_region_automatic"	"Automatisch"
"dota_region_us_west"	"US-Westküste"
"dota_region_us_east"	"US-Ostküste"
"dota_region_europe"	"Luxemburg"
"dota_region_hong_kong"	"Hong Kong"
"dota_region_singapore"	"Singapur"
"dota_region_shanghai"	"Shanghai"
"dota_region_beijing"	"Peking"
"dota_region_malaysia"	"Malaysia"
"dota_matchgroup_sa"	"Südamerika"
"dota_matchgroup_eu"	"Westeuropa"
"DOTA_Hero_Selection_Timer_Second"	"SEKUNDE"
"DOTA_Hero_Selection_Timer_Seconds"	"SEKUNDEN"
"DOTA_Hero_Selection_Search_Field_Default"	"HELDEN SUCHEN"
"DOTA_Hero_Selection_Filter_All"	"ALLE HELDEN"
"DOTA_Hero_Selection_AdvFilter_Carry"	"Carry"
"DOTA_Hero_Selection_AdvFilter_Initiator"	"Initiator"
"DOTA_Hero_Selection_AdvFilter_Support"	"Support"
"DOTA_Hero_Selection_AdvFilter_Pusher"	"Pusher"
"DOTA_Hero_Selection_Team_Good"	"DIE RADIANT"
"DOTA_Hero_Selection_Team_Bad"	"DIE DIRE"
"DOTA_Hero_Selection_STR"	"STÄRKE"
"DOTA_Hero_Selection_AGI"	"AGILITÄT"
"DOTA_Hero_Selection_INT"	"INTELLIGENZ"
"DOTA_Hero_Selection_STR_Good"	"DIE RADIANT: STÄRKE"
"DOTA_Hero_Selection_AGI_Good"	"AGILITÄT"
"DOTA_Hero_Selection_INT_Good"	"INTELLIGENZ"
"DOTA_Hero_Selection_STR_Bad"	"DIE DIRE: STÄRKE"
"DOTA_Hero_Selection_AGI_Bad"	"AGILITÄT"
"DOTA_Hero_Selection_INT_Bad"	"INTELLIGENZ"
"DOTA_Hero_Selection_Random"	"Zufälliger Held"
"DOTA_Hero_Selection_Confirm"	"%s1 wählen"
"DOTA_Hero_Selection_Ban_Confirm"	"Bann %s1"
"DOTA_Hero_Selection_Pick_Confirm"	"Wahl %s1"
"DOTA_Hero_Selection_Pick"	"WAHL #%d"
"DOTA_Hero_Selection_Ban"	"BANN #%d"
"DOTA_Hero_Selection_Complete"	"VOLLSTÄNDIG"
"DOTA_Hero_Selection_Instruction"	"Sie haben %s1 um einen Held auszuwählen."
"DOTA_Hero_Selection_Instruction_Other"	"Andere Spieler wählen ihren Helden aus."
"DOTA_Hero_Selection_Filter_Starter"	"EMPFOHLENE ANFÄNGERHELDEN"
"DOTA_CombatLogHeading"	"Spielprotokoll"
"DOTA_ToolTip_Ability"	"FÄHIGKEIT:"
"DOTA_ToolTip_Ability_NoTarget"	"Kein Ziel"
"DOTA_ToolTip_Ability_Passive"	"Passiv"
"DOTA_ToolTip_Ability_AutoCast"	"Autozauber"
"DOTA_ToolTip_Ability_Aura"	"Aura"
"DOTA_ToolTip_Ability_Toggle"	"Umschalten"
"DOTA_ToolTip_Ability_Target"	"Zieleinheit"
"DOTA_ToolTip_Ability_Point"	"Zielpunkt"
"DOTA_ToolTip_Targeting"	"BETRIFFT:"
"DOTA_ToolTip_Targeting_Enemy"	"Gegner"
"DOTA_ToolTip_Targeting_EnemyHero"	"Gegnerische Helden"
"DOTA_ToolTip_Targeting_Self"	"Selbst"
"DOTA_ToolTip_Targeting_Allies"	"Verbündete"
"DOTA_ToolTip_Targeting_Trees"	"Bäume"
"DOTA_ToolTip_Level"	"LEVEL"
"DOTA_Hero_Tooltip_Level"	"Level %s1"
"AbilityDuration"	"DAUER:"
"AbilityDamage"	"SCHADEN:"
"DOTA_Chat_Prompt"	"Nachricht:"
"dota_dashboard_players_online"	"%s1 SPIELER ONLINE"
"dota_dashboard_welcome"	"WILLKOMMEN ZUM DOTA-NETZWERK"
"dota_dashboard_actions"	"AKTIONEN:"
"dota_dashboard_start_playing"	"SPIELEN"
"dota_dashboard_action_matchmaking"	"MATCHMAKING"
"dota_dashboard_action_matchmaking_label"	"Spielen Sie mit Leuten, die fast so gut wie Sie sind."
"dota_dashboard_action_private"	"PRIVAT"
"dota_dashboard_action_private_label"	"Spielen Sie mit Ihren Freunden."
"dota_dashboard_action_ai"	"K.I."
"dota_dashboard_action_ai_label"	"Spielen Sie mit Bots."
"dota_dashboard_action_tutorial"	"TUTORIAL"
"dota_dashboard_action_tutorial_label"	"Mit Anleitung spielen."
"dota_dashboard_action_friends_game_label"	"Freunde, die sich derzeit in einer Spiel-Lobby befinden."
"dota_dashboard_prepareresearch"	"VORBEREITUNG/FORSCHUNG"
"dota_dashboard_helpout"	"AUSHELFEN"
"dota_dashboard_action_mentor"	"MENTOR"
"dota_dashboard_action_mentor_label"	"Nehmen Sie sich einem Anfänger an und beantworten Sie Fragen."
"dota_dashboard_action_contribute"	"BEITRAGEN"
"dota_dashboard_action_contribute_label"	"Schreiben Sie einen Helden-Guide, bewerten Sie einen Guide."
"dota_dashboard_start_learning"	"SPIEL KENNENLERNEN:"
"dota_dashboard_heropedia"	"HEROPEDIA"
"dota_dashboard_action_heroes"	"HELDEN"
"dota_dashboard_action_items"	"GEGENSTÄNDE"
"dota_dashboard_action_replays"	"AUFNAHMEN"
"dota_dashboard_action_comma"	", "
"dota_dashboard_tips"	"TIPPS"
"dota_dashboard_configure"	"KONFIGURIEREN:"
"dota_dashboard_settings"	"Einstellungen"
"dota_dashboard_quit"	"Beenden"
"dota_dashboard_profile"	"IHR PROFIL"
"dota_dashboard_chat"	"CHAT"
"dota_dashboard_community"	"CHAT"
"dota_dashboard_join_chat"	"KANAL BEITRETEN"
"dota_dashboard_category_today"	"AKTUELLES"
"dota_dashboard_category_updates"	"UPDATES"
"dota_dashboard_category_play"	"SPIELEN"
"dota_dashboard_category_watch"	"ZUSCHAUEN"
"dota_dashboard_category_learn"	"BIBLIOTHEK"
"dota_dashboard_category_socialize"	"COMMUNITY"
"dota_profile_mini_title"	"PROFIL"
"dota_profile_mini_party"	"GRUPPE"
"dota_profile_mini_2"	"ZULETZT GESPIELTE HELDEN"
"matchmaking_status_title"	"Matchmaking-Status"
"matchmaking_status_text"	"Ihr Spiel ist bereit"
"matchmaking_ready_text"	"%s1 Bereit"
"matchmaking_player_afk"	"Spieler nicht bereit"
"matchmaking_player_cancel"	"Spieler hat abgebrochen"
"matchmaking_player_rematch"	"Finde neue Spieler"
"matchmaking_waiting_for_players"	"Warten auf andere Spieler"
"matchmaking_player_declined"	"Ein Spieler hat das Spiel abgelehnt"
"returning_top_of_queue"	"Kehre mit hoher Priorität zum Matchmaking zurück..."
"dota_ready_fail"	"BEREITMACHEN FEHLGESCHLAGEN"
"dota_ready_fail_desc"	"Ihre Partie war bereit, Sie haben jedoch nicht reagiert und wurden deswegen aus der Matchmaking-Liste entfernt."
"dota_ready_fail_return"	"Eine neue Partie suchen?"
"matchmaking_label"	"Matchmaking"
"matchmaking_wait_time"	"Voraussichtliche Wartezeit: nnn"
"matchmaking_exp_geo"	"Suche außerhalb Ihres Standortes"
"matchmaking_exp_skill"	"Suche außerhalb Ihres Spielerlevels"
"matchmaking_region_active"	"AUSGEWÄHLT"
"matchmaking_region_inactive"	"NICHT AUSGEWÄHLT"
"matchmaking"	"AKTIVE REGIONEN"
"today_in_dota"	"NEUES IN DOTA"
"matches_in_progress"	"BELIEBTESTE LIVEPARTIEN"
"findmatch"	"PARTIE SUCHEN"
"players_online"	"SPIELER ONLINE"
"dota_profile_prestige"	"RUHM"
"dota_profile_wins"	"SIEGE:"
"dota_profile_losses"	"NIEDERL."
"dota_profile_leaves"	"AUFGEGEBEN"
"dota_join_chat_channel_prompt"	"Kanal:"
"dota_join_chat_channel_button"	"BEITRETEN"
"dota_join_chat_channel_name_header"	"Kanalname"
"dota_join_chat_channel_startup_header"	"Beim Spielstart beitreten"
"dota_chat_party_tab"	"Gruppe"
"dota_chat_lobby_tab"	"Lobby"
"dota_game_lobby_title"	"SPIELLOBBY"
"dota_match_history"	"VERGANGENE SPIELE"
"dota_match_history_details"	"PARTIEDETAILS"
"dota_match_history_win"	"SIEG"
"dota_match_history_loss"	"NIEDERLAGE"
"dota_match_history_back"	"SCHLIESSEN"
"dota_match_history_Winner_GoodGuys"	"SIEGER: Die Radiant"
"dota_match_history_Winner_BadGuys"	"SIEGER: Die Dire"
"page_previous"	"VORHERIGE"
"page_next"	"NÄCHSTE"
"page_counter"	"Seite: %s1"
"page_back"	"ZURÜCK"
"dota_load_game_title"	"SPIEL LADEN"
"dota_watch_replay"	"AUFNAHME ANSEHEN"
"dota_download_replay"	"AUFNAHME LADEN"
"dota_replay_unavailable"	"AUFNAHME NICHT VERFÜGBAR"
"dota_profile_show_match_history"	"VERGANGENE SPIELE"
"dota_persona_panel_title"	"SPIELER-DETAILS"
"dota_downloading_replay"	"Download läuft..."
"dota_num_players_searching"	"SUCHENDE SPIELER: %s1"
"dota_search_range"	"REICHWEITE DER SUCHE"
"dota_num_matching_players"	"PASSENDE SPIELER: %s1 von 10"
"dota_cancel_match_find"	"SUCHE ABBRECHEN"
"dota_match_in_progress"	"Spiel läuft"
"dota_match_finished"	"Spiel ist beendet"
"dota_match_connecting"	"Verbindung zum Spiel wird aufgebaut..."
"dota_match_connected"	"Mit Spiel verbunden"
"dota_reconnect_to_game"	"ERNEUT VERBINDEN"
"dota_abandon_game"	"SPIEL VERLASSEN"
"dota_disconnect_game"	"VERBINDUNG TRENNEN"
"dota_match_find_server"	"Server wird gesucht"
"dota_match_game_ui"	"Private Lobby einrichten"
"dota_number_of_spectators"	"Anzahl der Zuschauer: %s1"
"dota_abandon_dialog_title"	"SPIEL AUFGEBEN"
"dota_abandon_dialog_warning"	"Das Aufgeben vor dem Ende eines Spiels kann das Spielerlebnis für andere ruinieren."
"dota_abandon_dialog_confirm"	"Sind Sie sich sicher, dass Sie dieses Spiel aufgeben möchten?"
"dota_play_matchmaking"	"PARTIE SPIELEN"
"dota_play_practice"	"PRIVAT"
"dota_play_tournament"	"TURNIER"
"dota_play_tutorial"	"TUTORIAL"
"dota_watch_game"	"ZUSCHAUEN"
"dota_play_matchmaking_desc"	"Suchen Sie nach einem Spiel mit Mitspielern in Ihrer Nähe, die ungefähr gleichviel Erfahrung wie Sie haben."
"dota_play_practice_desc"	"Erstellen Sie eine private Lobby, um mit Freunden oder dem Computer zu spielen."
"dota_play_tutorial_desc"	"Spielen Sie ein Spiel unter der Aufsicht eines Mentors oder absolvieren Sie eine Übung."
"dota_play_tournament_desc"	"Suchen Sie nach einem Turnierspiel."
"dota_play_leaver_left_label"	"Sie haben Ihr letztes Spiel verlassen. Falls Ihr Spiel abstürzt oder Sie Ihre Verbindung verlieren, sollten Sie sich erneut mit dem Spiel verbinden. Vorzeitiges Verlassen des Spiels wird in Zukunft Konsequenzen haben."
"dota_play_matchmaking_reconnect_hint"	"Sie können nach Absturz oder Verbindungsabbruch dem Spiel erneut beitreten. Andernfalls kann dies das Spielerlebnis Ihrer Mitspieler ruinieren."
"dota_play_find_match"	"Partie suchen"
"dota_play_welcome_title"	"Willkommen bei Dota 2"
"dota_play_welcome_text"	"Vielen Dank für Ihre Teilnahme, Ihr Feedback\nwird helfen, Dota 2 zu verbessern."
"DOTA_create_private_lobby"	"Geben Sie ein Passwort ein, um ein privates Spiel zu erstellen (optional)"
"DOTA_join_private_title"	"PRIVATEM SPIEL BEITRETEN"
"DOTA_join_private_desc"	"Geben Sie das Passwort ein (vom Lobbyleiter festgelegt), um diesem Spiel beizutreten."
"DOTA_join_private_error1"	"Das eingegebene Passwort stimmt nicht mit dem Passwort überein, das vom Lobbyleiter festgelegt wurde."
"dota_apply"	"ÜBERNEHMEN"
"DOTA_Matchmaking_NoRegion_Error"	"Bitte wählen Sie eine Matchmaking-Region."
"DOTA_SelfCast_DoubleTap"	"Selbstzauber bei Doppelklick"
"DOTA_UniUnitOrder_Ctrl"	"Einheitliche Gruppenbefehle"
"DOTA_GameStartCountdown"	"Beginnt in %s1:%s2"
"DOTA_GameTime"	"%s1:%s2"
"DOTA_GamePreGame"	"Vorbereitung"
"find_match"	"Partie suchen"
"play_tutorial"	"Tutorial spielen"
"unlock_persona"	"Erreichen Sie Level 2, um neue Anpassungsmöglichkeiten freizuschalten."
"dota_party_leader"	"Gruppenleiter"
"DOTA_UserMenu_Profile"	"Dota-Profil ansehen"
"DOTA_UserMenu_SteamProfile"	"Steam-Profil ansehen"
"DOTA_UserMenu_SendMessage"	"Nachricht senden..."
"DOTA_UserMenu_PartyKick"	"Aus Gruppe entfernen"
"DOTA_UserMenu_PartyInvite"	"In Gruppe einladen"
"DOTA_UserMenu_PartySuggestInvite"	"Einladung vorschlagen"
"DOTA_UserMenu_PartyLeave"	"Gruppe verlassen"
"DOTA_UserMenu_Spectate"	"Zuschauen"
"DOTA_InvitedToParty"	"%s1 hat Sie in eine Gruppe eingeladen."
"DOTA_Invite_Accept"	"ANNEHMEN"
"DOTA_Invite_Decline"	"ABLEHNEN"
"DOTA_RP_INIT"	"Hauptmenü"
