"lang"
{
"Language"	"portuguese"
"DOTA_Chat_DisconnectWaitForReconnect"	"%s1 desconectou-se da partida. Por favor, aguarda o regresso do jogador."
"DOTA_Chat_DisconnectTimeRemaining"	"<font color='#FF0000'><b>%s1 tem %s2 minuto para regressar.</b></font>"
"DOTA_Chat_DisconnectTimeRemainingPlural"	"<font color='#FF0000'><b>%s1 tem %s2 minutos para regressar.</b></font>"
"DOTA_Chat_SafeToLeave"	"<font color='#00FF00'><b>É agora seguro abandonar esta partida.</b></font>"
"DOTA_Chat_Reconnect"	"%s1 regressou à partida."
"DOTA_Chat_Rune_DoubleDamage"	"%s1 ativou uma runa de <font color='#82CAFF'>Dano Duplo</font>."
"DOTA_Chat_Rune_Haste"	"%s1 ativou uma runa de <font color='#F62817'>Aceleração (Haste)</font>."
"DOTA_Chat_Rune_Illusion"	"%s1 ativou uma runa de <font color='#FFD700'>Ilusão</font>."
"DOTA_Chat_Rune_Invisibility"	"%s1 ativou uma runa de <font color='#8B008B'>Invisibilidade</font>."
"DOTA_Chat_Rune_Regeneration"	"%s1 ativou uma runa de <font color='#7FFF00'>Regeneração</font>."
"DOTA_Chat_Rune_Bottle_DoubleDamage"	"%s1 engarrafou uma runa de <font color='#82CAFF'>Dano Duplo</font>."
"DOTA_Chat_Rune_Bottle_Haste"	"%s1 engarrafou uma runa de <font color='#F62817'>Aceleração (Haste)</font>."
"DOTA_Chat_Rune_Bottle_Illusion"	"%s1 engarrafou uma runa de <font color='#FFD700'>Ilusão</font>."
"DOTA_Chat_Rune_Bottle_Invisibility"	"%s1 engarrafou uma runa de <font color='#8B008B'>Invisibilidade</font>."
"DOTA_Chat_Rune_Bottle_Regeneration"	"%s1 engarrafou uma runa de <font color='#7FFF00'>Regeneração</font>."
"DOTA_Chat_NoHero"	"Sem Herói"
"DOTA_Chat_InTheBag"	"%s1 previu que a equipa dele(a) vai ganhar!"
"DOTA_Chat_SecretShop"	"Vai à loja secreta para obteres %s1"
"DOTA_Chat_ItemAutoPurchased"	"O item %s1 foi comprado para ti!"
"DOTA_Chat_ItemsCombined"	"Os teus itens combinaram-se para formar %s1!"
"DOTA_Chat_CourierLostGood"	"O estafeta dos Radiant foi morto."
"DOTA_Chat_CourierLostBad"	"O estafeta dos Dire foi morto."
"DOTA_Chat_GlyphUsedGood"	"As estruturas dos Radiant foram fortificadas."
"DOTA_Chat_GlyphUsedBad"	"As estruturas dos Dire foram fortificadas."
"DOTA_Chat_CantUseActionItem"	"Não podes usar '%s1' agora - %s2."
"DOTA_Chat_ChargesExhausted"	"Usaste a última carga do teu '%s1'."
"DOTA_Chat_Bot_Gank"	"A atacar %s1!"
"DOTA_Chat_Bot_PushTower"	"A pressionar %s1"
"DOTA_Chat_Bot_Defend"	"A defender %s1"
"DOTA_Chat_Bot_Roam"	"Vou emboscar %s1"
"DOTA_Chat_Bot_RoamGank"	"Ataquem %s1!"
"DOTA_Chat_Bot_GankRetreat"	"Vou-me retirar"
"DOTA_Chat_Bot_RuneTop"	"A verificar a runa de cima"
"DOTA_Chat_Bot_RuneBottom"	"A verificar a runa de baixo"
"DOTA_Chat_Bot_Roshan"	"Vou atacar o Roshan!"
"DOTA_LaneNameNone"	"base"
"DOTA_LaneNameTop"	"cima"
"DOTA_LaneNameMiddle"	"meio"
"DOTA_LaneNameBottom"	"baixo"
"DOTA_Chat_ActionItemReason_Unknown"	"agora não é boa altura"
"DOTA_Chat_ActionItemReason_Dead"	"estás morto"
"DOTA_Chat_ActionItemReason_Cooldown"	"em cooldown (%s1)"
"DOTA_MiniKillCam_KillerInfo"	"MORTO POR\n%s1"
"DOTA_MiniKillCam_ReadytoRespawn"	"Prepara-te para reentrar!"
"DOTA_MiniKillcam_TotalDamage"	"%s1 DANO"
"DOTA_MiniKillcam_OtherDamage"	"Dano de Creeps"
"DOTA_MiniKillcam_KilledByGood"	"MORTO PELOS\nRADIANT!"
"DOTA_MiniKillcam_KilledByBad"	"MORTO PELOS\nDIRE!"
"DOTA_MiniKillcam_Timer"	"%s1:%s2"
"DOTA_Chat_Good"	"Radiant"
"DOTA_Chat_Bad"	"Dire"
"DOTA_Chat_Melee"	"Melee"
"DOTA_Chat_Ranged"	"Ranged"
"DOTA_Chat_LaneTop"	"Cima"
"DOTA_Chat_LaneMid"	"Meio"
"DOTA_Chat_LaneBot"	"Baixo"
"DOTA_Lobby_Player_Joined"	"%s1 entrou."
"DOTA_Lobby_Player_Left"	"%s1 saíu."
"DOTA_Lobby_Become_Leader_Self"	"És agora o Líder do Lobby."
"DOTA_Lobby_Become_Leader"	"%s1 é agora o Líder do Lobby."
"DOTA_Lobby_Game_Lobby_Setup"	"DEFINIÇÕES DO LOBBY DE TREINO ONLINE"
"DOTA_Lobby_Game_Name"	"NOME DO LOBBY"
"DOTA_Lobby_Game_Mode"	"MODO DE JOGO"
"DOTA_Lobby_Region"	"LOCAL DO SERVIDOR"
"DOTA_Lobby_Team_1_Logo"	"LOGO DA EQUIPA 1"
"DOTA_Lobby_Team_2_Logo"	"LOGO DA EQUIPA 2"
"DOTA_Lobby_Team_1_Name"	"NOME DA EQUIPA 1"
"DOTA_Lobby_Team_2_Name"	"NOME DA EQUIPA 2"
"DOTA_Lobby_Enable_Cheats"	"Ativar batotas"
"DOTA_Lobby_Fill_Bots"	"Ocupar vagas vazias c/ bots"
"DOTA_Lobby_Intro_Mode"	"Introdução"
"DOTA_UI_Cancel"	"CANCELAR"
"DOTA_UI_Ok"	"OK"
"dota_region_automatic"	"Automático"
"dota_region_us_west"	"Oeste dos EUA"
"dota_region_us_east"	"Este dos EUA"
"dota_region_europe"	"Luxemburgo"
"dota_region_hong_kong"	"Hong Kong"
"dota_region_singapore"	"Singapura"
"dota_region_shanghai"	"Xangai"
"dota_region_beijing"	"Pequim"
"dota_region_malaysia"	"Malásia"
"dota_matchgroup_sa"	"América do Sul"
"dota_matchgroup_eu"	"Europa (Oeste)"
"DOTA_Hero_Selection_Timer_Second"	"SEGUNDO"
"DOTA_Hero_Selection_Timer_Seconds"	"SEGUNDOS"
"DOTA_Hero_Selection_Search_Field_Default"	"PROCURAR HERÓIS"
"DOTA_Hero_Selection_Filter_All"	"TODOS OS HERÓIS"
"DOTA_Hero_Selection_AdvFilter_Carry"	"Carry"
"DOTA_Hero_Selection_AdvFilter_Initiator"	"Initiator"
"DOTA_Hero_Selection_AdvFilter_Support"	"Support"
"DOTA_Hero_Selection_AdvFilter_Pusher"	"Pusher"
"DOTA_Hero_Selection_Team_Good"	"OS RADIANT"
"DOTA_Hero_Selection_Team_Bad"	"OS DIRE"
"DOTA_Hero_Selection_STR"	"FORÇA"
"DOTA_Hero_Selection_AGI"	"AGILIDADE"
"DOTA_Hero_Selection_INT"	"INTELIGÊNCIA"
"DOTA_Hero_Selection_STR_Good"	"OS RADIANT: FORÇA"
"DOTA_Hero_Selection_AGI_Good"	"AGILIDADE"
"DOTA_Hero_Selection_INT_Good"	"INTELIGÊNCIA"
"DOTA_Hero_Selection_STR_Bad"	"OS DIRE: FORÇA"
"DOTA_Hero_Selection_AGI_Bad"	"AGILIDADE"
"DOTA_Hero_Selection_INT_Bad"	"INTELIGÊNCIA"
"DOTA_Hero_Selection_Random"	"Herói aleatório"
"DOTA_Hero_Selection_Confirm"	"Escolher %s1"
"DOTA_Hero_Selection_Ban_Confirm"	"Banir %s1"
"DOTA_Hero_Selection_Pick_Confirm"	"Escolher %s1"
"DOTA_Hero_Selection_Pick"	"ESCOLHA Nº%d"
"DOTA_Hero_Selection_Ban"	"SELECIONAR BAN. Nº%d"
"DOTA_Hero_Selection_Complete"	"COMPLETO"
"DOTA_Hero_Selection_Instruction"	"Tens %s1 para escolheres um herói."
"DOTA_Hero_Selection_Instruction_Other"	"Os outros jogadores estão a escolher os seus heróis."
"DOTA_Hero_Selection_Filter_Starter"	"HERÓIS RECOMENDADOS P/ PRINCIPIANTES"
"DOTA_CombatLogHeading"	"Histórico de combate"
"DOTA_ToolTip_Ability"	"HABILIDADE:"
"DOTA_ToolTip_Ability_NoTarget"	"Sem alvo"
"DOTA_ToolTip_Ability_Passive"	"Passiva"
"DOTA_ToolTip_Ability_AutoCast"	"Uso automático"
"DOTA_ToolTip_Ability_Aura"	"Aura"
"DOTA_ToolTip_Ability_Toggle"	"On/Off"
"DOTA_ToolTip_Ability_Target"	"Indicar unidade"
"DOTA_ToolTip_Ability_Point"	"Indicar local"
"DOTA_ToolTip_Targeting"	"AFETA:"
"DOTA_ToolTip_Targeting_Enemy"	"Inimigos"
"DOTA_ToolTip_Targeting_EnemyHero"	"Heróis inimigos"
"DOTA_ToolTip_Targeting_Self"	"Próprio"
"DOTA_ToolTip_Targeting_Allies"	"Aliados"
"DOTA_ToolTip_Targeting_Trees"	"Árvores"
"DOTA_ToolTip_Level"	"NÍVEL"
"DOTA_Hero_Tooltip_Level"	"Nível %s1"
"AbilityDuration"	"DURAÇÃO:"
"AbilityDamage"	"DANO:"
"DOTA_Chat_Prompt"	"Dizer:"
"dota_dashboard_players_online"	"%s1 JOGADORES ONLINE"
"dota_dashboard_welcome"	"BEM-VINDO(A) À REDE DOTA"
"dota_dashboard_actions"	"AÇÕES:"
"dota_dashboard_start_playing"	"JOGAR"
"dota_dashboard_action_matchmaking"	"MATCHMAKING"
"dota_dashboard_action_matchmaking_label"	"joga com pessoas quase tão boas como tu"
"dota_dashboard_action_private"	"PRIVADO"
"dota_dashboard_action_private_label"	"joga com a tua rede de amigos"
"dota_dashboard_action_ai"	"I.A."
"dota_dashboard_action_ai_label"	"joga com bots"
"dota_dashboard_action_tutorial"	"TUTORIAL"
"dota_dashboard_action_tutorial_label"	"joga com um mentor"
"dota_dashboard_action_friends_game_label"	"amigos atualmente num lobby de jogo"
"dota_dashboard_prepareresearch"	"PREPARAR/PESQUISAR"
"dota_dashboard_helpout"	"AJUDAR"
"dota_dashboard_action_mentor"	"MENTOR"
"dota_dashboard_action_mentor_label"	"adota um novato, responde a uma pergunta"
"dota_dashboard_action_contribute"	"CONTRIBUIR"
"dota_dashboard_action_contribute_label"	"escreve um guia de herói, classifica um guia"
"dota_dashboard_start_learning"	"COMEÇAR A APRENDER:"
"dota_dashboard_heropedia"	"HEROIPÉDIA"
"dota_dashboard_action_heroes"	"HERÓIS"
"dota_dashboard_action_items"	"ITENS"
"dota_dashboard_action_replays"	"REPETIÇÕES"
"dota_dashboard_action_comma"	", "
"dota_dashboard_tips"	"DICAS"
"dota_dashboard_configure"	"CONFIGURAR:"
"dota_dashboard_settings"	"Definições"
"dota_dashboard_quit"	"Sair"
"dota_dashboard_profile"	"O TEU PERFIL"
"dota_dashboard_chat"	"CHAT"
"dota_dashboard_community"	"CHAT"
"dota_dashboard_join_chat"	"ENTRAR EM CANAL"
"dota_dashboard_category_today"	"HOJE"
"dota_dashboard_category_updates"	"ATUALIZAÇÕES"
"dota_dashboard_category_play"	"JOGAR"
"dota_dashboard_category_watch"	"ASSISTIR"
"dota_dashboard_category_learn"	"BIBLIOTECA"
"dota_dashboard_category_socialize"	"COMUNIDADE"
"dota_profile_mini_title"	"PERFIL"
"dota_profile_mini_party"	"GRUPO"
"dota_profile_mini_2"	"HERÓIS RECENTES"
"matchmaking_status_title"	"Estado do Matchmaking"
"matchmaking_status_text"	"A tua partida está pronta"
"matchmaking_ready_text"	"%s1 pronto(s)"
"matchmaking_player_afk"	"Jogador não pronto"
"matchmaking_player_cancel"	"Jogador cancelou"
"matchmaking_player_rematch"	"A procurar novos jogadores"
"matchmaking_waiting_for_players"	"À espera de outros jogadores"
"matchmaking_player_declined"	"Um jogador recusou a partida"
"returning_top_of_queue"	"A voltar ao matchmaking com alta prioridade"
"dota_ready_fail"	"FALHA NA PREPARAÇÃO"
"dota_ready_fail_desc"	"A tua partida estava pronta, mas falhaste ao confirmar e foste removido do grupo do matchmaking."
"dota_ready_fail_return"	"Procurar outra partida?"
"matchmaking_label"	"Matchmaking"
"matchmaking_wait_time"	"Tempo de espera estimado: nnn"
"matchmaking_exp_geo"	"A procurar fora da tua localização"
"matchmaking_exp_skill"	"A procurar fora do teu nível de jogador"
"matchmaking_region_active"	"ON"
"matchmaking_region_inactive"	"OFF"
"matchmaking"	"REGIÕES ATIVAS"
"today_in_dota"	"HOJE NO DOTA"
"matches_in_progress"	"PARTIDAS A DECORRER"
"findmatch"	"PROCURAR PARTIDA"
"players_online"	"JOGADORES ONLINE"
"dota_profile_prestige"	"PRESTÍGIO"
"dota_profile_wins"	"VITÓRIAS:"
"dota_profile_losses"	"DERROTAS"
"dota_profile_leaves"	"ABANDONOS"
"dota_join_chat_channel_prompt"	"Canal:"
"dota_join_chat_channel_button"	"ENTRAR"
"dota_join_chat_channel_name_header"	"Nome do Canal"
"dota_join_chat_channel_startup_header"	"Entrar Ao Iniciar"
"dota_chat_party_tab"	"Grupo"
"dota_chat_lobby_tab"	"Lobby"
"dota_game_lobby_title"	"LOBBY DE JOGO"
"dota_match_history"	"HISTÓRICO DE PARTIDAS"
"dota_match_history_details"	"DETALHES DA PARTIDA"
"dota_match_history_win"	"VITÓRIA"
"dota_match_history_loss"	"DERROTA"
"dota_match_history_back"	"FECHAR"
"dota_match_history_Winner_GoodGuys"	"VENCEDORES: Os Radiant"
"dota_match_history_Winner_BadGuys"	"VENCEDORES: Os Dire"
"page_previous"	"ANTERIOR"
"page_next"	"SEGUINTE"
"page_counter"	"Pág. : %s1"
"page_back"	"VOLTAR"
"dota_load_game_title"	"CARREGAR JOGO"
"dota_watch_replay"	"VER REPETIÇÃO"
"dota_download_replay"	"TRANSFERIR REPETIÇÃO"
"dota_replay_unavailable"	"REPETIÇÃO NÃO DISPONÍVEL"
"dota_profile_show_match_history"	"HISTÓRICO DE PARTIDAS"
"dota_persona_panel_title"	"DETALHES DO JOGADOR"
"dota_downloading_replay"	"A transferir..."
"dota_num_players_searching"	"JOGADORES A PROCURAR: %s1"
"dota_search_range"	"ALCANCE DA PROCURA"
"dota_num_matching_players"	"A JUNTAR JOGADORES: %s1 de 10"
"dota_cancel_match_find"	"CANCELAR PROCURA"
"dota_match_in_progress"	"Partida a decorrer"
"dota_match_finished"	"A partida terminou"
"dota_match_connecting"	"A conectar-se à partida..."
"dota_match_connected"	"Conectado à partida"
"dota_reconnect_to_game"	"RETOMAR"
"dota_abandon_game"	"SAIR DO JOGO"
"dota_disconnect_game"	"DESCONECTAR"
"dota_match_find_server"	"A procurar servidor"
"dota_match_game_ui"	"Configurar Lobby Privado"
"dota_number_of_spectators"	"N.º de Espectadores: %s1"
"dota_abandon_dialog_title"	"ABANDONAR PARTIDA"
"dota_abandon_dialog_warning"	"Abandonar um jogo antes de ter acabado pode arruinar o jogo para os outros jogadores."
"dota_abandon_dialog_confirm"	"De certeza que queres abandonar esta partida?"
"dota_play_matchmaking"	"JOGAR PARTIDA"
"dota_play_practice"	"PRIVADO"
"dota_play_tournament"	"TORNEIO"
"dota_play_tutorial"	"TUTORIAL"
"dota_watch_game"	"ASSISTIR"
"dota_play_matchmaking_desc"	"Procura uma partida com jogadores de experiência semelhante na tua região."
"dota_play_practice_desc"	"Cria um lobby privado para jogares com amigos ou com a I.A."
"dota_play_tutorial_desc"	"Joga uma partida com um mentor ou recebe uma lição."
"dota_play_tournament_desc"	"Procura uma partida num torneio competitivo."
"dota_play_leaver_left_label"	"Saíste do teu jogo anterior. Se a aplicação bloquear ou perderes a ligação, deves voltar ao jogo. Abandonar esta partida terá repercussões no futuro."
"dota_play_matchmaking_reconnect_hint"	"Podes retomar um jogo se o teu jogo bloqueou ou perdeste a ligação. Se não retomares podes arruinar o jogo para os outros jogadores."
"dota_play_find_match"	"Procurar partida"
"dota_play_welcome_title"	"Bem-vindo(a) ao Dota 2"
"dota_play_welcome_text"	"Obrigado por participares, o teu feedback\nvai ajudar a melhorar o Dota 2. "
"DOTA_create_private_lobby"	"Introduz uma password para criares uma partida privada (opcional)"
"DOTA_join_private_title"	"ENTRAR EM JOGO PRIVADO"
"DOTA_join_private_desc"	"Introduz a palavra-passe (criada pelo líder do lobby) para entrares neste jogo."
"DOTA_join_private_error1"	"A palavra-passe introduzida não combina com a palavra-passe criada pelo líder do lobby."
"dota_apply"	"APLICAR"
"DOTA_Matchmaking_NoRegion_Error"	"Por favor, seleciona uma região para o matchmaking."
"DOTA_SelfCast_DoubleTap"	"Premir duas vezes usa habilidade em ti"
"DOTA_UniUnitOrder_Ctrl"	"Ordens unificadas de unidades"
"DOTA_GameStartCountdown"	"Começa em %s1:%s2"
"DOTA_GameTime"	"%s1:%s2"
"DOTA_GamePreGame"	"Pré-partida"
"find_match"	"Procurar partida"
"play_tutorial"	"Jogar Tutorial"
"unlock_persona"	"Alcança o nível 2 para desbloqueares novas funcionalidades de persona."
"dota_party_leader"	"Líder do Grupo"
"DOTA_UserMenu_Profile"	"Ver perfil do Dota 2"
"DOTA_UserMenu_SteamProfile"	"Ver perfil do Steam"
"DOTA_UserMenu_SendMessage"	"Enviar mensagem"
"DOTA_UserMenu_PartyKick"	"Expulsar do Grupo"
"DOTA_UserMenu_PartyInvite"	"Convidar para o grupo"
"DOTA_UserMenu_PartySuggestInvite"	"Sugerir convite para o Grupo"
"DOTA_UserMenu_PartyLeave"	"Sair do Grupo"
"DOTA_UserMenu_Spectate"	"Assistir partida"
"DOTA_InvitedToParty"	"%s1 convidou-te para um grupo."
"DOTA_Invite_Accept"	"ACEITAR"
"DOTA_Invite_Decline"	"RECUSAR"
"DOTA_RP_INIT"	"No menu principal"
"DOTA_RP_WAIT_FOR_PLAYERS_TO_LOAD"	"À espera que carreguem"
"DOTA_RP_HERO_SELECTION"	"A selecionar Herói"
"DOTA_RP_STRATEGY_TIME"	"Tempo para estratégia"
"DOTA_RP_PRE_GAME"	"No pré-jogo"
"DOTA_RP_GAME_IN_PROGRESS"	"A jogar uma partida"
"DOTA_RP_PLAYING_AS"	"%s2 (Nvl %s1)"
"DOTA_RP_POST_GAME"	"Pós-partida"
"DOTA_RP_DISCONNECT"	"A desconectar"
"DOTA_RP_SPECTATING"	"A assistir a uma partida"
"DOTA_ActivateGlyph"	"Ativar Glifo"
"DOTA_PurchaseQuickbuy"	"Comprar - Rápido"
"DOTA_PurchaseSticky"	"Comprar - Fixo"
"DOTA_Pause"	"Pausa"
"DOTA_Chat_Bot_RoamLane"	"A voltar para %s1"
"DOTA_Chat_CantPause"	"Não podes pausar."
"DOTA_Chat_NoPausesLeft"	"Não te restam mais pausas."
"DOTA_Chat_CantPauseYet"	"Não podes pausar nos próximos %s1 segundos."
"DOTA_Chat_Paused"	"%s1 pausou o jogo."
"DOTA_Chat_Unpaused"	"%s1 voltou ao jogo."
"DOTA_Chat_YouPaused"	"Pausaste o jogo, restam-te %s1 pausas."
"DOTA_Chat_CantUnpauseTeam"	"Ainda não podes voltar ao jogo nesta equipa."
"DOTA_Winner_GoodGuys"	"Vitória dos Radiant"
"DOTA_Winner_BadGuys"	"Vitória dos Dire"
"DOTA_Finish_Game"	"Terminar Jogo"
"DOTA_LearnAbilities"	"Aprender Habilidades"
"DOTA_ReactiveHintTitle_TowerDamage"	"Dano efetuado pelas Torres"
