"lang"
{
"Language"	"korean"
"[english]DOTA_Tooltip_ability_item_bogduggs_cudgel_Description"	"Required Level: %required_level%\n\nPassive: Smash - MELEE ONLY - All attack speed is halved, but attacks deal splash damage in a %damage_radius% area around the target and stun for %stun_duration% second.\n"
"DOTA_Tooltip_ability_item_bogduggs_cudgel_Lore"	"보그덕은 가장 큰 막대기를 가지고 다니면서 뼛가루 산마루를 지배했습니다."
"[english]DOTA_Tooltip_ability_item_bogduggs_cudgel_Lore"	"Bogdugg came to lord over Bonemeal Ridge by carrying the biggest stick."
"DOTA_Tooltip_ability_item_bogduggs_cudgel_bonus_strength"	"보너스 힘:"
"[english]DOTA_Tooltip_ability_item_bogduggs_cudgel_bonus_strength"	"BONUS STRENGTH:"
"DOTA_Tooltip_ability_item_bogduggs_cudgel_bonus_damage"	"보너스 피해:"
"[english]DOTA_Tooltip_ability_item_bogduggs_cudgel_bonus_damage"	"BONUS DAMAGE:"
"DOTA_Tooltip_ability_item_bogduggs_baldric"	"<font color=\"#4ae0bf\">보그덕의 수대</font>"
"[english]DOTA_Tooltip_ability_item_bogduggs_baldric"	"<font color=\"#4ae0bf\">Bogdugg's Baldric</font>"
"DOTA_Tooltip_ability_item_bogduggs_baldric_Description"	"필요 레벨: %required_level%\n"
"[english]DOTA_Tooltip_ability_item_bogduggs_baldric_Description"	"Required Level: %required_level%\n"
"DOTA_Tooltip_ability_item_bogduggs_baldric_Lore"	"뛰는 건 때리는 것만큼 재미없어. 눈곱만큼도."
"[english]DOTA_Tooltip_ability_item_bogduggs_baldric_Lore"	"Running's not as fun as hitting.  Not one bit."
"DOTA_Tooltip_ability_item_bogduggs_baldric_bonus_armor"	"보너스 방어력:"
"[english]DOTA_Tooltip_ability_item_bogduggs_baldric_bonus_armor"	"BONUS ARMOR:"
"DOTA_Tooltip_ability_item_bogduggs_baldric_disable_resist_pct"	"%기절 지속시간 감소:"
"[english]DOTA_Tooltip_ability_item_bogduggs_baldric_disable_resist_pct"	"%STUN DURATION REDUCTION:"
"DOTA_Tooltip_ability_item_bogduggs_baldric_move_speed_penalty"	"이동 속도 감소:"
"[english]DOTA_Tooltip_ability_item_bogduggs_baldric_move_speed_penalty"	"MOVE SPEED REDUCTION:"
"DOTA_Tooltip_ability_item_bogduggs_lucky_femur"	"<font color=\"#4ae0bf\">보그덕의 행운 넙다리뼈</font>"
"[english]DOTA_Tooltip_ability_item_bogduggs_lucky_femur"	"<font color=\"#4ae0bf\">Bogdugg's Lucky Femur</font>"
"DOTA_Tooltip_ability_item_bogduggs_lucky_femur_Description"	"필요 레벨: %required_level%\n\n지속 효과: 기술적중 - 능력을 시전하면 %refresh_pct%%% 확률로 즉시 초기화됩니다.\n"
"[english]DOTA_Tooltip_ability_item_bogduggs_lucky_femur_Description"	"Required Level: %required_level%\n\nPassive: Skillshot - After an ability is cast, it has a %refresh_pct%%% chance to be immediately refreshed.\n"
"DOTA_Tooltip_ability_item_bogduggs_lucky_femur_Lore"	"한 놈 더!"
"[english]DOTA_Tooltip_ability_item_bogduggs_lucky_femur_Lore"	"And another!"
"DOTA_Tooltip_ability_item_bogduggs_lucky_femur_max_mana_penalty"	"최대 마나 감소:"
"[english]DOTA_Tooltip_ability_item_bogduggs_lucky_femur_max_mana_penalty"	"MAX MANA REDUCTION:"
"DOTA_Tooltip_ability_item_bogduggs_lucky_femur_intelligence_penalty"	"지능 감소:"
"[english]DOTA_Tooltip_ability_item_bogduggs_lucky_femur_intelligence_penalty"	"INTELLIGENCE REDUCTION:"
"DOTA_Tooltip_ability_item_bogduggs_lucky_femur_mana_regen_sec"	"보너스 마나 재생:"
"[english]DOTA_Tooltip_ability_item_bogduggs_lucky_femur_mana_regen_sec"	"BONUS MANA REGEN:"
"DOTA_Tooltip_ability_item_sign_of_the_arachnid"	"<font color=\"#4ae0bf\">거미의 상징</font>"
"[english]DOTA_Tooltip_ability_item_sign_of_the_arachnid"	"<font color=\"#4ae0bf\">Sign of the Arachnid</font>"
"DOTA_Tooltip_ability_item_sign_of_the_arachnid_Description"	"필요 레벨: %required_level%\n\n지속 효과: 거미의 오라 - 아군이 이동 속도와 공격 속도 보너스를 얻습니다."
"[english]DOTA_Tooltip_ability_item_sign_of_the_arachnid_Description"	"Required Level: %required_level%\n\nPassive: Arachnid Aura - Allies gain bonus movement and attack speed."
"DOTA_Tooltip_ability_item_sign_of_the_arachnid_Lore"	"이 불길한 징표는 비단결의 길을 따르는 추종자들에게 내려집니다."
"[english]DOTA_Tooltip_ability_item_sign_of_the_arachnid_Lore"	"An ominous mark bestowed upon followers of the Silken Path."
"DOTA_Tooltip_ability_item_sign_of_the_arachnid_bonus_agility"	"보너스 민첩:"
"[english]DOTA_Tooltip_ability_item_sign_of_the_arachnid_bonus_agility"	"BONUS AGILITY:"
"DOTA_Tooltip_ability_item_sign_of_the_arachnid_bonus_move_speed_pct"	"%오라 적용 시 보너스 이동 속도:"
"[english]DOTA_Tooltip_ability_item_sign_of_the_arachnid_bonus_move_speed_pct"	"%AURA BONUS MOVE SPEED:"
"DOTA_Tooltip_ability_item_sign_of_the_arachnid_attack_speed"	"오라 적용 시 보너스 공격 속도:"
"[english]DOTA_Tooltip_ability_item_sign_of_the_arachnid_attack_speed"	"AURA BONUS ATTACK SPEED:"
"DOTA_Tooltip_modifier_item_sign_of_the_arachnid_effect"	"거미의 오라"
"[english]DOTA_Tooltip_modifier_item_sign_of_the_arachnid_effect"	"Arachnid Aura"
"DOTA_Tooltip_modifier_item_sign_of_the_arachnid_effect_Description"	"이동 속도와 공격 속도 보너스 획득"
"[english]DOTA_Tooltip_modifier_item_sign_of_the_arachnid_effect_Description"	"Gaining bonus movement and attack speed."
"DOTA_Tooltip_ability_item_unhallowed_icon"	"<font color=\"#4ae0bf\">부정한 우상</font>"
"[english]DOTA_Tooltip_ability_item_unhallowed_icon"	"<font color=\"#4ae0bf\">Unhallowed Icon</font>"
"DOTA_Tooltip_ability_item_unhallowed_icon_Description"	"필요 레벨: %required_level%\n\n지속 효과: 피의 결속 오라 - 아군이 보너스 체력 재생 효과를 얻습니다. 부정한 우상의 영향을 받는 유닛이 공격하면 가한 피해의 %lifesteal_pct%%%만큼 생명력을 빼앗기며, 빼앗긴 생명력은 오라의 영향을 받는 모두에게 분배됩니다."
"[english]DOTA_Tooltip_ability_item_unhallowed_icon_Description"	"Required Level: %required_level%\n\nPassive: Bloodbond Aura - Allies gain bonus health regeneration. When any unit affected by Unhallowed Icon attacks, %lifesteal_pct%%% of the damage dealt is stolen as life and distributed among all affected by the aura."
"DOTA_Tooltip_ability_item_unhallowed_icon_Lore"	"지하 세계의 보호를 받는 자들이 지녔던 우상입니다."
"[english]DOTA_Tooltip_ability_item_unhallowed_icon_Lore"	"An Icon borne by the protected of the underworld."
"DOTA_Tooltip_ability_item_unhallowed_icon_bonus_strength"	"보너스 힘:"
"[english]DOTA_Tooltip_ability_item_unhallowed_icon_bonus_strength"	"BONUS STRENGTH:"
"DOTA_Tooltip_ability_item_unhallowed_icon_lifesteal_pct"	"%오라 적용 시 연쇄 흡혈:"
"[english]DOTA_Tooltip_ability_item_unhallowed_icon_lifesteal_pct"	"%AURA LINKED LIFESTEAL:"
"DOTA_Tooltip_ability_item_unhallowed_icon_hp_regen"	"오라 적용 시 체력 재생:"
"[english]DOTA_Tooltip_ability_item_unhallowed_icon_hp_regen"	"AURA HP REGEN:"
"DOTA_Tooltip_modifier_item_unhallowed_icon_effect"	"피의 결속 오라"
"[english]DOTA_Tooltip_modifier_item_unhallowed_icon_effect"	"Bloodbond Aura"
"DOTA_Tooltip_modifier_item_unhallowed_icon_effect_Description"	"보너스 체력 재생 효과 및 물리 공격 시 생명력을 빼앗아 피의 결속 오라 효과를 받는 대상에게 분배"
"[english]DOTA_Tooltip_modifier_item_unhallowed_icon_effect_Description"	"Gaining bonus HP regen. Physical attacks steal life and distribute it among others affected by Bloodbond Aura."
"DOTA_Tooltip_ability_item_preserved_skull"	"<font color=\"#4ae0bf\">보존된 해골</font>"
"[english]DOTA_Tooltip_ability_item_preserved_skull"	"<font color=\"#4ae0bf\">Preserved Skull</font>"
"DOTA_Tooltip_ability_item_preserved_skull_Description"	"필요 레벨: %required_level%\n\n지속 효과: 술법의 오라 - 아군이 보너스 마나 재생과 쿨다운 감소 효과를 얻습니다."
"[english]DOTA_Tooltip_ability_item_preserved_skull_Description"	"Required Level: %required_level%\n\nPassive: Conjuration Aura - Allies gain bonus mana regen and cooldown reduction."
"DOTA_Tooltip_ability_item_preserved_skull_Lore"	"그대의 익살은 모두 어디로 가버렸단 말인가?"
"[english]DOTA_Tooltip_ability_item_preserved_skull_Lore"	"Where be your gibes now?"
"DOTA_Tooltip_ability_item_preserved_skull_bonus_intelligence"	"보너스 지능:"
"[english]DOTA_Tooltip_ability_item_preserved_skull_bonus_intelligence"	"BONUS INTELLIGENCE:"
"DOTA_Tooltip_ability_item_preserved_skull_cooldown_reduction_pct"	"%오라 적용 시 쿨다운 감소:"
"[english]DOTA_Tooltip_ability_item_preserved_skull_cooldown_reduction_pct"	"%AURA COOLDOWN REDUCTION:"
"DOTA_Tooltip_ability_item_preserved_skull_aura_mana_regen"	"오라 적용 시 마나 재생:"
"[english]DOTA_Tooltip_ability_item_preserved_skull_aura_mana_regen"	"AURA MANA REGEN:"
"DOTA_Tooltip_modifier_item_preserved_skull_effect"	"술법의 오라"
"[english]DOTA_Tooltip_modifier_item_preserved_skull_effect"	"Conjuration Aura"
"DOTA_Tooltip_modifier_item_preserved_skull_effect_Description"	"보너스 마나 재생 및 쿨다운 감소 효과 받음"
"[english]DOTA_Tooltip_modifier_item_preserved_skull_effect_Description"	"Gaining bonus mana regen and cooldown reduction."
"DOTA_Tooltip_ability_item_treads_of_ermacor"	"<font color=\"#4ae0bf\">에르마코르의 발걸음</font>"
"[english]DOTA_Tooltip_ability_item_treads_of_ermacor"	"<font color=\"#4ae0bf\">Treads of Ermacor</font>"
"DOTA_Tooltip_ability_item_treads_of_ermacor_Description"	"필요 레벨: %required_level%\n\n장화의 이동 속도 증가 효과는 서로 중첩되지 않습니다."
"[english]DOTA_Tooltip_ability_item_treads_of_ermacor_Description"	"Required Level: %required_level%\n\nFlat movement speed bonuses from multiple pairs of boots do not stack."
"DOTA_Tooltip_ability_item_treads_of_ermacor_Lore"	"길잡이의 축복이 있는 한, 우리는 길을 찾을 것입니다."
"[english]DOTA_Tooltip_ability_item_treads_of_ermacor_Lore"	"With the Pathfinder's blessing, we shall find a way."
"DOTA_Tooltip_ability_item_treads_of_ermacor_bonus_movement_speed"	"보너스 이동 속도:"
"[english]DOTA_Tooltip_ability_item_treads_of_ermacor_bonus_movement_speed"	"BONUS MOVEMENT SPEED:"
"DOTA_Tooltip_ability_item_treads_of_ermacor_bonus_attack_speed"	"보너스 공격 속도:"
"[english]DOTA_Tooltip_ability_item_treads_of_ermacor_bonus_attack_speed"	"BONUS ATTACK SPEED:"
"DOTA_Tooltip_ability_item_treads_of_ermacor_bonus_all_stats"	"모든 능력치 보너스:"
"[english]DOTA_Tooltip_ability_item_treads_of_ermacor_bonus_all_stats"	"BONUS ALL STATS:"
"DOTA_Tooltip_ability_item_rhyziks_eye"	"<font color=\"#4ae0bf\">라이직의 눈</font>"
"[english]DOTA_Tooltip_ability_item_rhyziks_eye"	"<font color=\"#4ae0bf\">Rhyzik's Eye</font>"
"DOTA_Tooltip_ability_item_rhyziks_eye_Description"	"필요 레벨: %required_level%\n"
"[english]DOTA_Tooltip_ability_item_rhyziks_eye_Description"	"Required Level: %required_level%\n"
"DOTA_Tooltip_ability_item_rhyziks_eye_Lore"	"타락자의 눈에는 특별한 힘이 있습니다."
"[english]DOTA_Tooltip_ability_item_rhyziks_eye_Lore"	"There is power in the eye of the Corruptor."
"DOTA_Tooltip_ability_item_rhyziks_eye_bonus_all_stats"	"모든 능력치 보너스:"
"[english]DOTA_Tooltip_ability_item_rhyziks_eye_bonus_all_stats"	"BONUS ALL STATS:"
"DOTA_Tooltip_ability_item_rhyziks_eye_bonus_damage_pct"	"%보너스 피해:"
"[english]DOTA_Tooltip_ability_item_rhyziks_eye_bonus_damage_pct"	"%BONUS DAMAGE:"
"DOTA_Tooltip_ability_item_rhyziks_eye_damage_reduction"	"%받는 피해 감소:"
"[english]DOTA_Tooltip_ability_item_rhyziks_eye_damage_reduction"	"%INCOMING DAMAGE REDUCTION:"
"DOTA_Tooltip_ability_item_rhyziks_eye_mana_regen_sec"	"보너스 마나 재생:"
"[english]DOTA_Tooltip_ability_item_rhyziks_eye_mana_regen_sec"	"BONUS MANA REGEN:"
"DOTA_Tooltip_ability_item_rhyziks_eye_hp_regen_sec"	"보너스 체력 재생:"
"[english]DOTA_Tooltip_ability_item_rhyziks_eye_hp_regen_sec"	"BONUS HP REGEN:"
"DOTA_Tooltip_ability_item_guardian_shell"	"<font color=\"#4ae0bf\">수호자의 외피</font>"
"[english]DOTA_Tooltip_ability_item_guardian_shell"	"<font color=\"#4ae0bf\">Guardian Shell</font>"
"DOTA_Tooltip_ability_item_guardian_shell_Description"	"필요 레벨: %required_level%\n\n지속 효과: 확고부동 - 이동 속도가 느려지지 않으며 착용자가 묶기에 걸리지 않습니다."
"[english]DOTA_Tooltip_ability_item_guardian_shell_Description"	"Required Level: %required_level%\n\nPassive: Unwavering - Movement Speed cannot be slowed and wearer cannot be rooted."
"DOTA_Tooltip_ability_item_guardian_shell_Lore"	"항상 그렇듯이 앞으로 나아가라. 필멸자의 염려 따위는 떨쳐 버리고."
"[english]DOTA_Tooltip_ability_item_guardian_shell_Lore"	"Push ever onward, unburdened by mortal cares."
"DOTA_Tooltip_ability_item_guardian_shell_bonus_armor"	"보너스 방어력:"
"[english]DOTA_Tooltip_ability_item_guardian_shell_bonus_armor"	"BONUS ARMOR:"
"DOTA_Tooltip_ability_item_guardian_shell_magic_resistance"	"%보너스 마법 저항:"
"[english]DOTA_Tooltip_ability_item_guardian_shell_magic_resistance"	"%BONUS MAGIC RESISTANCE:"
"DOTA_Tooltip_ability_item_watchers_gaze"	"<font color=\"#4ae0bf\">감시자의 응시</font>"
"[english]DOTA_Tooltip_ability_item_watchers_gaze"	"<font color=\"#4ae0bf\">Watcher's Gaze</font>"
"DOTA_Tooltip_ability_item_watchers_gaze_Description"	"필요 레벨: %required_level%\n\n시전 기술: 석화의 시선 - 전방 원뿔 형태의 범위 안에 있는 적들이 돌로 변하며 추가 물리 피해를 받습니다.\n"
"[english]DOTA_Tooltip_ability_item_watchers_gaze_Description"	"Required Level: %required_level%\n\nActive: Stone Gaze - Enemies within your frontal cone are turned to stone and take additional physical damage.\n"
"DOTA_Tooltip_ability_item_watchers_gaze_Lore"	"적을 바라보면 그대의 눈앞에서 돌로 화하리라."
"[english]DOTA_Tooltip_ability_item_watchers_gaze_Lore"	"Look upon thine enemies and see them petrify before you."
"DOTA_Tooltip_ability_item_watchers_gaze_bonus_stats"	"모든 능력치 보너스:"
"[english]DOTA_Tooltip_ability_item_watchers_gaze_bonus_stats"	"BONUS ALL STATS:"
"DOTA_Tooltip_ability_item_carapace_of_qaldin"	"<font color=\"#4ae0bf\">콸딘의 등딱지</font>"
"[english]DOTA_Tooltip_ability_item_carapace_of_qaldin"	"<font color=\"#4ae0bf\">Carapace of Qaldin</font>"
"DOTA_Tooltip_ability_item_carapace_of_qaldin_Description"	"필요 레벨: %required_level%\n\n지속 효과: 산성 재생 - 획득하는 마나와 체력이 두 배로 증가하며 받은 피해의 일정 비율을 공격자에게 반사합니다.\n"
"[english]DOTA_Tooltip_ability_item_carapace_of_qaldin_Description"	"Required Level: %required_level%\n\nPassive: Acidic Regeneration - All mana and health gained are doubled, and a percentage of all damage taken is reflected back upon the attacker.\n"
"DOTA_Tooltip_ability_item_carapace_of_qaldin_Lore"	"적들이 마음껏 공격하게 그냥 두어라. 한 번 때릴 때마다 피의 대가를 치를지니."
"[english]DOTA_Tooltip_ability_item_carapace_of_qaldin_Lore"	"Let them attack you, for each blow comes at a blood price."
"DOTA_Tooltip_ability_item_carapace_of_qaldin_bonus_hp"	"보너스 체력:"
"[english]DOTA_Tooltip_ability_item_carapace_of_qaldin_bonus_hp"	"BONUS HP:"
"DOTA_Tooltip_ability_item_carapace_of_qaldin_bonus_mana"	"보너스 마나:"
"[english]DOTA_Tooltip_ability_item_carapace_of_qaldin_bonus_mana"	"BONUS MANA:"
"DOTA_Tooltip_ability_item_carapace_of_qaldin_bonus_restore_pct"	"%보너스 회복:"
"[english]DOTA_Tooltip_ability_item_carapace_of_qaldin_bonus_restore_pct"	"%BONUS RESTORE:"
"DOTA_Tooltip_ability_item_carapace_of_qaldin_damage_return_pct"	"%반사 피해:"
"[english]DOTA_Tooltip_ability_item_carapace_of_qaldin_damage_return_pct"	"%DAMAGE RETURNED:"
"DOTA_Tooltip_ability_item_the_caustic_finale"	"<font color=\"#4ae0bf\">부식성 독</font>"
"[english]DOTA_Tooltip_ability_item_the_caustic_finale"	"<font color=\"#4ae0bf\">The Caustic Finale</font>"
"DOTA_Tooltip_ability_item_the_caustic_finale_Description"	"필요 레벨l: %required_level%\n\n지속 효과: 부식성 독 - 대상의 방어력을 일정 확률 감소시킵니다. 이 효과는 중첩됩니다. 대상이 효과에 걸린 상태에서 죽으면 폭발하여 효과 범위에 피해를 줍니다.\n"
"[english]DOTA_Tooltip_ability_item_the_caustic_finale_Description"	"Required Level: %required_level%\n\nPassive: Caustic Finale - Attacks reduce a percentage of the target's armor.  This effect stacks up to %max_stack_count% times.  If the target dies under this effect, it explodes, dealing damage in an area of effect.\n"
"DOTA_Tooltip_ability_item_the_caustic_finale_Lore"	"부식성 선물은 항상 주기 전에 보답을 먼저 받습니다."
"[english]DOTA_Tooltip_ability_item_the_caustic_finale_Lore"	"The caustic gift is always paid forward."
"DOTA_Tooltip_ability_item_the_caustic_finale_bonus_damage"	"보너스 피해:"
"[english]DOTA_Tooltip_ability_item_the_caustic_finale_bonus_damage"	"BONUS DAMAGE:"
"DOTA_Tooltip_ability_item_the_caustic_finale_bonus_attack_speed"	"보너스 공격 속도:"
"[english]DOTA_Tooltip_ability_item_the_caustic_finale_bonus_attack_speed"	"BONUS ATTACK SPEED:"
"DOTA_Tooltip_ability_item_the_caustic_finale_caustic_armor_reduction_pct"	"%중첩당 방어력 감소:"
"[english]DOTA_Tooltip_ability_item_the_caustic_finale_caustic_armor_reduction_pct"	"%ARMOR REDUCTION PER STACK:"
"DOTA_Tooltip_ability_item_the_caustic_finale_caustic_radius"	"부식 반경:"
"[english]DOTA_Tooltip_ability_item_the_caustic_finale_caustic_radius"	"CAUSTIC RADIUS:"
"DOTA_Tooltip_ability_item_the_caustic_finale_caustic_damage"	"부식 피해:"
"[english]DOTA_Tooltip_ability_item_the_caustic_finale_caustic_damage"	"CAUSTIC DAMAGE:"
"DOTA_Tooltip_ability_item_the_caustic_finale_max_stack_count"	"최대 중첩 수:"
"[english]DOTA_Tooltip_ability_item_the_caustic_finale_max_stack_count"	"MAX STACK COUNT:"
"DOTA_Tooltip_modifier_book_of_strength"	"힘의 책"
"[english]DOTA_Tooltip_modifier_book_of_strength"	"Book of Strength"
"DOTA_Tooltip_modifier_book_of_strength_Description"	"책을 소모하여 얻은 힘"
