"lang"
{
"Language"	"tchinese"
"DOTA_Tooltip_Ability_item_mana_potion"	"魔力藥劑"
"[english]DOTA_Tooltip_Ability_item_mana_potion"	"Mana Potion"
"DOTA_Tooltip_Ability_creature_aura_health_regen"	"治療靈氣"
"[english]DOTA_Tooltip_Ability_creature_aura_health_regen"	"Healing Aura"
"DOTA_Tooltip_ability_creature_aura_health_regen_Description"	"治療靈氣散發者的周遭單位。"
"[english]DOTA_Tooltip_ability_creature_aura_health_regen_Description"	"Regenerates health around the caster."
"DOTA_Tooltip_Ability_creature_acid_spray"	"爆炸"
"[english]DOTA_Tooltip_Ability_creature_acid_spray"	"Burst"
"DOTA_Tooltip_ability_creature_acid_spray_Description"	"殭屍會在死亡時產生屍爆殺傷周遭單位，並在爆炸處留下一灘酸液使接觸到的敵人每秒受到傷害。"
"[english]DOTA_Tooltip_ability_creature_acid_spray_Description"	"Zombie explodes on death damaging everyone around it.  Leaves a pool of acid that damages enemies."
"DOTA_Tooltip_Ability_creature_summon_undead"	"召喚殭屍"
"[english]DOTA_Tooltip_Ability_creature_summon_undead"	"Summon Zombies"
"DOTA_Tooltip_ability_creature_summon_undead_Description"	"召喚出一群殭屍。"
"[english]DOTA_Tooltip_ability_creature_summon_undead_Description"	"Summons a horde of zombies."
"DOTA_Tooltip_Ability_creature_zombie_berserk"	"狂怒"
"[english]DOTA_Tooltip_Ability_creature_zombie_berserk"	"Berserk"
"DOTA_Tooltip_ability_creature_zombie_berserk_Description"	"令殭屍陷入狂怒失使其提升移動速度和攻擊速度。"
"[english]DOTA_Tooltip_ability_creature_zombie_berserk_Description"	"Enrages the zombie giving bonus attack and movement speed."
"DOTA_Tooltip_Ability_custom_ogre_magi_bloodlust"	"嗜血術"
"[english]DOTA_Tooltip_Ability_custom_ogre_magi_bloodlust"	"Carnal Bloodlust"
"DOTA_Tooltip_ability_custom_ogre_magi_bloodlust_Description"	"讓一個友方單位陷入狂暴，增加移動速度和攻擊速度。"
"[english]DOTA_Tooltip_ability_custom_ogre_magi_bloodlust_Description"	"Incites a frenzy in a friendly unit, increasing its movement speed and attack speed."
"DOTA_Tooltip_Ability_creature_melee_smash"	"重擊"
"[english]DOTA_Tooltip_Ability_creature_melee_smash"	"Smash"
"DOTA_Tooltip_ability_creature_melee_smash_Description"	"食人魔巨人朝前方腳下的目標奮力重擊。"
"[english]DOTA_Tooltip_ability_creature_melee_smash_Description"	"Smashes targets in front of the ogre into the ground."
"DOTA_Tooltip_Ability_lesser_nightcrawler_pounce"	"飛撲"
"[english]DOTA_Tooltip_Ability_lesser_nightcrawler_pounce"	"Pounce"
"DOTA_Tooltip_ability_lesser_nightcrawler_pounce_Description"	"朝目標的方向撲過去並傷害任何路徑上接觸到的目標。"
"[english]DOTA_Tooltip_ability_lesser_nightcrawler_pounce_Description"	"Leaps towards a target and damages any targets encountered along its path."
"DOTA_Tooltip_Ability_creature_sprint"	"衝刺"
"[english]DOTA_Tooltip_Ability_creature_sprint"	"Sprint"
"DOTA_Tooltip_ability_creature_sprint_Description"	"在開啟時給予移動速度加成。"
"[english]DOTA_Tooltip_ability_creature_sprint_Description"	"Bonus movement speed when activated."
"DOTA_Tooltip_Ability_creature_slithereen_crush"	"重擊"
"[english]DOTA_Tooltip_Ability_creature_slithereen_crush"	"Bash"
"DOTA_Tooltip_ability_creature_slithereen_crush_Description"	"斯拉重擊者會在身旁有超過兩位敵方英雄時猛擊地表，暈眩周遭敵人。"
"[english]DOTA_Tooltip_ability_creature_slithereen_crush_Description"	"Enemies around the Slarbasher are stunned.  Only occurs when two or more heroes are near."
"DOTA_Tooltip_Ability_creature_force_of_nature"	"召喚樹精"
"[english]DOTA_Tooltip_Ability_creature_force_of_nature"	"Summon Treant"
"DOTA_Tooltip_ability_creature_force_of_nature_Description"	"施術者透過轉化樹木召喚出一群樹精為其效力。"
"[english]DOTA_Tooltip_ability_creature_force_of_nature_Description"	"Summons a treant to fight for the caster.  Requires a tree to convert."
"DOTA_Tooltip_Ability_creature_spin_web"	"織網"
"[english]DOTA_Tooltip_Ability_creature_spin_web"	"Spin Web"
"DOTA_Tooltip_ability_creature_spin_web_Description"	"哪裡有這麼多黏呼呼的蜘蛛網可以噴？"
"[english]DOTA_Tooltip_ability_creature_spin_web_Description"	"A sticky web is spun."
"DOTA_Tooltip_Ability_creature_spawn_broodmother_eggs"	"產卵"
"[english]DOTA_Tooltip_Ability_creature_spawn_broodmother_eggs"	"Lay Eggs"
"DOTA_Tooltip_ability_creature_spawn_broodmother_eggs_Description"	"產下數顆卵。"
"[english]DOTA_Tooltip_ability_creature_spawn_broodmother_eggs_Description"	"Lays several eggs."
"DOTA_Tooltip_Ability_creature_self_haste"	"極速"
"[english]DOTA_Tooltip_Ability_creature_self_haste"	"Haste"
"DOTA_Tooltip_ability_creature_self_haste_Description"	"被動移速加成。"
"[english]DOTA_Tooltip_ability_creature_self_haste_Description"	"Passive movement speed bonus."
"DOTA_Tooltip_Ability_creature_hatch_broodmother"	"孵化"
"[english]DOTA_Tooltip_Ability_creature_hatch_broodmother"	"Hatch"
"DOTA_Tooltip_ability_creature_hatch_broodmother_Description"	"裡頭的東西你不會想要。"
"[english]DOTA_Tooltip_ability_creature_hatch_broodmother_Description"	"Likely something undesirable."
"DOTA_Tooltip_Ability_creature_spawn_spider"	"孵化小蜘蛛"
"[english]DOTA_Tooltip_Ability_creature_spawn_spider"	"Spawn Spiderlings"
"DOTA_Tooltip_ability_creature_spawn_spider_Description"	"產出數隻小蜘蛛攻擊鄰近目標。"
"[english]DOTA_Tooltip_ability_creature_spawn_spider_Description"	"Spawns several spiderlings to attack nearby targets."
"DOTA_Tooltip_Ability_creature_fire_breath"	"火焰龍息"
"[english]DOTA_Tooltip_Ability_creature_fire_breath"	"Breathe Fire"
"DOTA_Tooltip_ability_creature_fire_breath_Description"	"施放者以弧形掃蕩的方式朝前方噴出一道火舌，且噴發過程無法被打斷。"
"[english]DOTA_Tooltip_ability_creature_fire_breath_Description"	"A column of fire spews forth sweeping in an arc across the front of the caster.  Cannot be interrupted."
"DOTA_Tooltip_Ability_creature_aoe_spikes"	"撕裂大地"
"[english]DOTA_Tooltip_Ability_creature_aoe_spikes"	"Split Earth"
"DOTA_Tooltip_ability_creature_aoe_spikes_Description"	"撕裂目標區域的地表，令該處竄出許多地刺。"
"[english]DOTA_Tooltip_ability_creature_aoe_spikes_Description"	"The earth splits and spikes upwards in an area around the target location."
"DOTA_Tooltip_Ability_creature_split_a"	"碎裂"
"[english]DOTA_Tooltip_Ability_creature_split_a"	"Crumble"
"DOTA_Tooltip_ability_creature_split_a_Description"	"泥土巨人的身體分裂出更多土巨人。"
"[english]DOTA_Tooltip_ability_creature_split_a_Description"	"The spirit from the golem is transferred into the pieces of his shattered body."
"DOTA_Tooltip_Ability_creature_split_b"	"碎裂"
"[english]DOTA_Tooltip_Ability_creature_split_b"	"Crumble"
"DOTA_Tooltip_ability_creature_split_b_Description"	"土巨人的身體分裂出更多小泥人。"
"[english]DOTA_Tooltip_ability_creature_split_b_Description"	"The spirit from the golem is transferred into the pieces of his shattered body."
"DOTA_Tooltip_Ability_creature_meat_hook"	"巨型肉鉤"
"[english]DOTA_Tooltip_Ability_creature_meat_hook"	"Giant Meat Hook"
"DOTA_Tooltip_ability_creature_meat_hook_Description"	"過來俺這裡！"
"[english]DOTA_Tooltip_ability_creature_meat_hook_Description"	"Get over here!"
"DOTA_Tooltip_Ability_creature_dismember"	"肢解"
"[english]DOTA_Tooltip_Ability_creature_dismember"	"Dismember"
"DOTA_Tooltip_ability_creature_dismember_Description"	"將對方大切八塊，令其無法動彈並持續受到傷害。"
"[english]DOTA_Tooltip_ability_creature_dismember_Description"	"Dismembers a target over time causing damage and holding them in place."
"DOTA_Tooltip_Ability_holdout_gyrocopter_homing_missile"	"發射導彈"
"[english]DOTA_Tooltip_Ability_holdout_gyrocopter_homing_missile"	"Launch Missile"
"DOTA_Tooltip_ability_holdout_gyrocopter_homing_missile_Description"	"發射一枚會追蹤目標的導彈。"
"[english]DOTA_Tooltip_ability_holdout_gyrocopter_homing_missile_Description"	"Launches a homing missile at a target."
"DOTA_Tooltip_Ability_holdout_ancient_apparition_ice_blast"	"冰晶爆轟"
"[english]DOTA_Tooltip_Ability_holdout_ancient_apparition_ice_blast"	"Ice Blast"
"DOTA_Tooltip_ability_holdout_ancient_apparition_ice_blast_Description"	"釋放出一枚射程可涵蓋整張地圖的的爆炸冰球。"
"[english]DOTA_Tooltip_ability_holdout_ancient_apparition_ice_blast_Description"	"An explosive ball of icy hail that can be used to strike targets anywhere on the map."
"DOTA_Tooltip_Ability_creature_minor_chain_frost"	"連環霜凍"
"[english]DOTA_Tooltip_Ability_creature_minor_chain_frost"	"Chain Frost"
"DOTA_Tooltip_ability_creature_minor_chain_frost_Description"	"釋放出一顆能夠在敵方英雄之間來回彈射的寒霜法球。"
"[english]DOTA_Tooltip_ability_creature_minor_chain_frost_Description"	"Releases an orb of frost that bounces between heroes."
"DOTA_Tooltip_modifier_holdout_gods_strength"	"神力"
"[english]DOTA_Tooltip_modifier_holdout_gods_strength"	"Gods Strength"
"DOTA_Tooltip_ability_holdout_gods_strength_Description"	"<font color='#70EA72'>斯溫獲得額外力量屬性和傷害加成，並使斯溫能隨著擊殺敵方單位減免所有招式的冷卻時間。冷卻時間減免效果沒有觸發次數限制。</font>"
"[english]DOTA_Tooltip_ability_holdout_gods_strength_Description"	"<font color='#70EA72'>Sven gains bonus strength and damage.  Upon killing an enemy unit while under the effects of God's Strength, all of Sven's ability cooldowns are reduced.  This effect can occur an unlimited amount of times.</font>"
"DOTA_Tooltip_aura_health_regen"	"治療靈氣"
"[english]DOTA_Tooltip_aura_health_regen"	"Healing Aura"
"DOTA_Tooltip_witch_buff"	"攻速加成"
"[english]DOTA_Tooltip_witch_buff"	"Attack Speed Bonus"
"DOTA_Tooltip_ice_blast_slow"	"冰晶爆轟緩速"
"[english]DOTA_Tooltip_ice_blast_slow"	"Ice Blast Slow"
"DOTA_Tooltip_tower_fortification_modifier"	"防禦強化"
"[english]DOTA_Tooltip_tower_fortification_modifier"	"Fortification"
"DOTA_Tooltip_creature_slithereen_crush_slow"	"暈眩"
"[english]DOTA_Tooltip_creature_slithereen_crush_slow"	"Stunned"
"npc_dota_creature_worg"	"座狼"
"[english]npc_dota_creature_worg"	"Worg"
"npc_dota_creature_alpha_worg"	"大座狼"
"[english]npc_dota_creature_alpha_worg"	"Alpha Worg"
"npc_dota_creature_wildwing_laborer"	"馴化梟獸"
"[english]npc_dota_creature_wildwing_laborer"	"Tamed Wildwing"
"npc_dota_creature_dazzle"	"德尊侍僧"
"[english]npc_dota_creature_dazzle"	"Acolyte of Dezun"
"npc_dota_creature_hellbear"	"地獄之熊"
"[english]npc_dota_creature_hellbear"	"Hellbear"
"npc_dota_creature_nyx_assassin"	"狂熱聖甲蟲"
"[english]npc_dota_creature_nyx_assassin"	"Zealot Scarab"
"npc_dota_creature_morphling_small"	"微等元素精"
"[english]npc_dota_creature_morphling_small"	"Lesser Elemental"
"npc_dota_creature_morphling_big"	"高等元素精"
"[english]npc_dota_creature_morphling_big"	"Greater Elemental"
"npc_dota_creature_bonus_chicken"	"雞"
"[english]npc_dota_creature_bonus_chicken"	"Rooster"
"npc_dota_creature_warlock_golem"	"恍惚戈侖"
"[english]npc_dota_creature_warlock_golem"	"Enthralled Golem"
"npc_dota_creature_warlock"	"惑魔法師"
"[english]npc_dota_creature_warlock"	"Demon Charmer"
"npc_dota_creature_berserk_zombie"	"狂暴殭屍"
"[english]npc_dota_creature_berserk_zombie"	"Berserk Zombie"
"npc_dota_creature_berserk_zombie_torso"	"半截狂暴殭屍"
"[english]npc_dota_creature_berserk_zombie_torso"	"Berserk Zombie Torso"
"npc_dota_creature_lifestealer"	"暴怒噬魂鬼"
"[english]npc_dota_creature_lifestealer"	"Enraged Devourer"
"npc_dota_creature_kunkka_mini"	"菜鳥水手"
"[english]npc_dota_creature_kunkka_mini"	"Recruit"
"npc_dota_creature_kunkka_medium"	"船長"
"[english]npc_dota_creature_kunkka_medium"	"Captain"
"npc_dota_creature_kunkka_large"	"艦隊上將"
"[english]npc_dota_creature_kunkka_large"	"Fleet Admiral"
"npc_dota_creature_tidehunter_mini"	"食蝦者"
"[english]npc_dota_creature_tidehunter_mini"	"Krill-eater"
"npc_dota_creature_tidehunter_medium"	"食鯊者"
"[english]npc_dota_creature_tidehunter_medium"	"Shark-eater"
"npc_dota_creature_tidehunter_large"	"食鯨者"
"[english]npc_dota_creature_tidehunter_large"	"Whale-eater"
"npc_dota_creature_creep_melee"	"我是名小兵"
"[english]npc_dota_creature_creep_melee"	"I'm a Creep"
"npc_dota_creature_catapult"	"混沌投石車"
"[english]npc_dota_creature_catapult"	"Chaotic Hurler"
"npc_dota_creature_mappo"	"捕捉手"
"[english]npc_dota_creature_mappo"	"Trapper"
"npc_dota_creature_satyr_soulstealer"	"竊魂者"
"[english]npc_dota_creature_satyr_soulstealer"	"Soulstealer"
"npc_dota_creature_bonus_chicken2"	"羅煞寶寶"
"[english]npc_dota_creature_bonus_chicken2"	"Baby Roshan"
"npc_dota_creature_night_stalker"	"獵手"
"[english]npc_dota_creature_night_stalker"	"Hunter"
"npc_dota_creature_enigma"	"深淵"
"[english]npc_dota_creature_enigma"	"The Abyss"
"npc_dota_creature_luna_mini"	"小小月騎士"
"[english]npc_dota_creature_luna_mini"	"Tiny Moon Rider"
"npc_dota_creature_mirana"	"銀夜潛行者"
"[english]npc_dota_creature_mirana"	"Nightsilver Prowler"
"npc_dota_creature_techies_bomb_planter"	"埋彈班"
"[english]npc_dota_creature_techies_bomb_planter"	"Bomber"
"npc_dota_creature_techies_land_mine"	"地雷"
"[english]npc_dota_creature_techies_land_mine"	"Land Mine"
"npc_dota_creature_techies_suicider"	"猛襲班"
"[english]npc_dota_creature_techies_suicider"	"Hurtler"
"npc_dota_creature_alchemist"	"阿爾，化學師"
"[english]npc_dota_creature_alchemist"	"Al, the chemist"
"npc_dota_creature_quas_invoker"	"科瑞克斯的大學者"
"[english]npc_dota_creature_quas_invoker"	"Scholar of Koryx"
"npc_dota_creature_wex_invoker"	"托納魯斯的智者"
"[english]npc_dota_creature_wex_invoker"	"Mind of Tornarus"
"npc_dota_creature_exort_invoker"	"加拉隆施事"
"[english]npc_dota_creature_exort_invoker"	"Agent of Gallaron"
"npc_dota_creature_boss_invoker"	"暗黑魔導師"
"[english]npc_dota_creature_boss_invoker"	"The Dark Magus"
"npc_dota_holdout_tower"	"防禦塔"
"[english]npc_dota_holdout_tower"	"Tower"
"npc_dota_holdout_goodguys_fort"	"神殿"
"[english]npc_dota_holdout_goodguys_fort"	"Temple"
"npc_dota_badguys_tower1_top"	"暗月防禦塔"
"[english]npc_dota_badguys_tower1_top"	"Dark Moon Tower"
"DOTA_Tooltip_ability_item_upgraded_mortar"	"升級防禦塔攻擊"
"[english]DOTA_Tooltip_ability_item_upgraded_mortar"	"Upgraded Mortar"
"DOTA_Tooltip_ability_item_upgraded_mortar_Description"	"永久提升防禦塔的普攻傷害。"
"[english]DOTA_Tooltip_ability_item_upgraded_mortar_Description"	"Applies a permanent damage upgrade to the target tower."
"DOTA_Tooltip_ability_item_upgraded_mortar_bonus_per_upgrade"	"傷害提升："
"[english]DOTA_Tooltip_ability_item_upgraded_mortar_bonus_per_upgrade"	"BONUS DAMAGE:"
"DOTA_Tooltip_ability_item_upgraded_barricade"	"升級防禦塔防禦"
"[english]DOTA_Tooltip_ability_item_upgraded_barricade"	"Upgraded Barricade"
"DOTA_Tooltip_ability_item_upgraded_barricade_Description"	"永久提升防禦塔的護甲及生命值。"
"[english]DOTA_Tooltip_ability_item_upgraded_barricade_Description"	"Applies a permanent armor and hitpoint upgrade to the target tower."
"DOTA_Tooltip_ability_item_upgraded_barricade_hp_bonus_per_upgrade"	"生命提升："
"[english]DOTA_Tooltip_ability_item_upgraded_barricade_hp_bonus_per_upgrade"	"BONUS HP:"
"DOTA_Tooltip_ability_item_upgraded_barricade_armor_bonus_per_upgrade"	"護甲提升："
"[english]DOTA_Tooltip_ability_item_upgraded_barricade_armor_bonus_per_upgrade"	"BONUS ARMOR:"
"DOTA_Tooltip_ability_item_book_of_intelligence"	"智力卷軸"
"[english]DOTA_Tooltip_ability_item_book_of_intelligence"	"Scroll of Intelligence"
"DOTA_Tooltip_ability_item_book_of_intelligence_Description"	"永久提升 5 點智力屬性。"
"[english]DOTA_Tooltip_ability_item_book_of_intelligence_Description"	"Grants a permanent 5 Intelligence boost."
"DOTA_Tooltip_ability_item_book_of_strength"	"力量卷軸"
"[english]DOTA_Tooltip_ability_item_book_of_strength"	"Scroll of Strength"
"DOTA_Tooltip_ability_item_book_of_strength_Description"	"永久提升 5 點力量屬性。"
"[english]DOTA_Tooltip_ability_item_book_of_strength_Description"	"Grants a permanent 5 Strength boost."
"DOTA_Tooltip_ability_item_book_of_agility"	"敏捷卷軸"
"[english]DOTA_Tooltip_ability_item_book_of_agility"	"Scroll of Agility"
"DOTA_Tooltip_ability_item_book_of_agility_Description"	"永久提升 5 點敏捷屬性。"
"[english]DOTA_Tooltip_ability_item_book_of_agility_Description"	"Grants a permanent 5 Agility boost."
"DOTA_Tooltip_ability_item_tombstone"	"復甦隊友"
"[english]DOTA_Tooltip_ability_item_tombstone"	"Resurrect Teammate"
"DOTA_Chat_Tombstone_Pinged"	"這兒有倒下的隊友。"
"[english]DOTA_Chat_Tombstone_Pinged"	"Fallen teammate here."
"DOTA_Tooltip_ability_keeper_of_the_light_mana_overload"	"魔力超載"
"[english]DOTA_Tooltip_ability_keeper_of_the_light_mana_overload"	"Mana Overload"
"DOTA_Tooltip_ability_keeper_of_the_light_mana_overload_Description"	"用純粹的魔法精華攻擊一名敵人造成大量傷害。若對方於攻擊期間死亡，那他們會接著爆炸進而對附近所有敵人造成傷害。"
"[english]DOTA_Tooltip_ability_keeper_of_the_light_mana_overload_Description"	"Assaults an enemy with pure magical essence, causing heavy damage. If they die during the assault, they energy will burst forth, damaging all nearby enemies."
"DOTA_Tooltip_ability_keeper_of_the_light_mana_overload_Lore"	"伊札洛呼喚初始諧律，用它的力量淹沒敵人。"
"[english]DOTA_Tooltip_ability_keeper_of_the_light_mana_overload_Lore"	"Ezalor calls upon Primordial harmony, overwhelming his enemies with its power."
"DOTA_Tooltip_ability_keeper_of_the_light_mana_overlord_damage"	"每次作用傷害："
"[english]DOTA_Tooltip_ability_keeper_of_the_light_mana_overlord_damage"	"DAMAGE PER INTERVAL:"
"DOTA_Tooltip_ability_keeper_of_the_light_mana_overlord_think_interval"	"作用間隔："
"[english]DOTA_Tooltip_ability_keeper_of_the_light_mana_overlord_think_interval"	"INTERVAL:"
"DOTA_Tooltip_ability_keeper_of_the_light_mana_overlord_explode_damage"	"爆炸傷害："
"[english]DOTA_Tooltip_ability_keeper_of_the_light_mana_overlord_explode_damage"	"EXPLODE DAMAGE:"
"DOTA_Tooltip_ability_keeper_of_the_light_mana_overlord_explode_radius"	"爆炸範圍："
